Performance Profiler Log
Started: 20260412_223553
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
24,301.732,301.592,0.140,7.133,0.005,1.419,137.630,155.158,0.057,0.045,0.002,0.005,0.004,0.134
25,233.194,233.061,0.133,4.095,0.005,1.402,175.461,51.557,0.059,0.041,0.002,0.005,0.004,0.431
26,159.036,158.914,0.122,3.756,0.007,1.353,153.603,0.009,0.062,0.036,0.003,0.005,0.003,0.076
27,264.913,264.785,0.128,6.772,0.006,1.288,119.416,137.138,0.051,0.032,0.002,0.005,0.003,0.071
28,97.543,97.362,0.180,8.312,0.005,1.423,87.437,0.008,0.056,0.035,0.002,0.005,0.004,0.077
29,163.012,162.883,0.129,5.808,0.007,1.726,155.139,0.008,0.055,0.040,0.002,0.004,0.004,0.090
30,268.771,268.605,0.166,11.399,0.005,1.232,181.408,74.357,0.057,0.047,0.002,0.005,0.004,0.089
31,142.695,142.412,0.283,4.615,0.004,2.503,134.505,0.011,0.081,0.191,0.002,0.003,0.006,0.491
32,339.350,339.204,0.146,4.434,0.008,1.025,211.994,121.563,0.055,0.036,0.002,0.006,0.004,0.077
33,209.139,208.985,0.154,4.615,0.004,1.271,161.615,41.222,0.125,0.041,0.006,0.015,0.006,0.066
34,173.782,173.668,0.114,4.745,0.004,1.759,129.471,37.488,0.055,0.048,0.002,0.004,0.004,0.087
35,160.047,159.912,0.136,5.664,0.006,1.368,152.685,0.010,0.068,0.032,0.002,0.003,0.005,0.069
36,192.708,192.575,0.134,7.527,0.005,1.357,183.177,0.008,0.055,0.047,0.004,0.006,0.004,0.387
37,102.707,102.583,0.124,3.706,0.008,1.542,97.098,0.010,0.061,0.048,0.002,0.005,0.004,0.100
38,55.022,54.905,0.117,2.917,0.008,1.262,50.530,0.007,0.064,0.038,0.004,0.004,0.003,0.069
39,65.081,64.934,0.147,7.472,0.004,1.297,55.957,0.006,0.083,0.036,0.002,0.002,0.005,0.072
40,188.539,188.410,0.129,8.402,0.006,1.282,70.047,108.497,0.042,0.038,0.002,0.003,0.003,0.088
41,163.128,163.002,0.126,3.601,0.005,1.810,56.105,101.274,0.057,0.043,0.003,0.007,0.004,0.093
42,116.813,116.664,0.149,10.690,0.005,1.362,104.383,0.006,0.080,0.044,0.003,0.007,0.006,0.078
43,122.302,121.952,0.350,11.707,0.031,6.117,65.976,37.312,0.073,0.250,0.005,0.009,0.004,0.467
44,22.896,22.795,0.101,8.430,0.004,1.370,12.409,0.006,0.047,0.033,0.002,0.003,0.003,0.488
45,14.647,14.491,0.156,7.403,0.003,1.462,5.344,0.004,0.116,0.049,0.005,0.013,0.006,0.085
46,50.624,50.535,0.089,44.409,0.005,1.385,4.540,0.005,0.049,0.041,0.002,0.003,0.004,0.093
47,166.010,165.814,0.196,7.724,0.005,2.017,103.289,52.581,0.052,0.042,0.002,0.002,0.004,0.097
48,134.254,134.156,0.098,2.713,0.004,1.211,73.082,57.010,0.040,0.028,0.002,0.002,0.003,0.062
49,13.114,13.007,0.108,3.019,0.003,1.312,8.517,0.011,0.037,0.031,0.001,0.002,0.003,0.069
50,27.497,27.421,0.076,20.579,0.004,1.231,5.465,0.005,0.040,0.030,0.002,0.001,0.003,0.060
51,60.618,60.521,0.097,51.680,0.004,1.818,6.811,0.008,0.047,0.046,0.002,0.002,0.004,0.100
52,48.080,47.807,0.273,30.875,0.004,1.885,14.836,0.008,0.049,0.043,0.002,0.003,0.004,0.098
53,60.183,59.937,0.246,47.053,0.004,6.042,6.665,0.028,0.034,0.028,0.002,0.002,0.003,0.076
54,60.572,60.457,0.115,51.212,0.004,2.042,6.969,0.007,0.053,0.056,0.002,0.002,0.004,0.104
55,48.661,48.247,0.415,33.546,0.020,5.473,8.091,0.008,0.308,0.251,0.007,0.020,0.019,0.502
56,92.311,92.155,0.157,81.691,0.008,1.359,8.803,0.006,0.103,0.042,0.005,0.007,0.006,0.124
57,22.245,22.125,0.120,3.452,0.005,1.357,17.089,0.012,0.057,0.045,0.002,0.006,0.004,0.094
58,38.875,38.795,0.081,31.666,0.004,1.308,5.662,0.005,0.045,0.033,0.002,0.002,0.003,0.064
59,48.561,48.481,0.080,41.660,0.003,1.260,5.422,0.005,0.039,0.029,0.001,0.003,0.003,0.057
60,46.657,46.232,0.426,34.156,0.024,5.716,5.498,0.006,0.172,0.202,0.005,0.009,0.014,0.430
61,63.452,57.322,6.130,39.030,0.005,2.051,15.680,0.008,0.177,0.200,0.005,0.007,0.015,0.144
62,248.001,247.735,0.266,3.809,0.004,1.940,195.752,45.772,0.053,0.044,0.002,0.004,0.004,0.351
63,253.579,253.427,0.152,4.209,0.004,1.798,198.168,49.019,0.055,0.064,0.002,0.005,0.004,0.099
64,250.950,250.803,0.148,4.426,0.008,1.837,104.234,140.060,0.059,0.045,0.019,0.004,0.004,0.105
65,110.464,110.303,0.161,3.727,0.009,1.826,104.428,0.013,0.059,0.058,0.002,0.005,0.004,0.172
66,208.664,208.534,0.131,4.350,0.004,1.533,119.459,82.987,0.056,0.040,0.002,0.003,0.004,0.095
67,194.236,194.081,0.155,9.059,0.006,4.056,129.505,50.925,0.063,0.033,0.003,0.002,0.004,0.424
68,145.107,144.972,0.136,7.995,0.005,1.784,134.968,0.011,0.065,0.044,0.002,0.005,0.004,0.089
69,14.707,14.585,0.123,3.415,0.004,1.802,9.158,0.009,0.054,0.042,0.002,0.004,0.004,0.090
70,18.888,18.758,0.130,9.124,0.005,1.739,7.673,0.008,0.058,0.045,0.002,0.004,0.004,0.096
71,49.041,48.922,0.119,40.079,0.004,1.789,6.843,0.007,0.051,0.040,0.002,0.003,0.004,0.100
72,70.042,69.906,0.136,61.664,0.005,1.487,6.566,0.010,0.038,0.029,0.002,0.002,0.003,0.101
73,301.479,300.270,1.209,11.639,0.031,3.246,166.823,117.463,0.277,0.240,0.013,0.031,0.017,0.491
74,136.796,136.529,0.267,2.781,0.010,2.296,130.874,0.008,0.186,0.053,0.002,0.004,0.003,0.311
75,187.588,187.485,0.103,3.255,0.004,1.290,182.779,0.006,0.040,0.031,0.001,0.002,0.003,0.075
76,159.436,159.324,0.113,4.291,0.004,1.333,153.325,0.015,0.037,0.029,0.002,0.003,0.003,0.283
77,152.100,151.944,0.155,6.437,0.006,1.671,143.595,0.010,0.068,0.046,0.003,0.006,0.003,0.100
78,140.302,140.181,0.121,4.650,0.004,1.367,133.982,0.008,0.048,0.037,0.002,0.004,0.003,0.077
79,349.280,349.136,0.144,11.110,0.006,1.177,194.350,142.283,0.074,0.040,0.003,0.004,0.005,0.083
80,273.402,273.288,0.114,10.915,0.004,1.307,122.047,138.861,0.048,0.032,0.002,0.004,0.003,0.066
81,340.241,340.105,0.137,5.477,0.007,2.251,199.903,131.943,0.059,0.047,0.002,0.004,0.005,0.407
82,182.045,181.867,0.177,3.310,0.005,1.911,176.278,0.012,0.147,0.062,0.035,0.007,0.008,0.092
83,178.871,178.704,0.167,5.764,0.009,1.712,170.987,0.016,0.071,0.036,0.002,0.003,0.003,0.100
84,167.444,167.299,0.145,7.271,0.007,1.815,157.985,0.011,0.062,0.047,0.002,0.004,0.004,0.090
85,163.629,163.503,0.127,4.664,0.005,1.932,156.684,0.012,0.055,0.041,0.002,0.004,0.004,0.101
86,196.015,195.872,0.143,8.797,0.005,1.391,68.022,117.218,0.046,0.031,0.002,0.004,0.003,0.353
87,163.460,163.317,0.143,7.545,0.005,1.611,83.562,70.365,0.062,0.050,0.003,0.006,0.004,0.104
88,177.632,177.509,0.123,16.284,0.005,1.743,73.194,86.084,0.056,0.044,0.002,0.005,0.004,0.089
89,75.357,75.133,0.223,9.917,0.004,1.921,62.093,0.009,0.272,0.743,0.009,0.015,0.017,0.133
90,181.702,181.581,0.121,5.433,0.005,1.811,71.242,102.892,0.059,0.043,0.002,0.004,0.004,0.085
91,140.660,140.534,0.125,8.431,0.005,1.803,130.082,0.009,0.057,0.042,0.002,0.004,0.004,0.095
92,146.598,146.353,0.245,8.945,0.007,1.810,101.148,34.240,0.059,0.043,0.002,0.004,0.004,0.089
93,147.916,147.722,0.194,7.343,0.016,3.817,86.609,49.196,0.091,0.054,0.002,0.004,0.004,0.586
94,120.442,120.302,0.141,11.682,0.004,1.379,106.910,0.008,0.161,0.035,0.016,0.017,0.004,0.085
95,18.460,18.330,0.130,6.300,0.006,1.720,10.092,0.011,0.062,0.042,0.002,0.004,0.004,0.088
96,11.568,11.479,0.089,4.051,0.004,1.422,5.846,0.005,0.045,0.033,0.002,0.003,0.003,0.064
97,52.296,52.232,0.064,46.001,0.003,1.187,4.912,0.004,0.035,0.028,0.001,0.002,0.003,0.058
98,58.338,58.197,0.141,43.346,0.004,1.805,12.842,0.007,0.049,0.043,0.002,0.003,0.003,0.093
99,56.407,56.301,0.105,46.779,0.004,1.319,8.036,0.006,0.042,0.030,0.002,0.002,0.003,0.079
100,35.324,35.069,0.255,27.009,0.004,1.339,6.531,0.009,0.057,0.032,0.002,0.005,0.003,0.077
101,54.436,54.194,0.242,45.072,0.005,1.749,7.149,0.009,0.063,0.041,0.002,0.003,0.004,0.097
102,52.335,52.198,0.136,30.884,0.007,6.649,14.435,0.008,0.058,0.051,0.002,0.004,0.004,0.097
103,47.687,47.595,0.092,39.945,0.004,1.331,6.157,0.006,0.040,0.030,0.002,0.002,0.003,0.076
104,49.390,49.277,0.112,34.863,0.004,1.798,12.396,0.008,0.049,0.040,0.002,0.003,0.003,0.113
105,48.802,48.704,0.098,33.870,0.004,1.397,13.254,0.008,0.043,0.040,0.001,0.002,0.003,0.081
106,56.430,56.347,0.083,48.949,0.004,1.340,5.890,0.006,0.041,0.032,0.001,0.002,0.003,0.079
107,43.574,43.488,0.086,36.221,0.003,1.389,5.712,0.016,0.044,0.032,0.002,0.003,0.003,0.063
108,39.664,39.314,0.350,24.591,0.019,2.219,11.533,0.007,0.229,0.204,0.007,0.014,0.043,0.449
109,48.456,48.374,0.082,37.601,0.004,1.506,9.095,0.016,0.041,0.030,0.002,0.002,0.003,0.075
110,162.753,162.407,0.347,7.085,0.016,8.520,97.817,48.103,0.187,0.218,0.006,0.011,0.009,0.436
111,130.219,130.042,0.176,7.026,0.004,1.368,82.178,39.024,0.098,0.043,0.002,0.007,0.005,0.286
112,163.783,163.668,0.115,10.501,0.005,1.201,109.950,41.852,0.045,0.036,0.001,0.004,0.003,0.070
113,209.418,209.305,0.113,11.821,0.004,3.885,140.332,53.094,0.048,0.032,0.014,0.003,0.003,0.070
114,365.681,365.095,0.586,15.407,0.032,2.627,209.006,136.860,0.338,0.230,0.014,0.022,0.021,0.537
115,138.061,137.785,0.276,5.552,0.005,2.294,128.501,0.012,1.111,0.164,0.007,0.016,0.017,0.107
116,247.478,247.345,0.133,4.172,0.005,1.784,105.324,135.589,0.074,0.045,0.002,0.004,0.004,0.342
117,99.430,99.259,0.171,2.904,0.005,1.740,94.263,0.009,0.123,0.064,0.042,0.017,0.007,0.085
118,95.589,95.448,0.141,4.934,0.007,1.314,88.981,0.006,0.075,0.038,0.004,0.006,0.007,0.077
119,165.926,165.814,0.111,5.334,0.005,1.309,109.186,49.826,0.045,0.029,0.002,0.002,0.003,0.073
120,262.305,262.197,0.108,10.797,0.004,1.265,188.748,61.227,0.049,0.025,0.002,0.004,0.003,0.074
121,308.237,307.996,0.241,7.771,0.005,1.325,188.749,109.949,0.062,0.039,0.002,0.004,0.004,0.088
122,111.016,110.880,0.137,6.392,0.006,4.065,99.873,0.028,0.058,0.032,0.024,0.008,0.004,0.390
123,245.603,245.491,0.113,4.960,0.005,1.331,95.897,143.138,0.050,0.025,0.002,0.004,0.003,0.076
124,117.697,117.574,0.123,8.278,0.005,1.320,107.780,0.009,0.057,0.031,0.002,0.003,0.003,0.087
125,116.484,116.377,0.108,6.191,0.004,1.213,108.806,0.007,0.049,0.024,0.001,0.004,0.003,0.074
126,16.484,16.327,0.157,6.023,0.006,1.850,8.243,0.011,0.056,0.034,0.002,0.005,0.004,0.094
127,19.422,19.336,0.087,9.559,0.004,4.190,5.430,0.007,0.046,0.026,0.002,0.003,0.003,0.066
128,46.103,46.024,0.079,32.511,0.004,1.303,12.063,0.006,0.037,0.025,0.001,0.002,0.003,0.069
129,61.452,61.191,0.261,48.612,0.005,1.970,10.374,0.008,0.062,0.034,0.017,0.003,0.005,0.101
130,41.354,41.081,0.274,32.881,0.004,1.308,6.726,0.010,0.043,0.022,0.001,0.004,0.003,0.079
131,52.226,52.139,0.087,45.001,0.004,1.264,5.710,0.008,0.044,0.026,0.001,0.003,0.003,0.075
132,47.524,47.193,0.330,36.707,0.004,1.857,8.432,0.008,0.050,0.030,0.002,0.002,0.004,0.097
133,29.271,29.150,0.122,20.978,0.007,1.438,6.532,0.007,0.066,0.032,0.002,0.005,0.003,0.081
134,56.783,56.695,0.088,39.644,0.004,1.274,15.614,0.007,0.048,0.023,0.001,0.002,0.003,0.075
135,49.143,48.984,0.158,17.877,0.004,2.012,28.896,0.010,0.047,0.029,0.002,0.003,0.004,0.100
136,185.510,185.391,0.118,2.800,0.004,1.303,107.817,73.073,0.050,0.033,0.002,0.003,0.004,0.302
137,12.445,12.240,0.206,2.974,0.003,1.306,7.809,0.011,0.038,0.022,0.002,0.002,0.003,0.071
138,28.599,28.536,0.064,21.841,0.002,1.185,5.393,0.004,0.033,0.018,0.001,0.001,0.002,0.054
139,34.395,34.156,0.239,22.835,0.005,2.009,9.106,0.008,0.059,0.032,0.002,0.004,0.004,0.091
140,58.141,57.685,0.456,42.327,0.016,5.734,8.761,0.009,0.221,0.145,0.006,0.009,0.016,0.441
141,40.477,40.368,0.109,30.173,0.004,2.366,7.589,0.022,0.053,0.037,0.002,0.003,0.005,0.114
142,50.678,50.572,0.106,18.549,0.006,1.113,30.736,0.009,0.037,0.025,0.002,0.003,0.003,0.091
EndGraphics: preset=high display=borderless grid=33 render_distance=16 far_lod=0 experimental_far=0 render_scale=100 anisotropy=16 aa=1 smooth=1 shadow=3 water=1 black_walls=0 vsync=1 fog=0 window=3840x2400 fullscreen=3840x2400 overlays[F6=0 F7=0 F8=0] pause_view=5
---
Summary (143 frames):
Average frame time: 3901310.06ms (0.0 fps)
Average accounted time: 135.98ms
Average unaccounted time: 3901174.08ms
Max frame time: 557868040.63ms
Min frame time: 11.57ms

Zone Averages:
  Frame Total: 0.00ms (0.0%)
  Rendering: 15.66ms (0.0%)
  Chunk Update: 0.01ms (0.0%)
  Chunk Streaming: 1.94ms (0.0%)
  Chunk Adoption: 88.31ms (0.0%)
  Chunk Meshing: 29.75ms (0.0%)
  Physics: 0.09ms (0.0%)
  Settlement Scan: 0.06ms (0.0%)
  Settlement Runtime: 0.00ms (0.0%)
  Entity Update: 0.01ms (0.0%)
  Input: 0.00ms (0.0%)
  Debug UI: 0.15ms (0.0%)
