Performance Profiler Log
Started: 20260413_152453
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
StartGraphics: preset=high display=borderless grid=9 render_distance=4 far_lod=0 experimental_far=0 render_scale=100 anisotropy=16 aa=1 smooth=1 shadow=3 water=1 black_walls=0 vsync=1 fog=0 experimental_runtime_opt=1 window=3840x2400 fullscreen=3840x2400 overlays[F6=0 F7=0 F8=0] pause_view=5
523,16.897,16.874,0.023,12.706,0.003,0.003,0.000,0.000,0.000,0.000,0.679,0.868,0.006,0.021,0.001,0.001,0.001,0.002,2.587,0,0,0,400,400
524,16.897,16.860,0.037,12.802,0.002,0.001,0.000,0.000,0.000,0.000,0.681,0.864,0.005,0.014,0.000,0.001,0.000,0.002,2.489,0,0,0,400,400
525,15.204,15.165,0.039,10.058,0.004,0.004,0.000,0.000,0.000,0.000,0.694,0.880,0.008,0.043,0.001,0.002,0.003,0.003,3.466,0,0,0,400,400
526,16.201,16.172,0.029,11.278,0.003,0.003,0.000,0.000,0.000,0.000,0.693,0.859,0.008,0.030,0.001,0.002,0.001,0.002,3.296,0,0,0,400,400
527,16.641,16.607,0.034,12.383,0.002,0.002,0.000,0.000,0.000,0.000,0.697,0.863,0.005,0.036,0.001,0.002,0.002,0.004,2.612,0,0,0,400,400
528,16.942,16.899,0.042,12.643,0.003,0.003,0.000,0.000,0.000,0.000,0.684,0.879,0.008,0.028,0.001,0.002,0.001,0.003,2.648,0,0,0,400,400
529,15.550,15.513,0.037,10.833,0.004,0.003,0.000,0.000,0.000,0.000,0.699,0.864,0.009,0.050,0.001,0.002,0.002,0.004,3.045,0,0,0,400,400
530,18.283,18.255,0.029,14.046,0.004,0.004,0.000,0.000,0.000,0.000,0.734,0.864,0.009,0.028,0.001,0.002,0.001,0.002,2.564,0,0,0,400,400
531,14.472,14.435,0.036,10.162,0.003,0.003,0.000,0.000,0.000,0.000,0.689,0.864,0.008,0.050,0.001,0.003,0.002,0.004,2.650,0,0,0,400,400
532,17.854,17.825,0.029,13.063,0.004,0.003,0.000,0.000,0.000,0.000,0.707,0.861,0.008,0.096,0.002,0.003,0.002,0.002,3.078,0,0,0,400,400
533,16.306,16.278,0.028,12.109,0.003,0.003,0.000,0.000,0.000,0.000,0.694,0.864,0.008,0.028,0.001,0.002,0.001,0.002,2.567,0,0,0,400,400
534,16.913,16.886,0.028,12.757,0.004,0.004,0.000,0.000,0.000,0.000,0.688,0.870,0.008,0.028,0.001,0.002,0.001,0.002,2.526,0,0,0,400,400
535,15.184,15.148,0.036,10.774,0.004,0.004,0.000,0.000,0.000,0.000,0.696,0.861,0.008,0.049,0.001,0.002,0.002,0.004,2.746,0,0,0,400,400
536,16.117,16.094,0.023,12.066,0.003,0.003,0.000,0.000,0.000,0.000,0.682,0.864,0.007,0.019,0.001,0.001,0.001,0.002,2.448,0,0,0,400,400
537,17.441,17.422,0.019,13.514,0.002,0.001,0.000,0.000,0.000,0.000,0.668,0.864,0.005,0.013,0.001,0.001,0.001,0.002,2.352,0,0,0,400,400
538,16.777,16.749,0.028,12.621,0.003,0.003,0.000,0.000,0.000,0.000,0.694,0.869,0.008,0.028,0.001,0.002,0.001,0.002,2.521,0,0,0,400,400
539,16.910,16.883,0.027,12.708,0.004,0.003,0.000,0.000,0.000,0.000,0.691,0.867,0.009,0.028,0.001,0.002,0.001,0.002,2.572,0,0,0,400,400
540,16.107,16.078,0.029,11.965,0.003,0.003,0.000,0.000,0.000,0.000,0.683,0.863,0.008,0.031,0.001,0.002,0.001,0.002,2.518,0,0,0,400,400
541,16.604,16.576,0.027,12.501,0.003,0.003,0.000,0.000,0.000,0.000,0.690,0.872,0.008,0.028,0.001,0.002,0.001,0.002,2.469,0,0,0,400,400
542,16.763,16.734,0.029,12.468,0.003,0.003,0.000,0.000,0.000,0.000,0.756,0.906,0.008,0.028,0.001,0.002,0.001,0.002,2.558,0,0,0,400,400
543,16.519,16.491,0.028,12.330,0.003,0.003,0.000,0.000,0.000,0.000,0.697,0.863,0.008,0.027,0.001,0.002,0.001,0.002,2.558,0,0,0,400,400
544,17.191,17.163,0.028,13.016,0.004,0.003,0.000,0.000,0.000,0.000,0.691,0.872,0.008,0.028,0.001,0.002,0.001,0.002,2.539,0,0,0,400,400
545,16.263,16.235,0.028,12.085,0.003,0.003,0.000,0.000,0.000,0.000,0.692,0.869,0.008,0.029,0.001,0.002,0.001,0.002,2.544,0,0,0,400,400
546,16.117,16.090,0.027,11.953,0.003,0.003,0.000,0.000,0.000,0.000,0.681,0.866,0.008,0.028,0.001,0.002,0.001,0.002,2.546,0,0,0,400,400
547,16.626,16.598,0.028,12.485,0.004,0.003,0.000,0.000,0.000,0.000,0.686,0.869,0.008,0.028,0.001,0.002,0.001,0.002,2.513,0,0,0,400,400
548,14.804,14.776,0.027,10.676,0.003,0.003,0.000,0.000,0.000,0.000,0.693,0.865,0.008,0.028,0.001,0.002,0.001,0.002,2.497,0,0,0,400,400
549,16.589,16.566,0.023,11.682,0.003,0.003,0.000,0.000,0.000,0.000,0.678,0.874,0.006,0.019,0.001,0.001,0.001,0.002,3.299,0,0,0,400,400
550,17.573,17.551,0.021,13.647,0.003,0.002,0.000,0.000,0.000,0.000,0.679,0.861,0.006,0.014,0.001,0.001,0.000,0.002,2.338,0,0,0,400,400
551,17.187,17.158,0.029,12.112,0.003,0.003,0.000,0.000,0.000,0.000,0.696,0.893,0.008,0.069,0.002,0.002,0.002,0.002,3.368,0,0,0,400,400
552,16.514,16.478,0.036,11.534,0.004,0.003,0.000,0.000,0.000,0.000,0.698,0.861,0.008,0.049,0.001,0.002,0.002,0.004,3.317,0,0,0,400,400
553,17.259,17.231,0.027,12.820,0.004,0.003,0.000,0.000,0.000,0.000,0.685,0.871,0.008,0.027,0.001,0.002,0.001,0.003,2.811,0,0,0,400,400
554,15.405,15.377,0.028,10.967,0.004,0.003,0.000,0.000,0.000,0.000,0.687,0.866,0.008,0.028,0.001,0.002,0.001,0.002,2.813,0,0,0,400,400
555,15.954,15.927,0.028,11.483,0.003,0.003,0.000,0.000,0.000,0.000,0.692,0.869,0.008,0.028,0.001,0.002,0.001,0.002,2.837,0,0,0,400,400
556,17.573,17.552,0.022,13.310,0.003,0.003,0.000,0.000,0.000,0.000,0.676,0.873,0.006,0.016,0.001,0.001,0.001,0.002,2.663,0,0,0,400,400
557,15.293,15.265,0.027,10.798,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.868,0.013,0.028,0.001,0.002,0.001,0.002,2.862,0,0,0,400,400
558,17.648,17.632,0.016,13.516,0.002,0.001,0.000,0.000,0.000,0.000,0.663,0.898,0.005,0.012,0.000,0.001,0.000,0.001,2.535,0,0,0,400,400
559,17.723,17.691,0.032,13.253,0.004,0.003,0.000,0.000,0.000,0.000,0.686,0.869,0.008,0.031,0.001,0.002,0.001,0.002,2.833,0,0,0,400,400
560,14.527,14.491,0.036,9.987,0.003,0.003,0.000,0.000,0.000,0.000,0.710,0.861,0.011,0.050,0.001,0.002,0.002,0.004,2.859,0,0,0,400,400
561,17.085,17.062,0.023,12.408,0.003,0.002,0.000,0.000,0.000,0.000,0.738,0.873,0.009,0.019,0.001,0.001,0.001,0.002,3.009,0,0,0,400,400
562,16.534,16.512,0.022,12.301,0.002,0.002,0.000,0.000,0.000,0.000,0.674,0.864,0.005,0.017,0.001,0.001,0.001,0.002,2.646,0,0,0,400,400
563,18.467,18.446,0.021,14.262,0.002,0.002,0.000,0.000,0.000,0.000,0.677,0.863,0.005,0.017,0.001,0.001,0.001,0.002,2.616,0,0,0,400,400
564,16.008,15.980,0.028,11.509,0.003,0.003,0.000,0.000,0.000,0.000,0.699,0.876,0.008,0.028,0.001,0.002,0.001,0.002,2.851,0,0,0,400,400
565,16.882,16.854,0.027,12.469,0.003,0.003,0.000,0.000,0.000,0.000,0.678,0.862,0.008,0.026,0.001,0.002,0.001,0.002,2.802,0,0,0,400,400
566,16.923,16.895,0.027,12.482,0.004,0.003,0.000,0.000,0.000,0.000,0.684,0.866,0.009,0.028,0.001,0.002,0.001,0.002,2.819,0,0,0,400,400
567,17.253,17.225,0.028,12.781,0.003,0.003,0.000,0.000,0.000,0.000,0.684,0.866,0.007,0.028,0.001,0.002,0.001,0.002,2.850,0,0,0,400,400
568,15.895,15.866,0.029,11.454,0.003,0.003,0.000,0.000,0.000,0.000,0.703,0.868,0.008,0.029,0.002,0.003,0.003,0.002,2.792,0,0,0,400,400
569,17.150,17.132,0.018,12.992,0.002,0.002,0.000,0.000,0.000,0.000,0.689,0.867,0.005,0.013,0.000,0.001,0.001,0.001,2.560,0,0,0,400,400
570,17.022,16.994,0.028,12.501,0.003,0.003,0.000,0.000,0.000,0.000,0.691,0.859,0.008,0.030,0.001,0.002,0.001,0.002,2.895,0,0,0,400,400
571,16.280,16.243,0.037,11.519,0.004,0.003,0.000,0.000,0.000,0.000,0.693,0.862,0.007,0.051,0.001,0.002,0.002,0.004,3.099,0,0,0,400,400
572,15.036,15.009,0.027,10.637,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.868,0.008,0.028,0.001,0.002,0.001,0.002,2.772,0,0,0,400,400
573,17.304,17.284,0.020,13.055,0.002,0.002,0.000,0.000,0.000,0.000,0.685,0.868,0.006,0.015,0.001,0.001,0.001,0.001,2.650,0,0,0,400,400
574,16.654,16.626,0.027,12.198,0.003,0.003,0.000,0.000,0.000,0.000,0.687,0.870,0.007,0.028,0.001,0.002,0.001,0.002,2.827,0,0,0,400,400
575,16.025,16.008,0.017,11.820,0.002,0.002,0.000,0.000,0.000,0.000,0.676,0.863,0.005,0.012,0.000,0.001,0.000,0.002,2.627,0,0,0,400,400
576,18.427,18.407,0.020,14.040,0.002,0.002,0.000,0.000,0.000,0.000,0.677,0.880,0.006,0.017,0.001,0.001,0.001,0.002,2.782,0,0,0,400,400
577,15.662,15.635,0.027,11.201,0.004,0.003,0.000,0.000,0.000,0.000,0.695,0.885,0.008,0.028,0.001,0.002,0.001,0.002,2.808,0,0,0,400,400
578,17.259,17.232,0.027,12.802,0.004,0.003,0.000,0.000,0.000,0.000,0.716,0.881,0.008,0.028,0.001,0.002,0.001,0.002,2.787,0,0,0,400,400
579,16.383,16.355,0.028,11.892,0.004,0.003,0.000,0.000,0.000,0.000,0.684,0.862,0.008,0.028,0.001,0.002,0.001,0.002,2.872,0,0,0,400,400
580,16.524,16.496,0.028,12.101,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.872,0.008,0.029,0.001,0.002,0.001,0.002,2.790,0,0,0,400,400
581,16.984,16.956,0.028,12.581,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.863,0.008,0.028,0.001,0.002,0.001,0.002,2.781,0,0,0,400,400
582,15.864,15.836,0.028,11.440,0.003,0.003,0.000,0.000,0.000,0.000,0.690,0.859,0.008,0.028,0.001,0.002,0.001,0.002,2.802,0,0,0,400,400
583,16.691,16.663,0.027,12.210,0.004,0.003,0.000,0.000,0.000,0.000,0.710,0.874,0.008,0.028,0.001,0.002,0.001,0.002,2.824,0,0,0,400,400
584,17.004,16.977,0.027,12.605,0.003,0.003,0.000,0.000,0.000,0.000,0.690,0.862,0.008,0.028,0.001,0.002,0.001,0.002,2.775,0,0,0,400,400
585,15.749,15.722,0.027,11.317,0.004,0.003,0.000,0.000,0.000,0.000,0.696,0.866,0.008,0.028,0.001,0.002,0.001,0.002,2.797,0,0,0,400,400
586,15.779,15.751,0.028,11.315,0.003,0.003,0.000,0.000,0.000,0.000,0.682,0.869,0.008,0.028,0.001,0.002,0.001,0.002,2.840,0,0,0,400,400
587,15.742,15.716,0.027,11.205,0.003,0.003,0.000,0.000,0.000,0.000,0.704,0.866,0.008,0.025,0.001,0.001,0.001,0.002,2.900,0,0,0,400,400
588,18.130,18.111,0.019,13.909,0.002,0.002,0.000,0.000,0.000,0.000,0.685,0.868,0.005,0.015,0.001,0.001,0.001,0.002,2.624,0,0,0,400,400
589,17.769,17.725,0.044,8.145,0.008,0.007,0.000,0.000,0.000,0.000,1.388,1.808,0.039,0.060,0.001,0.002,0.002,0.004,6.268,0,0,0,400,400
590,17.018,16.987,0.032,12.601,0.004,0.004,0.000,0.000,0.000,0.000,0.670,0.840,0.012,0.044,0.001,0.003,0.001,0.003,2.809,0,0,0,400,400
591,13.729,13.701,0.027,9.363,0.004,0.004,0.000,0.000,0.000,0.000,0.667,0.833,0.008,0.028,0.001,0.002,0.001,0.002,2.795,0,0,0,400,400
592,17.071,17.056,0.015,13.065,0.002,0.001,0.000,0.000,0.000,0.000,0.641,0.825,0.005,0.012,0.000,0.001,0.000,0.001,2.505,0,0,0,400,400
593,15.898,15.882,0.016,12.016,0.002,0.001,0.000,0.000,0.000,0.000,0.635,0.818,0.005,0.011,0.000,0.000,0.000,0.001,2.394,0,0,0,400,400
594,17.080,17.056,0.025,12.986,0.002,0.001,0.000,0.000,0.000,0.000,0.635,0.821,0.005,0.033,0.001,0.001,0.001,0.003,2.568,0,0,0,400,400
595,17.792,17.777,0.015,13.937,0.002,0.001,0.000,0.000,0.000,0.000,0.635,0.816,0.005,0.011,0.000,0.000,0.000,0.001,2.369,0,0,0,400,400
596,16.703,16.674,0.029,12.423,0.003,0.003,0.000,0.000,0.000,0.000,0.666,0.826,0.008,0.028,0.001,0.002,0.001,0.002,2.715,0,0,0,400,400
597,17.215,17.189,0.026,12.965,0.004,0.003,0.000,0.000,0.000,0.000,0.668,0.827,0.008,0.027,0.001,0.002,0.001,0.002,2.686,0,0,0,400,400
598,16.680,16.654,0.026,12.380,0.003,0.003,0.000,0.000,0.000,0.000,0.653,0.824,0.008,0.027,0.001,0.002,0.001,0.002,2.755,0,0,0,400,400
599,15.344,15.317,0.027,11.118,0.004,0.003,0.000,0.000,0.000,0.000,0.654,0.827,0.007,0.026,0.001,0.002,0.001,0.002,2.676,0,0,0,400,400
600,16.094,16.074,0.020,11.944,0.003,0.002,0.000,0.000,0.000,0.000,0.660,0.828,0.006,0.017,0.001,0.001,0.001,0.002,2.612,0,0,0,400,400
601,18.378,18.362,0.016,14.440,0.002,0.001,0.000,0.000,0.000,0.000,0.656,0.829,0.005,0.012,0.001,0.001,0.000,0.001,2.416,0,0,0,400,400
602,17.264,17.237,0.027,13.005,0.003,0.003,0.000,0.000,0.000,0.000,0.662,0.833,0.008,0.028,0.001,0.002,0.001,0.002,2.692,0,0,0,400,400
603,15.592,15.556,0.035,11.160,0.003,0.003,0.000,0.000,0.000,0.000,0.681,0.823,0.007,0.049,0.001,0.002,0.002,0.004,2.825,0,0,0,400,400
604,17.053,17.026,0.027,13.034,0.004,0.003,0.000,0.000,0.000,0.000,0.665,0.834,0.008,0.027,0.001,0.002,0.001,0.002,2.450,0,0,0,400,400
605,16.848,16.821,0.027,12.862,0.004,0.003,0.000,0.000,0.000,0.000,0.670,0.828,0.008,0.029,0.001,0.002,0.001,0.002,2.416,0,0,0,400,400
606,16.112,16.077,0.035,11.662,0.003,0.003,0.000,0.000,0.000,0.000,0.669,0.821,0.008,0.048,0.001,0.002,0.002,0.004,2.858,0,0,0,400,400
607,16.900,16.873,0.027,12.937,0.003,0.003,0.000,0.000,0.000,0.000,0.657,0.821,0.008,0.027,0.001,0.002,0.001,0.002,2.413,0,0,0,400,400
608,16.912,16.884,0.028,12.866,0.004,0.003,0.000,0.000,0.000,0.000,0.660,0.831,0.008,0.028,0.001,0.002,0.001,0.002,2.481,0,0,0,400,400
609,16.908,16.881,0.026,12.917,0.004,0.003,0.000,0.000,0.000,0.000,0.654,0.825,0.008,0.027,0.001,0.002,0.001,0.002,2.441,0,0,0,400,400
610,16.879,16.852,0.027,12.842,0.004,0.003,0.000,0.000,0.000,0.000,0.658,0.831,0.008,0.027,0.001,0.002,0.001,0.002,2.477,0,0,0,400,400
611,16.780,16.753,0.027,12.631,0.004,0.004,0.000,0.000,0.000,0.000,0.664,0.836,0.008,0.026,0.001,0.002,0.001,0.002,2.579,0,0,0,400,400
612,14.638,14.611,0.027,10.565,0.004,0.003,0.000,0.000,0.000,0.000,0.705,0.842,0.008,0.028,0.001,0.002,0.001,0.002,2.454,0,0,0,400,400
613,16.093,16.076,0.018,12.234,0.002,0.001,0.000,0.000,0.000,0.000,0.650,0.852,0.005,0.013,0.000,0.001,0.000,0.002,2.316,0,0,0,400,400
614,18.856,18.830,0.026,15.074,0.002,0.002,0.000,0.000,0.000,0.000,0.645,0.841,0.005,0.014,0.001,0.001,0.000,0.002,2.245,0,0,0,400,400
615,16.646,16.619,0.027,12.572,0.003,0.003,0.000,0.000,0.000,0.000,0.661,0.828,0.008,0.028,0.001,0.002,0.001,0.002,2.514,0,0,0,400,400
616,16.700,16.673,0.027,12.628,0.004,0.003,0.000,0.000,0.000,0.000,0.661,0.838,0.008,0.026,0.001,0.002,0.001,0.002,2.504,0,0,0,400,400
617,16.168,16.134,0.034,11.892,0.003,0.003,0.000,0.000,0.000,0.000,0.670,0.830,0.007,0.048,0.001,0.002,0.002,0.004,2.674,0,0,0,400,400
618,15.976,15.949,0.027,11.935,0.003,0.003,0.000,0.000,0.000,0.000,0.664,0.835,0.008,0.026,0.001,0.002,0.001,0.002,2.472,0,0,0,400,400
619,17.161,17.134,0.026,13.157,0.003,0.003,0.000,0.000,0.000,0.000,0.663,0.833,0.008,0.028,0.001,0.002,0.001,0.002,2.436,0,0,0,400,400
620,16.448,16.421,0.027,12.380,0.003,0.003,0.000,0.000,0.000,0.000,0.665,0.835,0.008,0.028,0.001,0.002,0.001,0.002,2.496,0,0,0,400,400
621,16.484,16.457,0.027,12.221,0.004,0.004,0.000,0.000,0.000,0.000,0.687,0.855,0.008,0.029,0.001,0.002,0.001,0.002,2.647,0,0,0,400,400
622,16.652,16.625,0.027,12.472,0.004,0.003,0.000,0.000,0.000,0.000,0.746,0.843,0.008,0.028,0.001,0.002,0.001,0.002,2.518,0,0,0,400,400
623,17.090,17.063,0.027,12.915,0.004,0.003,0.000,0.000,0.000,0.000,0.679,0.837,0.008,0.027,0.001,0.002,0.001,0.002,2.587,0,0,0,400,400
624,15.587,15.560,0.027,11.449,0.003,0.003,0.000,0.000,0.000,0.000,0.670,0.855,0.008,0.029,0.001,0.002,0.001,0.002,2.541,0,0,0,400,400
625,16.483,16.456,0.028,12.174,0.005,0.004,0.000,0.000,0.000,0.000,0.722,0.861,0.008,0.033,0.001,0.002,0.001,0.002,2.647,0,0,0,400,400
626,16.496,16.470,0.026,12.363,0.003,0.003,0.000,0.000,0.000,0.000,0.660,0.831,0.007,0.025,0.001,0.001,0.001,0.002,2.576,0,0,0,400,400
627,17.555,17.536,0.019,13.556,0.002,0.002,0.000,0.000,0.000,0.000,0.653,0.830,0.005,0.014,0.000,0.001,0.000,0.002,2.473,0,0,0,400,400
628,16.980,16.953,0.027,12.825,0.004,0.003,0.000,0.000,0.000,0.000,0.665,0.838,0.007,0.026,0.001,0.002,0.001,0.002,2.582,0,0,0,400,400
629,16.189,16.156,0.033,11.987,0.004,0.003,0.000,0.000,0.000,0.000,0.667,0.833,0.008,0.028,0.001,0.002,0.001,0.002,2.623,0,0,0,400,400
630,16.454,16.426,0.028,12.216,0.004,0.003,0.000,0.000,0.000,0.000,0.680,0.823,0.008,0.028,0.001,0.002,0.001,0.002,2.663,0,0,0,400,400
631,17.319,17.287,0.032,13.033,0.003,0.003,0.000,0.000,0.000,0.000,0.666,0.831,0.008,0.028,0.001,0.002,0.001,0.002,2.712,0,0,0,400,400
632,16.257,16.229,0.028,12.062,0.003,0.003,0.000,0.000,0.000,0.000,0.669,0.857,0.008,0.029,0.001,0.001,0.001,0.002,2.595,0,0,0,400,400
633,16.180,16.151,0.029,11.950,0.003,0.003,0.000,0.000,0.000,0.000,0.683,0.840,0.008,0.027,0.001,0.002,0.001,0.002,2.634,0,0,0,400,400
634,16.558,16.525,0.034,12.323,0.004,0.003,0.000,0.000,0.000,0.000,0.671,0.848,0.008,0.029,0.001,0.002,0.001,0.002,2.636,0,0,0,400,400
635,16.838,16.808,0.031,12.540,0.004,0.003,0.000,0.000,0.000,0.000,0.698,0.862,0.008,0.028,0.001,0.002,0.001,0.002,2.664,0,0,0,400,400
636,16.066,16.039,0.028,11.302,0.004,0.003,0.000,0.000,0.000,0.000,0.814,1.067,0.013,0.029,0.001,0.002,0.001,0.003,2.804,0,0,0,400,400
637,16.732,16.700,0.032,12.190,0.004,0.003,0.000,0.000,0.000,0.000,0.711,0.854,0.011,0.028,0.001,0.002,0.001,0.002,2.897,0,0,0,400,400
638,15.913,15.884,0.029,10.629,0.005,0.005,0.000,0.000,0.000,0.000,0.734,0.895,0.010,0.028,0.001,0.002,0.001,0.002,3.577,0,0,0,400,400
639,16.137,16.115,0.022,12.049,0.003,0.003,0.000,0.000,0.000,0.000,0.664,0.831,0.006,0.017,0.001,0.001,0.001,0.002,2.541,0,0,0,400,400
640,17.497,17.480,0.017,13.377,0.002,0.002,0.000,0.000,0.000,0.000,0.645,0.837,0.005,0.012,0.000,0.000,0.001,0.002,2.599,0,0,0,400,400
641,17.218,17.191,0.027,12.868,0.004,0.003,0.000,0.000,0.000,0.000,0.667,0.840,0.008,0.029,0.001,0.002,0.001,0.002,2.771,0,0,0,400,400
642,15.683,15.655,0.028,11.202,0.004,0.004,0.000,0.000,0.000,0.000,0.702,0.900,0.008,0.028,0.001,0.002,0.001,0.002,2.806,0,0,0,400,400
643,16.533,16.502,0.031,12.168,0.003,0.003,0.000,0.000,0.000,0.000,0.684,0.888,0.008,0.028,0.001,0.002,0.001,0.002,2.718,0,0,0,400,400
644,17.203,17.176,0.027,12.903,0.003,0.003,0.000,0.000,0.000,0.000,0.675,0.845,0.008,0.028,0.001,0.002,0.001,0.002,2.709,0,0,0,400,400
645,16.113,16.085,0.029,11.716,0.004,0.003,0.000,0.000,0.000,0.000,0.699,0.846,0.011,0.027,0.001,0.002,0.001,0.002,2.776,0,0,0,400,400
646,16.357,16.329,0.027,12.019,0.003,0.003,0.000,0.000,0.000,0.000,0.675,0.836,0.010,0.028,0.001,0.002,0.001,0.002,2.753,0,0,0,400,400
647,15.979,15.958,0.021,11.867,0.002,0.002,0.000,0.000,0.000,0.000,0.665,0.844,0.006,0.014,0.001,0.001,0.001,0.002,2.556,0,0,0,400,400
648,16.345,16.315,0.030,12.087,0.004,0.003,0.000,0.000,0.000,0.000,0.658,0.838,0.007,0.029,0.001,0.002,0.001,0.002,2.688,0,0,0,400,400
649,17.946,17.927,0.020,13.906,0.002,0.001,0.000,0.000,0.000,0.000,0.637,0.828,0.005,0.012,0.000,0.001,0.000,0.001,2.535,0,0,0,400,400
650,16.087,16.059,0.028,11.694,0.006,0.006,0.000,0.000,0.000,0.000,0.672,0.851,0.008,0.028,0.001,0.002,0.002,0.002,2.793,0,0,0,400,400
651,15.254,15.226,0.029,10.627,0.004,0.004,0.000,0.000,0.000,0.000,0.677,1.040,0.009,0.029,0.001,0.002,0.001,0.002,2.834,0,0,0,400,400
652,16.895,16.870,0.026,12.729,0.002,0.002,0.000,0.000,0.000,0.000,0.651,0.833,0.005,0.019,0.001,0.001,0.001,0.002,2.627,0,0,0,400,400
653,17.271,17.254,0.017,13.295,0.002,0.001,0.000,0.000,0.000,0.000,0.643,0.844,0.005,0.012,0.000,0.001,0.000,0.001,2.452,0,0,0,400,400
654,16.395,16.366,0.029,12.067,0.009,0.009,0.000,0.000,0.000,0.000,0.688,0.822,0.008,0.027,0.001,0.002,0.001,0.002,2.739,0,0,0,400,400
655,17.316,17.288,0.028,12.838,0.008,0.007,0.000,0.000,0.000,0.000,0.704,0.820,0.008,0.027,0.001,0.002,0.001,0.002,2.878,0,0,0,400,400
656,16.022,15.986,0.036,11.641,0.004,0.003,0.000,0.000,0.000,0.000,0.678,0.826,0.008,0.048,0.001,0.002,0.002,0.004,2.773,0,0,0,400,400
657,16.095,16.067,0.027,11.761,0.007,0.006,0.000,0.000,0.000,0.000,0.668,0.821,0.008,0.028,0.001,0.002,0.001,0.002,2.770,0,0,0,400,400
658,17.484,17.456,0.029,13.141,0.006,0.005,0.000,0.000,0.000,0.000,0.709,0.823,0.008,0.029,0.001,0.002,0.001,0.002,2.735,0,0,0,400,400
659,16.709,16.681,0.028,12.289,0.004,0.003,0.000,0.000,0.000,0.000,0.659,0.823,0.009,0.027,0.001,0.002,0.001,0.002,2.867,0,0,0,400,400
660,16.838,16.810,0.028,12.471,0.004,0.003,0.000,0.000,0.000,0.000,0.675,0.825,0.008,0.028,0.001,0.002,0.001,0.002,2.796,0,0,0,400,400
661,15.995,15.969,0.027,11.609,0.003,0.003,0.000,0.000,0.000,0.000,0.665,0.836,0.008,0.026,0.001,0.002,0.001,0.002,2.814,0,0,0,400,400
662,14.973,14.928,0.044,9.956,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.833,0.008,0.067,0.003,0.002,0.001,0.006,3.364,0,0,0,400,400
663,16.279,16.252,0.027,11.918,0.004,0.003,0.000,0.000,0.000,0.000,0.666,0.826,0.008,0.027,0.001,0.002,0.001,0.002,2.798,0,0,0,400,400
664,16.279,16.252,0.027,11.821,0.005,0.004,0.000,0.000,0.000,0.000,0.666,0.849,0.008,0.029,0.001,0.002,0.001,0.002,2.869,0,0,0,400,400
665,16.251,16.219,0.032,11.728,0.003,0.003,0.000,0.000,0.000,0.000,0.670,0.843,0.007,0.044,0.001,0.002,0.001,0.004,2.915,0,0,0,400,400
666,16.833,16.816,0.017,12.886,0.002,0.002,0.000,0.000,0.000,0.000,0.640,0.835,0.004,0.014,0.000,0.001,0.000,0.002,2.432,0,0,0,400,400
667,16.337,16.309,0.028,12.004,0.003,0.003,0.000,0.000,0.000,0.000,0.662,0.824,0.009,0.028,0.001,0.002,0.001,0.002,2.774,0,0,0,400,400
668,16.626,16.599,0.027,12.262,0.004,0.003,0.000,0.000,0.000,0.000,0.668,0.821,0.008,0.027,0.001,0.002,0.001,0.002,2.804,0,0,0,400,400
669,16.205,16.177,0.028,11.793,0.007,0.007,0.000,0.000,0.000,0.000,0.667,0.822,0.009,0.026,0.001,0.002,0.001,0.002,2.848,0,0,0,400,400
670,16.630,16.601,0.028,12.288,0.007,0.007,0.000,0.000,0.000,0.000,0.705,0.822,0.008,0.027,0.001,0.002,0.001,0.002,2.739,0,0,0,400,400
671,17.069,17.043,0.026,12.825,0.003,0.003,0.000,0.000,0.000,0.000,0.696,0.820,0.008,0.027,0.001,0.002,0.001,0.002,2.659,0,0,0,400,400
672,15.377,15.349,0.028,10.955,0.014,0.013,0.000,0.000,0.000,0.000,0.674,0.827,0.008,0.030,0.001,0.002,0.001,0.002,2.836,0,0,0,400,400
673,17.438,17.412,0.026,13.180,0.003,0.003,0.000,0.000,0.000,0.000,0.659,0.831,0.007,0.026,0.001,0.002,0.001,0.002,2.699,0,0,0,400,400
674,16.667,16.640,0.027,12.279,0.004,0.004,0.000,0.000,0.000,0.000,0.713,0.837,0.008,0.027,0.001,0.002,0.001,0.002,2.766,0,0,0,400,400
675,15.994,15.966,0.028,11.557,0.010,0.010,0.000,0.000,0.000,0.000,0.706,0.824,0.010,0.027,0.001,0.002,0.001,0.002,2.826,0,0,0,400,400
676,16.695,16.668,0.027,12.421,0.004,0.004,0.000,0.000,0.000,0.000,0.665,0.822,0.015,0.027,0.001,0.002,0.001,0.002,2.709,0,0,0,400,400
