Performance Profiler Log
Started: 20260413_010315
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
10,25.215,25.186,0.029,25.077,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.019,0.003,0.018,0.000,0.001,0.001,0.002,0.036,0,0,0,81,81
11,18.407,18.337,0.070,18.143,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.026,0.007,0.033,0.001,0.002,0.003,0.003,0.064,0,0,0,81,81
12,7.090,7.018,0.071,6.818,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.026,0.006,0.038,0.001,0.002,0.004,0.003,0.064,0,0,0,81,81
13,15.963,15.896,0.067,15.701,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.026,0.007,0.035,0.001,0.002,0.003,0.003,0.063,0,0,0,81,81
14,16.859,16.813,0.046,14.269,0.001,0.001,0.000,0.000,0.000,0.000,0.032,0.929,1.516,0.020,0.001,0.001,0.001,0.002,0.040,0,0,0,81,81
15,16.243,16.175,0.068,15.986,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.007,0.032,0.001,0.002,0.003,0.003,0.063,0,0,0,81,81
16,16.582,16.514,0.068,16.328,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.026,0.006,0.031,0.001,0.002,0.002,0.003,0.061,0,0,0,81,81
17,16.766,16.696,0.069,16.509,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.026,0.007,0.030,0.001,0.002,0.003,0.003,0.062,0,0,0,81,81
18,16.495,16.439,0.056,16.301,0.001,0.001,0.000,0.000,0.000,0.000,0.036,0.018,0.005,0.025,0.001,0.002,0.002,0.002,0.045,0,0,0,81,81
19,16.723,16.656,0.067,16.468,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.032,0.001,0.002,0.002,0.003,0.063,0,0,0,81,81
20,16.682,16.614,0.068,16.428,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.032,0.001,0.002,0.003,0.003,0.062,0,0,0,81,81
21,16.394,16.323,0.072,11.140,0.001,0.001,0.000,0.000,0.000,0.000,0.065,3.389,1.627,0.031,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
22,17.553,17.483,0.070,14.723,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.991,1.618,0.031,0.001,0.002,0.002,0.003,0.061,0,0,0,81,81
23,15.916,15.858,0.058,13.003,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.911,1.821,0.028,0.001,0.002,0.002,0.003,0.046,0,0,0,81,81
24,16.734,16.677,0.057,16.537,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.018,0.006,0.024,0.001,0.002,0.002,0.002,0.046,0,0,0,81,81
25,16.637,16.569,0.068,16.382,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.007,0.033,0.001,0.002,0.003,0.003,0.062,0,0,0,81,81
26,16.714,16.647,0.067,16.460,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.007,0.032,0.001,0.002,0.002,0.003,0.062,0,0,0,81,81
27,16.923,16.855,0.068,16.670,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.033,0.001,0.002,0.002,0.003,0.059,0,0,0,81,81
28,16.393,16.320,0.073,13.307,0.002,0.002,0.000,0.000,0.000,0.000,0.046,1.053,1.795,0.036,0.001,0.002,0.004,0.004,0.069,0,0,0,81,81
29,16.088,16.014,0.074,15.813,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.028,0.008,0.032,0.001,0.002,0.003,0.003,0.064,0,0,0,81,81
30,16.848,16.782,0.066,16.600,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.031,0.001,0.002,0.002,0.003,0.059,0,0,0,81,81
31,16.875,16.809,0.067,16.627,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.059,0,0,0,81,81
32,16.524,16.457,0.067,16.270,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.061,0,0,0,81,81
33,15.964,15.895,0.069,15.708,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.032,0.001,0.002,0.002,0.003,0.062,0,0,0,81,81
34,17.156,17.089,0.067,16.906,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.007,0.030,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
35,16.340,16.275,0.066,16.096,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.029,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
36,16.387,16.320,0.067,16.139,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.031,0.001,0.002,0.002,0.003,0.059,0,0,0,81,81
37,17.470,17.404,0.065,17.226,0.001,0.001,0.000,0.000,0.000,0.000,0.047,0.025,0.007,0.030,0.001,0.002,0.002,0.003,0.059,0,0,0,81,81
38,16.061,15.991,0.071,15.791,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.026,0.007,0.035,0.001,0.002,0.003,0.003,0.068,0,0,0,81,81
39,16.379,16.313,0.066,16.116,0.002,0.001,0.000,0.000,0.000,0.000,0.065,0.026,0.007,0.030,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
40,16.758,16.691,0.067,16.509,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
41,16.440,16.373,0.067,16.194,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.031,0.001,0.002,0.002,0.003,0.057,0,0,0,81,81
42,16.679,16.613,0.066,16.428,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.026,0.007,0.030,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
43,16.825,16.758,0.067,16.573,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.006,0.031,0.001,0.002,0.002,0.003,0.061,0,0,0,81,81
44,16.519,11.017,5.501,10.816,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.079,0,0,0,81,81
45,16.091,10.617,5.474,10.420,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.006,0.031,0.001,0.002,0.002,0.003,0.073,0,0,0,81,81
46,14.862,9.383,5.479,9.192,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.006,0.033,0.001,0.002,0.002,0.003,0.069,0,0,0,81,81
47,16.194,10.701,5.494,10.494,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.029,0.001,0.002,0.002,0.003,0.085,0,0,0,81,81
48,16.716,11.327,5.389,11.137,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.006,0.029,0.001,0.002,0.002,0.003,0.072,0,0,0,81,81
49,16.848,11.367,5.481,11.165,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.007,0.031,0.001,0.002,0.002,0.003,0.079,0,0,0,81,81
50,16.520,11.006,5.514,10.806,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.078,0,0,0,81,81
51,16.407,10.879,5.528,10.658,0.002,0.002,0.000,0.000,0.000,0.000,0.058,0.026,0.006,0.033,0.001,0.002,0.003,0.003,0.085,0,0,0,81,81
52,16.979,11.506,5.473,11.311,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.026,0.006,0.035,0.001,0.002,0.003,0.003,0.066,0,0,0,81,81
53,16.592,10.264,6.328,6.779,0.002,0.001,0.000,0.000,0.000,0.000,0.038,0.970,2.372,0.032,0.001,0.002,0.002,0.003,0.063,0,0,0,81,81
54,17.534,12.049,5.485,11.858,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.026,0.006,0.030,0.001,0.002,0.002,0.003,0.071,0,0,0,81,81
55,15.485,10.707,4.778,6.872,0.001,0.001,0.000,0.000,0.000,0.000,0.037,3.704,0.009,0.026,0.001,0.002,0.002,0.002,0.050,0,0,0,81,81
56,16.785,12.842,3.944,12.683,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.023,0.001,0.002,0.002,0.002,0.064,0,0,0,81,81
57,16.909,11.347,5.562,11.135,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.013,0.035,0.001,0.002,0.003,0.003,0.079,0,0,0,81,81
58,15.931,9.938,5.993,8.879,0.001,0.001,0.000,0.000,0.000,0.000,0.036,0.919,0.009,0.026,0.001,0.001,0.002,0.003,0.059,0,0,0,81,81
59,17.048,11.582,5.466,11.380,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.026,0.013,0.031,0.001,0.002,0.002,0.003,0.073,0,0,0,81,81
60,16.317,11.617,4.700,9.837,0.001,0.001,0.000,0.000,0.000,0.000,0.033,1.659,0.009,0.023,0.001,0.001,0.001,0.003,0.048,0,0,0,81,81
61,16.763,10.778,5.985,10.563,0.002,0.002,0.000,0.000,0.000,0.000,0.048,0.026,0.012,0.033,0.001,0.002,0.002,0.003,0.085,0,0,0,81,81
62,16.172,11.311,4.861,9.878,0.002,0.001,0.000,0.000,0.000,0.000,0.041,1.078,0.010,0.035,0.001,0.002,0.003,0.003,0.258,0,0,0,81,81
63,16.787,12.162,4.625,12.000,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.009,0.024,0.001,0.002,0.002,0.002,0.069,0,0,0,81,81
64,15.990,12.113,3.877,11.043,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.932,0.010,0.026,0.001,0.002,0.002,0.002,0.057,0,0,0,81,81
65,16.182,12.142,4.040,12.004,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.018,0.009,0.022,0.001,0.001,0.001,0.002,0.045,0,0,0,81,81
66,17.121,13.065,4.057,12.941,0.001,0.000,0.000,0.000,0.000,0.000,0.032,0.018,0.008,0.019,0.001,0.001,0.001,0.002,0.041,0,0,0,81,81
67,16.933,12.991,3.942,11.193,0.002,0.002,0.000,0.000,0.000,0.000,0.035,1.654,0.010,0.024,0.001,0.002,0.002,0.002,0.065,0,0,0,81,81
68,16.244,12.079,4.166,11.942,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.018,0.008,0.022,0.001,0.001,0.002,0.002,0.045,0,0,0,81,81
69,17.005,13.154,3.851,13.009,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.010,0.023,0.001,0.002,0.001,0.002,0.052,0,0,0,81,81
70,15.952,12.070,3.883,11.923,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.024,0.001,0.002,0.001,0.002,0.051,0,0,0,81,81
71,16.450,13.443,3.008,13.349,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.012,0.006,0.019,0.001,0.001,0.001,0.002,0.029,0,0,0,81,81
72,16.831,12.638,4.193,11.803,0.001,0.001,0.000,0.000,0.000,0.000,0.030,0.737,0.007,0.014,0.000,0.001,0.001,0.002,0.042,0,0,0,81,81
73,16.817,12.657,4.161,12.536,0.001,0.001,0.000,0.000,0.000,0.000,0.029,0.018,0.007,0.020,0.001,0.001,0.001,0.003,0.039,0,0,0,81,81
74,16.703,12.668,4.035,12.532,0.001,0.001,0.000,0.000,0.000,0.000,0.031,0.019,0.008,0.022,0.001,0.001,0.002,0.003,0.048,0,0,0,81,81
75,16.345,12.223,4.121,12.063,0.002,0.001,0.000,0.000,0.000,0.000,0.033,0.018,0.010,0.024,0.001,0.002,0.002,0.002,0.066,0,0,0,81,81
76,17.473,13.363,4.109,13.235,0.001,0.001,0.000,0.000,0.000,0.000,0.032,0.018,0.007,0.021,0.001,0.001,0.001,0.002,0.043,0,0,0,81,81
77,16.257,12.414,3.843,11.393,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.877,0.010,0.029,0.001,0.002,0.003,0.003,0.059,0,0,0,81,81
78,16.413,12.536,3.877,12.371,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.029,0.001,0.002,0.003,0.003,0.062,0,0,0,81,81
79,16.799,12.753,4.045,12.592,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.009,0.024,0.001,0.002,0.002,0.002,0.066,0,0,0,81,81
80,16.017,12.114,3.903,11.955,0.002,0.001,0.000,0.000,0.000,0.000,0.033,0.018,0.009,0.029,0.001,0.002,0.003,0.003,0.059,0,0,0,81,81
81,17.116,13.247,3.869,13.099,0.001,0.001,0.000,0.000,0.000,0.000,0.033,0.017,0.010,0.023,0.001,0.002,0.002,0.002,0.055,0,0,0,81,81
82,16.605,12.721,3.884,12.568,0.002,0.001,0.000,0.000,0.000,0.000,0.033,0.017,0.009,0.026,0.001,0.002,0.002,0.002,0.058,0,0,0,81,81
83,16.196,12.103,4.094,9.825,0.002,0.001,0.000,0.000,0.000,0.000,0.026,2.161,0.007,0.024,0.001,0.002,0.002,0.002,0.050,0,0,0,81,81
84,16.281,12.444,3.837,12.276,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.010,0.030,0.001,0.002,0.003,0.003,0.066,0,0,0,81,81
85,17.117,13.188,3.929,13.026,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.018,0.010,0.027,0.001,0.002,0.002,0.003,0.064,0,0,0,81,81
86,15.731,11.746,3.985,11.601,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.009,0.023,0.001,0.002,0.002,0.002,0.052,0,0,0,81,81
87,17.034,13.019,4.015,11.996,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.886,0.011,0.023,0.001,0.002,0.002,0.002,0.060,0,0,0,81,81
88,16.237,12.309,3.928,12.149,0.001,0.001,0.000,0.000,0.000,0.000,0.033,0.017,0.010,0.029,0.001,0.002,0.003,0.002,0.060,0,0,0,81,81
89,16.846,13.028,3.818,12.866,0.002,0.001,0.000,0.000,0.000,0.000,0.033,0.018,0.010,0.025,0.001,0.002,0.002,0.003,0.066,0,0,0,81,81
90,16.148,12.227,3.921,12.064,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.011,0.028,0.001,0.002,0.002,0.003,0.061,0,0,0,81,81
91,16.858,12.880,3.978,12.720,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.026,0.001,0.002,0.002,0.003,0.062,0,0,0,81,81
92,16.716,12.795,3.921,12.644,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.009,0.024,0.001,0.002,0.002,0.002,0.056,0,0,0,81,81
93,17.058,13.156,3.902,12.992,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.027,0.001,0.002,0.002,0.003,0.066,0,0,0,81,81
94,17.412,13.548,3.864,13.388,0.002,0.002,0.000,0.000,0.000,0.000,0.034,0.017,0.013,0.027,0.001,0.002,0.002,0.003,0.058,0,0,0,81,81
95,16.709,12.861,3.848,12.709,0.001,0.001,0.000,0.000,0.000,0.000,0.033,0.017,0.010,0.024,0.001,0.002,0.002,0.002,0.059,0,0,0,81,81
96,16.430,12.408,4.023,12.259,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.010,0.024,0.001,0.002,0.002,0.003,0.054,0,0,0,81,81
97,16.794,12.258,4.537,12.090,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.041,0.001,0.002,0.002,0.004,0.052,0,0,0,81,81
98,17.123,13.000,4.123,12.831,0.002,0.001,0.000,0.000,0.000,0.000,0.046,0.017,0.011,0.026,0.001,0.002,0.002,0.003,0.060,0,0,0,81,81
99,16.153,12.189,3.964,12.039,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.010,0.024,0.001,0.002,0.002,0.002,0.056,0,0,0,81,81
100,17.405,13.377,4.029,13.229,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.010,0.025,0.001,0.002,0.002,0.002,0.052,0,0,0,81,81
101,16.559,12.348,4.211,12.189,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.018,0.010,0.025,0.001,0.004,0.002,0.002,0.060,0,0,0,81,81
102,16.577,12.723,3.854,11.693,0.002,0.001,0.000,0.000,0.000,0.000,0.032,0.892,0.010,0.025,0.001,0.002,0.002,0.002,0.060,0,0,0,81,81
103,16.721,12.244,4.477,11.323,0.002,0.001,0.000,0.000,0.000,0.000,0.034,0.769,0.010,0.024,0.001,0.002,0.002,0.002,0.074,0,0,0,81,81
104,17.501,14.949,2.552,14.140,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.715,0.007,0.019,0.001,0.002,0.001,0.002,0.036,0,0,0,81,81
105,16.107,13.361,2.746,11.286,0.002,0.001,0.000,0.000,0.000,0.000,0.025,1.970,0.007,0.020,0.001,0.002,0.001,0.002,0.044,0,0,0,81,81
106,16.222,13.594,2.627,13.499,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.011,0.006,0.017,0.001,0.001,0.001,0.002,0.033,0,0,0,81,81
107,16.549,13.652,2.897,12.430,0.001,0.001,0.000,0.000,0.000,0.000,0.032,1.113,0.008,0.020,0.001,0.001,0.002,0.002,0.042,0,0,0,81,81
108,16.341,13.605,2.736,13.519,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.010,0.005,0.012,0.001,0.001,0.001,0.002,0.031,0,0,0,81,81
109,17.521,14.175,3.346,14.087,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.011,0.006,0.013,0.001,0.001,0.001,0.001,0.035,0,0,0,81,81
110,16.033,12.895,3.138,12.769,0.001,0.001,0.000,0.000,0.000,0.000,0.030,0.015,0.007,0.019,0.001,0.002,0.002,0.002,0.047,0,0,0,81,81
111,16.088,13.406,2.683,13.325,0.001,0.001,0.000,0.000,0.000,0.000,0.019,0.011,0.005,0.013,0.000,0.001,0.001,0.002,0.029,0,0,0,81,81
112,17.146,14.685,2.461,14.618,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.004,0.010,0.000,0.000,0.000,0.001,0.023,0,0,0,81,81
113,15.907,12.333,3.574,12.238,0.001,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.030,0.001,0.001,0.001,0.003,0.027,0,0,0,81,81
114,17.662,14.752,2.910,14.665,0.001,0.000,0.000,0.000,0.000,0.000,0.022,0.015,0.004,0.012,0.001,0.001,0.001,0.001,0.030,0,0,0,81,81
115,16.392,13.786,2.606,13.691,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.011,0.006,0.015,0.001,0.002,0.001,0.001,0.035,0,0,0,81,81
116,15.890,13.193,2.698,13.088,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.011,0.007,0.019,0.001,0.001,0.001,0.002,0.036,0,0,0,81,81
117,16.572,13.978,2.593,13.896,0.001,0.000,0.000,0.000,0.000,0.000,0.021,0.011,0.005,0.014,0.001,0.001,0.001,0.002,0.027,0,0,0,81,81
118,17.227,14.769,2.457,14.702,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.011,0.000,0.001,0.000,0.001,0.023,0,0,0,81,81
119,16.594,13.394,3.199,13.321,0.001,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.012,0.000,0.001,0.001,0.001,0.026,0,0,0,81,81
120,16.710,14.262,2.448,14.197,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.011,0.004,0.010,0.000,0.000,0.000,0.001,0.022,0,0,0,81,81
121,17.072,13.977,3.095,13.890,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.025,0.001,0.001,0.001,0.003,0.025,0,0,0,81,81
122,17.353,14.653,2.700,14.227,0.002,0.002,0.000,0.000,0.000,0.000,0.060,0.033,0.021,0.015,0.001,0.001,0.001,0.002,0.288,0,0,0,81,81
123,14.964,12.342,2.622,12.248,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.007,0.017,0.001,0.001,0.001,0.002,0.029,0,0,0,81,81
124,17.292,14.675,2.617,14.603,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.011,0.001,0.001,0.001,0.001,0.024,0,0,0,81,81
125,16.286,13.749,2.537,13.680,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.011,0.000,0.001,0.000,0.001,0.024,0,0,0,81,81
126,16.820,14.237,2.583,14.169,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.011,0.004,0.011,0.000,0.001,0.000,0.001,0.024,0,0,0,81,81
127,17.194,14.353,2.841,14.276,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.013,0.000,0.001,0.001,0.002,0.027,0,0,0,81,81
128,16.300,12.989,3.311,12.866,0.001,0.001,0.000,0.000,0.000,0.000,0.026,0.014,0.008,0.017,0.001,0.001,0.001,0.002,0.052,0,0,0,81,81
129,15.848,12.914,2.935,12.805,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.007,0.023,0.001,0.001,0.002,0.002,0.037,0,0,0,81,81
130,16.531,13.973,2.559,13.877,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.011,0.007,0.018,0.001,0.001,0.001,0.002,0.032,0,0,0,81,81
131,17.216,14.825,2.391,14.749,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.011,0.005,0.013,0.001,0.001,0.001,0.001,0.025,0,0,0,81,81
132,15.778,13.275,2.503,13.203,0.001,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.004,0.011,0.000,0.001,0.001,0.002,0.025,0,0,0,81,81
133,16.380,13.993,2.386,13.927,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.011,0.004,0.010,0.000,0.001,0.001,0.001,0.022,0,0,0,81,81
134,16.953,14.569,2.385,14.496,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.011,0.009,0.011,0.000,0.001,0.000,0.001,0.023,0,0,0,81,81
135,17.906,15.520,2.385,15.454,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.004,0.010,0.000,0.000,0.000,0.001,0.023,0,0,0,81,81
136,15.783,13.030,2.753,12.954,0.001,0.000,0.000,0.000,0.000,0.000,0.018,0.011,0.005,0.012,0.000,0.001,0.001,0.001,0.028,0,0,0,81,81
137,16.687,13.602,3.084,13.496,0.001,0.000,0.000,0.000,0.000,0.000,0.018,0.011,0.005,0.033,0.001,0.001,0.002,0.003,0.030,0,0,0,81,81
138,16.596,14.148,2.448,14.081,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.010,0.004,0.010,0.001,0.001,0.001,0.001,0.023,0,0,0,81,81
139,16.002,13.368,2.634,13.291,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.013,0.000,0.001,0.001,0.001,0.027,0,0,0,81,81
140,17.385,14.921,2.464,14.853,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.005,0.011,0.000,0.001,0.001,0.001,0.022,0,0,0,81,81
141,16.740,14.084,2.655,13.995,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.011,0.006,0.014,0.001,0.001,0.001,0.001,0.033,0,0,0,81,81
142,15.711,13.126,2.585,13.035,0.001,0.001,0.000,0.000,0.000,0.000,0.021,0.011,0.006,0.016,0.001,0.001,0.002,0.001,0.032,0,0,0,81,81
143,17.074,14.619,2.456,14.543,0.001,0.000,0.000,0.000,0.000,0.000,0.018,0.011,0.005,0.013,0.000,0.001,0.001,0.001,0.025,0,0,0,81,81
144,15.978,12.801,3.177,12.725,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.013,0.001,0.001,0.001,0.002,0.026,0,0,0,81,81
145,16.785,14.308,2.477,14.239,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.011,0.000,0.000,0.001,0.001,0.024,0,0,0,81,81
146,17.188,14.809,2.379,14.739,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.012,0.000,0.001,0.001,0.002,0.023,0,0,0,81,81
147,15.973,12.352,3.621,12.273,0.001,0.000,0.000,0.000,0.000,0.000,0.018,0.011,0.005,0.013,0.000,0.000,0.000,0.002,0.028,0,0,0,81,81
148,17.304,14.665,2.639,14.594,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.004,0.011,0.000,0.000,0.001,0.002,0.026,0,0,0,81,81
149,17.602,15.078,2.524,15.004,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.011,0.005,0.013,0.000,0.001,0.001,0.001,0.025,0,0,0,81,81
150,15.472,12.850,2.622,12.755,0.001,0.001,0.000,0.000,0.000,0.000,0.021,0.011,0.006,0.019,0.001,0.001,0.002,0.002,0.030,0,0,0,81,81
