Performance Profiler Log
Started: 20260412_032500
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
54,33.223,33.135,0.088,31.838,0.006,0.649,0.486,0.007,0.059,0.001,0.002,0.003,0.004,0.081
55,33.790,33.693,0.097,32.350,0.006,0.675,0.494,0.008,0.062,0.001,0.002,0.004,0.004,0.085
56,31.896,31.810,0.086,30.733,0.006,0.539,0.365,0.008,0.059,0.001,0.002,0.004,0.004,0.089
57,33.536,33.464,0.072,32.476,0.005,0.485,0.374,0.006,0.048,0.001,0.002,0.001,0.002,0.065
58,32.460,32.370,0.090,31.057,0.006,0.662,0.492,0.006,0.055,0.001,0.002,0.003,0.004,0.083
59,34.041,33.970,0.071,33.086,0.006,0.452,0.308,0.007,0.044,0.001,0.002,0.002,0.003,0.060
60,33.096,33.007,0.089,31.668,0.006,0.683,0.496,0.007,0.056,0.001,0.002,0.002,0.004,0.083
61,33.869,33.790,0.078,32.714,0.006,0.591,0.310,0.007,0.055,0.001,0.002,0.003,0.003,0.097
62,32.532,32.456,0.076,31.448,0.005,0.491,0.380,0.006,0.048,0.001,0.002,0.004,0.003,0.069
63,33.711,33.626,0.085,32.330,0.006,0.653,0.484,0.007,0.055,0.001,0.002,0.003,0.004,0.082
64,28.873,28.790,0.084,27.746,0.006,0.513,0.381,0.007,0.057,0.001,0.002,0.005,0.003,0.069
65,3.591,3.519,0.072,2.677,0.005,0.408,0.308,0.006,0.042,0.001,0.002,0.003,0.003,0.064
66,16.626,16.573,0.054,15.631,0.002,0.478,0.368,0.003,0.030,0.000,0.001,0.002,0.003,0.055
67,16.378,16.332,0.047,15.413,0.002,0.471,0.361,0.003,0.026,0.000,0.001,0.001,0.002,0.052
68,16.766,16.720,0.046,15.802,0.002,0.467,0.365,0.002,0.026,0.000,0.001,0.001,0.002,0.051
69,16.946,16.900,0.046,15.979,0.002,0.472,0.362,0.003,0.024,0.000,0.001,0.001,0.002,0.054
70,16.381,16.333,0.048,15.396,0.003,0.480,0.371,0.003,0.023,0.000,0.001,0.001,0.002,0.052
71,17.150,17.101,0.050,16.154,0.002,0.492,0.365,0.003,0.027,0.000,0.001,0.001,0.002,0.054
72,16.968,16.917,0.051,15.977,0.003,0.480,0.362,0.003,0.031,0.001,0.001,0.002,0.002,0.055
73,16.157,16.112,0.045,15.268,0.002,0.432,0.339,0.003,0.026,0.000,0.001,0.001,0.002,0.037
74,15.822,15.771,0.051,14.850,0.003,0.470,0.359,0.003,0.027,0.000,0.001,0.002,0.002,0.054
75,17.281,17.238,0.043,16.613,0.002,0.301,0.262,0.002,0.017,0.000,0.001,0.001,0.002,0.037
76,16.659,16.602,0.057,15.646,0.003,0.485,0.374,0.003,0.031,0.000,0.001,0.002,0.002,0.055
77,16.951,16.911,0.039,16.003,0.001,0.470,0.357,0.002,0.024,0.000,0.001,0.002,0.002,0.050
78,16.251,16.197,0.054,15.290,0.001,0.465,0.364,0.001,0.023,0.000,0.001,0.001,0.002,0.049
79,16.634,16.587,0.046,15.664,0.002,0.471,0.359,0.003,0.026,0.000,0.001,0.002,0.002,0.059
80,16.891,16.843,0.047,15.934,0.003,0.463,0.357,0.003,0.027,0.000,0.001,0.002,0.002,0.052
81,19.945,19.903,0.043,18.996,0.002,0.465,0.359,0.002,0.025,0.000,0.001,0.002,0.002,0.050
82,29.875,29.789,0.085,28.467,0.006,0.657,0.485,0.007,0.054,0.001,0.002,0.003,0.003,0.105
83,33.879,33.776,0.103,32.454,0.006,0.654,0.495,0.006,0.058,0.001,0.002,0.003,0.004,0.093
84,32.536,32.443,0.093,31.118,0.006,0.643,0.508,0.007,0.058,0.001,0.002,0.004,0.004,0.091
85,33.785,33.698,0.087,32.366,0.006,0.654,0.503,0.007,0.058,0.001,0.002,0.003,0.004,0.094
86,33.884,33.760,0.124,5.214,0.006,0.693,7.439,20.252,0.054,0.001,0.002,0.002,0.004,0.094
87,32.847,32.762,0.085,31.435,0.005,0.646,0.493,0.007,0.073,0.001,0.002,0.003,0.004,0.093
88,34.271,34.183,0.088,32.852,0.006,0.660,0.515,0.007,0.056,0.001,0.002,0.004,0.004,0.078
89,32.081,31.878,0.203,25.451,0.006,0.702,5.532,0.019,0.068,0.001,0.002,0.004,0.004,0.090
90,33.227,33.142,0.085,31.812,0.005,0.682,0.484,0.016,0.053,0.001,0.002,0.003,0.004,0.082
91,33.415,33.325,0.090,31.863,0.006,0.596,0.372,0.017,0.059,0.001,0.002,0.004,0.004,0.401
92,33.569,33.467,0.102,26.973,0.005,0.496,5.854,0.014,0.044,0.001,0.002,0.002,0.003,0.074
93,33.598,33.508,0.090,32.186,0.007,0.653,0.493,0.019,0.056,0.001,0.003,0.003,0.004,0.083
94,37.764,37.673,0.091,36.382,0.007,0.648,0.464,0.020,0.057,0.001,0.002,0.004,0.004,0.084
95,36.721,36.627,0.094,30.829,0.005,0.417,5.248,0.012,0.046,0.001,0.002,0.003,0.003,0.061
96,25.202,25.096,0.106,17.432,0.006,0.644,6.850,0.015,0.057,0.001,0.002,0.004,0.004,0.081
97,32.943,32.856,0.087,31.808,0.005,0.498,0.378,0.017,0.054,0.001,0.002,0.003,0.003,0.086
98,32.896,32.787,0.109,20.765,0.005,0.407,11.491,0.011,0.042,0.001,0.002,0.003,0.003,0.058
99,33.421,33.319,0.102,27.023,0.006,0.646,5.485,0.015,0.055,0.001,0.002,0.003,0.004,0.080
100,35.208,35.101,0.107,26.108,0.006,0.648,8.174,0.015,0.058,0.001,0.002,0.003,0.004,0.082
101,27.062,26.930,0.132,21.036,0.007,0.502,5.217,0.012,0.071,0.001,0.004,0.007,0.003,0.071
102,14.010,13.914,0.096,3.073,0.005,0.500,10.200,0.012,0.048,0.001,0.002,0.003,0.003,0.068
103,8.835,8.751,0.083,2.196,0.005,0.486,5.921,0.012,0.059,0.001,0.002,0.004,0.004,0.062
104,30.901,30.813,0.088,27.430,0.005,0.482,2.766,0.010,0.045,0.001,0.002,0.002,0.003,0.069
105,33.121,33.044,0.077,32.158,0.005,0.411,0.317,0.012,0.058,0.001,0.002,0.004,0.004,0.070
106,17.585,17.513,0.072,16.848,0.006,0.321,0.233,0.009,0.037,0.001,0.002,0.001,0.003,0.052
107,15.581,15.466,0.115,2.086,0.006,0.421,12.799,0.013,0.061,0.001,0.004,0.005,0.004,0.067
108,35.799,35.706,0.093,29.200,0.005,0.408,5.965,0.012,0.040,0.001,0.002,0.002,0.003,0.069
109,31.630,31.489,0.141,23.251,0.007,0.697,7.317,0.023,0.072,0.001,0.002,0.005,0.004,0.108
110,32.196,32.125,0.071,31.172,0.005,0.478,0.340,0.012,0.046,0.001,0.002,0.002,0.003,0.065
111,16.426,16.356,0.070,15.403,0.004,0.466,0.348,0.011,0.049,0.001,0.002,0.003,0.003,0.066
112,16.791,16.740,0.052,16.015,0.003,0.293,0.341,0.008,0.035,0.000,0.001,0.002,0.002,0.041
113,15.566,15.527,0.038,14.971,0.002,0.276,0.207,0.006,0.025,0.000,0.001,0.001,0.001,0.037
114,18.293,18.214,0.079,17.368,0.005,0.400,0.310,0.014,0.049,0.001,0.002,0.004,0.003,0.058
115,16.602,16.560,0.042,16.004,0.002,0.272,0.206,0.006,0.028,0.000,0.002,0.002,0.002,0.036
116,17.019,16.959,0.060,10.955,0.002,0.317,5.618,0.010,0.021,0.000,0.001,0.001,0.001,0.033
117,15.132,15.070,0.061,14.454,0.005,0.290,0.221,0.008,0.038,0.001,0.002,0.003,0.002,0.046
118,16.443,16.368,0.075,15.493,0.006,0.415,0.323,0.012,0.050,0.001,0.002,0.002,0.003,0.061
119,16.888,16.799,0.089,15.892,0.006,0.412,0.326,0.012,0.075,0.001,0.004,0.007,0.003,0.062
120,16.937,16.862,0.076,15.935,0.005,0.438,0.347,0.011,0.057,0.001,0.002,0.004,0.003,0.059
121,16.503,16.456,0.048,15.603,0.003,0.427,0.327,0.008,0.034,0.000,0.001,0.002,0.002,0.049
122,16.194,16.153,0.041,15.596,0.002,0.267,0.217,0.006,0.025,0.000,0.001,0.002,0.002,0.034
123,17.087,17.006,0.081,16.121,0.006,0.420,0.317,0.014,0.051,0.001,0.002,0.002,0.003,0.068
124,16.516,16.469,0.048,15.623,0.003,0.416,0.335,0.009,0.029,0.000,0.002,0.002,0.002,0.048
125,15.865,15.823,0.042,15.277,0.002,0.269,0.204,0.008,0.024,0.000,0.001,0.003,0.001,0.034
126,17.871,17.788,0.083,16.926,0.005,0.412,0.312,0.013,0.052,0.001,0.002,0.004,0.003,0.059
127,16.816,16.726,0.090,15.639,0.005,0.503,0.439,0.014,0.046,0.001,0.002,0.003,0.003,0.070
128,15.734,15.652,0.082,14.774,0.006,0.414,0.319,0.012,0.055,0.001,0.002,0.004,0.003,0.061
129,16.459,16.391,0.068,15.742,0.006,0.296,0.234,0.012,0.044,0.001,0.002,0.005,0.002,0.045
130,17.322,17.250,0.072,16.388,0.006,0.430,0.302,0.012,0.045,0.001,0.003,0.002,0.003,0.058
131,15.967,15.925,0.042,15.364,0.003,0.273,0.213,0.006,0.027,0.000,0.001,0.002,0.002,0.035
132,16.397,16.317,0.080,15.454,0.007,0.416,0.312,0.013,0.043,0.001,0.002,0.003,0.003,0.065
133,17.126,17.051,0.075,16.176,0.006,0.410,0.317,0.013,0.060,0.001,0.003,0.003,0.003,0.059
134,16.648,16.603,0.044,16.037,0.003,0.276,0.212,0.007,0.028,0.001,0.002,0.002,0.002,0.035
135,16.614,16.578,0.036,16.035,0.002,0.272,0.204,0.006,0.021,0.000,0.001,0.001,0.001,0.034
136,16.445,16.413,0.032,15.706,0.002,0.270,0.204,0.006,0.018,0.000,0.001,0.001,0.001,0.206
137,15.187,15.162,0.025,14.648,0.001,0.259,0.199,0.005,0.017,0.000,0.000,0.001,0.001,0.030
138,18.249,18.172,0.077,17.255,0.005,0.416,0.353,0.012,0.044,0.001,0.002,0.002,0.003,0.080
139,17.355,17.322,0.033,16.797,0.002,0.262,0.201,0.006,0.018,0.000,0.000,0.001,0.001,0.032
140,15.862,15.829,0.033,15.284,0.002,0.274,0.206,0.006,0.019,0.000,0.001,0.001,0.001,0.036
141,16.807,16.782,0.025,16.261,0.001,0.261,0.203,0.005,0.019,0.000,0.000,0.001,0.001,0.030
142,16.012,15.970,0.042,15.121,0.002,0.427,0.332,0.009,0.024,0.000,0.001,0.001,0.002,0.051
143,17.093,16.980,0.114,15.907,0.007,0.517,0.316,0.014,0.084,0.002,0.004,0.007,0.007,0.115
144,16.797,16.765,0.032,16.234,0.002,0.271,0.201,0.005,0.019,0.000,0.001,0.001,0.002,0.031
145,16.573,16.542,0.030,16.027,0.002,0.260,0.198,0.005,0.017,0.000,0.000,0.001,0.001,0.032
146,16.110,16.085,0.025,15.574,0.001,0.258,0.198,0.005,0.019,0.000,0.000,0.001,0.001,0.029
147,16.404,16.328,0.076,15.463,0.007,0.411,0.319,0.012,0.045,0.001,0.003,0.002,0.003,0.063
148,17.690,17.573,0.117,16.184,0.008,0.773,0.381,0.013,0.093,0.002,0.003,0.003,0.005,0.107
149,15.725,15.679,0.046,14.835,0.002,0.431,0.328,0.008,0.023,0.000,0.001,0.001,0.002,0.048
150,17.273,17.201,0.072,16.348,0.005,0.412,0.309,0.013,0.043,0.001,0.002,0.002,0.003,0.062
151,16.528,16.483,0.044,15.638,0.002,0.422,0.338,0.008,0.023,0.000,0.001,0.001,0.002,0.049
152,16.128,16.103,0.025,15.587,0.001,0.259,0.201,0.005,0.017,0.000,0.000,0.001,0.001,0.030
153,17.229,17.132,0.097,16.186,0.005,0.435,0.337,0.012,0.082,0.002,0.002,0.003,0.004,0.063
154,16.837,16.799,0.038,15.302,0.002,0.259,1.176,0.006,0.018,0.000,0.001,0.001,0.001,0.032
155,16.033,16.006,0.027,15.499,0.001,0.255,0.197,0.005,0.017,0.000,0.001,0.001,0.001,0.029
156,16.953,16.849,0.104,15.838,0.009,0.495,0.310,0.012,0.064,0.001,0.002,0.003,0.006,0.108
157,16.675,16.644,0.031,16.131,0.002,0.255,0.200,0.005,0.017,0.000,0.001,0.001,0.002,0.031
158,15.982,15.957,0.025,15.460,0.001,0.250,0.195,0.004,0.016,0.000,0.000,0.001,0.001,0.028
159,17.268,17.167,0.101,16.046,0.008,0.599,0.316,0.011,0.071,0.001,0.003,0.003,0.004,0.103
160,14.811,14.763,0.048,9.043,0.002,0.258,5.399,0.006,0.021,0.000,0.001,0.001,0.002,0.031
161,18.626,18.571,0.055,13.472,0.003,0.274,4.742,0.007,0.027,0.001,0.002,0.001,0.002,0.041
162,13.310,13.252,0.058,12.660,0.005,0.271,0.212,0.007,0.045,0.001,0.002,0.002,0.003,0.044
163,17.567,17.531,0.036,16.991,0.002,0.266,0.200,0.006,0.025,0.000,0.001,0.001,0.002,0.038
164,16.009,15.969,0.039,14.348,0.002,0.264,1.290,0.005,0.022,0.000,0.001,0.001,0.001,0.035
165,17.285,17.177,0.107,12.522,0.004,0.267,4.298,0.008,0.029,0.001,0.002,0.001,0.003,0.042
166,16.922,16.876,0.046,16.339,0.004,0.256,0.195,0.006,0.028,0.001,0.002,0.001,0.002,0.043
167,16.111,16.079,0.033,15.578,0.002,0.248,0.190,0.005,0.021,0.001,0.001,0.001,0.001,0.030
168,15.619,15.590,0.030,15.087,0.002,0.254,0.190,0.005,0.015,0.001,0.001,0.001,0.001,0.032
169,17.094,17.063,0.031,16.567,0.004,0.247,0.194,0.005,0.013,0.000,0.001,0.000,0.001,0.030
170,16.379,16.351,0.028,15.851,0.002,0.245,0.204,0.005,0.012,0.000,0.001,0.000,0.001,0.029
171,16.382,16.354,0.028,15.850,0.002,0.260,0.192,0.005,0.013,0.000,0.001,0.000,0.001,0.029
172,16.900,16.872,0.028,16.379,0.002,0.256,0.188,0.005,0.012,0.000,0.000,0.001,0.001,0.029
173,16.332,16.294,0.039,15.784,0.002,0.249,0.201,0.005,0.017,0.000,0.001,0.001,0.002,0.031
174,17.300,17.270,0.030,16.761,0.002,0.263,0.193,0.005,0.014,0.000,0.001,0.000,0.001,0.029
175,16.890,16.857,0.033,16.304,0.002,0.281,0.214,0.006,0.015,0.000,0.001,0.000,0.001,0.031
176,16.277,16.246,0.030,15.745,0.002,0.253,0.192,0.005,0.016,0.000,0.001,0.001,0.001,0.031
177,18.646,18.613,0.033,18.097,0.002,0.266,0.194,0.005,0.015,0.000,0.001,0.001,0.001,0.031
178,15.319,15.252,0.066,14.266,0.003,0.318,0.578,0.015,0.032,0.000,0.003,0.001,0.003,0.034
179,16.136,16.102,0.033,15.576,0.002,0.273,0.192,0.006,0.017,0.000,0.001,0.001,0.001,0.034
180,16.480,16.450,0.030,15.924,0.002,0.258,0.193,0.006,0.016,0.000,0.001,0.000,0.001,0.049
181,16.160,16.128,0.032,15.607,0.002,0.257,0.204,0.006,0.017,0.000,0.001,0.000,0.001,0.033
182,17.087,17.051,0.035,16.529,0.002,0.260,0.199,0.007,0.018,0.000,0.001,0.001,0.001,0.034
183,16.844,16.808,0.036,16.273,0.002,0.255,0.216,0.006,0.017,0.000,0.001,0.001,0.001,0.036
184,15.891,15.863,0.029,15.368,0.002,0.251,0.189,0.005,0.013,0.000,0.000,0.000,0.001,0.032
185,17.034,17.001,0.033,16.389,0.002,0.290,0.262,0.005,0.014,0.000,0.000,0.001,0.001,0.036
186,16.959,16.924,0.034,16.420,0.002,0.251,0.199,0.005,0.013,0.000,0.001,0.001,0.001,0.031
187,16.788,16.750,0.038,16.226,0.002,0.253,0.204,0.006,0.020,0.000,0.001,0.001,0.002,0.034
188,17.546,17.503,0.043,16.919,0.003,0.292,0.195,0.006,0.043,0.001,0.001,0.001,0.002,0.040
189,15.753,15.690,0.064,15.058,0.004,0.295,0.225,0.009,0.033,0.001,0.002,0.001,0.002,0.059
190,16.083,16.037,0.046,15.488,0.004,0.263,0.209,0.007,0.026,0.001,0.001,0.001,0.002,0.036
191,16.822,16.776,0.046,16.239,0.004,0.264,0.195,0.007,0.025,0.001,0.001,0.001,0.002,0.037
192,16.721,16.690,0.031,16.186,0.002,0.254,0.191,0.005,0.015,0.000,0.001,0.001,0.001,0.036
193,16.325,16.294,0.031,15.776,0.002,0.263,0.201,0.005,0.014,0.000,0.001,0.001,0.001,0.031
194,16.980,16.950,0.030,16.440,0.002,0.260,0.194,0.006,0.015,0.000,0.001,0.001,0.001,0.030
195,16.483,16.452,0.031,15.942,0.002,0.258,0.196,0.005,0.015,0.000,0.001,0.000,0.001,0.032
196,17.192,17.162,0.030,16.433,0.002,0.259,0.195,0.005,0.014,0.000,0.000,0.000,0.001,0.251
197,16.209,16.178,0.031,15.656,0.002,0.252,0.191,0.005,0.015,0.000,0.001,0.000,0.001,0.054
198,16.667,16.623,0.043,16.083,0.002,0.282,0.203,0.005,0.013,0.000,0.001,0.001,0.001,0.032
199,16.221,16.188,0.033,15.682,0.002,0.256,0.193,0.006,0.016,0.000,0.001,0.001,0.001,0.032
200,17.247,17.215,0.032,16.701,0.002,0.254,0.201,0.006,0.016,0.000,0.001,0.001,0.001,0.032
201,17.058,17.022,0.037,16.460,0.003,0.257,0.238,0.006,0.021,0.000,0.001,0.001,0.002,0.033
202,16.059,16.021,0.037,15.404,0.003,0.315,0.235,0.007,0.021,0.000,0.001,0.001,0.002,0.034
203,16.635,16.599,0.036,16.071,0.002,0.259,0.206,0.006,0.019,0.000,0.001,0.001,0.002,0.033
204,16.630,16.586,0.044,16.057,0.002,0.254,0.199,0.006,0.031,0.000,0.001,0.001,0.001,0.033
205,17.122,17.087,0.035,16.510,0.002,0.288,0.222,0.006,0.018,0.000,0.001,0.001,0.002,0.035
206,15.649,15.603,0.045,15.089,0.002,0.256,0.196,0.006,0.018,0.000,0.001,0.001,0.001,0.032
207,17.007,16.974,0.033,16.461,0.002,0.267,0.190,0.005,0.016,0.000,0.001,0.001,0.001,0.030
208,16.803,16.772,0.031,16.280,0.002,0.248,0.189,0.005,0.015,0.000,0.001,0.001,0.001,0.030
209,16.448,16.413,0.035,15.717,0.002,0.372,0.264,0.008,0.016,0.000,0.001,0.001,0.001,0.032
210,16.826,16.797,0.029,16.287,0.002,0.253,0.190,0.005,0.014,0.000,0.001,0.000,0.001,0.044
211,16.755,16.724,0.031,16.229,0.002,0.248,0.190,0.005,0.015,0.000,0.001,0.001,0.001,0.031
212,17.321,17.291,0.031,16.739,0.002,0.290,0.204,0.006,0.016,0.000,0.001,0.001,0.001,0.031
213,15.704,12.939,2.765,12.411,0.002,0.261,0.204,0.006,0.017,0.000,0.001,0.001,0.001,0.036
214,16.888,14.287,2.601,13.778,0.002,0.255,0.194,0.006,0.015,0.000,0.001,0.001,0.001,0.034
215,15.112,12.376,2.736,11.862,0.002,0.261,0.190,0.006,0.018,0.000,0.001,0.001,0.002,0.034
216,17.003,14.376,2.627,13.868,0.002,0.254,0.194,0.005,0.015,0.000,0.001,0.001,0.001,0.035
217,16.788,14.155,2.633,13.614,0.003,0.286,0.194,0.008,0.014,0.000,0.001,0.001,0.001,0.033
218,15.654,12.980,2.674,12.455,0.002,0.260,0.194,0.007,0.019,0.001,0.001,0.001,0.001,0.039
219,16.643,13.937,2.706,13.337,0.004,0.303,0.213,0.013,0.021,0.001,0.001,0.001,0.002,0.043
220,16.775,14.043,2.732,13.480,0.003,0.278,0.213,0.013,0.016,0.001,0.001,0.001,0.001,0.038
221,16.682,14.117,2.565,13.579,0.003,0.259,0.216,0.010,0.014,0.000,0.000,0.001,0.001,0.034
222,16.971,14.444,2.527,13.895,0.003,0.270,0.209,0.008,0.018,0.000,0.001,0.001,0.001,0.038
223,16.222,13.634,2.588,13.056,0.008,0.291,0.203,0.008,0.015,0.000,0.001,0.000,0.001,0.050
224,16.415,13.991,2.424,13.462,0.003,0.263,0.206,0.006,0.013,0.000,0.000,0.000,0.001,0.036
225,16.714,14.187,2.528,13.650,0.003,0.257,0.204,0.006,0.017,0.000,0.001,0.001,0.002,0.045
226,17.451,14.863,2.588,14.330,0.003,0.274,0.198,0.006,0.014,0.000,0.001,0.001,0.002,0.035
227,15.769,13.153,2.616,12.627,0.005,0.264,0.193,0.006,0.015,0.000,0.001,0.001,0.002,0.040
228,17.809,15.362,2.448,14.855,0.002,0.255,0.196,0.005,0.013,0.000,0.001,0.001,0.001,0.033
229,15.274,12.732,2.542,12.207,0.003,0.264,0.194,0.006,0.017,0.000,0.001,0.001,0.001,0.038
230,17.847,15.411,2.436,14.877,0.003,0.277,0.194,0.006,0.017,0.000,0.001,0.001,0.001,0.036
231,16.977,14.390,2.587,13.867,0.003,0.260,0.193,0.006,0.016,0.000,0.001,0.001,0.001,0.043
232,14.896,12.451,2.445,11.936,0.003,0.260,0.194,0.006,0.015,0.000,0.001,0.001,0.001,0.035
