Performance Profiler Log
Started: 20260412_032041
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
29,33.833,33.775,0.059,33.200,0.003,0.286,0.203,0.009,0.026,0.001,0.002,0.001,0.003,0.042
30,33.796,33.741,0.055,33.188,0.003,0.277,0.193,0.009,0.026,0.001,0.002,0.001,0.002,0.042
31,32.658,32.602,0.056,32.050,0.003,0.278,0.190,0.009,0.025,0.001,0.002,0.001,0.003,0.042
32,34.403,34.346,0.057,33.791,0.003,0.279,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.041
33,32.948,32.891,0.057,32.338,0.003,0.277,0.193,0.008,0.025,0.001,0.002,0.001,0.002,0.041
34,32.758,32.702,0.056,32.133,0.003,0.277,0.207,0.008,0.026,0.001,0.002,0.001,0.003,0.042
35,32.534,32.475,0.059,31.909,0.003,0.284,0.194,0.008,0.026,0.001,0.002,0.001,0.002,0.045
36,34.285,34.227,0.058,33.673,0.003,0.276,0.193,0.009,0.026,0.001,0.002,0.001,0.002,0.041
37,33.022,32.963,0.058,32.412,0.003,0.278,0.189,0.008,0.026,0.001,0.002,0.001,0.002,0.041
38,34.918,34.840,0.078,33.815,0.003,0.372,0.557,0.018,0.026,0.001,0.002,0.001,0.003,0.042
39,31.200,31.111,0.089,29.864,0.005,0.637,0.443,0.015,0.050,0.001,0.003,0.004,0.004,0.085
40,33.958,33.900,0.059,33.276,0.003,0.320,0.213,0.009,0.029,0.001,0.002,0.001,0.002,0.043
41,32.609,32.550,0.060,31.992,0.004,0.281,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.043
42,33.905,33.846,0.059,33.288,0.003,0.278,0.191,0.008,0.030,0.001,0.002,0.001,0.002,0.043
43,33.834,33.765,0.069,32.983,0.003,0.452,0.196,0.009,0.051,0.001,0.002,0.001,0.004,0.064
44,32.790,32.696,0.094,31.718,0.005,0.614,0.194,0.008,0.047,0.002,0.002,0.002,0.004,0.099
45,33.585,33.528,0.057,32.902,0.003,0.342,0.198,0.009,0.027,0.001,0.002,0.001,0.002,0.041
46,33.844,33.786,0.057,33.224,0.003,0.275,0.199,0.008,0.027,0.001,0.002,0.001,0.002,0.044
47,32.052,31.990,0.062,31.435,0.003,0.278,0.191,0.008,0.027,0.001,0.002,0.001,0.002,0.043
48,32.346,32.288,0.057,31.723,0.003,0.285,0.195,0.009,0.026,0.001,0.002,0.001,0.002,0.043
49,34.343,34.287,0.056,33.727,0.003,0.277,0.190,0.008,0.035,0.001,0.002,0.001,0.002,0.041
50,32.207,32.150,0.057,31.589,0.003,0.279,0.196,0.009,0.025,0.001,0.002,0.001,0.002,0.043
51,35.363,35.307,0.056,34.754,0.003,0.280,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.040
52,31.164,31.109,0.055,30.551,0.003,0.277,0.190,0.008,0.033,0.001,0.002,0.001,0.002,0.040
53,32.325,32.260,0.065,31.704,0.003,0.279,0.194,0.008,0.025,0.001,0.003,0.002,0.002,0.040
54,34.757,34.722,0.034,33.581,0.002,0.263,0.184,0.005,0.013,0.000,0.001,0.001,0.001,0.672
55,33.622,33.565,0.057,32.990,0.003,0.279,0.212,0.008,0.026,0.001,0.002,0.001,0.002,0.042
56,34.416,34.360,0.056,33.796,0.003,0.288,0.194,0.009,0.025,0.001,0.002,0.001,0.002,0.041
57,32.880,32.822,0.058,32.267,0.003,0.277,0.190,0.008,0.027,0.001,0.002,0.001,0.002,0.043
58,33.237,33.179,0.058,32.621,0.003,0.279,0.193,0.008,0.027,0.001,0.002,0.001,0.002,0.042
59,32.769,32.713,0.056,32.132,0.003,0.278,0.217,0.010,0.025,0.001,0.002,0.001,0.002,0.042
60,34.097,34.041,0.056,33.487,0.004,0.279,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.041
61,33.968,33.911,0.057,33.355,0.003,0.278,0.192,0.009,0.026,0.001,0.002,0.001,0.002,0.042
62,32.019,31.939,0.080,30.703,0.003,0.585,0.556,0.018,0.026,0.001,0.002,0.001,0.002,0.042
63,33.997,33.940,0.057,33.365,0.003,0.285,0.205,0.009,0.026,0.001,0.002,0.001,0.003,0.041
64,33.039,32.980,0.059,32.416,0.003,0.276,0.201,0.008,0.026,0.001,0.003,0.001,0.004,0.042
65,32.333,32.272,0.061,31.716,0.003,0.276,0.195,0.009,0.026,0.001,0.002,0.001,0.003,0.041
66,34.704,34.646,0.058,34.077,0.003,0.278,0.206,0.009,0.026,0.001,0.002,0.001,0.002,0.042
67,32.389,32.296,0.093,31.126,0.005,0.781,0.211,0.017,0.047,0.001,0.003,0.002,0.004,0.099
68,32.419,32.361,0.058,31.805,0.003,0.275,0.194,0.008,0.028,0.001,0.002,0.001,0.002,0.043
69,33.341,33.310,0.031,32.821,0.001,0.254,0.183,0.004,0.015,0.000,0.001,0.001,0.002,0.030
70,33.815,33.737,0.077,32.617,0.004,0.775,0.192,0.009,0.038,0.001,0.001,0.002,0.004,0.095
71,33.704,33.648,0.056,33.078,0.003,0.277,0.210,0.009,0.026,0.001,0.002,0.001,0.002,0.041
72,33.556,33.474,0.081,32.862,0.004,0.272,0.188,0.006,0.041,0.001,0.002,0.002,0.004,0.094
73,32.109,32.053,0.056,31.486,0.003,0.285,0.199,0.008,0.026,0.001,0.002,0.001,0.002,0.040
74,33.530,33.473,0.057,32.920,0.003,0.277,0.192,0.009,0.026,0.001,0.002,0.001,0.002,0.040
75,33.086,33.038,0.048,32.501,0.003,0.274,0.190,0.007,0.022,0.001,0.001,0.001,0.002,0.037
76,33.104,33.048,0.056,32.497,0.003,0.276,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.041
77,34.053,34.014,0.039,33.502,0.001,0.265,0.186,0.005,0.018,0.000,0.001,0.000,0.001,0.033
78,34.065,34.008,0.057,33.450,0.003,0.281,0.191,0.009,0.025,0.001,0.002,0.001,0.004,0.042
79,32.773,32.715,0.058,32.159,0.003,0.281,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
80,33.144,33.087,0.057,32.537,0.003,0.276,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.041
81,31.716,31.660,0.056,31.106,0.003,0.278,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.041
82,34.304,34.260,0.043,33.729,0.002,0.273,0.189,0.007,0.022,0.000,0.001,0.001,0.002,0.035
83,33.454,33.398,0.056,32.847,0.003,0.275,0.193,0.007,0.027,0.001,0.002,0.001,0.002,0.040
84,36.582,36.462,0.120,34.064,0.007,1.111,0.897,0.026,0.026,0.001,0.003,0.002,0.002,0.323
85,30.519,30.457,0.062,29.902,0.003,0.276,0.191,0.008,0.027,0.001,0.002,0.001,0.003,0.044
86,35.310,35.257,0.053,34.713,0.003,0.275,0.191,0.007,0.024,0.001,0.001,0.001,0.002,0.040
87,31.512,31.457,0.055,30.878,0.003,0.277,0.207,0.008,0.026,0.001,0.002,0.001,0.002,0.052
88,32.744,32.690,0.054,32.120,0.003,0.298,0.192,0.009,0.025,0.001,0.001,0.001,0.002,0.039
89,33.565,33.508,0.057,32.956,0.003,0.277,0.189,0.009,0.026,0.001,0.002,0.001,0.003,0.042
90,33.254,33.197,0.057,32.647,0.003,0.275,0.191,0.009,0.025,0.001,0.003,0.001,0.003,0.040
91,32.598,32.539,0.059,31.982,0.003,0.280,0.191,0.008,0.028,0.001,0.002,0.001,0.002,0.040
92,32.578,32.537,0.042,32.021,0.001,0.262,0.189,0.006,0.021,0.001,0.001,0.001,0.002,0.033
93,36.270,36.229,0.041,35.701,0.003,0.273,0.191,0.006,0.019,0.000,0.001,0.001,0.002,0.033
94,31.715,31.658,0.057,31.095,0.003,0.286,0.192,0.008,0.028,0.001,0.002,0.001,0.002,0.041
95,33.615,33.557,0.058,33.004,0.003,0.276,0.191,0.008,0.029,0.001,0.002,0.001,0.002,0.040
96,33.215,33.150,0.065,32.542,0.003,0.286,0.219,0.011,0.032,0.001,0.002,0.002,0.002,0.049
97,33.281,33.217,0.064,32.633,0.003,0.278,0.204,0.010,0.032,0.001,0.002,0.002,0.002,0.049
98,33.842,33.782,0.061,33.178,0.003,0.307,0.201,0.009,0.027,0.001,0.002,0.001,0.002,0.050
99,33.333,33.275,0.058,32.725,0.003,0.274,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
100,32.268,32.210,0.059,31.658,0.004,0.278,0.190,0.008,0.025,0.001,0.002,0.001,0.002,0.041
101,32.608,32.551,0.056,31.989,0.003,0.282,0.197,0.009,0.025,0.001,0.002,0.001,0.002,0.041
102,34.017,33.973,0.044,33.437,0.002,0.270,0.196,0.006,0.022,0.000,0.001,0.001,0.002,0.036
103,33.790,33.747,0.043,33.225,0.002,0.273,0.185,0.006,0.020,0.000,0.001,0.001,0.001,0.033
104,33.909,33.854,0.055,33.303,0.003,0.276,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.041
105,33.236,33.179,0.057,32.623,0.003,0.276,0.193,0.009,0.025,0.001,0.003,0.001,0.002,0.043
106,31.883,31.826,0.056,31.270,0.003,0.277,0.196,0.008,0.025,0.001,0.002,0.001,0.002,0.042
107,33.862,33.804,0.058,33.275,0.003,0.268,0.189,0.007,0.023,0.001,0.001,0.001,0.002,0.036
108,33.468,33.410,0.058,32.857,0.003,0.277,0.191,0.008,0.027,0.001,0.002,0.001,0.002,0.040
109,33.315,33.258,0.057,32.706,0.003,0.276,0.191,0.008,0.027,0.001,0.002,0.001,0.002,0.042
110,33.038,32.979,0.059,32.412,0.003,0.287,0.196,0.008,0.025,0.001,0.002,0.001,0.003,0.042
111,34.309,34.260,0.049,33.736,0.002,0.262,0.188,0.007,0.023,0.001,0.001,0.001,0.002,0.036
112,33.840,33.785,0.055,33.231,0.003,0.274,0.195,0.009,0.025,0.001,0.002,0.001,0.002,0.042
113,32.342,32.287,0.055,31.710,0.003,0.284,0.203,0.008,0.033,0.001,0.002,0.001,0.002,0.040
114,31.941,31.885,0.056,31.141,0.003,0.282,0.190,0.008,0.025,0.001,0.002,0.001,0.002,0.232
115,33.825,33.767,0.058,33.192,0.003,0.277,0.198,0.009,0.029,0.001,0.002,0.001,0.003,0.053
116,33.875,33.819,0.057,33.254,0.004,0.276,0.203,0.009,0.026,0.001,0.002,0.001,0.002,0.042
117,34.030,33.973,0.057,33.418,0.003,0.279,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
118,31.965,31.908,0.056,31.349,0.004,0.281,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.043
119,34.211,34.154,0.057,33.586,0.003,0.282,0.198,0.008,0.028,0.001,0.002,0.002,0.002,0.042
120,31.497,31.437,0.061,30.849,0.003,0.301,0.191,0.009,0.029,0.001,0.002,0.001,0.002,0.050
121,34.274,34.226,0.048,33.694,0.002,0.272,0.189,0.007,0.021,0.001,0.001,0.001,0.002,0.037
122,33.663,33.582,0.081,32.751,0.004,0.496,0.187,0.006,0.041,0.001,0.001,0.002,0.004,0.091
123,33.232,33.173,0.059,32.561,0.003,0.315,0.203,0.009,0.027,0.001,0.002,0.001,0.002,0.049
124,33.001,32.944,0.056,32.392,0.003,0.277,0.190,0.009,0.027,0.001,0.002,0.001,0.002,0.042
125,33.426,33.368,0.057,32.810,0.003,0.277,0.191,0.008,0.033,0.001,0.002,0.001,0.002,0.041
126,33.447,33.383,0.063,32.681,0.003,0.302,0.314,0.011,0.026,0.001,0.002,0.001,0.002,0.042
127,32.395,32.339,0.056,31.776,0.003,0.279,0.194,0.009,0.030,0.001,0.002,0.001,0.002,0.042
128,34.452,34.404,0.047,33.872,0.002,0.273,0.188,0.006,0.022,0.001,0.001,0.001,0.002,0.036
129,33.014,32.955,0.059,32.375,0.004,0.299,0.192,0.009,0.027,0.001,0.002,0.001,0.002,0.045
130,34.192,34.137,0.056,33.584,0.003,0.275,0.190,0.009,0.026,0.001,0.002,0.001,0.002,0.044
131,33.542,33.486,0.056,32.934,0.003,0.277,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.042
132,31.429,31.372,0.057,30.806,0.003,0.275,0.205,0.009,0.026,0.001,0.003,0.001,0.002,0.041
133,33.369,33.314,0.055,32.776,0.003,0.270,0.190,0.007,0.024,0.001,0.001,0.001,0.002,0.039
134,34.299,34.250,0.049,33.711,0.002,0.273,0.190,0.007,0.024,0.001,0.001,0.002,0.002,0.037
135,32.982,32.926,0.056,32.356,0.003,0.283,0.201,0.009,0.026,0.001,0.002,0.001,0.002,0.042
136,31.825,31.767,0.057,31.217,0.003,0.275,0.190,0.009,0.026,0.001,0.002,0.001,0.002,0.042
137,35.121,35.078,0.043,34.555,0.002,0.267,0.194,0.005,0.020,0.000,0.001,0.001,0.002,0.033
138,33.265,33.203,0.062,32.526,0.003,0.383,0.191,0.009,0.032,0.001,0.002,0.001,0.003,0.052
139,33.854,33.798,0.056,33.227,0.003,0.295,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.041
140,34.244,34.184,0.060,33.603,0.004,0.279,0.214,0.009,0.026,0.001,0.002,0.001,0.003,0.043
141,31.983,31.914,0.069,31.319,0.003,0.288,0.194,0.008,0.050,0.001,0.003,0.002,0.004,0.042
142,32.628,32.569,0.059,32.016,0.003,0.277,0.190,0.009,0.026,0.001,0.002,0.001,0.003,0.042
143,33.857,33.800,0.057,33.239,0.003,0.281,0.193,0.008,0.027,0.001,0.002,0.001,0.002,0.042
144,33.182,33.122,0.061,31.883,0.004,0.281,0.192,0.009,0.026,0.001,0.002,0.001,0.002,0.722
145,32.668,32.609,0.059,32.054,0.003,0.279,0.190,0.008,0.025,0.001,0.002,0.001,0.002,0.044
146,34.297,34.241,0.056,33.687,0.003,0.278,0.193,0.008,0.026,0.001,0.002,0.001,0.002,0.041
147,33.975,33.918,0.057,33.357,0.003,0.278,0.197,0.008,0.025,0.001,0.002,0.001,0.002,0.042
148,36.377,36.321,0.057,35.769,0.003,0.277,0.191,0.008,0.025,0.001,0.002,0.001,0.003,0.042
149,30.742,30.637,0.105,29.595,0.005,0.458,0.397,0.014,0.083,0.001,0.003,0.003,0.004,0.073
150,32.534,32.477,0.058,31.910,0.003,0.277,0.204,0.009,0.026,0.001,0.002,0.001,0.003,0.042
151,33.378,33.317,0.060,32.739,0.003,0.277,0.212,0.009,0.026,0.001,0.002,0.001,0.002,0.045
152,32.992,32.929,0.062,32.365,0.003,0.280,0.192,0.009,0.030,0.001,0.002,0.001,0.003,0.044
153,33.854,33.786,0.068,33.225,0.004,0.275,0.191,0.009,0.025,0.003,0.002,0.001,0.002,0.048
154,32.932,32.871,0.061,32.285,0.003,0.296,0.204,0.009,0.026,0.001,0.003,0.001,0.002,0.042
155,34.210,34.151,0.058,33.584,0.004,0.281,0.199,0.008,0.026,0.001,0.002,0.001,0.004,0.041
156,32.757,32.696,0.061,32.102,0.003,0.294,0.213,0.010,0.026,0.001,0.002,0.001,0.002,0.042
157,32.603,32.544,0.059,31.985,0.003,0.277,0.196,0.009,0.026,0.001,0.002,0.001,0.003,0.042
158,33.280,33.225,0.056,32.675,0.003,0.274,0.191,0.009,0.025,0.001,0.002,0.001,0.002,0.041
159,33.783,33.727,0.056,33.178,0.003,0.277,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.041
160,33.151,33.094,0.057,32.527,0.003,0.276,0.207,0.009,0.026,0.001,0.002,0.001,0.003,0.042
161,32.866,32.809,0.056,32.257,0.003,0.276,0.191,0.009,0.026,0.001,0.002,0.001,0.003,0.041
162,32.972,32.915,0.057,32.361,0.003,0.273,0.192,0.011,0.027,0.001,0.002,0.001,0.002,0.043
163,33.204,33.149,0.055,32.596,0.003,0.280,0.191,0.008,0.025,0.001,0.002,0.001,0.002,0.041
164,33.808,33.750,0.057,33.186,0.003,0.279,0.202,0.009,0.026,0.001,0.002,0.001,0.002,0.041
165,33.791,33.734,0.057,33.180,0.003,0.277,0.192,0.009,0.025,0.001,0.002,0.001,0.002,0.042
166,32.882,32.825,0.056,32.273,0.003,0.277,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.042
167,33.164,33.109,0.056,32.556,0.003,0.278,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.041
168,33.373,33.317,0.057,32.762,0.003,0.275,0.194,0.009,0.025,0.001,0.002,0.001,0.002,0.042
169,33.383,33.326,0.057,32.770,0.003,0.280,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
170,33.945,33.888,0.057,33.336,0.003,0.275,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.042
171,32.717,32.655,0.062,32.076,0.003,0.277,0.204,0.009,0.033,0.001,0.002,0.003,0.003,0.044
172,32.827,32.733,0.095,31.648,0.005,0.716,0.200,0.009,0.046,0.001,0.002,0.002,0.005,0.098
173,33.771,33.703,0.068,33.147,0.003,0.279,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.042
174,33.582,33.511,0.072,32.244,0.005,0.744,0.198,0.009,0.025,0.001,0.002,0.001,0.002,0.280
175,32.874,32.818,0.056,32.265,0.003,0.277,0.193,0.008,0.026,0.001,0.002,0.001,0.002,0.041
176,33.047,32.989,0.057,32.432,0.003,0.279,0.191,0.008,0.026,0.001,0.002,0.001,0.004,0.041
177,33.981,33.925,0.056,33.370,0.003,0.277,0.192,0.009,0.027,0.001,0.002,0.001,0.002,0.041
178,33.234,33.177,0.057,32.624,0.003,0.277,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.042
179,32.699,32.632,0.067,32.053,0.003,0.278,0.192,0.008,0.047,0.001,0.002,0.002,0.004,0.041
180,33.220,33.163,0.057,32.604,0.003,0.282,0.193,0.009,0.026,0.001,0.002,0.001,0.002,0.041
181,32.749,32.692,0.057,32.139,0.003,0.277,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.042
182,33.778,33.723,0.055,33.161,0.003,0.277,0.200,0.009,0.025,0.001,0.002,0.001,0.002,0.043
183,33.986,33.930,0.056,33.375,0.003,0.279,0.192,0.009,0.025,0.001,0.002,0.001,0.002,0.042
184,32.775,32.717,0.057,32.165,0.004,0.277,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.041
185,33.536,33.438,0.098,32.605,0.005,0.475,0.194,0.008,0.046,0.001,0.003,0.001,0.004,0.097
186,32.630,32.575,0.055,32.026,0.003,0.273,0.190,0.008,0.025,0.001,0.002,0.001,0.002,0.043
187,32.954,32.897,0.058,32.342,0.003,0.278,0.192,0.009,0.026,0.001,0.002,0.001,0.002,0.042
188,34.092,34.037,0.054,33.489,0.003,0.276,0.190,0.008,0.025,0.001,0.002,0.001,0.002,0.040
189,32.967,32.910,0.057,32.356,0.003,0.277,0.193,0.009,0.025,0.001,0.002,0.001,0.002,0.042
190,33.768,33.710,0.057,33.139,0.004,0.291,0.192,0.009,0.026,0.001,0.002,0.001,0.004,0.043
191,32.645,32.589,0.056,32.019,0.003,0.277,0.208,0.008,0.026,0.001,0.002,0.001,0.002,0.041
192,33.695,33.637,0.058,33.083,0.003,0.278,0.191,0.009,0.027,0.001,0.002,0.001,0.002,0.042
193,33.356,33.294,0.062,32.716,0.003,0.279,0.190,0.008,0.046,0.001,0.002,0.001,0.004,0.042
194,33.387,33.332,0.055,32.769,0.003,0.286,0.193,0.008,0.026,0.001,0.002,0.001,0.002,0.041
195,33.078,33.020,0.058,32.470,0.003,0.275,0.190,0.008,0.026,0.001,0.003,0.001,0.002,0.041
196,33.606,32.615,0.991,31.948,0.005,0.322,0.192,0.008,0.028,0.001,0.002,0.001,0.002,0.106
197,33.391,33.334,0.056,32.777,0.003,0.277,0.190,0.009,0.029,0.001,0.002,0.001,0.002,0.044
198,37.245,37.188,0.058,36.638,0.003,0.274,0.191,0.009,0.025,0.001,0.002,0.001,0.002,0.043
199,30.325,30.217,0.107,29.144,0.005,0.502,0.397,0.015,0.066,0.002,0.004,0.003,0.004,0.076
200,31.931,31.858,0.073,31.289,0.003,0.279,0.190,0.009,0.038,0.001,0.002,0.001,0.003,0.042
201,33.584,33.528,0.056,32.976,0.003,0.277,0.190,0.009,0.025,0.001,0.002,0.001,0.003,0.042
202,33.367,33.310,0.057,32.755,0.003,0.275,0.194,0.009,0.026,0.001,0.002,0.001,0.003,0.042
203,33.190,33.133,0.056,32.582,0.004,0.276,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
204,33.242,33.170,0.073,31.769,0.005,0.700,0.192,0.009,0.025,0.001,0.002,0.001,0.002,0.464
205,32.651,32.594,0.057,32.039,0.003,0.278,0.191,0.009,0.026,0.001,0.002,0.001,0.004,0.042
206,34.530,34.470,0.059,33.911,0.003,0.277,0.195,0.008,0.026,0.001,0.002,0.001,0.002,0.044
207,32.826,32.770,0.056,32.207,0.003,0.281,0.198,0.008,0.025,0.001,0.002,0.001,0.003,0.042
208,33.663,33.606,0.057,33.056,0.003,0.277,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.041
209,32.930,32.870,0.060,32.318,0.003,0.276,0.192,0.009,0.025,0.001,0.002,0.001,0.002,0.041
210,33.645,33.565,0.080,33.001,0.003,0.283,0.191,0.009,0.028,0.001,0.002,0.002,0.002,0.043
211,33.053,32.997,0.056,32.445,0.003,0.275,0.194,0.008,0.025,0.001,0.002,0.001,0.002,0.041
212,33.237,33.180,0.057,32.627,0.003,0.277,0.191,0.009,0.027,0.001,0.002,0.001,0.002,0.042
213,32.853,32.773,0.080,31.907,0.003,0.278,0.501,0.008,0.026,0.001,0.002,0.001,0.002,0.044
214,33.890,33.834,0.056,33.285,0.003,0.276,0.191,0.008,0.025,0.001,0.002,0.001,0.002,0.040
215,32.956,32.897,0.059,32.342,0.003,0.279,0.191,0.009,0.026,0.001,0.002,0.001,0.002,0.042
216,33.433,33.373,0.060,32.813,0.003,0.277,0.196,0.010,0.026,0.001,0.002,0.001,0.004,0.041
217,33.096,33.037,0.058,32.485,0.003,0.275,0.191,0.009,0.026,0.001,0.002,0.001,0.004,0.041
218,32.174,32.116,0.058,31.555,0.003,0.275,0.196,0.009,0.033,0.001,0.003,0.001,0.002,0.040
219,34.161,34.104,0.058,33.549,0.003,0.281,0.191,0.007,0.026,0.001,0.002,0.001,0.002,0.040
220,33.978,33.922,0.056,33.356,0.003,0.277,0.203,0.009,0.026,0.001,0.002,0.001,0.002,0.042
221,33.187,33.130,0.057,32.568,0.003,0.278,0.196,0.008,0.025,0.001,0.002,0.001,0.002,0.045
222,33.612,33.556,0.056,33.003,0.003,0.279,0.190,0.009,0.025,0.001,0.002,0.001,0.002,0.042
223,32.045,31.989,0.056,31.436,0.003,0.278,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.041
224,33.985,33.929,0.056,33.378,0.003,0.279,0.191,0.008,0.025,0.001,0.002,0.001,0.002,0.041
225,34.154,34.097,0.057,33.477,0.003,0.325,0.208,0.009,0.026,0.001,0.002,0.001,0.004,0.042
226,32.907,32.850,0.057,32.294,0.003,0.277,0.193,0.009,0.027,0.001,0.002,0.001,0.002,0.043
227,32.823,32.767,0.057,32.211,0.003,0.278,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.042
228,33.726,33.668,0.058,33.113,0.003,0.274,0.196,0.008,0.026,0.001,0.002,0.001,0.002,0.042
229,33.272,33.215,0.057,32.648,0.003,0.277,0.203,0.009,0.027,0.001,0.002,0.001,0.003,0.042
230,32.921,32.863,0.058,32.309,0.003,0.276,0.191,0.009,0.027,0.001,0.002,0.001,0.002,0.042
231,34.061,34.005,0.056,33.440,0.003,0.277,0.203,0.009,0.025,0.001,0.002,0.001,0.002,0.041
232,32.870,32.776,0.094,31.962,0.005,0.442,0.206,0.008,0.046,0.002,0.002,0.002,0.004,0.098
