Performance Profiler Log
Started: 20260412_154820
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
30,189.989,189.857,0.132,53.223,0.004,0.660,66.284,69.253,0.075,0.052,0.150,0.051,0.005,0.101
31,93.611,93.474,0.136,9.175,0.004,0.732,83.049,0.010,0.065,0.061,0.211,0.058,0.004,0.104
32,89.546,89.423,0.123,9.166,0.004,0.527,79.454,0.025,0.055,0.051,0.002,0.065,0.004,0.070
33,152.525,152.400,0.125,10.864,0.004,0.686,140.320,0.008,0.084,0.095,0.191,0.064,0.005,0.080
34,235.857,235.742,0.114,7.864,0.003,0.482,227.041,0.006,0.060,0.042,0.118,0.047,0.003,0.075
35,133.945,133.079,0.866,7.061,0.004,0.423,125.272,0.008,0.056,0.039,0.106,0.040,0.003,0.067
36,155.198,155.070,0.128,7.858,0.006,0.427,146.407,0.009,0.093,0.048,0.110,0.039,0.003,0.071
37,123.435,123.258,0.176,8.020,0.004,0.326,114.278,0.007,0.066,0.043,0.115,0.041,0.007,0.350
38,97.048,96.891,0.157,5.719,0.007,0.411,90.324,0.011,0.072,0.049,0.144,0.046,0.003,0.106
39,69.056,68.940,0.115,6.763,0.004,0.315,61.606,0.020,0.066,0.041,0.002,0.059,0.003,0.061
40,79.921,79.810,0.111,5.355,0.004,0.283,73.884,0.007,0.050,0.028,0.101,0.038,0.003,0.056
41,91.319,91.212,0.107,6.064,0.004,0.300,84.645,0.010,0.047,0.034,0.002,0.042,0.003,0.062
42,90.430,90.297,0.132,6.365,0.006,0.283,83.352,0.022,0.059,0.031,0.083,0.036,0.004,0.056
43,71.453,71.333,0.119,6.292,0.004,0.302,64.479,0.010,0.075,0.037,0.003,0.061,0.006,0.064
44,92.701,92.593,0.108,6.131,0.003,0.288,85.894,0.009,0.056,0.032,0.086,0.035,0.003,0.056
45,63.945,63.821,0.125,5.565,0.003,0.298,57.734,0.006,0.065,0.034,0.002,0.043,0.002,0.068
46,57.268,57.135,0.133,5.394,0.008,0.292,51.077,0.011,0.065,0.043,0.136,0.035,0.004,0.071
47,64.289,64.183,0.106,4.999,0.005,0.285,58.649,0.009,0.077,0.030,0.002,0.059,0.003,0.065
48,427.623,427.491,0.132,29.502,0.004,0.301,81.920,315.464,0.054,0.031,0.089,0.039,0.004,0.084
49,212.151,211.967,0.185,37.472,0.011,0.411,83.109,89.809,0.089,0.048,0.148,0.077,0.006,0.788
50,254.150,254.010,0.140,30.583,0.006,0.529,116.564,105.977,0.053,0.049,0.118,0.053,0.003,0.074
51,205.733,205.583,0.150,43.479,0.006,0.406,0.836,160.439,0.082,0.047,0.140,0.051,0.007,0.089
52,161.075,160.946,0.128,39.516,0.005,0.484,0.628,119.608,0.112,0.063,0.142,0.061,0.003,0.325
53,148.847,148.739,0.108,30.425,0.006,0.480,0.835,116.649,0.073,0.045,0.111,0.045,0.003,0.067
54,266.099,265.921,0.178,21.753,0.004,0.722,144.359,98.588,0.075,0.063,0.184,0.054,0.004,0.115
55,175.971,175.809,0.162,23.237,0.006,0.528,104.509,46.696,0.073,0.057,0.163,0.064,0.004,0.471
56,215.896,215.752,0.144,5.757,0.005,0.629,135.149,73.718,0.081,0.059,0.200,0.052,0.005,0.097
57,181.842,181.694,0.148,10.544,0.004,0.477,128.092,42.091,0.119,0.054,0.154,0.073,0.007,0.080
58,129.045,128.919,0.127,20.023,0.006,0.512,107.817,0.009,0.076,0.194,0.142,0.047,0.004,0.090
59,141.605,141.467,0.138,9.942,0.004,0.481,130.646,0.008,0.090,0.047,0.126,0.040,0.005,0.078
60,143.290,143.171,0.118,8.233,0.004,0.451,134.142,0.014,0.053,0.042,0.101,0.038,0.003,0.091
61,138.844,138.730,0.114,6.825,0.004,0.463,130.994,0.009,0.055,0.073,0.100,0.039,0.003,0.165
62,161.475,161.342,0.133,9.054,0.004,0.492,151.097,0.009,0.086,0.044,0.115,0.065,0.005,0.369
63,125.518,125.378,0.140,7.016,0.004,0.434,117.520,0.009,0.058,0.046,0.163,0.039,0.003,0.085
64,127.118,126.973,0.145,8.073,0.004,0.441,117.985,0.011,0.143,0.046,0.131,0.045,0.006,0.089
65,152.090,151.956,0.134,7.642,0.004,0.435,143.501,0.030,0.063,0.043,0.104,0.043,0.006,0.085
66,191.908,191.796,0.112,4.637,0.004,0.285,186.584,0.005,0.067,0.036,0.083,0.035,0.005,0.056
67,242.694,242.580,0.115,5.671,0.004,0.328,236.279,0.009,0.054,0.039,0.097,0.033,0.006,0.060
68,156.072,155.259,0.814,5.489,0.004,0.294,148.337,0.010,0.078,0.042,0.133,0.036,0.002,0.834
69,91.344,91.239,0.105,4.227,0.003,0.285,86.457,0.006,0.054,0.032,0.088,0.032,0.004,0.050
70,56.404,56.280,0.124,4.676,0.007,0.304,51.042,0.007,0.059,0.048,0.004,0.070,0.002,0.061
71,71.320,71.224,0.097,5.777,0.006,0.298,64.872,0.007,0.052,0.030,0.087,0.036,0.003,0.055
72,71.609,71.472,0.137,5.795,0.006,0.316,65.104,0.008,0.072,0.044,0.004,0.054,0.006,0.064
73,70.451,70.357,0.094,5.656,0.005,0.303,64.126,0.006,0.056,0.032,0.086,0.030,0.003,0.054
74,177.515,177.417,0.098,6.049,0.004,0.292,170.861,0.006,0.059,0.037,0.001,0.044,0.004,0.059
75,189.366,189.259,0.107,6.599,0.005,0.286,182.086,0.009,0.058,0.030,0.084,0.033,0.003,0.067
76,147.539,147.418,0.121,6.282,0.004,0.319,140.528,0.008,0.051,0.033,0.089,0.033,0.007,0.065
77,361.841,361.689,0.152,8.008,0.003,0.301,234.473,118.301,0.058,0.035,0.096,0.037,0.004,0.373
78,222.503,222.414,0.089,21.173,0.004,0.308,130.940,69.810,0.040,0.025,0.043,0.009,0.003,0.060
79,169.118,168.971,0.147,18.862,0.004,0.404,56.360,93.083,0.066,0.034,0.073,0.018,0.004,0.063
80,115.653,115.553,0.100,30.522,0.004,0.433,0.596,83.761,0.054,0.038,0.055,0.016,0.004,0.071
81,113.517,113.423,0.094,30.515,0.003,0.485,0.656,81.531,0.059,0.033,0.055,0.015,0.003,0.068
82,86.031,85.889,0.143,14.762,0.004,0.632,0.687,69.510,0.055,0.042,0.075,0.021,0.004,0.096
83,69.132,69.027,0.105,6.111,0.004,0.534,0.576,61.235,0.067,0.048,0.002,0.026,0.004,0.420
84,39.472,39.361,0.111,37.936,0.004,0.654,0.442,0.009,0.071,0.042,0.077,0.022,0.005,0.097
85,45.716,45.638,0.078,44.646,0.004,0.490,0.327,0.007,0.044,0.031,0.002,0.019,0.003,0.067
86,144.902,144.820,0.082,23.306,0.003,0.440,84.694,36.224,0.041,0.028,0.001,0.015,0.003,0.065
87,114.286,114.167,0.118,6.780,0.004,0.673,47.998,58.281,0.120,0.059,0.109,0.023,0.007,0.112
88,98.373,98.253,0.120,6.575,0.006,0.677,90.646,0.011,0.070,0.042,0.076,0.021,0.016,0.114
89,35.530,35.414,0.116,33.987,0.004,0.648,0.445,0.009,0.073,0.042,0.074,0.022,0.005,0.105
90,43.298,43.188,0.110,41.851,0.005,0.665,0.372,0.013,0.072,0.075,0.002,0.027,0.004,0.102
91,177.492,177.383,0.108,10.743,0.003,0.478,66.297,99.552,0.048,0.031,0.001,0.159,0.003,0.066
92,108.056,107.900,0.156,16.733,0.006,0.659,55.611,34.568,0.077,0.044,0.084,0.024,0.005,0.091
93,152.576,149.517,3.059,6.385,0.005,0.659,93.783,48.346,0.068,0.041,0.074,0.018,0.004,0.135
94,78.091,77.946,0.145,31.232,0.006,0.521,45.577,0.003,0.074,0.042,0.081,0.019,0.005,0.387
95,67.309,67.189,0.119,11.620,0.004,0.460,54.919,0.008,0.053,0.039,0.002,0.019,0.006,0.060
96,88.769,88.675,0.094,5.535,0.004,0.423,82.484,0.008,0.046,0.031,0.054,0.017,0.003,0.069
97,73.091,72.960,0.131,5.994,0.004,0.481,66.255,0.004,0.086,0.036,0.002,0.025,0.010,0.063
98,91.279,91.155,0.124,6.847,0.005,0.403,83.660,0.007,0.051,0.030,0.054,0.018,0.004,0.076
99,75.975,75.870,0.104,5.904,0.004,0.423,69.344,0.007,0.053,0.034,0.003,0.021,0.004,0.075
100,55.243,55.125,0.118,5.558,0.006,0.433,48.877,0.008,0.058,0.034,0.061,0.015,0.005,0.071
101,81.074,80.947,0.128,7.313,0.007,0.574,72.831,0.009,0.067,0.033,0.013,0.023,0.004,0.073
102,46.656,46.553,0.103,5.666,0.005,0.444,40.140,0.008,0.082,0.049,0.063,0.017,0.004,0.074
103,82.045,81.945,0.100,4.913,0.004,0.418,76.358,0.010,0.102,0.034,0.002,0.029,0.004,0.070
104,56.293,56.167,0.126,5.505,0.005,0.403,50.025,0.008,0.048,0.031,0.054,0.016,0.003,0.070
105,139.749,139.653,0.097,27.033,0.030,0.415,50.929,61.041,0.052,0.034,0.002,0.022,0.003,0.092
106,63.661,63.547,0.115,5.451,0.006,0.404,57.437,0.010,0.059,0.032,0.056,0.017,0.003,0.072
107,140.831,140.704,0.127,31.676,0.004,0.477,43.200,64.868,0.058,0.030,0.003,0.022,0.004,0.362
108,54.548,54.431,0.117,5.837,0.006,0.431,47.914,0.007,0.053,0.033,0.055,0.017,0.004,0.074
109,59.627,59.538,0.090,5.246,0.005,0.399,53.685,0.008,0.053,0.032,0.003,0.022,0.004,0.081
110,85.238,85.113,0.126,6.409,0.005,0.402,78.031,0.009,0.051,0.031,0.085,0.019,0.003,0.068
111,73.022,72.914,0.109,6.049,0.004,0.425,66.247,0.006,0.051,0.032,0.002,0.023,0.004,0.069
112,63.744,63.649,0.094,4.661,0.005,0.401,58.300,0.009,0.056,0.033,0.070,0.017,0.004,0.092
113,164.438,164.320,0.119,26.323,0.006,0.440,55.202,82.152,0.054,0.041,0.002,0.023,0.004,0.073
114,194.589,194.470,0.119,23.311,0.005,0.476,71.037,99.383,0.061,0.032,0.057,0.018,0.003,0.088
115,182.574,182.436,0.138,22.212,0.004,0.456,52.011,107.528,0.052,0.033,0.057,0.014,0.004,0.065
116,82.182,81.577,0.606,6.700,0.004,0.620,73.502,0.010,0.059,0.034,0.064,0.017,0.003,0.564
117,56.110,56.014,0.096,5.234,0.004,0.520,50.064,0.012,0.044,0.035,0.002,0.021,0.003,0.076
118,71.904,71.785,0.120,6.756,0.005,0.402,64.324,0.009,0.069,0.035,0.072,0.017,0.003,0.093
119,155.933,155.754,0.179,24.133,0.005,0.410,53.934,77.057,0.053,0.031,0.002,0.028,0.003,0.096
120,157.612,157.495,0.116,25.086,0.003,0.475,66.186,65.499,0.057,0.038,0.059,0.019,0.003,0.070
121,152.081,151.976,0.105,18.670,0.004,0.446,46.461,86.173,0.052,0.037,0.052,0.015,0.003,0.064
122,156.958,156.838,0.119,7.470,0.003,0.484,60.499,88.146,0.053,0.033,0.057,0.014,0.004,0.075
123,121.432,101.996,19.435,33.367,0.004,0.627,36.436,31.212,0.061,0.042,0.069,0.019,0.004,0.154
124,160.705,156.324,4.382,27.107,0.003,0.500,46.401,82.053,0.061,0.033,0.062,0.020,0.005,0.079
125,56.341,50.879,5.462,6.459,0.005,0.570,43.159,0.008,0.073,0.036,0.072,0.018,0.007,0.472
126,165.342,160.502,4.840,26.151,0.003,0.547,74.373,59.240,0.054,0.034,0.001,0.017,0.003,0.080
127,72.702,68.454,4.247,6.845,0.003,0.494,60.785,0.006,0.100,0.040,0.071,0.021,0.003,0.086
128,255.838,249.891,5.947,13.728,0.005,0.668,178.766,56.472,0.062,0.043,0.002,0.025,0.004,0.117
129,247.098,242.155,4.943,30.641,0.005,0.654,190.288,20.242,0.046,0.056,0.064,0.019,0.004,0.137
130,194.101,188.204,5.897,8.224,0.004,0.645,178.937,0.009,0.065,0.044,0.108,0.021,0.004,0.142
131,201.893,195.988,5.906,7.432,0.005,0.553,187.332,0.006,0.077,0.043,0.080,0.016,0.005,0.437
132,143.102,138.645,4.457,5.987,0.004,0.434,131.946,0.007,0.055,0.036,0.056,0.015,0.005,0.102
133,85.889,81.683,4.205,6.626,0.004,0.395,74.366,0.006,0.056,0.068,0.049,0.016,0.003,0.094
134,60.520,56.276,4.244,5.308,0.003,0.396,50.302,0.008,0.057,0.071,0.002,0.028,0.005,0.096
135,51.445,47.276,4.170,5.501,0.004,0.416,41.093,0.007,0.057,0.036,0.054,0.016,0.004,0.089
136,69.308,65.040,4.267,6.187,0.004,0.461,58.145,0.007,0.061,0.038,0.002,0.022,0.004,0.108
137,65.493,61.277,4.216,5.273,0.004,0.413,55.323,0.007,0.057,0.035,0.058,0.017,0.004,0.086
138,78.676,74.494,4.181,6.360,0.004,0.411,67.503,0.006,0.058,0.034,0.002,0.021,0.003,0.090
139,86.618,82.352,4.266,5.953,0.004,0.416,75.701,0.007,0.054,0.044,0.052,0.017,0.004,0.100
140,47.424,44.128,3.296,4.947,0.003,0.278,38.668,0.004,0.054,0.073,0.002,0.025,0.004,0.069
141,64.254,61.333,2.921,4.345,0.006,0.288,56.456,0.006,0.052,0.029,0.044,0.013,0.003,0.091
142,75.728,72.760,2.967,5.469,0.004,0.283,66.814,0.006,0.047,0.023,0.002,0.018,0.003,0.091
143,46.407,43.398,3.009,8.789,0.004,0.285,33.867,0.005,0.048,0.025,0.049,0.010,0.003,0.313
144,57.929,54.843,3.086,8.213,0.004,0.303,46.127,0.006,0.049,0.026,0.002,0.019,0.003,0.091
145,40.548,37.726,2.822,4.292,0.015,0.272,32.906,0.005,0.078,0.026,0.046,0.012,0.004,0.070
146,35.937,33.083,2.854,4.145,0.004,0.303,28.434,0.007,0.059,0.027,0.003,0.018,0.003,0.080
147,57.373,54.639,2.735,4.431,0.003,0.282,49.782,0.004,0.028,0.040,0.001,0.012,0.003,0.053
148,45.508,42.695,2.813,4.378,0.003,0.272,37.879,0.005,0.029,0.025,0.033,0.009,0.002,0.060
149,148.632,145.861,2.772,19.259,0.003,0.265,66.652,59.562,0.028,0.021,0.001,0.012,0.002,0.056
150,134.362,131.386,2.976,26.125,0.004,0.300,46.593,58.180,0.038,0.026,0.030,0.008,0.004,0.076
151,152.605,148.207,4.398,28.785,0.005,0.426,50.805,67.854,0.070,0.056,0.047,0.018,0.005,0.135
152,109.116,104.815,4.301,42.572,0.004,0.421,0.606,60.967,0.052,0.026,0.033,0.016,0.003,0.115
153,99.005,94.533,4.473,33.372,0.004,0.431,0.672,59.839,0.045,0.023,0.030,0.011,0.003,0.104
154,121.707,115.946,5.761,16.814,0.004,0.460,0.599,97.815,0.092,0.032,0.002,0.021,0.005,0.103
155,73.103,67.039,6.064,11.582,0.004,0.509,0.508,53.830,0.081,0.033,0.047,0.018,0.004,0.424
156,53.949,48.089,5.859,46.651,0.004,0.644,0.475,0.007,0.068,0.064,0.002,0.021,0.005,0.148
157,71.912,67.543,4.369,66.505,0.003,0.492,0.349,0.005,0.046,0.023,0.031,0.011,0.003,0.075
158,66.238,61.744,4.494,60.781,0.017,0.460,0.328,0.005,0.041,0.022,0.001,0.011,0.003,0.073
159,66.469,62.251,4.219,61.215,0.004,0.491,0.337,0.006,0.044,0.023,0.031,0.011,0.003,0.085
160,65.049,60.818,4.231,59.837,0.003,0.468,0.338,0.006,0.044,0.023,0.001,0.014,0.004,0.080
161,76.535,72.274,4.261,71.266,0.003,0.477,0.344,0.006,0.043,0.023,0.030,0.009,0.003,0.069
162,126.248,121.585,4.663,10.251,0.007,0.538,29.368,81.251,0.046,0.022,0.001,0.014,0.003,0.083
163,107.318,102.045,5.273,53.026,0.005,0.603,48.163,0.004,0.054,0.038,0.047,0.019,0.004,0.083
164,103.630,96.685,6.945,10.972,0.004,0.738,84.676,0.010,0.056,0.033,0.045,0.013,0.006,0.133
165,94.427,73.814,20.613,11.962,0.004,0.675,35.865,25.062,0.060,0.030,0.002,0.016,0.004,0.133
166,114.755,108.486,6.269,18.505,0.006,0.656,23.542,65.460,0.060,0.037,0.041,0.015,0.003,0.161
167,99.282,94.909,4.373,35.197,0.004,0.533,30.332,28.266,0.058,0.033,0.043,0.015,0.004,0.425
168,83.931,77.854,6.077,16.415,0.005,0.668,60.257,0.007,0.064,0.253,0.002,0.026,0.004,0.154
169,47.245,41.033,6.212,6.238,0.004,0.669,33.788,0.008,0.060,0.031,0.042,0.064,0.004,0.125
170,49.124,45.017,4.107,12.181,0.004,0.473,32.185,0.006,0.042,0.022,0.001,0.013,0.003,0.086
171,48.676,43.977,4.699,17.982,0.003,0.477,25.338,0.007,0.050,0.031,0.001,0.019,0.003,0.066
172,59.221,54.502,4.720,7.129,0.004,0.499,46.699,0.005,0.027,0.023,0.028,0.010,0.003,0.075
173,47.075,42.331,4.744,7.369,0.007,0.552,34.119,0.007,0.095,0.043,0.005,0.029,0.007,0.099
174,40.861,36.979,3.883,6.413,0.003,0.335,30.095,0.005,0.032,0.019,0.001,0.011,0.002,0.062
175,181.411,176.804,4.607,34.955,0.002,0.509,67.944,73.199,0.050,0.026,0.033,0.011,0.003,0.073
176,161.707,155.776,5.931,22.528,0.004,0.641,39.675,92.624,0.067,0.030,0.045,0.016,0.004,0.141
177,49.661,31.367,18.294,5.752,0.011,0.767,24.429,0.010,0.112,0.041,0.042,0.013,0.005,0.185
178,117.616,112.588,5.028,24.640,0.004,0.554,21.538,65.601,0.075,0.056,0.002,0.015,0.005,0.098
179,119.813,114.588,5.225,7.574,0.003,0.594,25.731,80.337,0.129,0.035,0.051,0.024,0.011,0.098
180,48.075,41.756,6.319,17.752,0.003,0.530,22.923,0.005,0.064,0.031,0.041,0.013,0.004,0.392
181,66.514,62.130,4.384,6.843,0.004,0.510,27.108,27.488,0.053,0.024,0.001,0.020,0.004,0.075
182,46.056,39.743,6.313,38.258,0.004,0.685,0.470,0.009,0.069,0.030,0.046,0.015,0.004,0.152
183,97.282,91.468,5.815,7.604,0.005,0.680,32.177,50.729,0.087,0.030,0.002,0.018,0.007,0.129
184,50.875,44.993,5.882,7.221,0.004,0.667,36.811,0.009,0.054,0.031,0.042,0.015,0.005,0.134
185,86.039,37.168,48.870,7.523,0.004,0.636,28.666,0.006,0.175,0.024,0.002,0.018,0.004,0.110
186,119.056,113.233,5.823,11.505,0.004,0.639,31.053,69.754,0.055,0.030,0.052,0.014,0.004,0.121
187,82.317,77.664,4.653,7.321,0.006,0.558,24.794,44.756,0.058,0.028,0.038,0.013,0.004,0.088
188,49.702,42.698,7.004,7.187,0.004,0.731,34.481,0.007,0.076,0.036,0.003,0.030,0.007,0.136
189,40.492,33.650,6.842,6.307,0.004,0.665,26.352,0.008,0.078,0.045,0.047,0.016,0.005,0.125
190,29.248,24.838,4.410,23.621,0.034,0.499,0.448,0.009,0.065,0.030,0.002,0.022,0.005,0.104
191,43.745,39.653,4.092,38.715,0.003,0.464,0.322,0.004,0.041,0.023,0.002,0.012,0.003,0.066
192,31.713,26.880,4.833,25.938,0.002,0.468,0.323,0.004,0.022,0.021,0.029,0.008,0.003,0.063
193,32.041,26.090,5.951,25.253,0.002,0.424,0.307,0.003,0.019,0.017,0.001,0.008,0.002,0.053
194,35.154,30.244,4.910,29.414,0.003,0.397,0.295,0.005,0.029,0.019,0.001,0.009,0.003,0.070
195,33.121,29.074,4.046,28.140,0.001,0.455,0.355,0.006,0.026,0.019,0.001,0.011,0.003,0.057
196,33.677,29.720,3.957,28.807,0.002,0.448,0.333,0.003,0.020,0.019,0.028,0.008,0.002,0.051
197,33.282,28.861,4.421,27.799,0.002,0.629,0.323,0.006,0.019,0.018,0.001,0.008,0.002,0.056
198,90.544,84.038,6.507,14.038,0.005,0.653,22.075,47.053,0.038,0.022,0.001,0.013,0.003,0.137
199,171.523,165.593,5.929,29.506,0.006,0.538,76.678,47.484,0.053,10.625,0.047,0.018,0.003,0.635
200,133.433,127.741,5.693,7.160,0.004,0.634,119.718,0.007,0.072,0.019,0.007,0.001,0.004,0.115
201,100.049,95.456,4.592,5.386,0.004,0.534,89.354,0.007,0.052,0.016,0.002,0.005,0.004,0.092
202,129.286,122.891,6.395,4.503,0.005,1.041,117.041,0.008,0.095,0.025,0.004,0.008,0.007,0.156
203,144.912,140.412,4.501,4.063,0.004,0.507,135.642,0.006,0.062,0.025,0.003,0.006,0.004,0.090
204,106.386,101.903,4.483,3.720,0.003,0.481,97.501,0.007,0.076,0.021,0.003,0.004,0.005,0.083
205,149.256,145.889,3.366,4.880,0.004,0.434,140.416,0.008,0.049,0.013,0.002,0.003,0.003,0.077
206,105.446,100.584,4.862,3.680,0.004,0.398,96.317,0.007,0.049,0.015,0.002,0.003,0.003,0.105
207,32.007,27.423,4.584,2.672,0.003,0.294,24.167,0.005,0.035,0.013,0.003,0.001,0.003,0.227
208,28.992,26.139,2.854,1.910,0.003,0.277,23.823,0.005,0.049,0.016,0.004,0.002,0.006,0.044
209,33.605,30.668,2.937,2.607,0.004,0.289,27.664,0.004,0.040,0.011,0.002,0.002,0.002,0.044
210,35.814,31.176,4.638,3.877,0.004,0.390,26.719,0.007,0.056,0.017,0.004,0.003,0.004,0.095
211,29.042,24.360,4.681,2.330,0.005,0.460,21.306,0.006,0.037,0.011,0.002,0.004,0.003,0.197
212,27.439,24.540,2.899,2.049,0.004,0.285,22.070,0.004,0.062,0.011,0.002,0.002,0.004,0.046
213,23.587,20.763,2.824,1.819,0.004,0.278,18.563,0.004,0.026,0.011,0.001,0.001,0.002,0.053
214,22.397,19.749,2.648,2.149,0.001,0.270,17.266,0.002,0.014,0.008,0.001,0.001,0.002,0.034
215,99.108,95.185,3.923,19.760,0.002,0.437,24.523,50.364,0.026,0.011,0.001,0.002,0.003,0.056
216,105.939,100.533,5.406,19.261,0.003,0.452,16.190,64.468,0.042,0.013,0.002,0.003,0.003,0.096
217,28.958,26.078,2.880,1.820,0.005,0.294,23.823,0.008,0.032,0.011,0.002,0.003,0.002,0.080
218,25.841,23.075,2.766,2.427,0.002,0.270,20.292,0.003,0.022,0.008,0.001,0.002,0.002,0.046
219,109.654,106.029,3.625,22.279,0.002,0.443,20.974,62.230,0.023,0.009,0.001,0.001,0.002,0.066
220,108.748,104.549,4.199,22.916,0.004,0.424,20.088,60.975,0.033,0.011,0.002,0.002,0.002,0.092
221,110.968,106.808,4.159,23.886,0.003,0.513,24.820,57.449,0.041,0.014,0.002,0.002,0.003,0.077
222,78.733,74.306,4.427,11.258,0.004,0.422,0.629,61.826,0.039,0.014,0.002,0.003,0.003,0.106
223,63.560,58.519,5.041,4.326,0.004,0.411,0.530,53.021,0.059,0.019,0.003,0.005,0.004,0.135
224,10.871,5.029,5.841,3.636,0.004,0.681,0.460,0.007,0.087,0.024,0.003,0.008,0.006,0.113
225,8.879,4.398,4.481,3.373,0.004,0.510,0.358,0.006,0.049,0.015,0.002,0.004,0.003,0.073
226,23.526,19.384,4.142,18.410,0.003,0.492,0.339,0.006,0.022,0.011,0.001,0.001,0.002,0.099
227,32.894,27.321,5.573,26.064,0.002,0.484,0.331,0.003,0.043,0.018,0.002,0.002,0.004,0.369
228,33.426,27.788,5.639,26.322,0.003,0.697,0.573,0.008,0.049,0.018,0.002,0.003,0.004,0.109
229,33.080,27.119,5.961,25.778,0.003,0.643,0.483,0.007,0.052,0.021,0.002,0.002,0.006,0.123
230,33.415,27.436,5.979,26.154,0.004,0.634,0.448,0.007,0.049,0.018,0.002,0.003,0.004,0.114
231,33.220,26.951,6.269,25.641,0.004,0.632,0.446,0.008,0.074,0.018,0.002,0.003,0.004,0.120
232,32.762,26.619,6.143,25.244,0.003,0.640,0.479,0.010,0.064,0.020,0.002,0.004,0.004,0.149
