Performance Profiler Log
Started: 20260412_210726
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
24,33.495,33.429,0.067,31.984,0.003,0.608,0.750,0.007,0.026,0.001,0.001,0.001,0.002,0.046
25,32.396,32.337,0.059,30.889,0.003,0.606,0.767,0.007,0.024,0.001,0.001,0.001,0.002,0.037
26,34.397,34.350,0.047,32.892,0.001,0.617,0.776,0.005,0.021,0.001,0.001,0.001,0.002,0.033
27,32.234,32.164,0.070,30.533,0.002,0.741,0.801,0.006,0.025,0.001,0.001,0.002,0.002,0.050
28,34.132,34.073,0.059,32.607,0.002,0.616,0.776,0.007,0.024,0.001,0.001,0.001,0.002,0.036
29,33.238,33.180,0.058,31.698,0.002,0.627,0.778,0.007,0.026,0.001,0.001,0.002,0.002,0.036
30,32.933,32.870,0.063,31.383,0.002,0.627,0.777,0.007,0.027,0.001,0.001,0.001,0.002,0.042
31,34.548,34.486,0.063,33.007,0.003,0.621,0.776,0.008,0.026,0.001,0.002,0.001,0.002,0.039
32,33.696,33.636,0.060,32.117,0.003,0.640,0.791,0.008,0.032,0.001,0.001,0.001,0.002,0.040
33,34.333,34.270,0.063,32.692,0.003,0.642,0.854,0.009,0.026,0.001,0.002,0.001,0.002,0.040
34,31.512,31.446,0.066,29.942,0.003,0.621,0.789,0.008,0.035,0.001,0.002,0.001,0.002,0.042
35,33.979,33.924,0.055,32.460,0.002,0.621,0.774,0.006,0.022,0.001,0.001,0.001,0.002,0.034
36,33.261,33.194,0.067,31.707,0.003,0.623,0.780,0.008,0.027,0.001,0.002,0.001,0.002,0.041
37,33.433,33.366,0.067,31.875,0.003,0.622,0.783,0.009,0.028,0.001,0.002,0.001,0.002,0.041
38,32.639,32.548,0.091,31.006,0.003,0.631,0.777,0.009,0.046,0.001,0.002,0.001,0.004,0.067
39,34.831,34.765,0.065,33.276,0.003,0.624,0.783,0.008,0.026,0.001,0.002,0.001,0.002,0.040
40,32.020,31.954,0.066,30.456,0.003,0.621,0.794,0.008,0.026,0.001,0.002,0.001,0.002,0.040
41,33.897,33.833,0.064,32.343,0.003,0.626,0.782,0.008,0.026,0.001,0.002,0.001,0.002,0.040
42,32.935,32.864,0.071,31.416,0.003,0.605,0.756,0.009,0.026,0.001,0.002,0.002,0.003,0.041
43,32.810,32.748,0.062,31.134,0.003,0.608,0.756,0.008,0.023,0.001,0.001,0.001,0.002,0.212
44,32.904,32.845,0.059,31.422,0.003,0.590,0.758,0.007,0.023,0.001,0.002,0.001,0.002,0.037
45,33.601,33.556,0.045,32.152,0.001,0.580,0.767,0.005,0.017,0.001,0.001,0.001,0.002,0.031
46,33.894,33.826,0.068,32.356,0.004,0.618,0.765,0.008,0.029,0.001,0.002,0.002,0.002,0.041
47,32.945,32.879,0.066,31.387,0.004,0.612,0.778,0.008,0.030,0.001,0.002,0.002,0.003,0.052
48,33.164,33.093,0.071,31.614,0.004,0.616,0.774,0.008,0.029,0.001,0.002,0.002,0.003,0.042
49,33.046,32.952,0.094,31.401,0.004,0.635,0.778,0.008,0.046,0.001,0.002,0.003,0.004,0.071
50,32.866,32.799,0.067,31.303,0.004,0.623,0.784,0.008,0.028,0.001,0.002,0.002,0.002,0.043
51,34.230,34.159,0.071,32.636,0.003,0.623,0.816,0.007,0.025,0.001,0.002,0.002,0.002,0.043
52,33.414,33.344,0.069,31.569,0.003,0.862,0.784,0.010,0.028,0.001,0.002,0.001,0.004,0.081
53,31.692,31.641,0.051,30.196,0.002,0.609,0.770,0.005,0.021,0.000,0.001,0.001,0.002,0.033
54,34.836,34.787,0.049,33.315,0.002,0.611,0.798,0.006,0.020,0.000,0.001,0.001,0.002,0.032
55,33.327,33.264,0.063,31.782,0.003,0.619,0.777,0.007,0.030,0.001,0.002,0.002,0.002,0.039
56,32.746,32.685,0.061,31.180,0.003,0.629,0.793,0.008,0.026,0.001,0.002,0.002,0.003,0.040
57,34.019,33.954,0.065,32.465,0.003,0.623,0.783,0.008,0.026,0.001,0.002,0.001,0.002,0.041
58,33.023,32.958,0.065,31.463,0.003,0.623,0.788,0.008,0.025,0.001,0.002,0.001,0.002,0.041
59,32.090,32.022,0.068,30.500,0.003,0.624,0.813,0.008,0.026,0.001,0.002,0.001,0.002,0.042
60,34.202,34.137,0.065,32.673,0.002,0.621,0.773,0.006,0.023,0.000,0.001,0.001,0.002,0.035
61,33.608,33.536,0.072,32.021,0.004,0.636,0.787,0.008,0.028,0.001,0.002,0.002,0.002,0.044
62,33.103,33.033,0.070,31.508,0.004,0.629,0.807,0.009,0.027,0.001,0.001,0.002,0.002,0.043
63,33.798,33.731,0.066,32.233,0.003,0.626,0.790,0.008,0.025,0.001,0.002,0.001,0.003,0.040
64,33.020,32.953,0.067,31.454,0.003,0.632,0.783,0.008,0.026,0.001,0.002,0.001,0.002,0.041
65,32.966,32.896,0.070,31.340,0.004,0.636,0.828,0.008,0.029,0.001,0.002,0.002,0.002,0.045
66,34.060,33.994,0.066,32.498,0.003,0.620,0.794,0.008,0.025,0.001,0.002,0.001,0.002,0.040
67,33.002,32.934,0.068,31.410,0.003,0.633,0.806,0.008,0.027,0.001,0.002,0.001,0.002,0.042
68,33.260,33.192,0.068,31.671,0.003,0.625,0.810,0.008,0.027,0.001,0.002,0.001,0.003,0.041
69,33.686,33.618,0.068,32.119,0.003,0.626,0.785,0.008,0.026,0.001,0.002,0.001,0.002,0.044
70,33.123,33.055,0.069,31.564,0.003,0.621,0.784,0.009,0.026,0.001,0.002,0.001,0.002,0.042
71,32.799,32.733,0.067,31.225,0.003,0.631,0.787,0.008,0.027,0.001,0.002,0.002,0.002,0.043
72,32.931,32.864,0.067,31.302,0.003,0.681,0.794,0.009,0.026,0.001,0.002,0.001,0.003,0.042
73,40.146,40.088,0.058,38.410,0.002,0.618,0.801,0.006,0.020,0.000,0.001,0.000,0.002,0.227
74,28.115,28.040,0.075,26.496,0.003,0.664,0.790,0.009,0.029,0.001,0.002,0.002,0.002,0.043
75,32.621,32.551,0.070,31.013,0.004,0.641,0.804,0.009,0.028,0.001,0.002,0.002,0.002,0.044
76,33.133,33.065,0.067,31.569,0.003,0.626,0.784,0.008,0.027,0.001,0.002,0.002,0.003,0.042
77,32.669,32.602,0.067,31.078,0.004,0.634,0.802,0.009,0.028,0.001,0.002,0.002,0.002,0.041
78,32.930,32.870,0.060,31.383,0.002,0.626,0.783,0.007,0.025,0.001,0.002,0.001,0.002,0.038
79,34.206,34.162,0.044,32.691,0.002,0.602,0.815,0.005,0.015,0.000,0.001,0.000,0.001,0.031
80,32.801,32.735,0.066,31.232,0.003,0.626,0.785,0.008,0.028,0.001,0.002,0.001,0.002,0.048
81,33.900,33.846,0.053,32.395,0.002,0.608,0.776,0.007,0.021,0.000,0.001,0.001,0.002,0.035
82,33.043,32.984,0.059,31.496,0.002,0.624,0.785,0.007,0.023,0.001,0.001,0.001,0.002,0.041
83,33.248,33.192,0.056,31.736,0.002,0.606,0.781,0.007,0.021,0.001,0.001,0.001,0.002,0.035
84,33.786,33.719,0.067,32.193,0.004,0.656,0.785,0.008,0.026,0.001,0.002,0.002,0.002,0.041
85,32.787,32.715,0.072,31.195,0.003,0.636,0.802,0.008,0.025,0.001,0.002,0.001,0.002,0.041
86,32.953,32.888,0.065,31.405,0.003,0.620,0.784,0.008,0.025,0.001,0.001,0.001,0.002,0.039
87,33.124,33.081,0.043,31.641,0.001,0.609,0.778,0.005,0.014,0.000,0.000,0.000,0.001,0.030
88,34.036,33.969,0.067,32.477,0.003,0.624,0.781,0.009,0.028,0.001,0.002,0.001,0.002,0.040
89,32.871,32.809,0.062,31.335,0.003,0.614,0.783,0.008,0.023,0.001,0.001,0.001,0.002,0.038
90,33.660,33.594,0.066,32.084,0.004,0.625,0.798,0.008,0.027,0.001,0.002,0.002,0.002,0.042
91,33.301,33.235,0.067,31.743,0.003,0.623,0.783,0.009,0.027,0.001,0.002,0.001,0.002,0.042
92,33.135,33.079,0.056,31.614,0.002,0.611,0.783,0.007,0.022,0.001,0.001,0.001,0.002,0.036
93,32.802,32.735,0.066,31.255,0.003,0.621,0.776,0.008,0.026,0.001,0.002,0.001,0.002,0.042
94,33.682,33.636,0.046,32.208,0.001,0.598,0.774,0.005,0.016,0.000,0.001,0.000,0.001,0.031
95,33.132,33.081,0.050,31.620,0.002,0.605,0.794,0.005,0.018,0.000,0.001,0.001,0.002,0.033
96,35.422,35.357,0.065,33.847,0.003,0.639,0.792,0.008,0.025,0.001,0.002,0.001,0.002,0.038
97,31.840,31.773,0.067,30.286,0.003,0.627,0.777,0.008,0.027,0.001,0.002,0.001,0.002,0.041
98,34.036,33.968,0.068,32.478,0.003,0.622,0.785,0.008,0.026,0.001,0.002,0.001,0.002,0.040
99,32.978,32.911,0.067,31.410,0.003,0.628,0.786,0.009,0.028,0.001,0.002,0.001,0.002,0.041
100,33.706,33.634,0.072,32.107,0.003,0.638,0.801,0.009,0.028,0.001,0.002,0.001,0.002,0.042
101,32.265,32.199,0.066,30.699,0.003,0.635,0.779,0.008,0.027,0.001,0.002,0.002,0.002,0.041
102,32.440,32.373,0.067,30.879,0.003,0.622,0.787,0.009,0.027,0.001,0.002,0.002,0.002,0.041
103,34.683,34.617,0.066,32.900,0.003,0.629,0.809,0.008,0.027,0.001,0.001,0.001,0.002,0.235
104,32.580,32.513,0.066,30.999,0.003,0.624,0.803,0.008,0.027,0.001,0.002,0.002,0.002,0.042
105,33.640,33.589,0.050,32.139,0.002,0.611,0.775,0.006,0.020,0.000,0.001,0.001,0.002,0.033
106,33.795,33.726,0.069,32.208,0.005,0.633,0.793,0.009,0.030,0.001,0.002,0.002,0.002,0.042
107,32.504,32.436,0.068,30.939,0.003,0.628,0.782,0.008,0.028,0.001,0.002,0.001,0.002,0.042
108,33.143,33.076,0.067,31.572,0.003,0.623,0.795,0.008,0.026,0.001,0.002,0.002,0.002,0.042
109,33.683,33.620,0.063,32.144,0.003,0.621,0.778,0.007,0.024,0.001,0.001,0.001,0.002,0.039
110,32.740,32.671,0.069,31.152,0.003,0.628,0.800,0.009,0.028,0.001,0.002,0.001,0.003,0.043
111,33.732,33.664,0.069,32.163,0.004,0.630,0.783,0.008,0.028,0.001,0.002,0.002,0.002,0.043
112,33.782,33.717,0.065,32.220,0.003,0.625,0.788,0.008,0.026,0.001,0.002,0.001,0.002,0.040
113,32.488,32.419,0.068,30.883,0.003,0.652,0.800,0.008,0.026,0.001,0.002,0.001,0.003,0.041
114,33.385,33.314,0.071,31.784,0.003,0.642,0.797,0.008,0.026,0.001,0.002,0.002,0.002,0.047
115,34.334,34.262,0.072,32.776,0.003,0.623,0.777,0.008,0.026,0.001,0.002,0.002,0.002,0.042
116,32.679,32.611,0.069,31.099,0.003,0.639,0.783,0.008,0.028,0.001,0.002,0.002,0.003,0.043
117,32.716,32.647,0.069,31.121,0.004,0.644,0.792,0.008,0.028,0.001,0.002,0.002,0.002,0.043
118,34.130,34.065,0.065,32.565,0.003,0.623,0.793,0.008,0.025,0.001,0.002,0.001,0.002,0.041
119,33.068,33.001,0.067,31.499,0.003,0.634,0.782,0.008,0.027,0.001,0.002,0.001,0.002,0.042
120,33.163,33.097,0.066,31.601,0.003,0.623,0.790,0.008,0.026,0.001,0.002,0.001,0.002,0.040
121,32.998,32.930,0.068,31.420,0.004,0.633,0.790,0.008,0.026,0.001,0.002,0.002,0.003,0.042
122,33.540,31.057,2.483,29.500,0.003,0.660,0.801,0.008,0.027,0.001,0.002,0.001,0.002,0.052
123,33.808,31.257,2.551,29.718,0.004,0.636,0.790,0.008,0.028,0.001,0.002,0.002,0.002,0.066
124,30.863,28.380,2.483,26.847,0.004,0.633,0.798,0.008,0.029,0.001,0.002,0.003,0.002,0.055
125,32.789,30.309,2.480,28.765,0.004,0.640,0.792,0.008,0.033,0.001,0.002,0.002,0.002,0.061
126,34.178,31.737,2.441,30.247,0.003,0.624,0.780,0.008,0.027,0.001,0.002,0.001,0.002,0.043
127,32.914,30.253,2.661,28.739,0.004,0.630,0.779,0.008,0.028,0.001,0.009,0.002,0.002,0.051
128,32.574,30.103,2.470,28.611,0.003,0.631,0.777,0.007,0.026,0.001,0.002,0.001,0.003,0.041
129,33.559,31.207,2.351,29.760,0.002,0.609,0.778,0.005,0.015,0.001,0.001,0.001,0.002,0.034
130,33.312,31.020,2.292,29.583,0.002,0.602,0.778,0.005,0.014,0.001,0.001,0.001,0.002,0.032
131,35.194,32.733,2.461,31.234,0.003,0.627,0.786,0.007,0.027,0.001,0.002,0.001,0.003,0.042
132,32.143,29.725,2.418,28.227,0.003,0.635,0.783,0.007,0.025,0.001,0.001,0.001,0.002,0.041
133,33.218,30.535,2.683,28.789,0.005,0.647,0.787,0.009,0.028,0.001,0.002,0.002,0.002,0.261
134,38.821,36.369,2.451,34.808,0.004,0.650,0.809,0.008,0.029,0.001,0.002,0.002,0.002,0.055
135,28.549,25.922,2.627,24.363,0.004,0.636,0.803,0.008,0.032,0.001,0.002,0.002,0.002,0.069
136,32.175,29.714,2.460,28.220,0.003,0.631,0.778,0.007,0.027,0.001,0.002,0.001,0.002,0.042
137,32.986,30.481,2.506,28.990,0.003,0.624,0.779,0.007,0.027,0.001,0.002,0.001,0.002,0.044
138,33.414,31.007,2.407,29.518,0.003,0.626,0.784,0.007,0.021,0.001,0.001,0.002,0.002,0.042
139,31.899,29.541,2.358,27.996,0.002,0.612,0.868,0.007,0.017,0.001,0.001,0.001,0.002,0.036
140,35.517,33.175,2.342,31.568,0.002,0.746,0.776,0.006,0.017,0.000,0.001,0.001,0.002,0.055
141,32.564,29.905,2.658,28.389,0.003,0.628,0.791,0.007,0.028,0.001,0.002,0.002,0.002,0.054
142,32.953,30.549,2.405,29.053,0.003,0.616,0.791,0.007,0.024,0.001,0.001,0.001,0.002,0.050
143,32.997,30.613,2.384,29.144,0.003,0.617,0.780,0.007,0.021,0.001,0.001,0.001,0.002,0.038
144,33.838,31.494,2.344,30.033,0.002,0.614,0.779,0.006,0.020,0.000,0.001,0.001,0.002,0.036
145,33.324,30.892,2.432,29.339,0.004,0.623,0.847,0.007,0.025,0.001,0.002,0.001,0.002,0.042
146,33.221,30.659,2.562,29.145,0.003,0.629,0.792,0.007,0.028,0.001,0.002,0.001,0.003,0.049
147,33.464,31.024,2.439,29.512,0.003,0.623,0.792,0.008,0.029,0.001,0.002,0.002,0.002,0.050
148,33.821,31.305,2.516,29.799,0.003,0.630,0.790,0.008,0.027,0.001,0.002,0.001,0.002,0.042
149,33.050,30.637,2.414,29.147,0.003,0.628,0.779,0.007,0.025,0.001,0.002,0.001,0.002,0.042
150,32.732,30.285,2.447,28.749,0.004,0.643,0.791,0.010,0.027,0.001,0.002,0.001,0.002,0.055
151,33.651,30.900,2.750,29.326,0.004,0.623,0.834,0.010,0.031,0.001,0.002,0.002,0.002,0.066
152,33.856,31.215,2.640,29.700,0.004,0.622,0.787,0.012,0.027,0.001,0.002,0.001,0.002,0.057
153,32.379,29.936,2.443,28.419,0.004,0.633,0.783,0.008,0.029,0.001,0.002,0.001,0.003,0.053
154,34.265,31.734,2.531,30.166,0.004,0.625,0.827,0.008,0.034,0.001,0.002,0.002,0.002,0.063
155,32.869,30.269,2.600,28.738,0.004,0.627,0.793,0.008,0.027,0.001,0.002,0.001,0.002,0.067
156,33.612,31.129,2.483,29.636,0.003,0.629,0.779,0.007,0.027,0.001,0.002,0.001,0.002,0.042
157,32.002,29.533,2.469,28.042,0.003,0.622,0.782,0.007,0.027,0.001,0.002,0.001,0.002,0.043
158,32.817,30.316,2.501,28.815,0.003,0.618,0.793,0.007,0.025,0.001,0.002,0.001,0.002,0.049
159,33.222,30.880,2.342,29.396,0.002,0.626,0.789,0.006,0.018,0.000,0.001,0.001,0.002,0.038
160,33.450,31.062,2.388,29.587,0.003,0.618,0.780,0.007,0.024,0.001,0.001,0.001,0.002,0.040
161,33.100,30.625,2.476,29.130,0.003,0.628,0.789,0.006,0.020,0.001,0.001,0.002,0.002,0.043
162,32.243,29.814,2.429,28.352,0.002,0.616,0.778,0.006,0.018,0.001,0.001,0.001,0.002,0.036
163,32.780,30.427,2.353,28.079,0.003,0.618,0.805,0.007,0.020,0.001,0.001,0.002,0.002,0.891
164,32.172,29.806,2.366,28.313,0.003,0.640,0.782,0.006,0.019,0.001,0.001,0.001,0.002,0.039
165,33.854,31.544,2.310,30.063,0.002,0.634,0.783,0.006,0.016,0.001,0.001,0.001,0.002,0.036
166,32.951,30.675,2.276,29.231,0.002,0.608,0.778,0.005,0.016,0.000,0.001,0.001,0.001,0.033
167,32.802,30.461,2.341,29.014,0.002,0.607,0.776,0.005,0.019,0.001,0.001,0.000,0.002,0.035
168,34.373,32.039,2.333,30.590,0.002,0.609,0.778,0.005,0.020,0.000,0.001,0.001,0.002,0.032
169,32.613,30.172,2.441,28.682,0.003,0.618,0.783,0.007,0.027,0.001,0.001,0.002,0.002,0.047
170,33.254,30.938,2.317,29.491,0.002,0.611,0.776,0.006,0.014,0.000,0.000,0.001,0.002,0.034
171,33.528,31.131,2.397,29.645,0.002,0.617,0.789,0.006,0.023,0.000,0.001,0.002,0.002,0.044
172,33.508,31.011,2.497,29.528,0.002,0.615,0.780,0.006,0.023,0.001,0.001,0.002,0.002,0.051
173,32.960,30.538,2.422,29.044,0.003,0.620,0.783,0.007,0.027,0.001,0.002,0.001,0.002,0.048
174,34.009,31.610,2.399,30.153,0.002,0.612,0.779,0.006,0.018,0.001,0.001,0.001,0.002,0.036
175,33.325,29.829,3.496,27.494,0.006,0.661,1.583,0.009,0.026,0.001,0.002,0.001,0.002,0.044
176,32.307,29.354,2.953,26.277,0.006,1.285,1.700,0.008,0.026,0.001,0.002,0.001,0.002,0.045
177,34.175,31.811,2.364,30.354,0.002,0.615,0.775,0.006,0.020,0.001,0.001,0.001,0.002,0.034
178,32.117,29.561,2.556,28.074,0.003,0.621,0.779,0.007,0.026,0.001,0.002,0.001,0.002,0.045
179,33.192,30.589,2.603,29.100,0.003,0.627,0.776,0.008,0.026,0.001,0.002,0.001,0.002,0.043
180,33.276,30.778,2.498,29.295,0.003,0.623,0.778,0.007,0.025,0.001,0.001,0.001,0.002,0.041
181,33.780,31.379,2.401,29.892,0.003,0.622,0.782,0.007,0.025,0.001,0.002,0.001,0.002,0.041
182,31.343,29.007,2.335,27.512,0.003,0.632,0.779,0.008,0.027,0.001,0.002,0.001,0.002,0.042
183,35.399,33.173,2.226,31.688,0.003,0.621,0.783,0.008,0.024,0.001,0.001,0.001,0.002,0.041
184,31.049,28.102,2.947,26.499,0.004,0.693,0.784,0.009,0.047,0.001,0.003,0.002,0.004,0.057
185,32.766,30.380,2.386,28.871,0.003,0.640,0.782,0.008,0.028,0.001,0.002,0.001,0.002,0.042
186,34.739,32.306,2.434,30.804,0.003,0.622,0.793,0.007,0.026,0.001,0.002,0.001,0.002,0.043
187,32.157,29.766,2.391,28.273,0.003,0.620,0.784,0.007,0.027,0.001,0.002,0.001,0.002,0.045
188,33.352,31.078,2.274,29.568,0.003,0.639,0.785,0.008,0.029,0.001,0.002,0.001,0.002,0.041
189,33.350,31.025,2.326,29.540,0.003,0.626,0.776,0.007,0.025,0.001,0.002,0.001,0.002,0.041
190,31.659,29.301,2.358,27.799,0.003,0.637,0.780,0.008,0.026,0.001,0.002,0.001,0.002,0.043
191,30.062,27.706,2.357,26.209,0.004,0.625,0.782,0.008,0.026,0.001,0.001,0.002,0.002,0.044
192,5.696,3.407,2.289,1.923,0.002,0.622,0.780,0.006,0.017,0.000,0.001,0.002,0.002,0.052
193,13.712,11.533,2.179,10.107,0.001,0.599,0.774,0.005,0.012,0.000,0.001,0.001,0.001,0.033
194,17.469,14.725,2.744,13.216,0.003,0.629,0.778,0.007,0.042,0.001,0.002,0.002,0.004,0.041
195,16.928,14.512,2.416,12.703,0.004,0.634,0.784,0.009,0.048,0.001,0.003,0.002,0.005,0.319
196,16.978,14.654,2.324,13.147,0.004,0.632,0.782,0.009,0.028,0.001,0.002,0.001,0.003,0.045
197,15.851,13.447,2.404,11.914,0.004,0.631,0.788,0.009,0.049,0.001,0.002,0.002,0.004,0.043
198,15.794,13.381,2.414,11.255,0.004,0.634,1.376,0.008,0.048,0.001,0.002,0.002,0.004,0.045
199,16.212,13.668,2.544,12.168,0.003,0.630,0.784,0.009,0.025,0.001,0.002,0.001,0.002,0.044
200,16.870,14.440,2.430,12.936,0.003,0.628,0.784,0.009,0.030,0.001,0.003,0.001,0.002,0.043
201,16.741,14.200,2.541,12.649,0.004,0.644,0.792,0.008,0.048,0.001,0.003,0.002,0.006,0.042
202,16.589,13.226,3.363,11.697,0.004,0.641,0.792,0.009,0.026,0.001,0.002,0.001,0.002,0.050
203,13.584,11.122,2.461,9.620,0.003,0.628,0.783,0.008,0.028,0.001,0.002,0.001,0.003,0.046
204,16.785,14.613,2.173,13.183,0.002,0.606,0.770,0.005,0.012,0.000,0.000,0.000,0.002,0.033
205,15.961,13.793,2.169,12.354,0.001,0.603,0.772,0.005,0.014,0.000,0.000,0.001,0.002,0.041
206,17.009,14.921,2.088,13.490,0.001,0.605,0.771,0.006,0.012,0.000,0.000,0.000,0.001,0.034
207,16.443,14.193,2.250,12.725,0.002,0.622,0.776,0.005,0.017,0.001,0.001,0.001,0.002,0.042
208,16.372,14.130,2.241,12.662,0.002,0.614,0.780,0.009,0.021,0.001,0.001,0.001,0.002,0.039
209,16.263,14.008,2.254,12.520,0.002,0.623,0.780,0.013,0.021,0.001,0.001,0.001,0.002,0.043
210,17.936,15.797,2.139,14.300,0.001,0.609,0.829,0.006,0.014,0.001,0.001,0.001,0.002,0.034
211,16.282,13.771,2.511,12.218,0.007,0.640,0.797,0.008,0.025,0.001,0.002,0.001,0.002,0.070
212,16.887,14.665,2.222,13.195,0.002,0.607,0.775,0.005,0.018,0.000,0.001,0.001,0.002,0.060
213,15.604,13.401,2.203,11.971,0.001,0.601,0.769,0.005,0.017,0.000,0.001,0.001,0.002,0.034
214,16.494,14.493,2.001,13.056,0.003,0.605,0.776,0.005,0.013,0.000,0.001,0.000,0.002,0.032
215,16.924,14.474,2.451,12.954,0.003,0.633,0.799,0.011,0.026,0.001,0.002,0.001,0.003,0.041
216,16.913,14.296,2.617,12.764,0.006,0.634,0.779,0.007,0.026,0.001,0.002,0.001,0.002,0.073
217,18.044,15.400,2.644,13.912,0.004,0.620,0.782,0.009,0.026,0.001,0.002,0.001,0.002,0.042
218,17.824,12.998,4.826,10.091,0.011,1.189,1.381,0.040,0.061,0.001,0.004,0.004,0.004,0.212
219,12.536,9.933,2.603,8.373,0.003,0.676,0.791,0.008,0.032,0.001,0.002,0.001,0.002,0.043
220,16.209,12.800,3.409,11.284,0.003,0.620,0.800,0.007,0.017,0.001,0.001,0.001,0.002,0.066
221,16.406,14.053,2.353,12.603,0.002,0.610,0.772,0.006,0.017,0.001,0.002,0.001,0.002,0.038
222,16.822,14.559,2.263,13.103,0.002,0.603,0.790,0.005,0.015,0.000,0.001,0.002,0.002,0.036
223,15.701,13.058,2.643,11.467,0.003,0.678,0.783,0.009,0.048,0.001,0.002,0.002,0.004,0.062
224,16.431,13.913,2.519,12.386,0.003,0.624,0.800,0.007,0.027,0.001,0.002,0.001,0.002,0.059
225,16.570,13.981,2.588,12.430,0.003,0.634,0.802,0.017,0.029,0.001,0.002,0.001,0.003,0.061
226,16.653,14.200,2.453,12.695,0.003,0.631,0.789,0.008,0.026,0.001,0.002,0.001,0.002,0.041
227,14.940,12.537,2.403,11.016,0.003,0.624,0.809,0.019,0.021,0.001,0.001,0.001,0.002,0.041
228,17.180,14.882,2.298,13.441,0.002,0.607,0.774,0.006,0.015,0.000,0.001,0.001,0.002,0.034
229,16.359,13.891,2.469,12.394,0.004,0.623,0.788,0.008,0.027,0.001,0.002,0.001,0.002,0.042
230,16.635,14.360,2.275,12.919,0.002,0.612,0.771,0.005,0.014,0.000,0.001,0.000,0.002,0.033
231,16.731,14.206,2.526,12.702,0.003,0.626,0.791,0.008,0.027,0.001,0.002,0.001,0.002,0.042
232,15.316,12.761,2.555,11.245,0.003,0.622,0.807,0.008,0.026,0.001,0.002,0.001,0.002,0.044
