Performance Profiler Log
Started: 20260412_014945
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
23,17.517,17.461,0.055,16.456,0.002,0.724,0.176,0.015,0.018,0.011,0.001,0.001,0.002,0.055
24,14.228,14.151,0.077,12.988,0.009,0.838,0.193,0.005,0.028,0.019,0.001,0.001,0.002,0.067
25,17.569,17.517,0.051,16.488,0.001,0.765,0.177,0.003,0.018,0.010,0.001,0.001,0.002,0.051
26,34.845,34.731,0.114,2.977,0.004,1.010,30.572,0.010,0.042,0.018,0.002,0.003,0.004,0.090
27,3.055,2.907,0.148,1.985,0.003,0.531,0.178,0.008,0.070,0.025,0.004,0.007,0.006,0.089
28,12.052,11.996,0.056,10.895,0.001,0.819,0.191,0.004,0.019,0.010,0.002,0.001,0.002,0.051
29,17.728,17.637,0.091,16.369,0.004,0.852,0.287,0.009,0.024,0.016,0.002,0.002,0.004,0.068
30,15.627,15.564,0.063,14.456,0.002,0.802,0.188,0.004,0.023,0.015,0.001,0.001,0.002,0.069
31,16.897,16.788,0.109,15.280,0.004,1.066,0.265,0.019,0.034,0.018,0.002,0.003,0.004,0.094
32,15.691,15.631,0.060,14.650,0.001,0.696,0.173,0.005,0.022,0.013,0.001,0.001,0.002,0.067
33,16.722,16.658,0.064,15.571,0.003,0.768,0.202,0.004,0.024,0.020,0.001,0.001,0.002,0.062
34,17.428,17.376,0.052,16.306,0.001,0.772,0.210,0.004,0.017,0.009,0.001,0.001,0.002,0.053
35,18.965,18.915,0.050,17.899,0.002,0.752,0.174,0.005,0.018,0.010,0.001,0.001,0.002,0.052
36,13.934,13.872,0.062,12.778,0.004,0.790,0.176,0.008,0.035,0.012,0.001,0.004,0.003,0.061
37,16.794,16.698,0.096,15.160,0.004,1.181,0.189,0.011,0.037,0.018,0.002,0.004,0.004,0.089
38,16.368,16.263,0.105,14.733,0.004,1.092,0.259,0.018,0.030,0.019,0.002,0.003,0.004,0.100
39,17.220,17.108,0.112,15.493,0.004,1.109,0.321,0.024,0.036,0.017,0.002,0.002,0.004,0.095
40,16.025,15.923,0.102,14.415,0.004,1.091,0.249,0.010,0.031,0.018,0.003,0.003,0.004,0.096
41,17.850,17.745,0.105,16.236,0.003,1.053,0.271,0.009,0.032,0.020,0.002,0.002,0.004,0.112
42,16.039,15.921,0.119,14.896,0.008,0.676,0.162,0.006,0.035,0.018,0.006,0.013,0.007,0.094
43,17.393,17.290,0.103,15.759,0.004,1.128,0.253,0.009,0.031,0.018,0.002,0.002,0.004,0.080
44,15.828,15.725,0.103,14.580,0.003,0.791,0.181,0.007,0.052,0.024,0.005,0.011,0.005,0.066
45,17.257,17.170,0.087,15.845,0.004,1.003,0.170,0.013,0.030,0.018,0.002,0.002,0.004,0.079
46,14.772,14.711,0.060,13.694,0.002,0.740,0.177,0.004,0.024,0.010,0.001,0.002,0.002,0.055
47,17.310,17.260,0.050,16.231,0.001,0.760,0.182,0.003,0.018,0.010,0.001,0.001,0.002,0.050
48,16.469,16.363,0.106,14.831,0.004,1.089,0.279,0.019,0.034,0.017,0.002,0.003,0.004,0.082
49,18.151,18.040,0.111,16.702,0.005,0.970,0.193,0.021,0.033,0.021,0.002,0.003,0.004,0.086
50,15.280,15.220,0.060,14.402,0.001,0.568,0.138,0.003,0.029,0.020,0.001,0.002,0.003,0.052
51,16.934,16.826,0.107,15.355,0.004,1.000,0.290,0.017,0.033,0.017,0.003,0.003,0.004,0.103
52,16.600,16.507,0.092,15.215,0.004,0.943,0.172,0.016,0.033,0.020,0.002,0.003,0.004,0.095
53,17.096,16.995,0.101,15.463,0.004,1.109,0.253,0.013,0.034,0.018,0.002,0.003,0.004,0.091
54,15.382,15.311,0.071,14.280,0.003,0.754,0.182,0.003,0.020,0.010,0.001,0.002,0.002,0.054
55,16.811,16.710,0.101,15.189,0.004,1.092,0.251,0.009,0.032,0.018,0.002,0.002,0.006,0.105
56,18.511,18.455,0.056,17.423,0.002,0.752,0.185,0.003,0.018,0.010,0.001,0.001,0.004,0.057
57,15.293,15.124,0.169,13.493,0.004,1.144,0.263,0.010,0.057,0.024,0.004,0.008,0.007,0.109
58,16.047,15.943,0.105,14.403,0.004,1.113,0.258,0.013,0.031,0.018,0.002,0.003,0.004,0.094
59,17.344,17.280,0.064,16.248,0.003,0.759,0.165,0.005,0.021,0.013,0.001,0.002,0.002,0.062
60,15.113,15.015,0.098,13.483,0.004,1.109,0.262,0.010,0.031,0.018,0.002,0.003,0.004,0.090
61,16.659,16.607,0.053,15.595,0.001,0.743,0.175,0.004,0.019,0.010,0.001,0.001,0.002,0.054
62,17.079,17.029,0.050,15.982,0.002,0.774,0.180,0.003,0.018,0.012,0.001,0.003,0.002,0.053
63,17.224,17.174,0.050,16.246,0.002,0.655,0.179,0.005,0.020,0.010,0.001,0.001,0.002,0.054
64,16.541,16.488,0.054,15.472,0.002,0.745,0.172,0.003,0.021,0.012,0.001,0.001,0.004,0.055
65,16.553,16.452,0.101,14.934,0.003,1.069,0.288,0.015,0.034,0.018,0.002,0.002,0.004,0.083
66,16.443,16.337,0.106,14.926,0.004,0.975,0.262,0.021,0.034,0.019,0.002,0.002,0.004,0.087
67,16.797,16.696,0.101,15.207,0.004,1.060,0.260,0.016,0.034,0.019,0.002,0.003,0.004,0.088
68,16.770,16.684,0.087,15.273,0.002,0.756,0.192,0.005,0.031,0.018,0.002,0.002,0.005,0.396
69,16.607,16.507,0.100,15.002,0.003,1.063,0.259,0.022,0.035,0.020,0.002,0.002,0.004,0.093
70,16.431,16.318,0.113,14.743,0.004,1.091,0.298,0.029,0.034,0.019,0.002,0.003,0.004,0.093
71,17.237,17.131,0.106,15.639,0.004,1.040,0.293,0.019,0.030,0.018,0.002,0.003,0.004,0.080
72,15.664,15.562,0.102,14.145,0.006,0.979,0.272,0.015,0.035,0.018,0.002,0.004,0.004,0.082
73,18.746,18.639,0.107,17.130,0.004,1.088,0.271,0.008,0.033,0.017,0.002,0.002,0.004,0.081
74,14.524,14.420,0.104,13.302,0.004,0.777,0.178,0.010,0.043,0.015,0.003,0.007,0.004,0.077
75,16.296,16.235,0.061,15.204,0.002,0.752,0.179,0.004,0.021,0.011,0.001,0.002,0.003,0.056
76,18.754,18.684,0.070,17.657,0.001,0.757,0.176,0.004,0.019,0.010,0.001,0.002,0.002,0.055
77,16.390,16.290,0.100,15.129,0.003,0.816,0.187,0.006,0.033,0.024,0.003,0.006,0.003,0.080
78,15.318,15.245,0.073,14.195,0.002,0.755,0.179,0.003,0.031,0.011,0.002,0.005,0.003,0.059
79,17.877,17.771,0.106,16.216,0.004,1.082,0.291,0.021,0.035,0.018,0.002,0.002,0.004,0.096
80,15.581,15.424,0.157,13.870,0.006,0.978,0.261,0.016,0.103,0.031,0.006,0.010,0.004,0.140
81,17.367,17.265,0.102,15.654,0.004,1.104,0.301,0.023,0.038,0.022,0.002,0.005,0.004,0.108
82,16.540,16.477,0.063,15.428,0.002,0.766,0.175,0.008,0.022,0.012,0.001,0.003,0.003,0.057
83,15.988,15.925,0.063,14.864,0.002,0.768,0.175,0.003,0.030,0.010,0.002,0.008,0.002,0.061
84,16.271,16.167,0.104,14.588,0.004,1.084,0.303,0.024,0.036,0.018,0.002,0.003,0.004,0.101
85,16.634,16.532,0.102,15.051,0.004,1.057,0.257,0.022,0.032,0.019,0.002,0.005,0.004,0.078
86,18.366,18.260,0.106,16.774,0.004,1.066,0.261,0.019,0.032,0.017,0.002,0.002,0.004,0.078
87,14.892,14.821,0.071,13.784,0.002,0.762,0.178,0.004,0.027,0.009,0.001,0.004,0.002,0.047
88,16.836,16.793,0.043,16.039,0.001,0.518,0.143,0.004,0.019,0.012,0.001,0.002,0.002,0.052
89,15.608,15.557,0.051,14.622,0.001,0.666,0.177,0.004,0.017,0.010,0.001,0.001,0.002,0.055
90,17.112,17.049,0.063,16.012,0.001,0.762,0.182,0.004,0.018,0.010,0.001,0.001,0.002,0.057
91,16.552,16.439,0.112,14.919,0.005,1.093,0.265,0.008,0.030,0.017,0.002,0.002,0.004,0.094
92,16.703,16.614,0.090,15.230,0.004,1.020,0.208,0.008,0.030,0.017,0.002,0.002,0.004,0.088
93,17.017,16.920,0.097,15.425,0.004,1.061,0.271,0.009,0.030,0.017,0.002,0.002,0.004,0.095
94,17.631,17.522,0.108,16.041,0.004,1.042,0.265,0.016,0.030,0.017,0.002,0.003,0.004,0.098
95,17.730,17.669,0.061,16.711,0.003,0.667,0.170,0.005,0.040,0.012,0.002,0.003,0.002,0.055
96,15.054,15.002,0.053,13.976,0.002,0.774,0.176,0.004,0.018,0.012,0.001,0.001,0.003,0.035
97,15.387,15.279,0.109,14.030,0.004,0.883,0.178,0.029,0.037,0.019,0.002,0.003,0.004,0.088
98,19.748,19.699,0.049,18.666,0.001,0.767,0.174,0.004,0.017,0.009,0.001,0.001,0.002,0.057
99,14.043,13.993,0.050,12.999,0.001,0.729,0.174,0.003,0.020,0.010,0.001,0.001,0.002,0.052
100,17.308,17.211,0.097,15.789,0.004,0.968,0.276,0.019,0.034,0.019,0.004,0.002,0.004,0.092
101,16.323,16.273,0.050,15.247,0.001,0.758,0.180,0.004,0.018,0.010,0.001,0.001,0.002,0.051
102,15.659,15.604,0.055,14.585,0.001,0.748,0.176,0.004,0.020,0.013,0.001,0.001,0.002,0.055
103,17.491,17.443,0.047,16.436,0.001,0.744,0.175,0.003,0.017,0.010,0.001,0.001,0.002,0.054
104,17.589,17.491,0.098,16.162,0.003,0.960,0.202,0.018,0.029,0.017,0.003,0.002,0.006,0.090
105,15.190,15.104,0.086,14.040,0.001,0.765,0.182,0.004,0.029,0.016,0.001,0.002,0.003,0.060
106,19.807,19.759,0.048,18.723,0.001,0.766,0.177,0.003,0.018,0.010,0.001,0.001,0.002,0.057
107,27.642,27.586,0.056,26.561,0.001,0.756,0.178,0.003,0.021,0.010,0.001,0.002,0.002,0.050
108,2.402,2.308,0.094,1.112,0.004,0.832,0.187,0.004,0.050,0.021,0.003,0.006,0.004,0.084
109,16.673,16.622,0.051,15.592,0.001,0.755,0.184,0.003,0.019,0.010,0.001,0.001,0.002,0.055
110,17.175,17.071,0.104,15.585,0.003,1.039,0.263,0.020,0.034,0.018,0.002,0.003,0.004,0.100
111,16.031,15.927,0.104,14.432,0.004,1.081,0.248,0.013,0.032,0.018,0.002,0.003,0.004,0.091
112,17.009,16.909,0.100,15.456,0.005,1.039,0.252,0.011,0.029,0.017,0.002,0.003,0.006,0.090
113,16.875,16.779,0.096,15.308,0.003,1.051,0.254,0.016,0.030,0.017,0.002,0.002,0.004,0.091
114,16.418,16.320,0.097,14.793,0.004,1.075,0.289,0.011,0.030,0.017,0.002,0.003,0.004,0.093
115,18.726,18.627,0.099,17.116,0.004,1.071,0.241,0.010,0.067,0.024,0.002,0.003,0.004,0.086
116,14.362,14.301,0.061,13.271,0.002,0.754,0.177,0.004,0.022,0.011,0.002,0.003,0.003,0.053
117,15.620,15.525,0.095,14.044,0.003,1.065,0.252,0.013,0.029,0.017,0.003,0.003,0.004,0.091
118,16.898,16.804,0.094,15.398,0.004,1.020,0.233,0.008,0.032,0.017,0.002,0.002,0.004,0.085
119,16.382,16.275,0.107,14.802,0.004,1.036,0.278,0.009,0.033,0.017,0.004,0.002,0.005,0.086
120,17.759,17.666,0.093,16.212,0.004,1.024,0.274,0.009,0.030,0.017,0.002,0.003,0.004,0.087
121,16.453,16.398,0.054,14.768,0.001,1.346,0.188,0.006,0.019,0.011,0.001,0.001,0.003,0.054
122,16.553,16.457,0.096,15.021,0.004,0.989,0.283,0.010,0.035,0.017,0.002,0.006,0.004,0.086
123,15.800,15.702,0.098,14.129,0.004,1.081,0.272,0.013,0.087,0.024,0.002,0.003,0.004,0.083
124,16.935,16.840,0.095,15.426,0.004,1.016,0.248,0.008,0.032,0.019,0.002,0.002,0.004,0.080
125,16.359,16.246,0.113,14.622,0.005,1.159,0.292,0.022,0.031,0.017,0.002,0.003,0.005,0.088
126,17.509,17.402,0.107,15.810,0.004,1.131,0.287,0.013,0.037,0.023,0.002,0.003,0.004,0.087
127,16.108,16.017,0.091,14.870,0.004,0.806,0.169,0.012,0.040,0.028,0.002,0.002,0.004,0.080
128,17.013,16.934,0.079,15.602,0.002,0.752,0.181,0.006,0.035,0.018,0.003,0.003,0.004,0.329
129,17.274,17.207,0.067,16.189,0.002,0.739,0.177,0.007,0.021,0.013,0.002,0.002,0.003,0.052
130,15.563,15.390,0.173,13.808,0.013,1.058,0.260,0.016,0.084,0.034,0.009,0.008,0.006,0.093
131,16.413,16.328,0.086,14.754,0.004,1.171,0.241,0.017,0.035,0.018,0.002,0.003,0.006,0.077
132,16.327,16.218,0.109,14.695,0.005,1.066,0.285,0.016,0.030,0.017,0.002,0.002,0.004,0.097
133,16.664,16.565,0.099,15.087,0.004,1.055,0.260,0.015,0.032,0.019,0.002,0.002,0.005,0.084
134,17.058,16.957,0.101,15.529,0.003,1.022,0.257,0.011,0.030,0.017,0.002,0.002,0.004,0.080
135,20.043,19.923,0.120,18.268,0.007,1.160,0.296,0.024,0.034,0.022,0.002,0.003,0.007,0.099
136,12.547,12.400,0.147,10.934,0.005,0.863,0.197,0.008,0.213,0.026,0.028,0.025,0.005,0.094
137,17.084,16.972,0.112,15.483,0.004,1.054,0.274,0.009,0.029,0.017,0.004,0.002,0.004,0.093
138,16.483,16.376,0.107,14.706,0.004,1.246,0.253,0.023,0.033,0.017,0.002,0.002,0.003,0.087
139,16.261,16.148,0.112,14.531,0.005,1.129,0.298,0.012,0.035,0.017,0.002,0.002,0.004,0.113
140,16.942,16.853,0.089,15.468,0.004,0.996,0.234,0.007,0.031,0.017,0.002,0.003,0.004,0.087
141,17.708,17.587,0.121,16.055,0.003,1.059,0.286,0.022,0.031,0.020,0.002,0.004,0.004,0.101
142,15.416,15.287,0.129,14.075,0.010,0.828,0.202,0.010,0.026,0.017,0.003,0.010,0.003,0.103
143,16.155,16.107,0.049,15.096,0.002,0.746,0.177,0.003,0.018,0.011,0.001,0.001,0.002,0.051
144,16.967,16.910,0.057,15.864,0.001,0.760,0.183,0.003,0.022,0.011,0.001,0.001,0.004,0.058
145,17.079,17.017,0.062,15.990,0.002,0.751,0.168,0.005,0.023,0.014,0.002,0.001,0.002,0.059
146,16.928,16.874,0.054,15.868,0.001,0.745,0.168,0.003,0.018,0.010,0.001,0.001,0.002,0.057
147,16.230,16.131,0.099,14.726,0.004,1.008,0.249,0.013,0.029,0.018,0.002,0.003,0.004,0.077
148,16.429,16.325,0.104,14.864,0.004,1.027,0.270,0.011,0.042,0.017,0.002,0.003,0.003,0.082
149,16.632,16.548,0.084,15.083,0.004,1.124,0.198,0.005,0.032,0.017,0.002,0.003,0.004,0.077
150,16.457,16.350,0.106,14.947,0.004,1.025,0.240,0.007,0.029,0.017,0.002,0.002,0.004,0.074
151,17.982,12.750,5.232,11.628,0.004,0.799,0.169,0.004,0.036,0.025,0.002,0.004,0.004,0.075
152,15.966,10.850,5.116,9.640,0.004,0.844,0.179,0.011,0.050,0.016,0.003,0.004,0.005,0.095
153,14.221,6.772,7.448,5.248,0.006,1.045,0.247,0.007,0.041,0.036,0.006,0.009,0.004,0.124
154,16.797,11.308,5.488,10.231,0.002,0.766,0.185,0.004,0.030,0.017,0.002,0.002,0.004,0.066
155,16.571,10.762,5.809,9.665,0.001,0.781,0.191,0.003,0.034,0.017,0.002,0.004,0.004,0.061
156,15.011,10.202,4.809,9.162,0.004,0.667,0.168,0.011,0.030,0.032,0.002,0.004,0.003,0.120
157,16.689,11.945,4.744,10.915,0.007,0.692,0.160,0.010,0.029,0.017,0.002,0.002,0.004,0.106
158,16.720,10.687,6.032,9.159,0.004,1.069,0.244,0.012,0.037,0.019,0.003,0.003,0.004,0.134
159,17.224,11.200,6.024,9.653,0.009,1.077,0.256,0.009,0.031,0.020,0.002,0.002,0.004,0.136
160,16.922,10.258,6.664,9.140,0.001,0.816,0.187,0.003,0.028,0.014,0.002,0.003,0.004,0.061
161,16.506,10.433,6.073,9.397,0.001,0.746,0.176,0.003,0.024,0.012,0.003,0.002,0.003,0.067
162,16.945,12.371,4.574,11.328,0.007,0.690,0.153,0.011,0.030,0.014,0.002,0.002,0.003,0.130
163,15.363,11.112,4.250,10.002,0.003,0.781,0.193,0.009,0.025,0.011,0.002,0.003,0.003,0.081
164,16.943,13.233,3.710,12.243,0.002,0.721,0.172,0.004,0.018,0.009,0.001,0.002,0.002,0.059
165,16.169,9.111,7.057,7.623,0.004,1.061,0.240,0.009,0.033,0.017,0.002,0.003,0.005,0.113
166,17.342,11.077,6.265,9.592,0.005,1.044,0.244,0.008,0.031,0.017,0.002,0.003,0.005,0.126
167,16.887,11.144,5.744,10.085,0.003,0.741,0.175,0.007,0.031,0.017,0.002,0.003,0.004,0.077
168,15.985,11.173,4.812,10.076,0.002,0.784,0.202,0.004,0.022,0.015,0.001,0.003,0.003,0.060
169,15.705,15.634,0.070,14.481,0.001,0.835,0.204,0.004,0.022,0.023,0.001,0.004,0.003,0.056
170,15.764,15.707,0.056,14.643,0.002,0.778,0.175,0.006,0.029,0.012,0.001,0.002,0.004,0.056
171,19.292,19.240,0.052,18.220,0.002,0.742,0.180,0.004,0.026,0.011,0.001,0.001,0.003,0.053
172,15.702,15.604,0.098,14.198,0.004,1.019,0.239,0.014,0.029,0.017,0.002,0.002,0.004,0.077
173,17.078,16.984,0.094,15.611,0.004,0.995,0.239,0.008,0.029,0.016,0.003,0.002,0.004,0.073
174,16.279,16.224,0.055,15.198,0.004,0.738,0.180,0.006,0.021,0.016,0.001,0.001,0.002,0.057
175,16.186,16.135,0.051,15.149,0.001,0.744,0.151,0.003,0.018,0.010,0.001,0.001,0.003,0.053
176,16.026,15.909,0.117,14.646,0.004,0.856,0.246,0.008,0.038,0.020,0.003,0.004,0.004,0.080
177,18.621,18.522,0.100,17.131,0.004,0.999,0.242,0.009,0.031,0.017,0.002,0.003,0.004,0.080
178,15.479,15.356,0.124,14.181,0.003,0.799,0.202,0.011,0.052,0.014,0.003,0.006,0.005,0.079
179,16.421,16.324,0.097,14.900,0.003,0.994,0.282,0.015,0.030,0.017,0.002,0.002,0.003,0.075
180,16.264,16.197,0.067,15.075,0.002,0.783,0.240,0.004,0.022,0.011,0.001,0.002,0.003,0.054
181,18.592,18.530,0.062,17.563,0.002,0.706,0.164,0.004,0.022,0.011,0.002,0.002,0.003,0.051
182,15.146,15.021,0.125,13.916,0.007,0.755,0.185,0.008,0.030,0.018,0.003,0.024,0.003,0.073
183,16.809,16.749,0.060,15.739,0.002,0.724,0.187,0.007,0.021,0.011,0.001,0.002,0.002,0.054
184,16.504,16.395,0.110,14.961,0.004,1.034,0.242,0.011,0.030,0.017,0.003,0.003,0.004,0.086
185,15.766,15.663,0.103,14.243,0.004,1.013,0.242,0.007,0.031,0.017,0.003,0.002,0.004,0.097
186,21.230,21.125,0.105,19.719,0.004,1.012,0.216,0.008,0.030,0.021,0.002,0.003,0.004,0.106
187,12.653,12.536,0.118,11.350,0.006,0.810,0.181,0.008,0.056,0.014,0.004,0.007,0.006,0.094
188,16.600,16.521,0.079,15.170,0.002,0.750,0.187,0.007,0.029,0.016,0.002,0.003,0.004,0.351
189,22.535,22.417,0.118,20.901,0.004,1.053,0.252,0.027,0.041,0.021,0.002,0.003,0.004,0.110
190,11.000,10.870,0.130,9.333,0.007,1.088,0.255,0.011,0.053,0.019,0.004,0.007,0.005,0.087
191,15.908,15.813,0.096,14.346,0.004,1.056,0.247,0.010,0.037,0.016,0.002,0.003,0.003,0.088
192,22.780,22.668,0.112,21.113,0.004,1.113,0.275,0.011,0.035,0.016,0.002,0.004,0.004,0.092
193,10.206,10.094,0.112,8.986,0.005,0.770,0.176,0.009,0.041,0.015,0.003,0.005,0.005,0.079
194,16.903,16.834,0.069,15.686,0.003,0.846,0.181,0.004,0.023,0.024,0.001,0.002,0.002,0.062
195,15.695,15.641,0.054,14.643,0.001,0.735,0.171,0.003,0.018,0.011,0.001,0.001,0.002,0.055
196,17.622,17.569,0.053,16.570,0.001,0.735,0.173,0.004,0.018,0.010,0.001,0.001,0.002,0.052
197,16.357,16.292,0.065,15.278,0.004,0.744,0.161,0.004,0.023,0.013,0.001,0.001,0.003,0.059
198,17.023,16.924,0.099,15.527,0.004,1.001,0.223,0.009,0.032,0.020,0.002,0.003,0.004,0.099
199,16.682,16.617,0.065,15.428,0.002,0.833,0.234,0.015,0.022,0.012,0.001,0.002,0.003,0.065
200,17.802,17.477,0.325,16.438,0.002,0.755,0.175,0.005,0.023,0.017,0.001,0.002,0.004,0.055
201,30.326,30.225,0.101,29.126,0.003,0.755,0.182,0.006,0.052,0.012,0.003,0.009,0.005,0.071
202,15.725,15.621,0.104,14.157,0.006,1.045,0.253,0.008,0.035,0.024,0.002,0.004,0.004,0.084
203,2.304,2.230,0.074,1.239,0.002,0.717,0.153,0.006,0.032,0.013,0.002,0.003,0.003,0.060
204,16.383,16.327,0.056,15.317,0.001,0.731,0.176,0.003,0.023,0.015,0.002,0.001,0.002,0.055
205,16.367,16.251,0.116,14.734,0.004,1.043,0.292,0.010,0.043,0.021,0.002,0.002,0.004,0.096
206,17.189,17.140,0.049,16.123,0.001,0.749,0.180,0.004,0.017,0.010,0.001,0.001,0.002,0.052
207,15.744,15.682,0.062,14.642,0.002,0.762,0.175,0.006,0.021,0.011,0.001,0.002,0.003,0.059
208,16.884,16.818,0.066,15.779,0.002,0.763,0.171,0.006,0.020,0.013,0.001,0.001,0.002,0.060
209,16.194,16.125,0.068,15.047,0.004,0.790,0.178,0.005,0.020,0.011,0.001,0.001,0.002,0.066
210,17.447,17.396,0.051,16.372,0.001,0.748,0.184,0.004,0.021,0.011,0.001,0.001,0.002,0.051
211,16.720,16.624,0.096,15.391,0.004,0.831,0.251,0.011,0.035,0.019,0.002,0.003,0.004,0.075
212,16.752,16.639,0.113,15.103,0.004,1.054,0.299,0.016,0.052,0.018,0.002,0.002,0.004,0.085
213,16.874,16.761,0.113,15.042,0.004,1.250,0.262,0.022,0.039,0.022,0.002,0.003,0.004,0.112
214,19.285,19.204,0.080,17.869,0.002,0.941,0.278,0.023,0.023,0.011,0.001,0.002,0.003,0.053
215,28.654,28.566,0.088,27.483,0.003,0.761,0.176,0.008,0.038,0.015,0.002,0.006,0.003,0.073
216,4.373,4.261,0.111,2.756,0.003,1.072,0.261,0.010,0.044,0.025,0.002,0.004,0.004,0.081
217,14.103,14.031,0.072,12.975,0.002,0.749,0.191,0.005,0.031,0.012,0.002,0.007,0.003,0.054
218,16.558,16.450,0.108,14.921,0.004,1.075,0.258,0.016,0.044,0.025,0.002,0.005,0.006,0.095
219,18.070,17.964,0.106,16.452,0.004,1.057,0.270,0.021,0.033,0.018,0.002,0.002,0.004,0.102
220,15.291,15.192,0.098,14.059,0.010,0.776,0.212,0.011,0.036,0.016,0.002,0.002,0.003,0.066
221,16.310,16.189,0.121,14.769,0.004,0.986,0.256,0.016,0.039,0.018,0.002,0.003,0.004,0.093
222,16.964,16.841,0.123,15.407,0.005,0.972,0.271,0.015,0.032,0.019,0.002,0.002,0.004,0.112
223,17.934,17.829,0.105,16.346,0.004,1.046,0.250,0.010,0.034,0.018,0.002,0.003,0.004,0.113
224,15.375,15.283,0.092,14.302,0.004,0.672,0.175,0.009,0.032,0.014,0.003,0.004,0.003,0.067
225,22.209,22.115,0.094,20.574,0.004,1.092,0.285,0.010,0.035,0.017,0.002,0.002,0.004,0.091
226,10.705,10.621,0.084,9.560,0.003,0.744,0.172,0.004,0.040,0.015,0.001,0.004,0.004,0.075
227,15.524,15.430,0.094,14.085,0.003,0.958,0.216,0.022,0.031,0.017,0.002,0.003,0.005,0.087
228,18.728,18.625,0.104,17.121,0.004,1.081,0.235,0.007,0.033,0.018,0.004,0.002,0.004,0.116
229,14.884,14.822,0.062,13.770,0.004,0.747,0.179,0.006,0.033,0.016,0.004,0.005,0.003,0.054
230,16.154,16.015,0.139,14.440,0.004,1.081,0.274,0.020,0.057,0.023,0.002,0.003,0.004,0.108
231,17.637,17.539,0.097,15.978,0.005,1.121,0.274,0.008,0.030,0.017,0.002,0.002,0.004,0.098
232,17.352,17.249,0.102,15.765,0.004,1.064,0.252,0.008,0.033,0.018,0.002,0.002,0.004,0.098
