Performance Profiler Log
Started: 20260412_015401
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
40,16.608,16.536,0.073,15.910,0.004,0.281,0.214,0.009,0.031,0.001,0.014,0.018,0.003,0.053
41,16.325,16.266,0.058,15.649,0.003,0.288,0.243,0.008,0.027,0.001,0.001,0.002,0.004,0.042
42,16.601,13.999,2.602,13.405,0.003,0.275,0.203,0.008,0.028,0.001,0.002,0.002,0.002,0.069
43,16.670,14.076,2.594,13.479,0.003,0.280,0.213,0.007,0.027,0.001,0.001,0.002,0.003,0.061
44,15.113,12.736,2.377,12.157,0.003,0.272,0.207,0.008,0.028,0.001,0.001,0.002,0.002,0.056
45,16.381,13.909,2.471,13.323,0.003,0.273,0.209,0.008,0.029,0.001,0.001,0.002,0.002,0.058
46,16.989,14.357,2.632,13.764,0.003,0.282,0.202,0.008,0.027,0.001,0.002,0.002,0.002,0.065
47,16.165,13.257,2.908,12.656,0.003,0.285,0.208,0.008,0.027,0.001,0.001,0.002,0.002,0.063
48,15.824,12.997,2.827,12.328,0.003,0.329,0.225,0.009,0.031,0.001,0.002,0.003,0.002,0.063
49,17.136,14.653,2.483,14.056,0.003,0.276,0.219,0.008,0.026,0.000,0.001,0.002,0.002,0.059
50,16.861,13.478,3.383,12.887,0.003,0.274,0.205,0.008,0.028,0.001,0.001,0.002,0.002,0.067
51,16.238,13.797,2.441,13.195,0.003,0.281,0.215,0.011,0.028,0.001,0.001,0.002,0.003,0.059
52,16.875,14.267,2.607,13.633,0.003,0.281,0.244,0.009,0.028,0.001,0.002,0.002,0.002,0.062
53,16.366,13.789,2.578,13.195,0.003,0.284,0.204,0.008,0.028,0.001,0.002,0.002,0.002,0.060
54,16.535,14.025,2.510,13.435,0.003,0.286,0.202,0.008,0.029,0.001,0.001,0.002,0.002,0.057
55,17.242,14.615,2.627,14.021,0.003,0.283,0.204,0.008,0.025,0.001,0.001,0.002,0.002,0.066
56,16.261,13.280,2.981,12.666,0.003,0.281,0.204,0.008,0.034,0.001,0.002,0.002,0.003,0.076
57,17.104,14.505,2.599,13.922,0.003,0.274,0.203,0.008,0.027,0.001,0.001,0.002,0.002,0.062
58,16.176,13.620,2.557,13.011,0.003,0.287,0.207,0.009,0.029,0.001,0.002,0.002,0.002,0.068
59,16.149,13.700,2.450,13.088,0.003,0.299,0.205,0.011,0.028,0.001,0.001,0.002,0.003,0.059
60,16.734,13.905,2.830,13.332,0.003,0.269,0.200,0.008,0.025,0.001,0.001,0.002,0.002,0.060
61,16.945,14.417,2.528,13.819,0.003,0.291,0.202,0.011,0.024,0.001,0.001,0.002,0.002,0.062
62,15.870,13.330,2.539,12.754,0.003,0.273,0.203,0.008,0.027,0.001,0.001,0.002,0.002,0.058
63,17.441,14.704,2.737,14.120,0.003,0.269,0.209,0.008,0.030,0.001,0.002,0.002,0.003,0.057
64,16.416,13.831,2.585,13.264,0.003,0.269,0.199,0.008,0.026,0.001,0.001,0.002,0.002,0.056
65,16.918,14.466,2.453,13.888,0.003,0.273,0.207,0.008,0.026,0.001,0.001,0.002,0.002,0.056
66,16.695,14.154,2.541,13.549,0.003,0.293,0.206,0.009,0.027,0.001,0.002,0.002,0.002,0.060
67,17.915,15.455,2.460,14.860,0.003,0.280,0.211,0.008,0.027,0.001,0.002,0.002,0.002,0.059
68,15.302,12.658,2.644,12.056,0.003,0.276,0.212,0.009,0.031,0.001,0.002,0.002,0.002,0.065
69,16.981,14.521,2.461,13.931,0.003,0.285,0.204,0.008,0.028,0.001,0.002,0.002,0.002,0.056
70,16.024,13.438,2.586,12.857,0.003,0.275,0.201,0.009,0.027,0.001,0.001,0.002,0.003,0.061
71,17.012,14.528,2.484,13.942,0.003,0.282,0.201,0.008,0.027,0.001,0.001,0.002,0.002,0.059
72,16.032,13.643,2.388,13.069,0.003,0.273,0.211,0.008,0.025,0.001,0.001,0.002,0.002,0.050
73,16.433,13.841,2.592,13.262,0.003,0.273,0.205,0.008,0.026,0.001,0.001,0.002,0.002,0.059
74,16.545,14.085,2.460,13.494,0.003,0.279,0.210,0.008,0.026,0.001,0.001,0.002,0.003,0.058
75,15.995,13.472,2.523,12.867,0.003,0.290,0.212,0.010,0.026,0.001,0.001,0.002,0.002,0.059
76,18.715,16.209,2.506,15.590,0.005,0.295,0.201,0.011,0.024,0.001,0.001,0.002,0.002,0.078
77,15.409,12.681,2.728,12.091,0.003,0.281,0.205,0.008,0.027,0.001,0.001,0.002,0.002,0.059
78,17.517,14.725,2.793,14.154,0.003,0.275,0.200,0.008,0.024,0.001,0.001,0.002,0.002,0.056
79,16.540,10.285,6.255,9.201,0.003,0.397,0.526,0.010,0.044,0.001,0.002,0.002,0.003,0.095
80,16.800,11.137,5.663,9.912,0.004,0.601,0.432,0.018,0.043,0.001,0.002,0.003,0.004,0.117
81,17.497,13.357,4.140,12.713,0.003,0.278,0.216,0.008,0.052,0.001,0.002,0.004,0.005,0.075
82,17.300,11.714,5.587,10.752,0.004,0.451,0.316,0.018,0.059,0.002,0.003,0.004,0.004,0.103
83,14.773,9.670,5.103,8.744,0.005,0.442,0.314,0.014,0.045,0.001,0.002,0.002,0.004,0.097
84,16.883,12.428,4.455,11.460,0.004,0.437,0.325,0.014,0.056,0.001,0.002,0.003,0.027,0.099
85,16.402,12.187,4.215,11.229,0.006,0.433,0.320,0.013,0.045,0.001,0.002,0.003,0.004,0.133
86,17.250,10.053,7.198,8.994,0.003,0.503,0.373,0.018,0.049,0.001,0.002,0.002,0.003,0.103
87,16.376,9.504,6.872,8.563,0.003,0.447,0.314,0.014,0.045,0.001,0.002,0.004,0.003,0.108
88,18.250,13.514,4.736,12.484,0.003,0.496,0.343,0.013,0.048,0.001,0.003,0.002,0.003,0.117
89,14.679,10.085,4.594,9.169,0.004,0.425,0.333,0.014,0.036,0.001,0.002,0.002,0.003,0.096
90,16.414,12.074,4.340,10.963,0.004,0.402,0.314,0.011,0.043,0.001,0.002,0.002,0.003,0.328
91,16.881,12.224,4.657,11.291,0.004,0.433,0.320,0.013,0.046,0.001,0.002,0.003,0.004,0.107
92,16.246,11.635,4.611,10.737,0.004,0.406,0.325,0.013,0.043,0.001,0.002,0.002,0.004,0.098
93,16.243,12.376,3.867,11.599,0.003,0.357,0.256,0.012,0.044,0.001,0.002,0.003,0.004,0.095
94,16.951,13.123,3.828,12.390,0.003,0.354,0.230,0.008,0.044,0.001,0.002,0.003,0.003,0.085
95,16.369,13.514,2.855,12.906,0.003,0.276,0.207,0.007,0.043,0.001,0.002,0.003,0.003,0.063
96,16.448,13.936,2.512,13.347,0.003,0.273,0.202,0.008,0.035,0.001,0.002,0.003,0.002,0.060
97,16.758,14.257,2.501,13.695,0.003,0.271,0.196,0.008,0.026,0.001,0.001,0.002,0.002,0.053
98,14.583,12.071,2.513,11.477,0.003,0.286,0.202,0.008,0.029,0.001,0.002,0.002,0.002,0.058
99,17.235,14.800,2.435,14.226,0.003,0.280,0.196,0.008,0.026,0.001,0.001,0.001,0.002,0.056
100,17.772,15.161,2.611,14.530,0.003,0.305,0.219,0.010,0.027,0.001,0.002,0.002,0.002,0.061
101,15.937,13.263,2.674,12.586,0.006,0.291,0.208,0.009,0.044,0.001,0.016,0.002,0.003,0.098
102,16.599,13.948,2.651,13.341,0.004,0.289,0.209,0.008,0.029,0.001,0.002,0.002,0.003,0.061
103,16.310,13.620,2.691,13.026,0.003,0.284,0.202,0.009,0.028,0.001,0.002,0.002,0.002,0.061
104,16.399,13.554,2.844,12.964,0.003,0.286,0.200,0.008,0.027,0.001,0.002,0.002,0.003,0.060
105,16.839,14.019,2.820,13.433,0.003,0.275,0.201,0.008,0.029,0.001,0.001,0.002,0.003,0.064
106,16.926,12.971,3.955,12.123,0.003,0.395,0.296,0.010,0.041,0.001,0.002,0.003,0.003,0.096
107,15.753,11.391,4.363,10.482,0.003,0.427,0.318,0.012,0.049,0.001,0.002,0.002,0.004,0.090
108,16.305,13.730,2.576,12.648,0.004,0.573,0.347,0.013,0.029,0.001,0.002,0.002,0.003,0.109
109,17.394,14.940,2.454,14.336,0.003,0.279,0.204,0.008,0.029,0.001,0.002,0.002,0.003,0.074
110,15.960,13.515,2.446,12.853,0.003,0.285,0.268,0.010,0.028,0.001,0.002,0.002,0.002,0.061
111,16.309,13.559,2.749,12.895,0.003,0.325,0.203,0.009,0.030,0.001,0.002,0.002,0.002,0.090
112,16.078,12.955,3.123,12.318,0.003,0.292,0.215,0.009,0.037,0.001,0.002,0.002,0.003,0.074
113,16.902,13.886,3.017,13.278,0.005,0.283,0.202,0.009,0.030,0.001,0.002,0.002,0.003,0.072
114,16.578,13.750,2.828,13.159,0.003,0.277,0.205,0.007,0.028,0.001,0.002,0.002,0.002,0.063
115,17.172,14.510,2.663,13.781,0.003,0.318,0.301,0.011,0.026,0.001,0.001,0.002,0.002,0.061
116,17.233,14.600,2.633,14.015,0.003,0.275,0.201,0.008,0.029,0.001,0.002,0.002,0.002,0.063
117,15.491,11.505,3.987,10.869,0.003,0.283,0.212,0.009,0.042,0.001,0.002,0.003,0.003,0.079
118,16.750,14.153,2.598,13.523,0.003,0.291,0.211,0.009,0.032,0.001,0.002,0.002,0.003,0.076
119,16.598,13.980,2.617,13.358,0.003,0.310,0.204,0.011,0.030,0.001,0.001,0.002,0.003,0.058
120,16.827,13.860,2.967,12.954,0.004,0.458,0.303,0.014,0.029,0.001,0.001,0.002,0.002,0.092
121,16.090,13.564,2.526,12.986,0.003,0.271,0.201,0.007,0.029,0.001,0.002,0.002,0.002,0.059
122,16.989,14.498,2.490,13.906,0.004,0.281,0.208,0.007,0.029,0.001,0.002,0.002,0.003,0.057
123,15.627,13.131,2.496,12.546,0.003,0.280,0.201,0.008,0.028,0.001,0.001,0.002,0.002,0.061
124,17.283,14.763,2.520,14.152,0.003,0.307,0.204,0.012,0.026,0.001,0.001,0.001,0.002,0.055
125,16.999,14.539,2.461,13.963,0.003,0.281,0.196,0.008,0.027,0.001,0.002,0.002,0.002,0.056
126,15.837,13.261,2.576,12.649,0.003,0.275,0.221,0.008,0.032,0.001,0.002,0.002,0.002,0.066
127,11941.000,11937.658,3.342,3.257,11796.373,80.834,57.091,0.010,0.028,0.001,0.002,0.002,0.003,0.059
128,4063.430,4058.251,5.179,1134.056,2635.141,130.518,158.074,0.010,0.046,0.001,0.017,0.003,0.006,0.379
129,350.585,346.202,4.383,197.822,1.243,146.503,0.176,0.011,0.044,0.001,0.002,0.003,0.004,0.393
130,132.154,126.257,5.897,1.684,1.252,122.928,0.189,0.011,0.060,0.001,0.003,0.004,0.004,0.119
131,141.966,137.805,4.161,5.564,1.110,130.188,0.803,0.011,0.038,0.001,0.004,0.004,0.003,0.079
132,154.665,146.046,8.619,7.284,0.909,127.374,10.339,0.009,0.038,0.001,0.002,0.004,0.005,0.082
133,151.383,137.346,14.038,3.142,0.954,126.046,6.995,0.012,0.095,0.001,0.003,0.008,0.004,0.086
134,145.127,140.351,4.776,2.191,1.043,128.096,8.863,0.011,0.046,0.001,0.003,0.005,0.004,0.088
135,159.997,155.515,4.483,2.184,0.973,142.478,9.505,0.016,0.049,0.001,0.003,0.003,0.005,0.298
136,147.168,142.213,4.955,1.351,1.036,132.203,7.465,0.011,0.049,0.001,0.003,0.003,0.003,0.088
137,146.450,142.304,4.146,2.205,1.003,129.196,9.764,0.012,0.042,0.001,0.003,0.003,0.003,0.072
138,139.644,134.832,4.812,1.696,1.011,128.425,3.569,0.011,0.036,0.001,0.003,0.004,0.006,0.068
139,139.580,134.490,5.090,2.534,1.077,130.533,0.207,0.013,0.038,0.002,0.004,0.003,0.004,0.073
140,145.448,140.821,4.627,3.405,1.125,131.715,4.439,0.011,0.039,0.002,0.002,0.004,0.004,0.075
141,148.034,143.089,4.945,2.419,1.014,139.242,0.272,0.014,0.043,0.002,0.003,0.005,0.004,0.072
142,149.254,144.821,4.433,1.862,0.985,141.380,0.205,0.015,0.048,0.001,0.004,0.004,0.004,0.314
143,147.177,142.524,4.652,2.982,1.226,137.898,0.285,0.015,0.034,0.001,0.003,0.005,0.004,0.071
144,138.696,132.513,6.183,2.016,1.301,128.765,0.205,0.013,0.065,0.002,0.005,0.011,0.005,0.126
145,135.360,131.144,4.216,1.903,1.079,127.816,0.199,0.011,0.039,0.001,0.003,0.004,0.004,0.086
146,138.804,134.426,4.379,2.945,1.142,129.991,0.211,0.014,0.035,0.001,0.002,0.005,0.005,0.075
147,138.574,133.604,4.970,1.604,1.073,130.586,0.206,0.012,0.036,0.002,0.002,0.003,0.003,0.076
148,137.751,133.229,4.522,1.887,1.168,129.812,0.202,0.011,0.064,0.003,0.005,0.002,0.007,0.069
149,165.899,161.361,4.538,2.252,0.897,157.501,0.292,0.015,0.050,0.001,0.002,0.004,0.003,0.344
150,141.102,136.592,4.510,1.508,1.161,133.541,0.216,0.011,0.059,0.001,0.003,0.005,0.004,0.084
151,166.865,162.711,4.154,3.049,1.301,157.959,0.264,0.014,0.037,0.001,0.002,0.002,0.005,0.078
152,136.721,132.289,4.432,2.561,1.080,128.282,0.208,0.011,0.051,0.001,0.002,0.006,0.004,0.083
153,136.808,132.045,4.764,2.078,1.140,128.492,0.192,0.012,0.041,0.003,0.002,0.002,0.003,0.081
154,146.627,142.230,4.397,1.819,1.094,138.905,0.285,0.015,0.032,0.001,0.002,0.003,0.003,0.072
155,164.795,156.247,8.548,15.115,1.309,139.408,0.245,0.012,0.036,0.001,0.002,0.004,0.003,0.111
156,151.003,146.614,4.389,7.332,1.012,137.582,0.215,0.012,0.054,0.001,0.003,0.005,0.003,0.396
157,155.293,149.153,6.140,6.842,1.193,140.733,0.207,0.012,0.066,0.001,0.004,0.006,0.004,0.086
158,153.416,149.125,4.290,3.333,0.978,144.478,0.197,0.010,0.046,0.001,0.003,0.009,0.003,0.069
159,153.237,146.740,6.497,3.421,0.779,142.137,0.257,0.013,0.042,0.001,0.003,0.006,0.003,0.079
160,154.446,149.188,5.258,3.652,1.003,144.091,0.286,0.016,0.051,0.002,0.002,0.004,0.003,0.077
161,148.465,142.870,5.596,2.045,1.328,139.024,0.271,0.015,0.063,0.002,0.003,0.006,0.004,0.109
162,157.193,148.926,8.267,2.953,1.761,143.748,0.263,0.013,0.062,0.001,0.003,0.008,0.004,0.110
163,141.436,134.245,7.190,1.555,0.974,131.011,0.212,0.014,0.055,0.002,0.002,0.005,0.004,0.410
164,152.417,145.865,6.552,2.132,1.224,142.028,0.272,0.013,0.057,0.001,0.003,0.006,0.004,0.125
165,151.721,146.086,5.636,7.867,1.254,136.582,0.197,0.011,0.064,0.003,0.005,0.008,0.004,0.092
166,156.066,151.897,4.169,7.384,0.900,134.778,8.675,0.009,0.063,0.001,0.003,0.005,0.004,0.074
167,152.463,147.784,4.679,2.295,1.098,135.810,8.444,0.012,0.041,0.001,0.002,0.006,0.003,0.072
168,150.979,146.479,4.501,2.623,0.990,132.773,9.934,0.013,0.054,0.001,0.005,0.004,0.004,0.078
169,156.339,149.924,6.416,8.809,1.208,130.886,8.794,0.013,0.070,0.001,0.003,0.009,0.007,0.124
170,139.076,134.462,4.613,1.646,0.807,121.746,9.878,0.013,0.040,0.001,0.002,0.002,0.005,0.320
171,142.949,138.128,4.821,1.296,0.971,133.005,2.713,0.012,0.044,0.002,0.003,0.004,0.004,0.075
172,6.862,2.694,4.168,1.674,0.003,0.782,0.123,0.004,0.032,0.001,0.003,0.003,0.003,0.067
173,5.853,1.697,4.156,0.875,0.002,0.586,0.149,0.004,0.019,0.000,0.001,0.003,0.002,0.056
174,7.118,1.947,5.171,1.096,0.001,0.623,0.146,0.003,0.020,0.000,0.001,0.001,0.002,0.053
175,16.478,12.080,4.398,11.069,0.001,0.739,0.183,0.003,0.020,0.000,0.001,0.001,0.003,0.060
176,17.502,12.895,4.607,11.869,0.002,0.744,0.188,0.004,0.028,0.000,0.001,0.001,0.002,0.057
177,16.334,11.848,4.486,10.942,0.001,0.653,0.167,0.003,0.020,0.000,0.001,0.002,0.003,0.056
178,19.117,14.316,4.802,13.294,0.002,0.729,0.199,0.004,0.025,0.001,0.001,0.002,0.003,0.057
179,13.742,9.904,3.838,8.913,0.002,0.715,0.184,0.004,0.024,0.001,0.001,0.002,0.002,0.057
180,17.017,13.313,3.704,12.326,0.002,0.715,0.186,0.005,0.021,0.001,0.001,0.001,0.002,0.055
181,16.244,12.124,4.120,11.104,0.002,0.733,0.184,0.004,0.026,0.001,0.001,0.002,0.003,0.066
182,16.687,11.566,5.121,10.607,0.002,0.699,0.165,0.005,0.021,0.001,0.001,0.001,0.002,0.062
183,15.249,11.234,4.015,10.195,0.002,0.759,0.192,0.005,0.022,0.000,0.001,0.001,0.002,0.054
184,16.407,12.258,4.149,11.213,0.002,0.761,0.196,0.003,0.019,0.000,0.001,0.001,0.003,0.059
185,14.442,10.140,4.303,9.106,0.002,0.764,0.185,0.004,0.020,0.000,0.001,0.001,0.002,0.055
186,16.673,12.653,4.020,11.656,0.001,0.723,0.192,0.004,0.019,0.000,0.001,0.001,0.002,0.054
187,16.256,11.933,4.323,10.929,0.001,0.736,0.180,0.005,0.019,0.000,0.001,0.001,0.002,0.059
188,17.209,13.108,4.101,12.096,0.001,0.733,0.193,0.006,0.018,0.000,0.001,0.001,0.002,0.057
189,16.130,11.924,4.205,10.923,0.001,0.730,0.178,0.005,0.022,0.000,0.001,0.003,0.002,0.059
190,16.522,10.611,5.912,9.054,0.004,1.100,0.271,0.009,0.040,0.001,0.002,0.003,0.004,0.122
191,16.303,12.177,4.127,11.201,0.001,0.694,0.195,0.004,0.022,0.000,0.001,0.002,0.003,0.053
192,17.104,13.242,3.862,12.260,0.001,0.718,0.180,0.003,0.020,0.000,0.001,0.001,0.002,0.056
193,16.895,11.218,5.677,10.004,0.004,0.830,0.178,0.011,0.056,0.001,0.002,0.004,0.004,0.125
194,17.143,12.287,4.856,11.194,0.002,0.766,0.186,0.006,0.049,0.001,0.002,0.004,0.004,0.074
195,15.394,9.370,6.023,7.985,0.004,0.988,0.209,0.007,0.027,0.001,0.001,0.002,0.003,0.143
196,16.853,12.732,4.120,11.654,0.004,0.776,0.184,0.006,0.029,0.001,0.001,0.002,0.003,0.073
197,16.638,10.989,5.649,9.409,0.004,1.112,0.277,0.008,0.049,0.001,0.002,0.004,0.004,0.120
198,16.643,10.890,5.753,9.324,0.004,1.121,0.269,0.008,0.043,0.001,0.002,0.003,0.004,0.110
199,16.466,10.512,5.954,9.274,0.004,0.859,0.189,0.007,0.044,0.001,0.002,0.003,0.004,0.126
200,16.337,10.329,6.008,9.320,0.003,0.729,0.149,0.004,0.041,0.001,0.002,0.004,0.006,0.070
201,16.747,10.951,5.796,9.462,0.004,1.080,0.231,0.007,0.039,0.001,0.002,0.002,0.003,0.118
202,17.179,11.247,5.932,9.703,0.004,1.097,0.265,0.009,0.042,0.001,0.003,0.005,0.004,0.116
203,16.320,9.699,6.620,8.247,0.004,1.002,0.262,0.010,0.046,0.001,0.002,0.005,0.004,0.116
204,16.332,10.545,5.787,9.052,0.004,1.045,0.254,0.009,0.042,0.001,0.002,0.002,0.006,0.128
205,17.427,11.361,6.066,9.801,0.004,1.101,0.267,0.008,0.044,0.001,0.002,0.005,0.004,0.123
206,15.738,11.491,4.247,10.434,0.003,0.767,0.177,0.008,0.029,0.001,0.001,0.002,0.003,0.066
207,16.755,10.757,5.997,9.182,0.004,1.126,0.267,0.008,0.041,0.001,0.002,0.002,0.004,0.120
208,17.062,10.453,6.609,8.945,0.004,1.069,0.263,0.009,0.041,0.003,0.002,0.003,0.004,0.110
209,16.160,12.207,3.952,11.177,0.002,0.740,0.189,0.004,0.024,0.000,0.001,0.001,0.003,0.065
210,16.207,10.216,5.991,8.516,0.004,1.248,0.263,0.009,0.042,0.001,0.002,0.003,0.004,0.124
211,16.785,12.572,4.213,11.608,0.003,0.702,0.165,0.005,0.023,0.000,0.001,0.001,0.002,0.063
212,16.631,9.652,6.978,8.257,0.003,0.996,0.255,0.011,0.023,0.000,0.001,0.001,0.002,0.103
213,16.835,10.819,6.016,9.526,0.004,0.938,0.177,0.010,0.041,0.001,0.002,0.003,0.004,0.113
214,16.743,10.395,6.347,8.932,0.004,1.001,0.284,0.011,0.040,0.001,0.002,0.004,0.004,0.113
215,16.390,11.578,4.812,10.536,0.003,0.736,0.174,0.005,0.044,0.001,0.002,0.003,0.004,0.069
216,16.787,10.129,6.658,9.069,0.002,0.757,0.182,0.003,0.044,0.001,0.002,0.003,0.004,0.063
217,16.841,11.418,5.424,9.943,0.002,0.755,0.188,0.004,0.045,0.001,0.001,0.002,0.003,0.476
218,16.296,10.572,5.724,9.511,0.002,0.749,0.185,0.004,0.042,0.001,0.002,0.003,0.004,0.069
219,15.757,11.726,4.031,10.707,0.002,0.739,0.181,0.005,0.030,0.001,0.001,0.003,0.003,0.055
220,16.939,12.813,4.126,11.883,0.002,0.665,0.173,0.003,0.024,0.001,0.001,0.002,0.003,0.058
221,23.772,18.889,4.884,15.079,0.002,0.755,2.958,0.004,0.024,0.000,0.001,0.002,0.003,0.062
222,11.254,1.897,9.358,0.812,0.003,0.776,0.191,0.006,0.027,0.001,0.001,0.002,0.003,0.074
223,14.799,10.836,3.963,9.833,0.002,0.722,0.181,0.004,0.020,0.001,0.001,0.002,0.002,0.068
224,16.223,11.810,4.413,10.793,0.003,0.725,0.189,0.014,0.022,0.001,0.001,0.002,0.003,0.058
225,21.904,17.943,3.961,14.889,0.003,0.807,2.144,0.005,0.023,0.000,0.001,0.002,0.002,0.067
226,11.544,7.423,4.121,6.383,0.003,0.747,0.175,0.005,0.029,0.001,0.004,0.002,0.003,0.071
227,16.719,12.322,4.397,11.297,0.003,0.735,0.187,0.003,0.024,0.001,0.001,0.002,0.003,0.067
228,17.205,11.136,6.069,9.569,0.004,1.107,0.281,0.010,0.038,0.001,0.002,0.003,0.004,0.117
229,16.122,10.352,5.770,8.835,0.004,1.052,0.254,0.009,0.045,0.001,0.004,0.004,0.004,0.141
230,16.595,12.424,4.171,11.533,0.003,0.607,0.182,0.004,0.025,0.001,0.001,0.002,0.003,0.064
231,16.663,10.718,5.945,9.144,0.004,1.123,0.263,0.008,0.043,0.001,0.002,0.003,0.004,0.125
232,16.847,11.603,5.244,10.280,0.004,0.948,0.189,0.009,0.045,0.001,0.002,0.003,0.005,0.116
