Performance Profiler Log
Started: 20260412_015327
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
93,16.534,12.304,4.230,11.137,0.012,0.466,0.346,0.024,0.050,0.001,0.002,0.003,0.003,0.259
94,20.460,17.832,2.629,17.076,0.004,0.359,0.278,0.009,0.033,0.001,0.002,0.001,0.003,0.065
95,9.827,6.910,2.917,6.297,0.003,0.280,0.211,0.010,0.045,0.002,0.002,0.004,0.003,0.052
96,15.660,13.230,2.430,12.743,0.001,0.250,0.186,0.005,0.012,0.000,0.001,0.001,0.002,0.031
97,17.493,15.065,2.428,14.573,0.001,0.251,0.188,0.005,0.013,0.000,0.001,0.000,0.001,0.032
98,15.719,13.135,2.584,12.398,0.003,0.279,0.193,0.008,0.027,0.001,0.002,0.001,0.003,0.221
99,16.725,14.356,2.369,13.862,0.001,0.258,0.184,0.005,0.012,0.000,0.001,0.000,0.001,0.032
100,17.127,14.733,2.394,14.240,0.002,0.257,0.184,0.005,0.012,0.000,0.001,0.000,0.001,0.032
101,15.603,12.722,2.881,12.190,0.002,0.260,0.189,0.005,0.035,0.001,0.002,0.001,0.003,0.034
102,16.844,14.437,2.407,13.942,0.001,0.258,0.184,0.005,0.013,0.000,0.001,0.000,0.001,0.032
103,17.568,14.271,3.297,13.757,0.001,0.268,0.186,0.005,0.014,0.000,0.001,0.001,0.002,0.036
104,15.362,12.764,2.598,12.216,0.003,0.275,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.042
105,16.216,12.972,3.244,12.419,0.003,0.273,0.194,0.008,0.026,0.001,0.002,0.001,0.003,0.044
106,17.104,14.661,2.443,14.134,0.002,0.266,0.201,0.005,0.013,0.000,0.001,0.001,0.002,0.036
107,15.390,12.543,2.847,11.977,0.003,0.283,0.193,0.008,0.026,0.001,0.002,0.001,0.003,0.048
108,17.787,15.207,2.580,14.681,0.002,0.269,0.193,0.006,0.017,0.000,0.001,0.001,0.002,0.035
109,16.597,13.772,2.825,13.223,0.003,0.273,0.193,0.008,0.026,0.001,0.002,0.001,0.002,0.040
110,15.787,13.031,2.756,12.479,0.003,0.275,0.192,0.008,0.026,0.001,0.003,0.001,0.002,0.041
111,17.725,15.215,2.510,14.720,0.001,0.257,0.184,0.005,0.012,0.000,0.001,0.000,0.001,0.033
112,16.259,13.446,2.813,12.876,0.003,0.292,0.192,0.008,0.027,0.001,0.001,0.001,0.002,0.044
113,17.750,14.935,2.815,14.381,0.003,0.274,0.194,0.008,0.024,0.001,0.002,0.001,0.002,0.045
114,16.737,13.928,2.809,13.380,0.003,0.274,0.190,0.007,0.027,0.001,0.002,0.001,0.003,0.041
115,15.466,12.679,2.787,12.113,0.003,0.286,0.195,0.010,0.026,0.001,0.002,0.001,0.002,0.041
116,16.455,12.898,3.557,12.339,0.003,0.275,0.195,0.008,0.025,0.001,0.002,0.001,0.003,0.047
117,16.207,13.307,2.899,12.743,0.003,0.284,0.194,0.008,0.026,0.001,0.001,0.001,0.002,0.043
118,15.832,13.003,2.829,12.442,0.004,0.279,0.192,0.008,0.029,0.001,0.002,0.001,0.003,0.044
119,15.720,12.993,2.726,12.443,0.003,0.275,0.193,0.008,0.025,0.001,0.002,0.001,0.003,0.041
120,16.865,14.362,2.504,13.845,0.002,0.260,0.202,0.005,0.011,0.000,0.001,0.000,0.002,0.034
121,17.316,14.614,2.701,14.082,0.002,0.265,0.190,0.007,0.021,0.001,0.001,0.001,0.002,0.042
122,16.192,13.657,2.535,13.164,0.001,0.254,0.184,0.005,0.013,0.000,0.001,0.000,0.001,0.034
123,17.494,14.871,2.623,14.356,0.001,0.256,0.191,0.005,0.026,0.000,0.001,0.001,0.001,0.034
124,16.662,13.919,2.744,13.377,0.003,0.272,0.191,0.008,0.025,0.000,0.002,0.001,0.002,0.039
125,17.157,14.344,2.813,13.789,0.003,0.271,0.195,0.008,0.029,0.001,0.002,0.001,0.003,0.043
126,16.862,14.082,2.780,13.531,0.003,0.272,0.192,0.007,0.027,0.001,0.002,0.001,0.003,0.043
127,16.164,13.357,2.807,12.807,0.003,0.274,0.194,0.008,0.025,0.001,0.002,0.001,0.003,0.041
128,15.676,12.780,2.896,12.205,0.003,0.276,0.196,0.008,0.038,0.001,0.003,0.001,0.003,0.047
129,18.331,15.812,2.519,15.301,0.002,0.270,0.186,0.005,0.013,0.000,0.000,0.000,0.001,0.032
130,16.733,13.915,2.818,13.362,0.003,0.277,0.192,0.008,0.026,0.001,0.003,0.001,0.002,0.042
131,16.939,14.198,2.741,13.636,0.003,0.286,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.041
132,14.594,11.745,2.849,11.129,0.003,0.281,0.252,0.008,0.026,0.001,0.001,0.001,0.003,0.041
133,18.283,15.756,2.527,15.256,0.001,0.261,0.185,0.005,0.012,0.000,0.001,0.001,0.001,0.033
134,15.747,12.885,2.862,12.195,0.003,0.375,0.230,0.008,0.026,0.001,0.002,0.001,0.002,0.043
135,16.238,13.192,3.046,12.613,0.005,0.279,0.208,0.010,0.026,0.001,0.002,0.001,0.002,0.046
136,16.063,13.140,2.923,12.579,0.003,0.277,0.195,0.008,0.026,0.001,0.002,0.001,0.002,0.047
137,16.953,14.229,2.723,13.715,0.002,0.265,0.188,0.006,0.014,0.000,0.001,0.001,0.002,0.037
138,16.209,13.607,2.602,13.095,0.001,0.265,0.186,0.006,0.013,0.001,0.001,0.001,0.002,0.036
139,16.590,13.809,2.781,13.236,0.004,0.284,0.194,0.008,0.026,0.001,0.001,0.001,0.002,0.051
140,16.599,13.947,2.652,13.415,0.003,0.271,0.189,0.007,0.019,0.001,0.001,0.001,0.002,0.039
141,16.767,14.095,2.672,13.569,0.003,0.270,0.188,0.007,0.018,0.000,0.001,0.001,0.002,0.037
142,16.380,13.774,2.606,13.248,0.002,0.267,0.192,0.006,0.018,0.000,0.001,0.001,0.002,0.037
143,16.468,13.842,2.626,13.333,0.002,0.262,0.188,0.005,0.014,0.000,0.001,0.001,0.002,0.034
144,15.970,13.172,2.798,12.624,0.003,0.269,0.199,0.007,0.026,0.001,0.001,0.001,0.002,0.040
145,16.948,14.175,2.773,13.623,0.003,0.276,0.193,0.008,0.026,0.001,0.002,0.001,0.002,0.041
146,15.622,12.705,2.917,12.125,0.003,0.280,0.199,0.009,0.027,0.001,0.002,0.001,0.002,0.057
147,17.031,14.426,2.605,13.905,0.002,0.268,0.188,0.006,0.017,0.001,0.001,0.001,0.002,0.036
148,16.639,13.972,2.667,13.411,0.003,0.271,0.198,0.007,0.027,0.001,0.002,0.002,0.002,0.049
149,15.685,13.305,2.380,12.804,0.002,0.259,0.185,0.005,0.014,0.000,0.001,0.001,0.002,0.032
150,16.948,14.529,2.419,14.031,0.001,0.256,0.188,0.005,0.013,0.000,0.001,0.001,0.001,0.033
151,17.579,15.125,2.454,14.609,0.003,0.261,0.187,0.006,0.021,0.001,0.001,0.001,0.001,0.035
152,14.903,12.138,2.766,11.583,0.003,0.276,0.195,0.007,0.026,0.001,0.002,0.001,0.003,0.041
153,16.723,14.221,2.502,13.701,0.002,0.258,0.208,0.005,0.012,0.000,0.001,0.000,0.002,0.033
154,17.694,15.277,2.417,14.775,0.002,0.258,0.187,0.005,0.013,0.000,0.001,0.000,0.002,0.034
155,16.437,13.730,2.707,13.168,0.003,0.274,0.191,0.008,0.036,0.001,0.003,0.001,0.003,0.043
156,15.325,12.686,2.639,12.136,0.003,0.273,0.194,0.007,0.027,0.001,0.002,0.001,0.003,0.040
157,17.412,14.979,2.434,14.485,0.001,0.256,0.184,0.005,0.012,0.000,0.001,0.001,0.002,0.033
158,16.080,13.483,2.597,12.722,0.003,0.280,0.195,0.009,0.028,0.001,0.002,0.001,0.003,0.241
159,15.147,12.468,2.679,11.922,0.003,0.272,0.191,0.007,0.026,0.001,0.002,0.001,0.002,0.042
160,17.395,15.047,2.348,14.529,0.002,0.262,0.193,0.006,0.017,0.000,0.001,0.000,0.001,0.035
161,16.056,13.587,2.470,13.034,0.003,0.275,0.195,0.008,0.025,0.001,0.002,0.001,0.002,0.041
162,19.017,16.468,2.549,15.917,0.003,0.272,0.192,0.008,0.032,0.001,0.002,0.001,0.002,0.040
163,14.939,12.445,2.494,11.894,0.003,0.271,0.198,0.007,0.026,0.001,0.002,0.001,0.002,0.041
164,16.444,13.908,2.536,13.331,0.002,0.273,0.191,0.007,0.052,0.001,0.003,0.001,0.005,0.043
165,16.323,13.844,2.479,13.269,0.005,0.287,0.193,0.008,0.027,0.001,0.002,0.001,0.003,0.049
166,18.436,15.907,2.529,15.348,0.003,0.273,0.193,0.007,0.036,0.001,0.002,0.001,0.003,0.041
167,16.504,12.721,3.783,12.142,0.003,0.274,0.195,0.007,0.047,0.001,0.002,0.002,0.005,0.043
168,16.801,14.334,2.468,13.789,0.003,0.272,0.192,0.008,0.026,0.001,0.002,0.001,0.002,0.040
169,15.589,13.064,2.525,12.518,0.003,0.273,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.041
170,16.746,13.821,2.925,13.234,0.003,0.273,0.200,0.008,0.056,0.001,0.002,0.001,0.002,0.043
171,17.521,15.224,2.296,14.729,0.001,0.258,0.185,0.005,0.012,0.000,0.000,0.000,0.001,0.032
172,16.326,13.832,2.493,13.259,0.003,0.284,0.191,0.008,0.025,0.001,0.001,0.001,0.002,0.057
173,15.617,13.211,2.406,12.694,0.003,0.267,0.189,0.006,0.013,0.001,0.001,0.000,0.002,0.036
174,16.346,14.079,2.267,13.573,0.001,0.258,0.192,0.006,0.013,0.000,0.001,0.000,0.002,0.032
175,17.663,15.153,2.511,14.632,0.002,0.261,0.192,0.006,0.016,0.000,0.001,0.001,0.002,0.041
176,17.092,14.759,2.332,14.206,0.002,0.294,0.197,0.008,0.017,0.000,0.001,0.001,0.002,0.034
177,17.239,14.858,2.380,14.332,0.002,0.267,0.189,0.007,0.019,0.000,0.001,0.001,0.002,0.038
178,17.620,15.280,2.340,14.767,0.002,0.264,0.190,0.006,0.015,0.000,0.001,0.001,0.002,0.033
179,15.715,13.454,2.260,12.958,0.001,0.257,0.185,0.005,0.013,0.000,0.001,0.001,0.001,0.032
180,16.184,13.677,2.506,13.180,0.001,0.262,0.185,0.005,0.011,0.000,0.001,0.000,0.001,0.030
181,15.261,12.678,2.583,12.155,0.001,0.266,0.197,0.006,0.016,0.000,0.001,0.001,0.001,0.034
182,16.247,13.721,2.527,13.198,0.002,0.266,0.201,0.005,0.014,0.000,0.001,0.000,0.001,0.034
183,17.210,14.635,2.575,14.122,0.001,0.263,0.187,0.005,0.016,0.000,0.001,0.000,0.001,0.037
184,17.914,15.357,2.557,14.839,0.001,0.263,0.195,0.006,0.013,0.000,0.001,0.001,0.001,0.037
185,17.122,14.591,2.531,14.091,0.001,0.261,0.187,0.005,0.012,0.000,0.000,0.000,0.001,0.032
186,14.904,12.070,2.834,11.519,0.003,0.273,0.194,0.008,0.026,0.001,0.002,0.001,0.002,0.043
187,16.844,14.252,2.593,13.722,0.002,0.267,0.198,0.006,0.017,0.000,0.001,0.001,0.002,0.036
188,17.901,15.256,2.645,14.746,0.001,0.262,0.189,0.006,0.012,0.000,0.001,0.001,0.002,0.036
189,16.076,13.400,2.676,12.885,0.002,0.263,0.192,0.005,0.015,0.000,0.001,0.001,0.001,0.036
190,16.312,13.689,2.623,13.185,0.002,0.261,0.185,0.005,0.013,0.000,0.001,0.001,0.001,0.035
191,15.673,13.180,2.493,12.675,0.001,0.257,0.193,0.005,0.014,0.000,0.001,0.001,0.001,0.033
192,16.711,14.154,2.557,13.644,0.001,0.262,0.187,0.005,0.015,0.000,0.000,0.000,0.001,0.038
193,16.812,14.285,2.526,13.787,0.001,0.260,0.185,0.005,0.012,0.000,0.001,0.001,0.001,0.032
194,16.381,13.863,2.517,13.354,0.001,0.259,0.193,0.006,0.014,0.000,0.001,0.001,0.001,0.033
195,17.215,14.552,2.664,14.019,0.002,0.264,0.195,0.006,0.020,0.000,0.001,0.001,0.002,0.043
196,16.613,13.993,2.620,13.483,0.001,0.269,0.186,0.005,0.013,0.000,0.001,0.001,0.002,0.033
197,16.890,14.193,2.697,13.682,0.001,0.265,0.187,0.005,0.014,0.000,0.001,0.001,0.001,0.035
198,16.861,14.318,2.543,13.816,0.001,0.263,0.186,0.005,0.012,0.000,0.001,0.001,0.001,0.033
199,16.449,13.860,2.589,13.348,0.002,0.264,0.186,0.006,0.017,0.000,0.001,0.001,0.002,0.034
200,16.422,13.910,2.512,13.398,0.001,0.264,0.189,0.006,0.015,0.000,0.001,0.001,0.001,0.033
201,18.318,15.837,2.481,15.345,0.001,0.257,0.184,0.005,0.011,0.000,0.000,0.000,0.001,0.031
202,15.759,13.254,2.504,12.759,0.001,0.263,0.183,0.005,0.011,0.000,0.001,0.000,0.001,0.030
203,16.890,14.123,2.767,13.527,0.003,0.283,0.221,0.008,0.035,0.001,0.001,0.001,0.002,0.042
204,16.776,14.210,2.567,13.688,0.001,0.266,0.190,0.006,0.014,0.001,0.001,0.001,0.002,0.041
205,17.052,14.572,2.481,14.069,0.001,0.263,0.185,0.005,0.012,0.000,0.001,0.000,0.002,0.033
206,17.437,14.892,2.545,14.386,0.002,0.264,0.185,0.006,0.014,0.000,0.001,0.001,0.002,0.033
207,16.546,13.887,2.658,13.367,0.002,0.265,0.188,0.006,0.018,0.000,0.001,0.001,0.001,0.038
208,16.484,13.859,2.625,13.348,0.002,0.261,0.193,0.006,0.014,0.000,0.001,0.001,0.001,0.034
209,16.657,14.111,2.546,13.606,0.002,0.262,0.185,0.006,0.014,0.000,0.001,0.000,0.001,0.034
210,17.756,15.097,2.659,14.595,0.001,0.261,0.184,0.006,0.014,0.000,0.001,0.001,0.001,0.034
211,22.774,20.213,2.561,19.712,0.001,0.259,0.184,0.006,0.014,0.000,0.001,0.000,0.003,0.033
212,11.966,9.087,2.880,8.501,0.003,0.280,0.206,0.009,0.034,0.001,0.002,0.001,0.004,0.047
213,15.729,13.122,2.607,12.590,0.001,0.280,0.191,0.006,0.011,0.000,0.001,0.000,0.001,0.041
214,16.382,13.758,2.624,13.249,0.001,0.255,0.196,0.005,0.012,0.000,0.000,0.000,0.001,0.039
215,16.218,13.616,2.602,13.103,0.001,0.260,0.197,0.005,0.013,0.000,0.001,0.001,0.001,0.034
216,16.559,13.967,2.592,13.443,0.002,0.265,0.194,0.008,0.015,0.000,0.001,0.001,0.001,0.036
217,16.137,13.591,2.545,13.076,0.001,0.261,0.191,0.006,0.015,0.000,0.001,0.001,0.001,0.038
218,16.190,13.671,2.520,12.957,0.002,0.285,0.191,0.006,0.013,0.000,0.001,0.001,0.002,0.214
219,17.107,14.501,2.606,13.973,0.001,0.264,0.206,0.006,0.015,0.000,0.001,0.001,0.002,0.033
220,16.143,13.618,2.525,13.108,0.001,0.260,0.196,0.006,0.012,0.000,0.001,0.001,0.001,0.031
221,17.147,14.612,2.536,14.122,0.001,0.255,0.185,0.005,0.012,0.000,0.000,0.000,0.001,0.030
222,17.078,14.283,2.796,13.644,0.003,0.314,0.200,0.011,0.028,0.001,0.001,0.001,0.002,0.078
223,14.787,11.901,2.886,11.308,0.003,0.279,0.223,0.009,0.026,0.001,0.002,0.001,0.003,0.047
224,16.669,13.989,2.680,13.473,0.002,0.265,0.188,0.006,0.014,0.000,0.001,0.001,0.002,0.037
225,17.602,14.876,2.726,14.355,0.002,0.261,0.200,0.006,0.014,0.000,0.001,0.001,0.002,0.034
226,16.741,14.022,2.720,13.492,0.002,0.265,0.193,0.006,0.015,0.000,0.001,0.001,0.002,0.044
227,15.857,13.192,2.666,12.624,0.003,0.280,0.211,0.007,0.022,0.000,0.001,0.001,0.002,0.040
228,18.428,15.717,2.711,15.127,0.005,0.303,0.200,0.008,0.014,0.000,0.001,0.000,0.002,0.056
229,15.099,12.509,2.590,11.989,0.002,0.268,0.192,0.006,0.014,0.000,0.001,0.001,0.001,0.035
230,17.035,14.547,2.489,14.008,0.002,0.282,0.192,0.009,0.012,0.000,0.001,0.000,0.001,0.039
231,16.629,14.025,2.603,13.505,0.002,0.264,0.188,0.007,0.019,0.001,0.001,0.001,0.002,0.037
232,16.253,13.443,2.810,12.899,0.003,0.275,0.194,0.008,0.017,0.001,0.001,0.001,0.002,0.044
