Performance Profiler Log
Started: 20260412_015255
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
58,119.749,119.620,0.129,5.435,0.004,0.470,63.274,50.303,0.056,0.002,0.002,0.002,0.004,0.069
59,91.208,91.084,0.124,25.100,0.004,0.470,65.377,0.005,0.058,0.001,0.002,0.003,0.003,0.060
60,142.420,142.270,0.149,23.782,0.005,0.649,67.289,50.349,0.089,0.002,0.003,0.007,0.006,0.090
61,148.613,148.482,0.131,4.489,0.004,0.403,143.451,0.012,0.047,0.001,0.002,0.004,0.003,0.066
62,234.740,233.612,1.128,5.132,0.004,0.484,177.330,50.126,0.100,0.001,0.004,0.005,0.007,0.418
63,194.164,194.034,0.130,4.505,0.005,0.485,168.387,20.491,0.075,0.001,0.004,0.004,0.003,0.073
64,182.898,182.717,0.181,6.620,0.007,0.469,175.438,0.010,0.074,0.002,0.002,0.001,0.006,0.087
65,202.938,202.788,0.150,4.453,0.005,0.861,197.256,0.015,0.085,0.001,0.003,0.008,0.005,0.096
66,4.657,4.534,0.122,3.516,0.007,0.479,0.343,0.009,0.081,0.002,0.004,0.006,0.005,0.083
67,25.582,25.527,0.055,24.611,0.001,0.469,0.355,0.003,0.027,0.000,0.001,0.001,0.002,0.056
68,40.617,40.520,0.097,39.245,0.003,0.635,0.478,0.008,0.047,0.001,0.002,0.002,0.004,0.095
69,33.152,33.051,0.101,31.765,0.004,0.641,0.482,0.007,0.050,0.001,0.002,0.002,0.004,0.094
70,33.122,33.035,0.087,31.879,0.004,0.557,0.434,0.009,0.052,0.001,0.002,0.003,0.004,0.091
71,39.200,39.123,0.077,38.230,0.003,0.449,0.314,0.007,0.043,0.001,0.002,0.002,0.003,0.071
72,87.897,87.782,0.115,4.550,0.005,0.502,58.313,23.951,0.054,0.001,0.003,0.005,0.003,0.397
73,9.148,9.031,0.117,8.004,0.003,0.470,0.337,0.005,0.091,0.003,0.007,0.010,0.007,0.095
74,20.371,20.272,0.099,18.843,0.003,0.857,0.360,0.003,0.057,0.001,0.002,0.002,0.005,0.139
75,26.155,26.102,0.053,25.204,0.001,0.475,0.338,0.003,0.028,0.000,0.001,0.002,0.002,0.049
76,32.635,32.539,0.096,31.440,0.004,0.522,0.441,0.009,0.045,0.001,0.002,0.003,0.003,0.071
77,36.132,36.020,0.112,34.750,0.004,0.638,0.469,0.007,0.051,0.001,0.002,0.002,0.004,0.093
78,160.101,153.876,6.226,32.938,0.010,2.527,62.197,55.938,0.055,0.001,0.002,0.004,0.003,0.201
79,129.868,129.688,0.181,18.715,0.005,0.440,110.348,0.008,0.065,0.001,0.002,0.007,0.004,0.092
80,197.569,197.446,0.123,5.760,0.003,0.551,72.901,118.079,0.053,0.001,0.002,0.004,0.004,0.087
81,171.170,171.038,0.132,9.068,0.005,0.969,160.791,0.024,0.078,0.001,0.003,0.006,0.004,0.091
82,385.095,384.966,0.129,6.750,0.004,0.479,322.374,55.220,0.054,0.001,0.002,0.005,0.004,0.072
83,98.186,98.008,0.178,7.085,0.005,1.030,88.918,0.011,0.086,0.001,0.004,0.007,0.005,0.854
84,282.805,282.561,0.243,7.388,0.006,0.653,274.244,0.011,0.079,0.001,0.004,0.008,0.005,0.162
85,68.303,68.123,0.180,7.449,0.009,0.600,59.783,0.017,0.123,0.001,0.005,0.005,0.005,0.124
86,72.071,71.877,0.194,5.851,0.007,0.655,65.112,0.015,0.108,0.002,0.007,0.005,0.009,0.106
87,52.578,52.371,0.208,6.331,0.007,0.648,45.118,0.009,0.132,0.001,0.003,0.015,0.004,0.102
88,54.200,53.991,0.209,8.981,0.005,0.671,44.086,0.011,0.105,0.002,0.004,0.009,0.006,0.112
89,68.612,68.465,0.147,7.471,0.004,0.344,60.473,0.009,0.072,0.001,0.002,0.005,0.004,0.079
90,91.665,91.470,0.195,12.945,0.009,0.644,41.077,36.515,0.123,0.002,0.005,0.010,0.007,0.134
91,79.037,78.908,0.129,5.423,0.006,0.641,72.629,0.016,0.063,0.001,0.002,0.004,0.004,0.118
92,80.707,80.580,0.127,6.825,0.004,0.468,73.141,0.012,0.047,0.001,0.002,0.004,0.003,0.073
93,6.664,6.430,0.234,5.445,0.004,0.453,0.354,0.014,0.069,0.001,0.002,0.005,0.004,0.080
94,21.175,21.074,0.101,20.156,0.004,0.442,0.327,0.011,0.055,0.002,0.001,0.004,0.004,0.068
95,37.772,37.699,0.072,36.759,0.002,0.467,0.351,0.011,0.039,0.001,0.001,0.001,0.003,0.064
96,32.049,31.951,0.098,30.448,0.003,0.487,0.334,0.013,0.050,0.001,0.002,0.004,0.004,0.605
97,30.626,30.529,0.097,29.283,0.004,0.606,0.468,0.014,0.052,0.001,0.002,0.003,0.004,0.093
98,34.112,34.026,0.085,33.117,0.004,0.443,0.298,0.014,0.049,0.001,0.002,0.002,0.004,0.093
99,32.092,32.006,0.086,30.935,0.003,0.481,0.454,0.018,0.037,0.001,0.002,0.002,0.003,0.070
100,43.173,43.082,0.091,42.081,0.003,0.412,0.453,0.011,0.036,0.001,0.002,0.002,0.003,0.079
101,23.344,23.250,0.095,22.256,0.004,0.472,0.375,0.012,0.056,0.001,0.002,0.004,0.003,0.065
102,35.572,35.487,0.086,34.590,0.004,0.427,0.305,0.011,0.047,0.001,0.002,0.003,0.004,0.093
103,30.791,30.697,0.093,29.843,0.004,0.398,0.307,0.011,0.044,0.001,0.002,0.002,0.004,0.081
104,31.081,30.988,0.092,29.854,0.004,0.574,0.383,0.016,0.052,0.001,0.003,0.004,0.004,0.095
105,35.432,35.355,0.077,34.423,0.003,0.465,0.337,0.011,0.038,0.001,0.002,0.001,0.003,0.073
106,33.711,33.610,0.101,32.321,0.004,0.630,0.486,0.015,0.050,0.001,0.002,0.002,0.004,0.096
107,37.900,37.806,0.093,36.835,0.004,0.474,0.357,0.013,0.045,0.001,0.002,0.003,0.003,0.069
108,28.529,28.454,0.075,27.537,0.003,0.457,0.343,0.009,0.038,0.001,0.001,0.003,0.003,0.058
109,31.846,31.770,0.076,30.797,0.003,0.476,0.374,0.012,0.042,0.001,0.002,0.001,0.003,0.060
110,34.141,34.066,0.074,33.171,0.003,0.452,0.322,0.011,0.040,0.001,0.002,0.001,0.003,0.059
111,34.061,33.953,0.108,32.637,0.004,0.653,0.494,0.017,0.053,0.001,0.002,0.003,0.004,0.086
112,53.047,52.935,0.112,4.751,0.003,0.461,47.594,0.011,0.045,0.001,0.002,0.003,0.003,0.061
113,10.197,10.117,0.080,9.190,0.003,0.469,0.335,0.011,0.042,0.001,0.002,0.001,0.003,0.060
114,33.519,33.471,0.049,32.613,0.001,0.442,0.329,0.008,0.021,0.000,0.001,0.001,0.002,0.052
115,32.988,32.900,0.088,32.002,0.003,0.426,0.312,0.015,0.037,0.001,0.002,0.003,0.004,0.096
116,53.047,52.938,0.109,4.693,0.003,0.291,47.844,0.008,0.028,0.001,0.002,0.001,0.002,0.066
117,33.962,33.862,0.100,4.137,0.003,0.444,29.170,0.008,0.042,0.001,0.002,0.003,0.002,0.050
118,38.521,38.428,0.093,4.534,0.003,0.296,33.501,0.008,0.030,0.001,0.002,0.001,0.003,0.049
119,7.051,6.970,0.080,6.042,0.004,0.453,0.337,0.011,0.047,0.001,0.002,0.002,0.003,0.069
120,31.993,31.911,0.082,31.017,0.004,0.419,0.304,0.013,0.040,0.001,0.002,0.002,0.003,0.106
121,33.858,33.776,0.081,32.861,0.004,0.421,0.349,0.011,0.051,0.001,0.002,0.003,0.003,0.071
122,53.014,52.909,0.106,4.424,0.003,0.416,47.929,0.011,0.042,0.001,0.003,0.003,0.003,0.073
123,36.944,36.845,0.099,3.971,0.004,0.419,32.318,0.012,0.043,0.001,0.003,0.003,0.004,0.068
124,69.807,69.711,0.095,3.198,0.003,0.443,65.946,0.010,0.041,0.001,0.002,0.002,0.003,0.062
125,113.492,113.328,0.164,21.364,0.006,0.448,90.981,0.018,0.086,0.003,0.004,0.004,0.005,0.408
126,33.335,33.239,0.096,2.901,0.004,0.413,29.800,0.011,0.039,0.001,0.002,0.003,0.003,0.062
127,46.084,45.962,0.122,4.039,0.004,0.288,41.483,0.011,0.060,0.003,0.005,0.002,0.003,0.066
128,34.072,33.951,0.121,3.429,0.006,0.296,30.072,0.012,0.064,0.002,0.004,0.004,0.004,0.055
129,44.466,44.336,0.129,3.056,0.007,0.296,40.800,0.010,0.086,0.002,0.010,0.009,0.003,0.058
130,4.226,3.932,0.294,3.194,0.005,0.344,0.220,0.009,0.056,0.003,0.007,0.008,0.003,0.085
131,13.281,13.230,0.051,12.683,0.002,0.283,0.188,0.007,0.022,0.000,0.001,0.001,0.002,0.040
132,28.664,28.615,0.049,28.084,0.002,0.260,0.198,0.007,0.024,0.001,0.001,0.001,0.002,0.038
133,34.752,34.702,0.050,34.165,0.002,0.276,0.186,0.007,0.021,0.001,0.001,0.001,0.002,0.040
134,32.164,32.098,0.066,6.207,0.003,0.269,25.536,0.007,0.028,0.001,0.002,0.001,0.002,0.044
135,17.168,17.087,0.082,16.475,0.005,0.273,0.190,0.008,0.051,0.002,0.004,0.004,0.002,0.074
136,14.847,14.792,0.055,14.245,0.002,0.270,0.183,0.006,0.038,0.001,0.002,0.002,0.002,0.039
137,19.181,19.120,0.061,18.500,0.002,0.299,0.185,0.008,0.053,0.002,0.004,0.002,0.004,0.060
138,15.281,15.223,0.059,14.647,0.003,0.292,0.203,0.007,0.027,0.000,0.002,0.002,0.002,0.039
139,33.763,33.706,0.057,33.135,0.002,0.279,0.197,0.011,0.028,0.001,0.002,0.001,0.002,0.050
140,33.469,33.412,0.058,32.843,0.003,0.282,0.191,0.008,0.026,0.001,0.002,0.001,0.002,0.054
141,33.683,33.623,0.059,33.002,0.003,0.317,0.199,0.009,0.027,0.001,0.002,0.001,0.003,0.061
142,32.768,32.710,0.058,32.127,0.003,0.272,0.212,0.008,0.029,0.001,0.002,0.001,0.002,0.053
143,33.757,33.700,0.057,33.104,0.003,0.267,0.235,0.008,0.028,0.001,0.002,0.001,0.002,0.051
144,15.691,15.588,0.103,14.889,0.006,0.304,0.190,0.010,0.069,0.001,0.006,0.006,0.005,0.103
145,33.216,33.178,0.038,32.673,0.001,0.262,0.184,0.006,0.016,0.000,0.001,0.001,0.001,0.033
146,33.908,33.851,0.056,33.283,0.003,0.286,0.187,0.008,0.027,0.001,0.002,0.002,0.002,0.051
147,34.161,34.105,0.057,33.471,0.003,0.307,0.225,0.007,0.028,0.001,0.002,0.001,0.003,0.058
148,33.960,33.904,0.056,33.357,0.003,0.268,0.191,0.008,0.027,0.001,0.001,0.002,0.002,0.044
149,31.902,31.845,0.057,31.291,0.003,0.269,0.188,0.008,0.027,0.001,0.002,0.001,0.002,0.053
150,32.525,32.466,0.060,31.868,0.003,0.290,0.202,0.009,0.029,0.001,0.002,0.001,0.002,0.058
151,29.959,29.849,0.110,29.136,0.007,0.315,0.240,0.012,0.057,0.002,0.004,0.004,0.004,0.070
152,4.678,4.610,0.068,3.831,0.003,0.366,0.297,0.011,0.039,0.001,0.002,0.002,0.003,0.055
153,17.241,17.178,0.063,16.618,0.002,0.276,0.201,0.007,0.032,0.000,0.001,0.002,0.003,0.037
154,16.025,15.938,0.087,15.094,0.004,0.409,0.306,0.011,0.042,0.001,0.003,0.003,0.003,0.060
155,16.920,16.836,0.083,16.208,0.005,0.308,0.201,0.009,0.043,0.001,0.004,0.004,0.004,0.050
156,33.696,33.633,0.063,32.958,0.003,0.320,0.223,0.009,0.059,0.001,0.002,0.002,0.004,0.053
157,35.246,35.167,0.079,34.402,0.003,0.340,0.251,0.009,0.060,0.001,0.002,0.003,0.004,0.092
158,30.574,30.495,0.079,29.666,0.004,0.409,0.275,0.011,0.047,0.001,0.002,0.002,0.003,0.076
159,33.506,33.446,0.060,32.692,0.003,0.274,0.191,0.009,0.029,0.001,0.002,0.001,0.003,0.243
160,32.700,32.642,0.058,32.090,0.003,0.270,0.187,0.008,0.026,0.001,0.001,0.001,0.002,0.052
161,33.572,33.513,0.058,32.974,0.003,0.265,0.186,0.008,0.027,0.001,0.002,0.001,0.003,0.044
162,31.703,31.646,0.057,31.105,0.003,0.268,0.187,0.008,0.028,0.001,0.001,0.001,0.002,0.041
163,33.656,33.600,0.057,33.059,0.003,0.275,0.187,0.007,0.025,0.001,0.001,0.001,0.002,0.039
164,34.468,34.412,0.056,33.880,0.003,0.267,0.183,0.008,0.027,0.001,0.001,0.002,0.002,0.039
165,29.197,29.053,0.144,28.459,0.004,0.289,0.187,0.013,0.036,0.001,0.003,0.001,0.003,0.057
166,2.165,2.074,0.091,1.489,0.005,0.284,0.185,0.007,0.044,0.002,0.002,0.002,0.004,0.050
167,32.865,32.827,0.038,32.351,0.002,0.242,0.180,0.005,0.014,0.000,0.000,0.000,0.001,0.031
168,16.397,16.283,0.114,15.680,0.003,0.272,0.189,0.009,0.042,0.001,0.006,0.002,0.005,0.073
169,17.325,17.279,0.046,16.748,0.001,0.268,0.182,0.005,0.022,0.001,0.001,0.001,0.001,0.048
170,33.971,33.931,0.040,33.422,0.002,0.252,0.182,0.006,0.027,0.001,0.001,0.001,0.001,0.036
171,34.532,34.477,0.055,33.927,0.003,0.269,0.187,0.008,0.027,0.001,0.001,0.001,0.003,0.051
172,31.690,31.634,0.056,31.085,0.003,0.267,0.190,0.008,0.027,0.001,0.001,0.002,0.003,0.048
173,34.314,34.266,0.049,33.740,0.003,0.264,0.185,0.007,0.024,0.001,0.001,0.001,0.002,0.038
174,34.242,34.185,0.057,33.630,0.003,0.267,0.200,0.007,0.030,0.001,0.001,0.002,0.002,0.042
175,32.839,32.782,0.058,32.225,0.003,0.271,0.199,0.008,0.031,0.001,0.002,0.001,0.002,0.041
176,27.482,27.382,0.100,26.205,0.005,0.755,0.243,0.017,0.048,0.001,0.002,0.003,0.004,0.099
177,4.983,4.883,0.100,4.252,0.006,0.287,0.205,0.011,0.051,0.001,0.002,0.004,0.004,0.060
178,16.856,16.773,0.083,16.205,0.004,0.273,0.186,0.007,0.041,0.001,0.002,0.003,0.003,0.048
179,15.072,14.995,0.078,14.408,0.003,0.278,0.198,0.011,0.041,0.001,0.001,0.004,0.003,0.048
180,18.371,18.278,0.093,17.638,0.004,0.299,0.193,0.012,0.044,0.003,0.004,0.008,0.004,0.069
181,33.694,33.635,0.059,33.002,0.003,0.292,0.226,0.011,0.032,0.001,0.002,0.002,0.002,0.061
182,33.207,33.143,0.064,32.546,0.003,0.282,0.214,0.008,0.032,0.001,0.001,0.002,0.002,0.053
183,15.327,15.205,0.122,14.511,0.005,0.322,0.210,0.010,0.064,0.001,0.005,0.005,0.004,0.069
184,34.398,34.343,0.055,33.780,0.003,0.271,0.203,0.007,0.027,0.001,0.002,0.002,0.002,0.046
185,33.134,33.076,0.058,32.508,0.003,0.273,0.201,0.008,0.027,0.001,0.002,0.002,0.002,0.050
186,34.191,34.133,0.058,33.578,0.003,0.271,0.190,0.008,0.027,0.001,0.002,0.002,0.003,0.051
187,15.304,15.200,0.104,14.078,0.005,0.732,0.203,0.009,0.054,0.001,0.003,0.003,0.005,0.107
188,35.396,35.345,0.051,34.816,0.002,0.260,0.186,0.007,0.026,0.000,0.002,0.002,0.002,0.043
189,32.504,32.444,0.060,31.879,0.003,0.268,0.193,0.008,0.035,0.001,0.002,0.002,0.002,0.051
190,15.667,15.574,0.093,14.947,0.004,0.286,0.201,0.009,0.050,0.001,0.002,0.003,0.004,0.066
191,32.927,32.868,0.059,32.325,0.003,0.267,0.189,0.008,0.028,0.001,0.002,0.002,0.002,0.043
192,33.496,33.436,0.060,32.850,0.004,0.279,0.202,0.008,0.033,0.001,0.002,0.002,0.003,0.053
193,33.358,33.299,0.058,32.734,0.003,0.269,0.192,0.017,0.027,0.001,0.002,0.002,0.003,0.051
194,36.322,36.260,0.063,35.684,0.003,0.272,0.205,0.008,0.027,0.001,0.002,0.002,0.002,0.053
195,32.403,32.289,0.114,30.741,0.005,0.521,0.370,0.021,0.061,0.001,0.002,0.004,0.004,0.559
196,31.973,31.907,0.066,31.331,0.003,0.271,0.193,0.008,0.040,0.001,0.002,0.002,0.003,0.052
197,31.927,31.852,0.075,31.032,0.003,0.399,0.296,0.011,0.045,0.001,0.002,0.002,0.003,0.059
198,34.430,34.374,0.056,33.826,0.003,0.273,0.191,0.008,0.027,0.001,0.002,0.002,0.002,0.040
199,29.474,29.395,0.080,28.741,0.004,0.286,0.232,0.009,0.054,0.002,0.003,0.005,0.003,0.054
200,2.983,2.920,0.062,2.337,0.003,0.275,0.217,0.008,0.031,0.001,0.002,0.002,0.002,0.042
201,33.791,33.750,0.040,33.172,0.001,0.310,0.204,0.006,0.023,0.001,0.001,0.001,0.002,0.031
202,16.593,16.499,0.094,15.818,0.005,0.318,0.220,0.014,0.044,0.001,0.003,0.003,0.004,0.070
203,33.511,33.452,0.059,32.861,0.003,0.283,0.206,0.009,0.030,0.001,0.001,0.002,0.002,0.053
204,33.198,33.127,0.070,32.490,0.003,0.271,0.253,0.011,0.034,0.002,0.002,0.002,0.002,0.057
205,33.580,33.519,0.061,32.938,0.003,0.277,0.201,0.008,0.037,0.001,0.002,0.002,0.003,0.048
206,32.897,32.833,0.064,32.190,0.003,0.311,0.220,0.013,0.040,0.001,0.002,0.002,0.002,0.051
207,33.525,33.464,0.061,32.890,0.003,0.270,0.204,0.008,0.029,0.001,0.002,0.002,0.002,0.052
208,27.950,27.858,0.092,27.096,0.004,0.287,0.244,0.009,0.054,0.001,0.005,0.002,0.003,0.153
209,4.444,4.320,0.124,3.620,0.011,0.298,0.232,0.014,0.059,0.001,0.003,0.006,0.004,0.072
210,34.812,34.754,0.058,34.162,0.003,0.297,0.204,0.007,0.030,0.001,0.002,0.002,0.002,0.044
211,32.011,31.956,0.056,31.398,0.003,0.270,0.203,0.008,0.027,0.001,0.002,0.001,0.002,0.041
212,34.478,34.420,0.058,33.851,0.004,0.284,0.190,0.008,0.026,0.001,0.002,0.001,0.002,0.051
213,32.217,32.160,0.057,31.543,0.003,0.313,0.196,0.011,0.028,0.001,0.001,0.001,0.002,0.062
214,32.974,32.919,0.056,32.373,0.003,0.272,0.189,0.008,0.026,0.001,0.002,0.001,0.002,0.043
215,33.168,33.099,0.069,32.301,0.003,0.395,0.283,0.010,0.040,0.001,0.001,0.002,0.003,0.061
216,33.643,33.587,0.056,33.060,0.003,0.264,0.183,0.008,0.025,0.001,0.002,0.001,0.002,0.039
217,15.498,15.414,0.084,14.815,0.005,0.278,0.203,0.010,0.041,0.001,0.002,0.002,0.004,0.054
218,34.820,34.775,0.046,34.260,0.002,0.258,0.184,0.006,0.022,0.001,0.001,0.001,0.002,0.038
219,33.855,33.798,0.057,33.229,0.003,0.274,0.200,0.008,0.028,0.001,0.002,0.001,0.002,0.051
220,16.889,16.817,0.072,16.203,0.003,0.272,0.242,0.009,0.032,0.001,0.002,0.002,0.003,0.049
221,15.527,15.457,0.070,14.854,0.004,0.277,0.211,0.009,0.037,0.001,0.002,0.002,0.003,0.056
222,16.026,15.943,0.083,15.348,0.004,0.286,0.193,0.009,0.044,0.001,0.003,0.002,0.004,0.048
223,15.717,15.627,0.090,15.017,0.007,0.309,0.187,0.009,0.041,0.002,0.002,0.001,0.003,0.048
224,17.543,17.430,0.113,16.147,0.007,0.780,0.279,0.021,0.073,0.004,0.002,0.001,0.006,0.110
225,34.236,34.179,0.057,33.624,0.003,0.277,0.194,0.009,0.027,0.001,0.002,0.001,0.003,0.040
226,32.839,32.779,0.060,32.217,0.003,0.271,0.199,0.008,0.030,0.001,0.002,0.002,0.002,0.045
227,33.606,33.550,0.056,33.011,0.003,0.267,0.190,0.008,0.027,0.001,0.002,0.001,0.002,0.039
228,33.769,33.711,0.058,33.122,0.003,0.307,0.199,0.009,0.027,0.001,0.001,0.001,0.002,0.040
229,31.218,31.158,0.060,30.588,0.003,0.289,0.191,0.008,0.029,0.001,0.002,0.002,0.002,0.043
230,29.834,29.730,0.103,28.715,0.005,0.625,0.199,0.013,0.053,0.001,0.004,0.003,0.006,0.106
231,4.677,4.635,0.043,3.956,0.002,0.261,0.179,0.005,0.020,0.001,0.001,0.001,0.001,0.207
232,15.737,15.690,0.047,15.174,0.002,0.259,0.182,0.005,0.026,0.001,0.001,0.001,0.001,0.036
