Performance Profiler Log
Started: 20260412_011610
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
233,33.218,33.141,0.077,32.217,0.004,0.595,0.185,0.006,0.040,0.029,0.002,0.003,0.003,0.057
234,44.600,44.317,0.284,42.436,0.007,0.817,0.769,0.009,0.082,0.045,0.006,0.008,0.006,0.132
235,44.460,44.389,0.071,43.441,0.003,0.609,0.196,0.008,0.037,0.028,0.002,0.003,0.003,0.060
236,30.344,30.257,0.088,29.288,0.004,0.607,0.191,0.008,0.051,0.031,0.002,0.004,0.003,0.068
237,47.129,47.041,0.089,45.787,0.004,0.798,0.266,0.009,0.046,0.037,0.002,0.002,0.004,0.085
238,37.384,37.298,0.086,36.113,0.004,0.810,0.216,0.010,0.039,0.029,0.002,0.004,0.003,0.069
239,50.988,50.603,0.384,43.990,0.014,4.362,1.303,0.027,0.168,0.191,0.006,0.008,0.016,0.518
240,62.345,62.274,0.070,61.415,0.003,0.555,0.167,0.006,0.034,0.028,0.001,0.002,0.003,0.060
241,35.381,35.085,0.296,33.667,0.011,0.625,0.175,0.009,0.267,0.063,0.013,0.031,0.024,0.199
242,47.989,47.599,0.389,41.181,0.014,4.316,1.356,0.030,0.061,0.180,0.007,0.009,0.003,0.443
243,46.289,46.188,0.101,2.434,0.004,0.805,42.753,0.009,0.044,0.040,0.002,0.003,0.004,0.090
244,44.392,44.263,0.128,43.213,0.004,0.622,0.181,0.007,0.078,0.042,0.007,0.004,0.005,0.102
245,42.084,42.007,0.077,41.119,0.003,0.567,0.187,0.006,0.034,0.026,0.001,0.002,0.003,0.060
246,53.687,53.612,0.075,52.354,0.004,0.630,0.192,0.007,0.041,0.030,0.001,0.010,0.003,0.340
247,31.887,31.801,0.086,30.856,0.004,0.592,0.185,0.010,0.050,0.028,0.002,0.004,0.003,0.070
248,44.106,43.797,0.309,41.807,0.014,0.891,0.261,0.007,0.173,0.186,0.006,0.007,0.015,0.430
249,67.772,67.665,0.107,5.166,0.011,0.627,61.698,0.006,0.050,0.029,0.001,0.003,0.003,0.071
250,6.089,6.001,0.087,4.675,0.004,0.946,0.198,0.011,0.052,0.031,0.002,0.004,0.003,0.075
251,23.321,23.203,0.118,21.804,0.006,0.886,0.273,0.010,0.071,0.044,0.003,0.005,0.004,0.097
252,35.876,35.785,0.091,34.565,0.004,0.791,0.227,0.009,0.049,0.038,0.002,0.003,0.003,0.094
253,46.403,46.298,0.104,45.329,0.006,0.620,0.181,0.007,0.035,0.032,0.002,0.002,0.003,0.083
254,38.157,38.087,0.070,37.187,0.003,0.579,0.173,0.006,0.038,0.028,0.002,0.002,0.003,0.065
255,41.600,41.505,0.095,40.166,0.004,0.863,0.276,0.016,0.044,0.039,0.002,0.002,0.004,0.092
256,44.955,44.860,0.095,43.523,0.004,0.877,0.259,0.007,0.046,0.040,0.002,0.003,0.004,0.095
257,48.403,48.307,0.096,46.992,0.004,0.853,0.256,0.009,0.046,0.040,0.002,0.003,0.004,0.100
258,53.430,53.333,0.097,51.981,0.004,0.893,0.264,0.009,0.048,0.042,0.002,0.003,0.004,0.084
259,53.810,53.724,0.086,15.561,0.004,0.555,37.479,0.006,0.032,0.027,0.001,0.002,0.003,0.055
260,38.650,38.553,0.097,2.770,0.004,0.903,34.693,0.008,0.046,0.039,0.002,0.003,0.004,0.082
261,32.553,32.480,0.073,31.512,0.004,0.638,0.185,0.007,0.038,0.028,0.001,0.003,0.003,0.061
262,42.622,42.440,0.182,39.648,0.003,1.317,1.304,0.025,0.038,0.032,0.001,0.002,0.003,0.065
263,50.104,50.012,0.092,48.690,0.004,0.874,0.263,0.007,0.045,0.039,0.002,0.002,0.004,0.081
264,49.630,49.536,0.094,48.226,0.005,0.863,0.260,0.008,0.045,0.039,0.002,0.002,0.004,0.082
265,51.801,51.705,0.095,47.939,0.004,3.303,0.260,0.008,0.048,0.040,0.002,0.003,0.004,0.094
266,69.235,69.088,0.147,14.728,0.007,0.659,53.448,0.008,0.098,0.041,0.004,0.005,0.006,0.084
267,8.981,8.904,0.077,7.997,0.004,0.576,0.181,0.006,0.042,0.029,0.002,0.004,0.003,0.062
268,51.280,50.978,0.302,44.711,0.013,4.318,1.295,0.026,0.051,0.043,0.002,0.003,0.004,0.511
269,65.701,65.354,0.346,5.248,0.004,0.761,59.182,0.010,0.036,0.032,0.002,0.002,0.003,0.075
270,19.116,19.043,0.072,17.938,0.004,0.586,0.176,0.007,0.038,0.028,0.002,0.003,0.003,0.260
271,51.075,50.982,0.093,49.563,0.004,0.939,0.276,0.010,0.047,0.040,0.002,0.003,0.004,0.095
272,59.206,59.136,0.071,58.255,0.003,0.573,0.170,0.006,0.033,0.028,0.001,0.001,0.003,0.062
273,41.473,41.400,0.073,40.489,0.004,0.579,0.180,0.007,0.041,0.028,0.001,0.003,0.003,0.066
274,42.267,42.196,0.071,41.302,0.002,0.574,0.173,0.005,0.045,0.026,0.001,0.006,0.003,0.059
275,40.948,40.871,0.077,39.966,0.003,0.575,0.177,0.007,0.040,0.029,0.002,0.005,0.003,0.065
276,38.825,38.701,0.124,37.123,0.005,1.001,0.318,0.010,0.077,0.046,0.003,0.005,0.005,0.110
277,42.178,42.085,0.093,40.736,0.004,0.891,0.265,0.008,0.044,0.040,0.002,0.002,0.004,0.090
278,50.950,50.859,0.092,49.513,0.004,0.881,0.263,0.008,0.047,0.041,0.002,0.002,0.004,0.093
279,39.009,38.909,0.100,37.965,0.004,0.587,0.178,0.009,0.059,0.029,0.002,0.005,0.004,0.065
280,46.586,46.494,0.093,45.136,0.004,0.890,0.267,0.007,0.047,0.040,0.002,0.003,0.004,0.093
281,53.874,53.679,0.195,50.564,0.005,1.536,1.338,0.027,0.046,0.039,0.002,0.004,0.004,0.116
282,45.324,45.248,0.075,44.349,0.004,0.577,0.173,0.006,0.039,0.026,0.001,0.002,0.003,0.068
283,48.111,48.021,0.090,46.897,0.005,0.755,0.187,0.009,0.034,0.029,0.002,0.003,0.003,0.097
284,54.184,53.800,0.383,48.045,0.014,3.616,1.272,0.038,0.173,0.188,0.005,0.006,0.016,0.427
285,55.059,54.945,0.114,53.461,0.005,0.954,0.305,0.009,0.063,0.042,0.002,0.004,0.006,0.095
286,64.356,64.217,0.139,28.396,0.004,0.563,35.041,0.007,0.076,0.037,0.005,0.007,0.005,0.076
287,11.679,11.582,0.097,10.484,0.004,0.630,0.259,0.011,0.044,0.040,0.002,0.004,0.003,0.102
288,26.014,25.928,0.086,24.965,0.005,0.610,0.196,0.009,0.046,0.028,0.002,0.003,0.003,0.061
289,53.604,53.537,0.067,52.818,0.003,0.448,0.160,0.006,0.025,0.023,0.001,0.002,0.002,0.048
290,50.477,50.346,0.131,11.418,0.004,0.804,37.912,0.008,0.052,0.042,0.002,0.003,0.004,0.097
291,28.756,28.627,0.130,26.950,0.006,1.077,0.331,0.010,0.076,0.048,0.004,0.007,0.005,0.114
292,36.990,36.897,0.093,35.882,0.005,0.634,0.193,0.009,0.051,0.034,0.002,0.005,0.004,0.077
293,45.281,45.054,0.227,39.525,0.005,2.848,1.553,0.053,0.071,0.050,0.003,0.005,0.005,0.937
294,39.320,39.196,0.124,38.202,0.010,0.615,0.174,0.009,0.037,0.032,0.004,0.011,0.003,0.099
295,51.730,51.630,0.100,50.241,0.004,0.893,0.292,0.009,0.045,0.041,0.002,0.003,0.004,0.096
296,47.852,47.512,0.340,43.530,0.014,2.883,0.268,0.007,0.172,0.184,0.006,0.009,0.015,0.423
297,49.322,49.227,0.095,47.910,0.004,0.850,0.265,0.009,0.046,0.041,0.002,0.003,0.004,0.093
298,51.074,50.992,0.083,50.139,0.004,0.546,0.160,0.007,0.030,0.031,0.002,0.002,0.002,0.068
299,36.005,35.856,0.149,34.030,0.005,1.068,0.375,0.010,0.090,0.086,0.002,0.006,0.006,0.177
300,47.247,47.156,0.091,45.841,0.005,0.855,0.261,0.008,0.044,0.040,0.002,0.002,0.004,0.095
301,50.737,50.663,0.074,49.764,0.003,0.557,0.189,0.007,0.036,0.033,0.001,0.002,0.003,0.068
302,43.398,43.283,0.114,42.340,0.004,0.577,0.172,0.007,0.061,0.035,0.003,0.004,0.005,0.077
303,58.165,58.069,0.096,56.720,0.004,0.877,0.265,0.008,0.045,0.047,0.002,0.002,0.004,0.095
304,62.933,62.809,0.124,4.504,0.005,0.902,57.205,0.007,0.045,0.041,0.002,0.002,0.004,0.093
305,59.739,59.639,0.099,12.425,0.004,0.690,46.344,0.009,0.053,0.032,0.003,0.003,0.003,0.074
306,4.080,3.956,0.123,2.939,0.004,0.616,0.176,0.008,0.049,0.046,0.004,0.011,0.003,0.101
307,34.339,34.174,0.165,31.637,0.002,1.094,1.311,0.019,0.026,0.026,0.001,0.002,0.002,0.054
308,60.007,59.953,0.054,59.087,0.002,0.570,0.176,0.003,0.026,0.026,0.001,0.001,0.002,0.058
309,39.631,39.536,0.095,38.245,0.004,0.835,0.257,0.009,0.045,0.038,0.002,0.003,0.004,0.096
310,51.728,51.654,0.073,50.745,0.004,0.582,0.178,0.006,0.035,0.028,0.001,0.002,0.003,0.071
311,58.907,58.808,0.099,57.459,0.004,0.864,0.265,0.010,0.066,0.042,0.002,0.004,0.004,0.090
312,39.734,39.630,0.104,38.232,0.004,0.895,0.293,0.015,0.044,0.040,0.002,0.002,0.004,0.098
313,48.578,48.325,0.252,44.975,0.014,2.602,0.204,0.010,0.036,0.054,0.003,0.003,0.003,0.423
314,57.906,57.813,0.093,56.507,0.004,0.856,0.257,0.008,0.045,0.041,0.002,0.003,0.004,0.086
315,36.486,36.401,0.085,35.188,0.004,0.572,0.169,0.006,0.050,0.044,0.002,0.002,0.004,0.360
316,42.420,42.329,0.091,41.057,0.004,0.837,0.251,0.007,0.044,0.039,0.002,0.002,0.004,0.083
317,78.447,78.361,0.087,77.460,0.005,0.566,0.176,0.005,0.048,0.029,0.002,0.004,0.003,0.064
318,7.616,7.519,0.097,6.202,0.004,0.862,0.259,0.008,0.048,0.038,0.002,0.003,0.004,0.091
319,46.470,46.130,0.341,39.912,0.010,4.140,1.284,0.020,0.159,0.176,0.004,0.006,0.015,0.403
320,45.798,45.691,0.108,14.427,0.004,1.925,29.115,0.027,0.044,0.041,0.002,0.003,0.004,0.099
321,42.039,41.952,0.087,40.950,0.005,0.626,0.191,0.008,0.056,0.036,0.003,0.005,0.003,0.069
322,49.185,49.094,0.091,47.808,0.004,0.840,0.259,0.007,0.041,0.040,0.002,0.002,0.003,0.088
323,44.609,44.505,0.104,43.110,0.004,0.894,0.287,0.007,0.048,0.043,0.002,0.002,0.004,0.104
324,56.565,56.422,0.143,52.645,0.011,3.117,0.262,0.008,0.044,0.039,0.002,0.003,0.004,0.288
325,48.535,48.251,0.284,45.577,0.014,1.570,0.257,0.007,0.178,0.189,0.006,0.009,0.017,0.427
326,42.479,42.413,0.066,41.562,0.003,0.542,0.166,0.006,0.036,0.027,0.001,0.002,0.003,0.066
327,53.236,53.168,0.068,52.299,0.003,0.548,0.180,0.007,0.035,0.029,0.002,0.001,0.002,0.061
328,36.216,35.569,0.647,34.667,0.006,0.569,0.179,0.010,0.042,0.025,0.002,0.002,0.003,0.065
329,42.071,41.796,0.275,37.976,0.013,2.674,0.283,0.007,0.194,0.186,0.005,0.006,0.016,0.434
330,45.799,45.661,0.138,44.731,0.005,0.580,0.178,0.011,0.047,0.029,0.002,0.004,0.003,0.071
331,39.434,39.349,0.086,2.438,0.003,0.564,36.213,0.006,0.035,0.025,0.001,0.003,0.003,0.057
332,47.924,47.856,0.068,46.947,0.003,0.582,0.183,0.006,0.035,0.029,0.001,0.002,0.003,0.065
333,51.509,51.166,0.343,5.142,0.025,2.539,42.839,0.025,0.046,0.112,0.006,0.010,0.003,0.419
334,30.996,30.898,0.098,29.912,0.005,0.610,0.191,0.007,0.058,0.033,0.002,0.005,0.003,0.072
335,42.005,41.900,0.104,40.611,0.004,0.802,0.263,0.011,0.060,0.040,0.002,0.004,0.004,0.100
336,42.102,42.000,0.102,40.600,0.004,0.903,0.259,0.009,0.052,0.054,0.002,0.003,0.004,0.109
337,54.643,54.454,0.189,52.520,0.004,0.802,0.945,0.007,0.044,0.038,0.002,0.003,0.004,0.086
338,55.099,55.013,0.086,53.741,0.003,0.591,0.189,0.006,0.049,0.055,0.002,0.003,0.004,0.372
339,38.872,38.590,0.281,35.255,0.014,2.169,0.287,0.008,0.170,0.186,0.005,0.009,0.016,0.474
340,34.686,34.547,0.139,30.470,0.013,3.134,0.613,0.042,0.080,0.046,0.004,0.009,0.004,0.132
341,36.881,36.708,0.173,33.721,0.011,2.275,0.189,0.008,0.043,0.031,0.002,0.004,0.003,0.421
342,47.916,47.838,0.077,46.601,0.002,0.763,0.281,0.011,0.043,0.040,0.029,0.003,0.004,0.062
343,51.191,51.067,0.124,12.199,0.014,0.614,38.036,0.006,0.057,0.031,0.003,0.004,0.004,0.099
344,30.577,30.483,0.093,29.547,0.004,0.577,0.184,0.008,0.054,0.029,0.002,0.004,0.004,0.071
345,52.962,52.892,0.071,51.971,0.004,0.581,0.186,0.007,0.040,0.029,0.001,0.002,0.003,0.068
346,41.918,41.548,0.369,35.450,0.013,4.019,1.264,0.029,0.161,0.179,0.006,0.008,0.016,0.405
347,38.317,38.218,0.099,36.901,0.004,0.812,0.301,0.009,0.045,0.039,0.002,0.003,0.004,0.097
348,37.453,37.348,0.106,36.327,0.004,0.664,0.178,0.009,0.053,0.033,0.002,0.004,0.003,0.071
349,53.865,53.770,0.094,52.475,0.004,0.842,0.258,0.007,0.044,0.039,0.002,0.003,0.004,0.093
350,43.109,43.045,0.064,42.186,0.003,0.547,0.162,0.006,0.038,0.027,0.001,0.003,0.002,0.068
351,56.563,56.431,0.132,6.510,0.005,0.586,49.152,0.008,0.055,0.028,0.002,0.003,0.003,0.080
352,26.398,26.272,0.126,20.674,0.004,3.925,1.430,0.040,0.057,0.040,0.002,0.004,0.004,0.091
353,46.287,46.211,0.076,45.321,0.003,0.561,0.181,0.006,0.039,0.029,0.001,0.003,0.003,0.063
354,35.194,35.063,0.131,34.004,0.004,0.630,0.188,0.008,0.083,0.045,0.002,0.004,0.003,0.093
355,34.067,33.974,0.093,32.985,0.006,0.611,0.194,0.009,0.053,0.032,0.002,0.004,0.004,0.075
356,50.696,50.308,0.387,43.721,0.014,4.286,1.400,0.028,0.177,0.230,0.006,0.008,0.015,0.423
357,48.430,48.133,0.296,41.772,0.014,4.430,1.306,0.029,0.043,0.038,0.002,0.003,0.004,0.493
358,40.309,40.220,0.089,39.294,0.006,0.574,0.181,0.010,0.048,0.031,0.002,0.004,0.003,0.068
359,40.681,40.580,0.101,39.254,0.004,0.843,0.265,0.008,0.051,0.041,0.002,0.003,0.004,0.105
360,64.350,64.130,0.221,61.730,0.004,0.815,1.277,0.008,0.103,0.053,0.003,0.014,0.004,0.118
361,71.279,71.152,0.127,8.172,0.005,0.662,61.932,0.007,0.056,0.034,0.002,0.005,0.003,0.274
362,63.446,63.325,0.120,3.167,0.004,0.626,59.337,0.008,0.051,0.034,0.015,0.004,0.007,0.072
363,3.624,3.531,0.093,2.496,0.004,0.619,0.182,0.009,0.078,0.039,0.006,0.007,0.005,0.086
364,31.587,31.533,0.054,30.633,0.001,0.584,0.180,0.003,0.029,0.027,0.001,0.017,0.002,0.055
365,38.289,38.182,0.107,34.009,0.002,2.444,1.545,0.065,0.028,0.027,0.002,0.002,0.002,0.057
366,65.947,65.851,0.095,64.508,0.004,0.873,0.263,0.008,0.045,0.044,0.002,0.002,0.004,0.099
367,74.175,74.061,0.114,3.243,0.006,0.639,69.997,0.009,0.050,0.031,0.003,0.004,0.003,0.074
368,78.339,78.264,0.075,14.315,0.003,0.536,63.278,0.006,0.035,0.027,0.001,0.002,0.003,0.060
369,55.032,54.886,0.146,7.201,0.005,0.602,46.845,0.006,0.068,0.044,0.002,0.003,0.006,0.103
370,62.622,62.505,0.117,4.879,0.005,0.825,56.581,0.010,0.056,0.039,0.002,0.004,0.004,0.098
371,4.543,4.458,0.085,3.457,0.004,0.590,0.207,0.011,0.049,0.053,0.002,0.004,0.004,0.077
372,31.310,31.246,0.063,30.285,0.002,0.624,0.193,0.003,0.040,0.029,0.001,0.003,0.003,0.062
373,53.031,52.941,0.090,51.703,0.004,0.791,0.251,0.007,0.045,0.039,0.002,0.002,0.004,0.093
374,43.078,42.985,0.093,41.754,0.004,0.789,0.254,0.009,0.042,0.037,0.002,0.003,0.004,0.088
375,54.578,54.485,0.092,53.192,0.004,0.833,0.255,0.007,0.047,0.041,0.002,0.002,0.004,0.099
376,52.812,52.729,0.082,51.803,0.004,0.548,0.174,0.007,0.048,0.043,0.002,0.003,0.004,0.093
377,45.337,45.039,0.298,41.769,0.014,2.063,0.288,0.021,0.169,0.255,0.006,0.012,0.016,0.427
378,56.187,56.096,0.091,54.809,0.005,0.812,0.267,0.009,0.044,0.048,0.002,0.003,0.004,0.093
379,44.698,44.611,0.086,43.720,0.004,0.540,0.167,0.008,0.060,0.031,0.002,0.005,0.003,0.071
380,44.707,44.419,0.288,41.674,0.014,1.585,0.271,0.008,0.170,0.187,0.006,0.009,0.016,0.479
381,50.664,50.572,0.092,49.262,0.004,0.840,0.269,0.008,0.046,0.039,0.002,0.003,0.004,0.095
382,56.234,56.147,0.087,54.870,0.004,0.619,0.209,0.007,0.046,0.039,0.002,0.003,0.004,0.346
383,45.961,45.883,0.078,44.930,0.004,0.607,0.168,0.007,0.050,0.037,0.002,0.003,0.004,0.070
384,52.891,52.813,0.078,51.924,0.005,0.534,0.189,0.008,0.039,0.039,0.002,0.003,0.003,0.069
385,42.521,42.233,0.288,38.499,0.015,2.581,0.284,0.010,0.190,0.188,0.008,0.007,0.016,0.434
386,56.872,56.593,0.278,53.946,0.014,0.815,0.171,0.006,0.164,0.189,0.074,0.006,0.016,1.191
387,48.872,48.780,0.093,47.484,0.004,0.839,0.262,0.008,0.045,0.039,0.002,0.003,0.004,0.091
388,56.249,56.154,0.094,54.868,0.004,0.833,0.258,0.008,0.049,0.040,0.002,0.004,0.004,0.086
389,83.918,83.832,0.087,82.877,0.004,0.584,0.193,0.012,0.046,0.034,0.002,0.004,0.004,0.072
390,10.873,10.776,0.097,9.530,0.004,0.803,0.253,0.009,0.048,0.040,0.002,0.003,0.004,0.081
391,37.169,37.028,0.141,35.501,0.003,0.847,0.263,0.006,0.154,0.138,0.003,0.005,0.015,0.094
392,37.745,37.644,0.101,36.638,0.004,0.618,0.191,0.008,0.071,0.028,0.003,0.003,0.006,0.075
393,56.929,56.855,0.074,55.912,0.004,0.596,0.189,0.007,0.040,0.029,0.002,0.002,0.003,0.071
394,45.573,45.501,0.072,44.604,0.004,0.557,0.182,0.007,0.036,0.029,0.001,0.003,0.003,0.075
395,53.131,53.044,0.087,52.101,0.004,0.587,0.184,0.008,0.046,0.030,0.001,0.003,0.003,0.075
396,28.934,28.516,0.418,25.539,0.021,1.613,0.285,0.011,0.288,0.236,0.011,0.018,0.020,0.475
397,48.990,48.901,0.089,47.710,0.004,0.750,0.250,0.007,0.043,0.039,0.002,0.003,0.003,0.090
398,56.473,56.383,0.091,55.168,0.004,0.780,0.240,0.009,0.044,0.037,0.003,0.002,0.004,0.091
399,40.367,40.273,0.094,38.910,0.004,0.885,0.272,0.008,0.048,0.042,0.002,0.002,0.004,0.097
400,52.502,52.407,0.096,51.143,0.004,0.814,0.247,0.008,0.051,0.038,0.002,0.003,0.004,0.091
401,55.091,54.824,0.267,52.598,0.015,1.214,0.172,0.006,0.169,0.190,0.005,0.006,0.015,0.434
402,56.948,56.841,0.108,16.407,0.004,0.582,39.647,0.007,0.048,0.041,0.002,0.003,0.004,0.097
403,37.177,36.952,0.225,34.332,0.004,0.654,1.498,0.013,0.047,0.032,0.003,0.004,0.006,0.358
404,57.519,57.398,0.121,53.530,0.004,3.375,0.285,0.014,0.044,0.041,0.002,0.003,0.004,0.096
405,44.844,44.664,0.181,42.754,0.007,1.041,0.222,0.012,0.219,0.192,0.043,0.007,0.018,0.149
406,49.083,49.011,0.072,48.109,0.004,0.553,0.184,0.008,0.043,0.030,0.002,0.003,0.003,0.072
407,51.366,51.268,0.098,49.949,0.004,0.839,0.266,0.009,0.048,0.042,0.002,0.003,0.004,0.103
408,50.313,50.242,0.071,49.325,0.004,0.577,0.193,0.008,0.032,0.030,0.002,0.002,0.002,0.067
409,53.070,52.867,0.202,49.947,0.005,1.396,1.306,0.026,0.046,0.039,0.002,0.002,0.004,0.095
410,90.362,90.277,0.086,6.010,0.003,0.622,83.493,0.008,0.039,0.029,0.002,0.003,0.003,0.065
411,840.487,840.361,0.125,4.087,0.004,0.631,58.235,0.008,0.040,776.927,0.017,0.004,0.003,0.405
412,1094.188,1092.871,1.316,5.905,0.004,0.652,32.864,0.008,0.047,1052.795,0.002,0.014,0.004,0.576
413,178.675,178.579,0.097,3.898,0.004,0.589,32.669,0.008,0.050,141.259,0.002,0.003,0.004,0.095
414,61.596,61.496,0.100,9.568,0.004,0.566,51.149,0.009,0.051,0.056,0.002,0.003,0.003,0.083
415,67.815,67.708,0.107,5.179,0.004,0.617,61.681,0.009,0.049,0.083,0.003,0.004,0.004,0.075
416,94.040,93.933,0.107,3.666,0.005,0.924,87.993,0.008,0.063,0.060,0.003,0.005,0.004,1.201
417,84.285,84.185,0.100,4.533,0.005,0.599,78.863,0.008,0.045,0.053,0.002,0.004,0.004,0.070
418,401.920,401.835,0.086,12.410,0.004,0.707,0.177,0.008,0.048,388.371,0.002,0.010,0.003,0.095
419,5.126,5.021,0.105,3.934,0.004,0.640,0.212,0.008,0.057,0.073,0.002,0.005,0.004,0.082
420,27.916,27.636,0.280,24.697,0.011,1.666,0.174,0.006,0.183,0.460,0.006,0.011,0.015,0.407
421,57.869,57.801,0.067,56.926,0.004,0.531,0.166,0.007,0.037,0.056,0.002,0.002,0.003,0.068
422,40.614,40.338,0.276,38.119,0.005,0.605,0.884,0.009,0.085,0.077,0.004,0.007,0.004,0.540
423,52.357,52.286,0.072,51.335,0.004,0.575,0.184,0.006,0.040,0.063,0.001,0.002,0.003,0.073
424,47.321,47.247,0.073,46.292,0.004,0.579,0.186,0.007,0.038,0.061,0.001,0.002,0.003,0.074
425,63.942,63.855,0.088,62.628,0.004,0.757,0.240,0.007,0.044,0.079,0.002,0.002,0.003,0.088
426,43.383,43.284,0.099,42.213,0.004,0.636,0.215,0.008,0.052,0.068,0.002,0.006,0.004,0.076
427,45.177,45.105,0.072,44.140,0.004,0.596,0.188,0.006,0.037,0.064,0.001,0.002,0.003,0.065
428,56.009,55.937,0.072,55.011,0.004,0.566,0.179,0.006,0.035,0.062,0.001,0.002,0.003,0.069
429,53.748,53.681,0.067,52.800,0.003,0.549,0.172,0.006,0.033,0.052,0.001,0.001,0.003,0.062
430,41.730,41.605,0.126,40.193,0.007,0.843,0.267,0.011,0.073,0.097,0.003,0.005,0.005,0.101
431,58.248,58.174,0.074,57.268,0.004,0.547,0.184,0.007,0.036,0.060,0.001,0.002,0.003,0.063
432,49.616,49.518,0.098,48.527,0.006,0.568,0.184,0.008,0.053,0.071,0.005,0.006,0.003,0.084
433,66.885,66.813,0.072,65.902,0.004,0.547,0.173,0.007,0.043,0.058,0.001,0.002,0.003,0.073
434,65.430,65.354,0.076,64.411,0.004,0.571,0.187,0.007,0.037,0.060,0.001,0.002,0.003,0.071
435,47.423,47.341,0.082,46.409,0.005,0.549,0.181,0.009,0.048,0.063,0.002,0.003,0.003,0.071
436,50.767,50.660,0.107,49.447,0.006,0.778,0.193,0.009,0.085,0.061,0.002,0.007,0.003,0.071
437,90.608,90.508,0.099,3.549,0.004,0.592,86.159,0.009,0.051,0.062,0.001,0.005,0.003,0.074
438,3.140,3.069,0.071,2.186,0.004,0.531,0.173,0.006,0.036,0.060,0.001,0.002,0.003,0.067
439,55.741,55.596,0.145,52.233,0.001,1.925,1.285,0.015,0.024,0.051,0.001,0.001,0.002,0.058
440,48.234,48.126,0.108,46.665,0.005,0.864,0.315,0.011,0.063,0.090,0.002,0.004,0.004,0.103
441,56.336,56.259,0.077,55.349,0.003,0.547,0.173,0.007,0.045,0.059,0.002,0.002,0.003,0.069
442,35.787,35.602,0.185,31.978,0.024,1.091,0.193,0.009,0.053,0.064,0.002,0.003,0.003,2.182
443,61.263,60.985,0.278,56.524,0.013,3.067,0.315,0.008,0.163,0.409,0.005,0.007,0.015,0.457
444,35.758,35.603,0.155,30.089,0.005,0.535,0.184,0.009,0.064,4.519,0.005,0.011,0.005,0.179
445,53.285,52.997,0.288,51.027,0.014,0.693,0.174,0.006,0.174,0.436,0.006,0.009,0.016,0.441
446,47.113,47.038,0.076,43.784,0.004,2.853,0.205,0.026,0.035,0.057,0.001,0.002,0.003,0.069
447,50.406,50.330,0.076,49.367,0.004,0.586,0.186,0.007,0.037,0.061,0.002,0.002,0.003,0.075
448,53.841,53.759,0.083,50.317,0.004,2.796,0.217,0.022,0.243,0.066,0.001,0.003,0.003,0.087
449,75.075,74.973,0.102,11.494,0.004,0.559,62.724,0.007,0.038,0.063,0.001,0.002,0.003,0.077
450,21.457,21.375,0.082,20.488,0.004,0.524,0.173,0.007,0.043,0.056,0.002,0.003,0.003,0.071
451,56.459,56.326,0.133,55.088,0.004,0.547,0.436,0.009,0.051,0.080,0.002,0.003,0.004,0.103
452,49.274,49.170,0.104,47.561,0.005,0.986,0.331,0.009,0.061,0.099,0.002,0.003,0.004,0.109
453,49.173,49.092,0.080,48.119,0.004,0.570,0.197,0.007,0.044,0.065,0.001,0.003,0.003,0.079
454,59.350,59.258,0.092,57.951,0.004,0.794,0.269,0.008,0.046,0.082,0.002,0.003,0.004,0.095
455,43.445,43.270,0.174,39.644,0.013,2.983,0.313,0.011,0.060,0.096,0.003,0.004,0.004,0.139
456,49.041,48.894,0.147,47.781,0.006,0.621,0.194,0.009,0.074,0.070,0.004,0.011,0.003,0.122
457,46.945,46.788,0.156,45.347,0.004,0.830,0.297,0.016,0.093,0.096,0.003,0.005,0.016,0.081
458,60.173,60.100,0.073,59.159,0.003,0.562,0.190,0.008,0.047,0.061,0.001,0.002,0.003,0.062
459,53.970,53.862,0.108,52.516,0.004,0.831,0.271,0.009,0.052,0.086,0.002,0.002,0.004,0.086
460,56.517,56.420,0.097,55.104,0.004,0.817,0.263,0.008,0.046,0.085,0.002,0.003,0.004,0.085
461,91.161,91.046,0.115,87.856,0.007,2.657,0.230,0.044,0.090,0.069,0.002,0.004,0.003,0.083
462,5.555,5.313,0.242,2.811,0.005,0.912,0.313,0.009,0.168,0.419,0.006,0.011,0.016,0.643
463,46.298,46.231,0.067,45.326,0.004,0.554,0.178,0.006,0.035,0.058,0.001,0.002,0.003,0.064
464,61.087,60.983,0.104,59.649,0.004,0.815,0.266,0.007,0.046,0.094,0.002,0.002,0.004,0.094
465,40.553,40.445,0.109,39.414,0.004,0.597,0.204,0.011,0.059,0.066,0.002,0.005,0.004,0.080
466,57.390,57.316,0.075,56.289,0.003,0.642,0.194,0.008,0.041,0.059,0.002,0.002,0.003,0.074
467,42.374,42.287,0.087,41.358,0.006,0.554,0.182,0.009,0.046,0.057,0.002,0.004,0.003,0.067
468,51.334,51.262,0.072,50.346,0.003,0.559,0.176,0.006,0.035,0.061,0.001,0.001,0.003,0.070
469,56.865,56.700,0.165,55.407,0.005,0.806,0.250,0.008,0.039,0.061,0.002,0.002,0.003,0.118
470,45.082,44.977,0.105,43.953,0.005,0.585,0.188,0.011,0.065,0.059,0.020,0.006,0.004,0.081
