Performance Profiler Log
Started: 20260412_010852
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
77,16.739,11.345,5.394,9.966,0.004,0.997,0.227,0.006,0.039,0.017,0.002,0.002,0.004,0.081
78,16.387,10.903,5.485,9.444,0.004,1.064,0.238,0.007,0.040,0.017,0.002,0.002,0.004,0.081
79,29.797,22.658,7.138,2.810,0.004,1.007,18.694,0.006,0.021,0.011,0.001,0.001,0.002,0.101
80,6.419,2.070,4.349,0.932,0.004,0.777,0.178,0.005,0.081,0.019,0.004,0.007,0.003,0.060
81,14.226,10.328,3.898,9.327,0.001,0.717,0.206,0.002,0.017,0.009,0.000,0.002,0.002,0.046
82,16.483,10.978,5.505,9.558,0.004,1.003,0.233,0.007,0.051,0.018,0.002,0.003,0.004,0.096
83,16.811,11.245,5.566,9.864,0.004,0.996,0.229,0.006,0.035,0.018,0.002,0.003,0.004,0.085
84,16.388,10.886,5.501,9.488,0.004,1.011,0.232,0.006,0.032,0.018,0.002,0.003,0.004,0.087
85,16.595,10.724,5.871,9.390,0.004,0.944,0.222,0.007,0.031,0.018,0.002,0.003,0.004,0.100
86,16.788,11.232,5.556,9.811,0.004,1.004,0.240,0.006,0.048,0.025,0.002,0.004,0.004,0.086
87,15.680,10.186,5.494,8.780,0.004,0.997,0.229,0.006,0.048,0.024,0.002,0.004,0.004,0.087
88,17.012,11.475,5.537,10.088,0.004,0.995,0.229,0.006,0.041,0.019,0.002,0.003,0.004,0.084
89,17.105,11.515,5.590,10.102,0.004,0.998,0.229,0.006,0.058,0.018,0.002,0.003,0.004,0.091
90,15.757,10.192,5.565,8.782,0.004,1.010,0.231,0.007,0.044,0.018,0.002,0.002,0.004,0.089
91,16.682,11.243,5.439,9.871,0.004,0.989,0.229,0.006,0.038,0.017,0.002,0.002,0.004,0.080
92,16.658,11.186,5.471,9.807,0.004,0.993,0.230,0.006,0.039,0.017,0.002,0.002,0.004,0.083
93,16.762,11.297,5.466,9.920,0.004,0.991,0.231,0.006,0.038,0.018,0.002,0.002,0.004,0.082
94,16.407,10.858,5.548,9.442,0.004,1.008,0.238,0.006,0.039,0.018,0.002,0.003,0.004,0.093
95,16.653,10.834,5.819,9.490,0.004,0.959,0.224,0.007,0.030,0.017,0.002,0.002,0.004,0.094
96,16.624,11.006,5.618,9.644,0.004,0.982,0.226,0.007,0.030,0.017,0.002,0.003,0.004,0.087
97,16.568,10.754,5.814,9.380,0.004,0.993,0.226,0.008,0.031,0.017,0.002,0.003,0.004,0.087
98,16.871,11.239,5.632,9.967,0.004,0.906,0.213,0.007,0.030,0.017,0.002,0.002,0.004,0.087
99,15.852,10.089,5.763,8.751,0.004,0.954,0.224,0.007,0.031,0.018,0.002,0.003,0.004,0.093
100,17.450,12.526,4.923,11.606,0.004,0.659,0.139,0.006,0.020,0.013,0.002,0.002,0.003,0.073
101,16.142,10.724,5.418,9.345,0.004,0.981,0.229,0.006,0.050,0.017,0.002,0.004,0.004,0.082
102,16.373,10.902,5.471,9.541,0.004,0.982,0.229,0.006,0.037,0.017,0.002,0.002,0.004,0.078
103,16.820,11.306,5.514,9.909,0.004,0.779,0.183,0.007,0.034,0.017,0.002,0.003,0.004,0.363
104,16.799,11.431,5.368,10.314,0.004,0.802,0.149,0.009,0.044,0.017,0.002,0.002,0.004,0.084
105,15.987,10.529,5.458,9.129,0.004,1.001,0.241,0.007,0.039,0.018,0.002,0.003,0.004,0.083
106,16.323,10.905,5.418,9.504,0.004,0.994,0.234,0.006,0.049,0.020,0.002,0.003,0.004,0.086
107,16.231,10.669,5.562,9.269,0.004,1.001,0.229,0.007,0.042,0.018,0.002,0.003,0.004,0.091
108,16.421,10.936,5.485,9.546,0.004,0.998,0.230,0.006,0.037,0.017,0.002,0.003,0.004,0.091
109,16.687,11.157,5.530,9.752,0.004,1.005,0.233,0.007,0.042,0.017,0.002,0.003,0.004,0.089
110,17.043,11.480,5.562,10.097,0.004,0.998,0.229,0.006,0.038,0.018,0.002,0.002,0.004,0.082
111,15.960,10.575,5.384,9.182,0.004,1.004,0.229,0.006,0.032,0.018,0.002,0.003,0.004,0.092
112,16.659,11.166,5.493,9.785,0.004,0.999,0.229,0.006,0.037,0.017,0.002,0.002,0.004,0.082
113,16.858,11.449,5.409,10.066,0.004,0.986,0.235,0.006,0.041,0.017,0.002,0.003,0.004,0.085
114,16.387,10.878,5.509,9.469,0.004,1.008,0.233,0.006,0.043,0.017,0.002,0.003,0.004,0.090
115,16.808,10.922,5.886,9.559,0.004,0.968,0.226,0.008,0.031,0.021,0.002,0.003,0.004,0.096
116,16.617,10.916,5.701,9.522,0.004,0.992,0.233,0.007,0.046,0.018,0.002,0.003,0.004,0.086
117,16.913,11.346,5.567,9.957,0.004,0.993,0.231,0.006,0.041,0.018,0.002,0.002,0.004,0.087
118,15.885,10.409,5.476,8.997,0.004,1.001,0.230,0.006,0.050,0.024,0.002,0.004,0.004,0.088
119,16.999,11.532,5.467,10.150,0.004,0.985,0.243,0.006,0.034,0.018,0.002,0.003,0.004,0.082
120,16.235,10.852,5.383,9.746,0.004,0.779,0.149,0.008,0.057,0.018,0.002,0.003,0.004,0.081
121,16.913,11.399,5.514,10.021,0.004,0.991,0.229,0.007,0.039,0.017,0.002,0.002,0.004,0.083
122,16.733,11.051,5.683,10.092,0.004,0.652,0.143,0.006,0.053,0.018,0.002,0.003,0.004,0.074
123,16.305,10.734,5.571,9.322,0.004,1.012,0.233,0.007,0.041,0.018,0.002,0.003,0.004,0.090
124,16.827,11.861,4.966,10.912,0.004,0.642,0.159,0.006,0.041,0.017,0.002,0.003,0.004,0.071
125,16.860,11.366,5.494,9.972,0.004,0.991,0.230,0.008,0.047,0.018,0.002,0.002,0.004,0.090
126,16.387,10.753,5.634,9.331,0.004,1.026,0.234,0.006,0.038,0.018,0.002,0.002,0.004,0.088
127,16.834,10.944,5.890,9.561,0.004,0.977,0.225,0.007,0.032,0.031,0.002,0.003,0.004,0.099
128,16.871,11.342,5.529,9.953,0.004,0.997,0.228,0.006,0.040,0.018,0.002,0.002,0.004,0.089
129,16.406,10.527,5.879,9.081,0.004,1.001,0.236,0.007,0.061,0.021,0.002,0.005,0.004,0.104
130,16.868,12.508,4.360,11.488,0.004,0.690,0.150,0.006,0.051,0.017,0.002,0.003,0.004,0.092
131,14.819,8.960,5.858,7.479,0.004,1.021,0.232,0.007,0.059,0.029,0.002,0.004,0.004,0.121
132,16.806,10.776,6.030,9.308,0.004,1.040,0.240,0.008,0.050,0.018,0.002,0.003,0.004,0.100
133,16.575,10.510,6.065,9.173,0.004,0.950,0.225,0.011,0.026,0.013,0.002,0.003,0.002,0.102
134,16.554,10.380,6.175,8.943,0.004,1.021,0.231,0.007,0.043,0.017,0.002,0.003,0.004,0.104
135,16.515,10.679,5.836,9.238,0.004,1.021,0.240,0.007,0.049,0.018,0.002,0.003,0.004,0.095
136,16.892,11.050,5.842,9.599,0.004,1.015,0.237,0.007,0.061,0.021,0.002,0.003,0.004,0.098
137,16.712,10.803,5.909,9.365,0.004,1.020,0.234,0.007,0.052,0.018,0.002,0.004,0.004,0.093
138,16.285,10.562,5.722,9.093,0.004,1.048,0.241,0.008,0.046,0.020,0.003,0.003,0.004,0.092
139,16.581,10.644,5.937,9.225,0.004,1.017,0.229,0.008,0.041,0.018,0.002,0.002,0.004,0.095
140,16.665,10.455,6.210,8.890,0.004,1.044,0.327,0.008,0.051,0.018,0.002,0.003,0.004,0.105
141,16.489,10.576,5.912,9.113,0.006,1.039,0.238,0.007,0.047,0.017,0.002,0.003,0.004,0.102
142,16.570,10.658,5.912,9.199,0.004,1.018,0.243,0.006,0.069,0.017,0.002,0.003,0.004,0.093
143,16.657,10.722,5.935,9.275,0.004,1.029,0.243,0.007,0.046,0.018,0.002,0.003,0.004,0.092
144,16.329,10.863,5.466,9.478,0.004,0.988,0.229,0.006,0.051,0.018,0.002,0.002,0.004,0.082
145,17.586,12.093,5.493,10.629,0.004,0.991,0.244,0.080,0.038,0.017,0.002,0.002,0.004,0.082
146,15.129,10.728,4.400,9.615,0.003,0.755,0.188,0.006,0.047,0.034,0.004,0.003,0.003,0.070
147,16.471,10.820,5.651,9.359,0.004,1.033,0.241,0.007,0.059,0.018,0.002,0.003,0.004,0.092
148,16.333,10.256,6.077,8.805,0.004,1.044,0.235,0.008,0.034,0.018,0.002,0.002,0.004,0.100
149,16.645,10.712,5.933,9.259,0.004,1.023,0.243,0.009,0.048,0.017,0.002,0.003,0.004,0.101
150,16.416,10.662,5.755,9.289,0.004,0.963,0.237,0.008,0.029,0.015,0.002,0.002,0.003,0.110
151,17.073,11.045,6.028,9.590,0.004,1.018,0.241,0.007,0.049,0.017,0.002,0.003,0.006,0.107
152,16.338,10.351,5.988,9.020,0.004,0.936,0.226,0.008,0.032,0.017,0.003,0.003,0.004,0.098
153,16.994,11.077,5.917,9.762,0.004,0.917,0.221,0.008,0.030,0.016,0.002,0.002,0.004,0.111
154,16.206,10.276,5.930,8.853,0.004,0.997,0.245,0.008,0.046,0.017,0.002,0.002,0.004,0.098
155,16.842,10.838,6.004,9.279,0.004,1.118,0.261,0.008,0.042,0.017,0.002,0.003,0.004,0.101
156,16.310,10.445,5.865,8.855,0.004,1.065,0.239,0.009,0.047,0.019,0.002,0.005,0.004,0.196
157,16.545,10.302,6.242,8.838,0.004,1.035,0.236,0.007,0.051,0.018,0.002,0.003,0.004,0.104
158,26.740,20.712,6.028,19.164,0.004,1.106,0.248,0.010,0.049,0.018,0.002,0.003,0.006,0.101
159,12.966,8.749,4.218,7.720,0.002,0.749,0.174,0.004,0.024,0.011,0.001,0.002,0.002,0.060
160,13.106,8.856,4.250,6.711,0.002,0.752,0.169,0.004,0.017,0.015,0.001,0.002,1.126,0.057
161,35.758,29.748,6.010,28.279,0.004,1.035,0.234,0.008,0.053,0.017,0.002,0.003,0.004,0.109
162,19.529,15.006,4.523,13.608,0.006,0.770,0.181,0.005,0.029,0.013,0.001,0.002,0.003,0.389
163,9.020,3.169,5.851,1.705,0.007,1.041,0.217,0.009,0.027,0.018,0.004,0.004,0.003,0.135
164,6.226,1.830,4.396,0.786,0.002,0.775,0.170,0.004,0.024,0.011,0.001,0.002,0.003,0.052
165,9.037,4.881,4.157,3.873,0.001,0.733,0.190,0.005,0.017,0.009,0.001,0.001,0.002,0.049
166,16.813,10.740,6.073,9.312,0.004,1.016,0.231,0.007,0.046,0.017,0.002,0.002,0.004,0.099
167,16.657,10.906,5.751,9.430,0.004,1.023,0.249,0.007,0.065,0.018,0.002,0.003,0.004,0.100
168,16.316,10.140,6.176,8.486,0.005,1.135,0.324,0.007,0.047,0.017,0.002,0.003,0.004,0.109
169,16.576,10.813,5.763,9.280,0.004,1.091,0.250,0.007,0.046,0.017,0.002,0.002,0.004,0.109
170,16.711,10.739,5.972,9.342,0.004,0.981,0.235,0.011,0.047,0.019,0.002,0.002,0.004,0.092
171,16.712,10.705,6.007,9.252,0.005,1.026,0.238,0.007,0.047,0.019,0.002,0.003,0.004,0.102
172,16.414,10.460,5.954,8.910,0.004,1.127,0.236,0.008,0.054,0.018,0.002,0.004,0.004,0.095
173,16.395,11.007,5.388,9.953,0.002,0.756,0.171,0.004,0.039,0.018,0.002,0.003,0.004,0.056
174,16.501,11.017,5.485,9.575,0.004,1.056,0.235,0.007,0.024,0.014,0.002,0.002,0.003,0.096
175,16.872,11.356,5.517,9.976,0.004,0.989,0.229,0.007,0.040,0.018,0.002,0.002,0.004,0.085
176,16.720,10.801,5.919,9.333,0.004,1.040,0.242,0.008,0.045,0.018,0.002,0.003,0.004,0.103
177,16.126,10.041,6.085,8.485,0.004,1.134,0.238,0.007,0.047,0.023,0.002,0.003,0.004,0.095
178,16.293,10.198,6.096,8.734,0.004,1.017,0.238,0.007,0.047,0.018,0.002,0.003,0.004,0.124
179,16.776,12.451,4.325,11.486,0.004,0.676,0.145,0.007,0.025,0.016,0.002,0.002,0.003,0.085
180,16.129,9.912,6.216,8.486,0.004,1.032,0.222,0.010,0.033,0.020,0.002,0.002,0.004,0.099
181,16.409,12.274,4.135,11.338,0.004,0.648,0.147,0.007,0.027,0.017,0.002,0.003,0.003,0.078
182,16.695,10.873,5.822,9.673,0.004,0.826,0.184,0.005,0.052,0.021,0.004,0.003,0.004,0.097
183,16.007,9.720,6.286,8.235,0.004,1.058,0.239,0.007,0.050,0.019,0.002,0.003,0.004,0.099
184,16.680,10.664,6.016,9.605,0.002,0.748,0.181,0.004,0.043,0.018,0.002,0.003,0.004,0.056
185,16.044,11.575,4.469,10.554,0.001,0.744,0.174,0.003,0.017,0.021,0.001,0.005,0.003,0.053
186,16.185,10.235,5.950,8.768,0.004,1.054,0.233,0.007,0.041,0.018,0.002,0.002,0.004,0.101
187,16.993,10.973,6.020,9.434,0.007,1.076,0.238,0.007,0.057,0.033,0.003,0.002,0.004,0.112
188,15.719,9.673,6.046,8.209,0.006,1.010,0.239,0.007,0.058,0.031,0.002,0.004,0.004,0.103
189,16.812,12.433,4.379,11.417,0.001,0.742,0.176,0.004,0.023,0.012,0.001,0.003,0.003,0.051
190,17.163,12.582,4.582,11.655,0.004,0.639,0.151,0.007,0.023,0.013,0.002,0.002,0.003,0.083
191,15.798,9.861,5.937,8.390,0.004,1.031,0.236,0.009,0.057,0.020,0.002,0.004,0.004,0.105
192,16.856,12.062,4.794,11.091,0.004,0.655,0.141,0.007,0.051,0.017,0.002,0.006,0.004,0.085
193,15.440,8.936,6.505,7.425,0.004,1.046,0.258,0.008,0.038,0.028,0.002,0.004,0.003,0.120
194,17.333,12.952,4.381,11.945,0.001,0.735,0.178,0.004,0.020,0.011,0.001,0.001,0.003,0.052
195,15.749,10.776,4.972,9.678,0.001,0.746,0.210,0.003,0.053,0.024,0.002,0.004,0.004,0.052
196,16.813,10.985,5.829,9.462,0.004,1.043,0.270,0.009,0.062,0.018,0.002,0.004,0.004,0.106
197,16.023,11.721,4.302,10.716,0.001,0.736,0.172,0.002,0.018,0.015,0.001,0.002,0.004,0.055
198,16.286,10.110,6.175,9.006,0.002,0.748,0.179,0.004,0.043,0.018,0.002,0.003,0.004,0.103
199,16.102,10.802,5.300,9.706,0.003,0.784,0.174,0.003,0.050,0.020,0.002,0.004,0.004,0.053
200,17.008,12.777,4.230,11.826,0.004,0.657,0.164,0.007,0.024,0.014,0.002,0.002,0.003,0.074
201,16.680,10.539,6.141,9.046,0.004,1.051,0.244,0.010,0.051,0.019,0.002,0.003,0.004,0.105
202,15.603,11.269,4.334,10.253,0.004,0.708,0.148,0.007,0.041,0.022,0.002,0.004,0.004,0.077
203,16.828,12.425,4.403,11.512,0.003,0.648,0.139,0.006,0.024,0.016,0.002,0.002,0.003,0.068
204,15.632,10.031,5.601,8.943,0.002,0.749,0.174,0.004,0.057,0.028,0.002,0.004,0.004,0.064
205,16.418,10.316,6.102,8.861,0.004,1.032,0.239,0.007,0.051,0.019,0.002,0.003,0.004,0.094
206,16.841,10.981,5.860,9.520,0.004,1.054,0.235,0.007,0.035,0.017,0.002,0.002,0.004,0.102
207,16.466,10.631,5.836,9.182,0.004,1.046,0.237,0.007,0.039,0.017,0.002,0.004,0.004,0.088
208,16.852,10.903,5.949,9.442,0.005,1.031,0.238,0.007,0.054,0.017,0.002,0.002,0.004,0.101
209,16.746,10.695,6.051,9.272,0.004,1.016,0.237,0.006,0.039,0.017,0.002,0.003,0.004,0.096
210,15.877,10.118,5.759,9.027,0.004,0.757,0.176,0.004,0.058,0.021,0.002,0.004,0.004,0.061
211,16.832,12.557,4.274,11.592,0.004,0.693,0.143,0.008,0.024,0.013,0.002,0.002,0.003,0.074
212,16.964,10.931,6.033,9.521,0.004,1.015,0.231,0.007,0.042,0.017,0.002,0.004,0.004,0.086
213,16.269,10.287,5.981,8.825,0.004,1.049,0.236,0.007,0.044,0.023,0.002,0.003,0.004,0.091
214,16.660,10.728,5.932,9.267,0.004,1.043,0.239,0.008,0.044,0.018,0.002,0.003,0.004,0.098
215,16.955,10.877,6.078,9.447,0.004,0.998,0.246,0.007,0.046,0.018,0.002,0.003,0.004,0.103
216,17.373,11.491,5.882,10.104,0.005,0.964,0.250,0.007,0.034,0.017,0.002,0.003,0.004,0.101
217,15.612,9.943,5.669,8.856,0.003,0.754,0.179,0.006,0.036,0.022,0.002,0.004,0.004,0.077
218,16.691,9.679,7.011,8.170,0.004,1.066,0.242,0.009,0.033,0.015,0.002,0.003,0.004,0.131
219,16.377,9.898,6.479,8.439,0.004,1.028,0.259,0.007,0.038,0.018,0.002,0.002,0.003,0.098
220,16.610,10.776,5.834,9.290,0.004,1.072,0.241,0.007,0.033,0.017,0.002,0.003,0.004,0.104
221,16.804,10.803,6.001,9.408,0.004,0.990,0.236,0.007,0.029,0.017,0.002,0.002,0.004,0.103
222,16.740,10.873,5.867,9.420,0.004,1.054,0.240,0.007,0.029,0.017,0.002,0.003,0.004,0.094
223,16.623,10.288,6.334,8.834,0.003,0.801,0.190,0.005,0.041,0.018,0.002,0.003,0.004,0.387
224,16.740,10.404,6.336,8.994,0.004,1.006,0.235,0.011,0.035,0.017,0.002,0.003,0.004,0.094
225,16.114,10.560,5.554,9.429,0.002,0.812,0.174,0.004,0.048,0.017,0.002,0.003,0.004,0.065
226,16.911,11.721,5.190,10.655,0.002,0.774,0.173,0.003,0.030,0.017,0.001,0.002,0.004,0.060
227,16.760,10.807,5.952,9.422,0.004,0.942,0.243,0.008,0.059,0.020,0.002,0.003,0.004,0.100
228,16.212,8.900,7.312,7.451,0.004,1.033,0.234,0.007,0.041,0.018,0.002,0.004,0.004,0.103
229,16.857,10.104,6.753,8.658,0.004,1.026,0.239,0.007,0.038,0.019,0.002,0.003,0.004,0.105
230,16.537,10.725,5.812,9.344,0.004,0.976,0.235,0.007,0.036,0.017,0.002,0.003,0.004,0.098
231,16.982,11.083,5.899,9.642,0.004,0.998,0.230,0.025,0.055,0.018,0.002,0.003,0.003,0.103
232,16.296,10.473,5.823,9.046,0.005,1.006,0.237,0.007,0.035,0.019,0.004,0.002,0.004,0.108
