Performance Profiler Log
Started: 20260412_174819
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
14,33.244,33.162,0.083,30.990,0.003,0.551,1.490,0.008,0.036,0.001,0.002,0.002,0.003,0.075
15,33.194,33.103,0.092,31.028,0.003,0.598,1.321,0.007,0.048,0.001,0.002,0.002,0.004,0.089
16,33.347,33.249,0.099,30.668,0.003,0.598,1.813,0.023,0.048,0.001,0.002,0.002,0.004,0.087
17,33.420,33.329,0.091,30.819,0.003,0.625,1.740,0.008,0.047,0.001,0.002,0.002,0.004,0.078
18,33.117,33.025,0.092,30.377,0.003,0.607,1.882,0.009,0.053,0.001,0.002,0.003,0.004,0.085
19,33.838,33.743,0.095,31.280,0.004,0.622,1.690,0.008,0.051,0.001,0.002,0.003,0.004,0.079
20,32.399,32.308,0.091,29.879,0.004,0.602,1.678,0.008,0.051,0.001,0.002,0.002,0.004,0.077
21,34.291,34.209,0.082,31.891,0.003,0.463,1.701,0.006,0.039,0.001,0.002,0.001,0.003,0.100
22,32.426,25.706,6.720,23.410,0.003,0.601,1.513,0.010,0.045,0.001,0.002,0.003,0.003,0.114
23,34.174,28.984,5.190,26.908,0.003,0.427,1.508,0.007,0.039,0.001,0.002,0.001,0.003,0.084
24,32.721,27.745,4.976,25.585,0.003,0.456,1.547,0.006,0.050,0.001,0.002,0.001,0.003,0.091
25,26.975,22.339,4.636,20.068,0.003,0.501,1.616,0.007,0.050,0.001,0.002,0.004,0.004,0.083
26,11.418,5.588,5.829,2.978,0.004,0.620,1.782,0.007,0.061,0.001,0.002,0.004,0.004,0.126
27,9.816,5.498,4.318,2.679,0.003,0.484,2.211,0.004,0.044,0.001,0.002,0.002,0.004,0.065
28,17.227,11.291,5.936,8.518,0.005,0.484,2.156,0.006,0.038,0.001,0.001,0.002,0.003,0.078
29,14.824,10.282,4.541,8.102,0.004,0.493,1.552,0.006,0.042,0.001,0.001,0.004,0.003,0.073
30,15.985,11.775,4.209,9.607,0.004,0.468,1.585,0.006,0.033,0.001,0.001,0.002,0.003,0.066
31,17.494,13.126,4.368,10.937,0.004,0.482,1.575,0.005,0.041,0.001,0.001,0.003,0.004,0.074
32,17.260,9.399,7.861,6.754,0.004,0.657,1.781,0.009,0.043,0.001,0.001,0.005,0.003,0.141
33,16.519,11.599,4.920,9.257,0.003,0.483,1.708,0.006,0.054,0.001,0.002,0.002,0.003,0.078
34,16.555,11.844,4.711,9.772,0.004,0.482,1.179,0.008,0.045,0.001,0.001,0.002,0.003,0.347
35,17.006,11.318,5.688,8.780,0.004,0.630,1.698,0.009,0.048,0.001,0.001,0.004,0.005,0.137
36,15.369,9.643,5.726,6.002,0.004,0.645,2.760,0.012,0.076,0.001,0.002,0.004,0.004,0.132
37,16.029,11.338,4.690,9.094,0.004,0.483,1.614,0.006,0.054,0.001,0.002,0.002,0.004,0.075
38,18.118,12.686,5.432,10.496,0.004,0.432,1.623,0.008,0.031,0.001,0.001,0.002,0.004,0.084
39,14.699,9.782,4.917,7.484,0.004,0.502,1.618,0.011,0.049,0.002,0.016,0.003,0.004,0.091
40,18.232,13.519,4.713,11.163,0.005,0.494,1.686,0.005,0.073,0.002,0.003,0.004,0.005,0.078
41,16.605,10.840,5.765,8.744,0.004,0.476,1.489,0.005,0.037,0.001,0.001,0.005,0.003,0.077
42,16.945,12.450,4.494,10.148,0.004,0.412,1.733,0.007,0.050,0.001,0.002,0.003,0.004,0.086
43,14.946,10.453,4.493,8.185,0.003,0.495,1.625,0.005,0.051,0.001,0.002,0.004,0.004,0.078
44,16.650,12.538,4.112,10.521,0.004,0.468,1.421,0.009,0.033,0.001,0.001,0.002,0.003,0.076
45,16.398,10.177,6.222,7.771,0.004,0.615,1.602,0.008,0.034,0.001,0.001,0.002,0.003,0.136
46,17.779,13.038,4.742,11.018,0.003,0.412,1.473,0.006,0.045,0.001,0.001,0.002,0.005,0.071
47,16.447,11.804,4.643,9.633,0.003,0.478,1.570,0.005,0.037,0.001,0.001,0.003,0.003,0.071
48,15.481,11.050,4.431,8.731,0.003,0.463,1.738,0.004,0.037,0.001,0.001,0.004,0.003,0.065
49,18.176,13.742,4.434,11.248,0.003,0.475,1.897,0.006,0.038,0.001,0.001,0.002,0.003,0.067
50,16.352,11.498,4.853,9.103,0.003,0.479,1.784,0.007,0.041,0.001,0.002,0.002,0.003,0.075
51,16.256,10.742,5.514,8.665,0.004,0.477,1.482,0.004,0.030,0.001,0.001,0.003,0.003,0.072
52,16.627,11.969,4.659,9.405,0.003,0.468,1.980,0.006,0.029,0.001,0.001,0.002,0.003,0.071
53,18.757,14.535,4.222,12.457,0.003,0.466,1.499,0.005,0.030,0.001,0.001,0.004,0.003,0.067
54,13.637,9.063,4.574,6.910,0.004,0.479,1.533,0.006,0.043,0.001,0.001,0.003,0.004,0.078
55,17.648,10.616,7.032,8.584,0.004,0.465,1.422,0.009,0.028,0.001,0.001,0.002,0.003,0.098
56,16.309,12.040,4.269,9.734,0.003,0.468,1.723,0.005,0.036,0.001,0.001,0.002,0.002,0.065
57,15.519,11.457,4.062,9.532,0.003,0.466,1.360,0.003,0.026,0.001,0.001,0.002,0.002,0.059
58,20.449,16.228,4.221,14.209,0.003,0.464,1.449,0.004,0.031,0.001,0.001,0.002,0.003,0.062
59,13.976,9.516,4.460,7.370,0.003,0.474,1.542,0.006,0.039,0.001,0.002,0.004,0.003,0.071
60,14.830,10.463,4.367,8.323,0.003,0.471,1.562,0.003,0.029,0.001,0.001,0.003,0.003,0.063
61,17.750,10.040,7.710,7.463,0.004,0.580,1.812,0.009,0.027,0.001,0.002,0.002,0.003,0.136
62,17.477,13.204,4.273,11.085,0.003,0.477,1.510,0.005,0.043,0.001,0.002,0.002,0.003,0.072
63,16.640,10.952,5.688,8.197,0.006,0.646,1.891,0.007,0.059,0.002,0.002,0.004,0.005,0.134
64,17.350,12.119,5.231,7.271,0.004,2.185,2.510,0.007,0.043,0.001,0.002,0.002,0.003,0.091
65,32.174,26.192,5.982,23.897,0.003,0.612,1.486,0.006,0.061,0.001,0.002,0.002,0.004,0.118
66,35.275,30.957,4.318,28.957,0.003,0.419,1.453,0.005,0.041,0.001,0.002,0.002,0.003,0.072
67,168.082,151.697,16.386,13.913,0.003,0.474,82.507,54.638,0.049,0.001,0.002,0.003,0.004,0.103
68,135.843,126.712,9.131,2.547,0.004,0.642,88.929,34.400,0.050,0.001,0.002,0.002,0.003,0.135
69,10.187,5.419,4.768,3.087,0.003,0.475,1.725,0.006,0.038,0.001,0.001,0.001,0.003,0.079
70,10.341,6.063,4.278,3.684,0.003,0.470,1.781,0.007,0.029,0.001,0.001,0.001,0.003,0.083
71,27.015,22.916,4.099,20.737,0.003,0.452,1.604,0.004,0.031,0.001,0.001,0.002,0.003,0.078
72,32.301,26.923,5.378,24.305,0.003,0.607,1.834,0.006,0.050,0.001,0.002,0.002,0.004,0.110
73,32.104,27.593,4.511,25.608,0.003,0.453,1.387,0.005,0.045,0.001,0.002,0.003,0.003,0.083
74,34.336,29.401,4.935,27.241,0.003,0.470,1.244,0.004,0.049,0.001,0.002,0.003,0.004,0.380
75,31.982,27.711,4.272,25.738,0.003,0.457,1.373,0.004,0.044,0.001,0.002,0.003,0.003,0.083
76,353.969,348.529,5.440,6.420,0.004,0.621,311.873,29.441,0.050,0.001,0.002,0.003,0.004,0.111
77,242.731,237.825,4.905,3.847,0.004,0.564,233.160,0.009,0.105,0.001,0.025,0.006,0.004,0.100
78,226.028,217.536,8.491,22.603,0.004,0.422,194.328,0.009,0.043,0.001,0.002,0.002,0.005,0.117
79,170.051,166.128,3.923,3.293,0.003,0.355,162.355,0.006,0.046,0.001,0.002,0.003,0.003,0.062
80,299.114,294.735,4.379,5.160,0.004,0.496,288.678,0.007,0.044,0.001,0.003,0.003,0.003,0.336
81,167.911,163.923,3.988,4.449,0.004,0.399,158.909,0.007,0.045,0.001,0.017,0.003,0.004,0.086
82,489.065,484.875,4.190,4.778,0.004,0.394,479.495,0.007,0.047,0.001,0.003,0.004,0.004,0.138
83,143.963,139.955,4.008,3.721,0.003,0.404,135.627,0.007,0.084,0.002,0.005,0.009,0.007,0.086
84,88.585,84.618,3.967,3.629,0.003,0.279,80.371,0.006,0.056,0.001,0.002,0.003,0.004,0.262
85,231.286,227.755,3.531,4.720,0.003,0.274,222.621,0.006,0.033,0.001,0.001,0.003,0.002,0.092
86,143.062,140.134,2.928,3.837,0.003,0.276,135.893,0.006,0.040,0.001,0.002,0.004,0.004,0.069
87,247.834,243.637,4.198,3.117,0.003,0.281,240.037,0.005,0.074,0.002,0.031,0.004,0.003,0.078
88,95.353,92.358,2.995,3.617,0.004,0.283,88.269,0.006,0.099,0.004,0.004,0.004,0.006,0.062
89,123.129,119.729,3.400,4.925,0.003,0.279,114.355,0.006,0.069,0.002,0.003,0.004,0.005,0.078
90,94.600,91.768,2.831,3.857,0.003,0.268,87.537,0.005,0.030,0.001,0.001,0.002,0.003,0.060
91,58.449,55.364,3.085,4.234,0.003,0.286,50.371,0.007,0.103,0.002,0.007,0.006,0.005,0.340
92,48.831,45.910,2.922,2.927,0.003,0.278,42.592,0.007,0.034,0.001,0.002,0.003,0.003,0.060
93,49.677,46.694,2.983,3.206,0.003,0.273,43.087,0.005,0.044,0.001,0.004,0.005,0.004,0.060
94,130.995,128.061,2.934,5.462,0.003,0.279,60.346,61.868,0.038,0.001,0.002,0.002,0.002,0.059
95,136.658,133.800,2.858,5.645,0.003,0.283,75.103,52.656,0.036,0.001,0.002,0.004,0.003,0.064
96,178.797,174.850,3.947,5.106,0.003,0.402,111.307,57.882,0.057,0.002,0.003,0.003,0.004,0.082
97,10.662,6.824,3.838,4.420,0.004,0.394,1.856,0.010,0.042,0.001,0.002,0.003,0.003,0.089
98,14.230,11.330,2.901,8.924,0.003,0.313,1.970,0.008,0.036,0.001,0.002,0.003,0.003,0.066
99,32.993,29.051,3.942,27.203,0.003,0.389,1.319,0.010,0.035,0.001,0.002,0.002,0.003,0.085
100,34.221,30.396,3.825,28.616,0.003,0.384,1.252,0.010,0.036,0.001,0.002,0.002,0.004,0.087
101,32.539,29.256,3.283,27.433,0.003,0.363,1.345,0.007,0.026,0.001,0.001,0.002,0.003,0.073
102,33.337,29.257,4.079,27.577,0.004,0.399,1.125,0.010,0.043,0.001,0.002,0.003,0.003,0.090
103,34.786,30.345,4.440,28.539,0.003,0.384,1.286,0.010,0.035,0.001,0.002,0.002,0.003,0.082
104,32.114,28.296,3.818,26.217,0.003,0.385,1.546,0.010,0.038,0.001,0.002,0.002,0.003,0.088
105,33.947,29.983,3.964,28.023,0.003,0.436,1.398,0.010,0.039,0.001,0.001,0.001,0.003,0.067
106,32.857,29.066,3.791,27.318,0.003,0.284,1.367,0.008,0.035,0.001,0.002,0.002,0.003,0.044
107,33.830,29.960,3.871,28.351,0.003,0.384,1.097,0.010,0.033,0.001,0.002,0.002,0.003,0.075
108,33.343,29.054,4.290,27.230,0.003,0.429,1.255,0.010,0.035,0.001,0.002,0.002,0.003,0.084
109,31.577,26.533,5.043,24.891,0.004,0.433,1.070,0.008,0.037,0.001,0.002,0.002,0.003,0.083
110,33.713,29.813,3.900,28.361,0.002,0.279,0.880,0.007,0.031,0.001,0.001,0.001,0.003,0.247
111,33.448,28.042,5.407,25.691,0.003,0.396,1.803,0.011,0.036,0.001,0.002,0.001,0.003,0.096
112,34.521,29.906,4.615,27.859,0.003,0.389,1.508,0.011,0.035,0.001,0.002,0.002,0.003,0.093
113,33.356,28.946,4.410,26.590,0.004,0.434,1.767,0.013,0.037,0.001,0.002,0.002,0.003,0.094
114,33.612,29.654,3.959,27.889,0.003,0.442,1.204,0.010,0.039,0.001,0.002,0.001,0.003,0.059
115,33.878,28.795,5.083,26.873,0.003,0.389,1.405,0.011,0.025,0.001,0.001,0.001,0.002,0.084
116,33.633,29.747,3.886,27.956,0.003,0.429,1.238,0.015,0.036,0.001,0.001,0.002,0.003,0.063
117,33.260,29.238,4.022,27.202,0.003,0.399,1.437,0.012,0.036,0.001,0.001,0.002,0.003,0.142
118,34.225,30.129,4.096,28.013,0.003,0.433,1.560,0.010,0.035,0.001,0.001,0.002,0.003,0.067
119,33.431,29.253,4.179,26.663,0.004,0.456,1.999,0.013,0.039,0.001,0.001,0.002,0.003,0.073
120,33.423,29.472,3.951,27.597,0.004,0.440,1.328,0.010,0.027,0.001,0.001,0.001,0.003,0.061
121,34.376,30.155,4.221,27.512,0.003,0.402,2.085,0.021,0.036,0.001,0.002,0.002,0.003,0.089
122,34.955,30.560,4.395,28.104,0.004,0.412,1.872,0.012,0.038,0.001,0.002,0.002,0.003,0.110
123,60.789,56.076,4.713,53.740,0.003,0.316,1.892,0.009,0.048,0.001,0.002,0.002,0.003,0.058
124,17.405,11.453,5.951,8.840,0.004,0.540,1.857,0.024,0.059,0.001,0.002,0.003,0.004,0.119
125,22.107,17.060,5.046,14.359,0.003,0.574,1.940,0.013,0.054,0.001,0.002,0.003,0.004,0.106
126,36.191,30.128,6.063,27.558,0.003,0.421,1.939,0.017,0.059,0.001,0.003,0.004,0.005,0.118
127,33.334,29.237,4.097,27.120,0.003,0.459,1.506,0.011,0.052,0.001,0.001,0.004,0.003,0.075
128,41.017,34.085,6.932,31.483,0.004,0.599,1.780,0.015,0.065,0.001,0.003,0.004,0.005,0.127
129,45.029,40.916,4.113,38.623,0.003,0.436,1.706,0.011,0.044,0.001,0.002,0.002,0.003,0.084
130,44.408,38.363,6.045,35.617,0.003,0.773,1.752,0.020,0.055,0.001,0.002,0.003,0.005,0.131
131,33.231,29.100,4.131,26.462,0.004,0.461,2.011,0.014,0.054,0.001,0.002,0.003,0.003,0.084
132,31.932,28.660,3.271,26.539,0.004,0.346,1.653,0.010,0.031,0.001,0.002,0.004,0.003,0.068
133,31.240,27.720,3.521,25.752,0.003,0.370,1.481,0.009,0.034,0.001,0.001,0.003,0.003,0.062
134,33.727,29.545,4.182,27.256,0.003,0.445,1.712,0.011,0.036,0.001,0.001,0.001,0.003,0.077
135,140.405,136.295,4.109,6.045,0.005,0.400,129.680,0.013,0.037,0.001,0.004,0.003,0.003,0.105
136,138.509,134.565,3.944,3.990,0.004,0.341,129.792,0.018,0.037,0.001,0.002,0.002,0.003,0.376
137,102.084,98.444,3.640,4.030,0.005,0.308,93.969,0.006,0.036,0.001,0.001,0.003,0.003,0.082
138,80.374,77.480,2.894,3.974,0.004,0.280,73.095,0.007,0.028,0.001,0.001,0.002,0.002,0.086
139,42.136,38.860,3.276,3.862,0.004,0.347,34.504,0.007,0.030,0.001,0.001,0.002,0.002,0.101
140,41.928,39.090,2.838,4.190,0.003,0.266,34.511,0.008,0.051,0.002,0.005,0.004,0.004,0.045
141,44.600,41.763,2.837,4.551,0.004,0.282,36.778,0.010,0.060,0.002,0.004,0.003,0.005,0.064
142,17.742,14.989,2.753,4.296,0.004,0.279,10.296,0.008,0.030,0.001,0.002,0.002,0.002,0.070
143,7.123,4.445,2.678,2.850,0.003,0.268,1.223,0.007,0.032,0.001,0.002,0.002,0.002,0.053
144,29.081,26.431,2.650,25.278,0.001,0.254,0.843,0.005,0.012,0.000,0.001,0.001,0.001,0.036
145,34.827,32.126,2.701,29.893,0.003,0.274,1.847,0.008,0.033,0.001,0.002,0.001,0.003,0.062
146,33.551,30.153,3.398,28.353,0.003,0.281,1.396,0.008,0.033,0.001,0.001,0.002,0.003,0.073
147,30.334,27.324,3.010,25.707,0.003,0.265,1.237,0.008,0.029,0.001,0.001,0.002,0.002,0.070
148,31.782,28.948,2.834,27.566,0.002,0.267,1.014,0.007,0.028,0.001,0.001,0.001,0.002,0.058
149,34.661,31.756,2.905,30.357,0.003,0.265,1.033,0.007,0.026,0.001,0.001,0.001,0.002,0.059
150,33.323,30.598,2.724,29.343,0.003,0.274,0.895,0.008,0.027,0.001,0.001,0.001,0.003,0.043
151,34.867,31.913,2.954,30.410,0.003,0.290,1.112,0.007,0.029,0.001,0.001,0.001,0.002,0.056
152,33.231,29.665,3.566,28.351,0.003,0.287,0.913,0.007,0.031,0.001,0.001,0.002,0.003,0.067
153,32.414,29.732,2.683,28.337,0.003,0.271,1.037,0.007,0.028,0.001,0.001,0.001,0.002,0.043
154,33.428,30.553,2.875,29.115,0.003,0.268,1.060,0.007,0.028,0.001,0.001,0.002,0.002,0.065
155,34.398,31.659,2.738,30.382,0.002,0.278,0.913,0.008,0.028,0.001,0.001,0.001,0.002,0.042
156,33.966,30.959,3.007,29.649,0.003,0.273,0.960,0.006,0.023,0.001,0.001,0.001,0.002,0.041
157,33.189,29.952,3.238,28.615,0.003,0.302,0.929,0.007,0.036,0.001,0.003,0.003,0.003,0.051
158,33.529,30.737,2.793,29.430,0.002,0.271,0.943,0.007,0.028,0.001,0.002,0.001,0.003,0.049
159,33.331,30.668,2.663,28.786,0.003,0.267,1.532,0.007,0.027,0.001,0.001,0.001,0.003,0.041
160,32.294,29.417,2.878,27.535,0.003,0.270,1.356,0.007,0.021,0.001,0.001,0.001,0.002,0.221
161,34.222,31.469,2.753,29.482,0.002,0.264,1.651,0.006,0.021,0.001,0.001,0.001,0.002,0.038
162,33.742,31.105,2.636,29.149,0.003,0.260,1.621,0.007,0.025,0.001,0.001,0.001,0.002,0.037
163,32.156,29.444,2.712,28.148,0.003,0.265,0.942,0.009,0.028,0.001,0.001,0.001,0.003,0.043
164,33.249,30.427,2.822,29.038,0.003,0.273,1.022,0.008,0.029,0.001,0.001,0.001,0.002,0.049
165,33.364,30.766,2.598,28.574,0.002,0.260,1.858,0.006,0.022,0.001,0.001,0.001,0.002,0.038
166,30.989,28.132,2.858,26.816,0.002,0.268,0.950,0.008,0.027,0.001,0.001,0.002,0.002,0.054
167,33.420,30.177,3.244,28.886,0.002,0.261,0.945,0.007,0.021,0.001,0.001,0.001,0.003,0.049
168,33.513,30.653,2.860,29.322,0.002,0.287,0.962,0.008,0.027,0.001,0.001,0.001,0.002,0.039
169,32.857,30.168,2.689,28.957,0.003,0.272,0.852,0.007,0.028,0.001,0.001,0.002,0.002,0.042
170,32.036,29.212,2.824,27.754,0.003,0.273,1.097,0.007,0.027,0.001,0.001,0.001,0.002,0.046
171,31.516,28.690,2.827,26.862,0.003,0.269,1.453,0.008,0.028,0.001,0.001,0.001,0.003,0.061
172,32.625,30.100,2.525,28.342,0.002,0.253,1.438,0.005,0.022,0.001,0.001,0.001,0.002,0.034
173,33.811,31.314,2.497,29.364,0.001,0.247,1.651,0.005,0.012,0.000,0.001,0.000,0.002,0.032
174,32.964,29.923,3.041,28.564,0.003,0.275,0.999,0.007,0.021,0.001,0.001,0.001,0.002,0.050
175,32.799,30.253,2.546,28.751,0.003,0.267,1.154,0.015,0.022,0.001,0.001,0.001,0.002,0.037
176,33.033,30.058,2.975,28.387,0.001,0.256,1.331,0.005,0.037,0.001,0.001,0.001,0.004,0.034
177,33.169,30.751,2.418,29.482,0.001,0.248,0.969,0.005,0.013,0.000,0.001,0.000,0.001,0.031
178,32.797,30.209,2.588,28.338,0.001,0.250,1.563,0.006,0.016,0.000,0.001,0.001,0.001,0.032
179,32.155,29.672,2.483,28.461,0.001,0.265,0.890,0.005,0.014,0.000,0.001,0.000,0.001,0.032
180,32.949,30.434,2.515,29.126,0.001,0.256,0.986,0.006,0.020,0.000,0.001,0.001,0.002,0.035
181,33.236,30.694,2.542,28.720,0.002,0.254,1.651,0.006,0.021,0.000,0.001,0.001,0.002,0.036
182,33.180,30.486,2.694,28.994,0.002,0.263,1.161,0.006,0.019,0.000,0.001,0.001,0.002,0.037
183,32.849,30.283,2.566,29.065,0.003,0.260,0.885,0.006,0.023,0.001,0.001,0.001,0.002,0.036
184,32.482,29.950,2.532,28.242,0.002,0.254,1.392,0.005,0.018,0.000,0.001,0.001,0.002,0.035
185,33.413,30.884,2.529,29.053,0.001,0.247,1.529,0.005,0.012,0.000,0.001,0.000,0.002,0.034
186,32.892,30.343,2.550,28.602,0.002,0.268,1.407,0.006,0.020,0.001,0.001,0.001,0.001,0.035
187,33.151,30.642,2.508,28.881,0.002,0.249,1.455,0.005,0.014,0.000,0.001,0.001,0.002,0.033
188,33.224,30.604,2.621,29.528,0.001,0.246,0.771,0.005,0.013,0.000,0.001,0.000,0.001,0.036
189,34.821,32.237,2.584,30.643,0.001,0.249,1.293,0.004,0.013,0.000,0.000,0.000,0.001,0.031
190,14.481,10.613,3.868,9.284,0.001,0.255,0.821,0.005,0.033,0.001,0.001,0.001,0.003,0.208
191,17.358,14.801,2.557,13.690,0.001,0.246,0.788,0.005,0.035,0.001,0.001,0.001,0.003,0.030
192,17.306,14.343,2.963,12.996,0.002,0.248,1.041,0.005,0.017,0.000,0.001,0.001,0.001,0.031
193,13.895,11.497,2.398,10.031,0.001,0.247,1.167,0.005,0.013,0.000,0.000,0.001,0.001,0.030
194,15.417,12.906,2.511,11.152,0.001,0.248,1.451,0.005,0.011,0.000,0.000,0.000,0.001,0.036
195,18.650,16.027,2.623,14.383,0.001,0.247,1.345,0.005,0.012,0.000,0.001,0.000,0.001,0.032
196,15.033,12.431,2.602,10.634,0.001,0.249,1.493,0.005,0.016,0.000,0.001,0.001,0.001,0.031
197,16.446,13.884,2.561,12.108,0.002,0.263,1.450,0.005,0.016,0.001,0.001,0.001,0.001,0.036
198,16.563,14.018,2.546,12.720,0.001,0.246,0.998,0.005,0.012,0.000,0.001,0.000,0.001,0.033
199,17.327,14.870,2.457,13.728,0.001,0.244,0.847,0.005,0.011,0.000,0.001,0.000,0.001,0.033
200,15.085,12.616,2.469,10.827,0.001,0.248,1.480,0.005,0.011,0.000,0.001,0.000,0.002,0.041
201,16.391,13.983,2.408,12.021,0.001,0.245,1.666,0.005,0.013,0.000,0.000,0.000,0.001,0.030
202,16.705,14.253,2.453,12.099,0.001,0.243,1.863,0.004,0.011,0.000,0.001,0.000,0.001,0.029
203,16.099,13.644,2.455,11.871,0.001,0.267,1.457,0.005,0.011,0.000,0.001,0.000,0.001,0.029
204,16.421,13.977,2.445,12.421,0.001,0.248,1.255,0.005,0.013,0.000,0.001,0.000,0.001,0.031
205,16.645,14.110,2.535,11.887,0.001,0.242,1.931,0.004,0.011,0.000,0.000,0.000,0.001,0.030
206,15.744,13.376,2.368,12.345,0.001,0.240,0.743,0.005,0.012,0.000,0.000,0.000,0.001,0.029
207,17.578,14.487,3.091,12.975,0.001,0.251,1.210,0.004,0.012,0.000,0.000,0.000,0.001,0.033
208,15.005,12.551,2.454,11.471,0.001,0.249,0.777,0.005,0.013,0.000,0.001,0.000,0.001,0.034
209,15.774,13.305,2.469,11.565,0.001,0.259,1.431,0.005,0.012,0.000,0.000,0.000,0.001,0.030
210,17.663,15.282,2.381,13.730,0.001,0.246,1.258,0.004,0.011,0.000,0.001,0.000,0.001,0.029
211,18.112,15.085,3.027,13.730,0.002,0.255,0.989,0.006,0.050,0.001,0.001,0.002,0.010,0.039
212,15.847,10.671,5.175,7.587,0.008,0.564,2.251,0.043,0.060,0.002,0.002,0.003,0.004,0.147
213,14.604,11.297,3.307,10.011,0.002,0.257,0.945,0.009,0.028,0.001,0.002,0.002,0.003,0.038
214,16.534,13.985,2.549,12.419,0.002,0.248,1.266,0.005,0.012,0.000,0.000,0.000,0.002,0.031
215,16.366,12.985,3.381,11.741,0.003,0.265,0.878,0.006,0.040,0.001,0.001,0.002,0.004,0.044
216,16.730,14.152,2.578,12.596,0.002,0.255,1.233,0.006,0.018,0.000,0.001,0.001,0.002,0.038
217,15.167,12.495,2.672,10.780,0.003,0.268,1.363,0.007,0.024,0.001,0.001,0.001,0.003,0.044
218,17.377,14.759,2.617,12.785,0.002,0.251,1.665,0.005,0.014,0.000,0.001,0.001,0.002,0.035
219,16.653,13.740,2.913,12.225,0.003,0.277,1.132,0.008,0.028,0.001,0.001,0.002,0.003,0.061
220,16.738,13.800,2.939,12.292,0.003,0.280,1.129,0.008,0.027,0.001,0.001,0.002,0.003,0.056
221,15.692,13.022,2.670,11.655,0.003,0.262,1.012,0.007,0.026,0.001,0.001,0.002,0.002,0.051
222,17.260,14.682,2.577,12.785,0.001,0.259,1.491,0.005,0.026,0.001,0.001,0.001,0.072,0.042
223,16.739,14.046,2.693,12.878,0.002,0.253,0.841,0.006,0.015,0.000,0.001,0.001,0.002,0.048
224,15.787,13.167,2.620,11.328,0.003,0.267,1.484,0.007,0.025,0.001,0.001,0.002,0.002,0.048
225,17.059,13.031,4.028,11.905,0.001,0.253,0.807,0.005,0.018,0.001,0.001,0.001,0.002,0.038
226,16.494,13.949,2.545,12.537,0.002,0.265,1.067,0.008,0.021,0.001,0.001,0.001,0.002,0.044
227,16.534,13.942,2.592,12.799,0.003,0.254,0.816,0.006,0.022,0.001,0.001,0.002,0.002,0.037
228,17.142,14.477,2.664,13.363,0.004,0.254,0.803,0.005,0.013,0.000,0.001,0.001,0.001,0.033
229,16.393,13.919,2.474,12.589,0.001,0.254,1.024,0.005,0.012,0.000,0.001,0.001,0.001,0.031
230,17.365,14.839,2.526,13.098,0.002,0.251,1.431,0.005,0.014,0.000,0.003,0.001,0.001,0.033
231,16.663,13.926,2.738,12.179,0.002,0.388,1.291,0.010,0.015,0.001,0.001,0.001,0.002,0.038
232,18.201,15.143,3.058,12.924,0.003,0.386,1.726,0.008,0.024,0.001,0.001,0.001,0.002,0.069
