Performance Profiler Log
Started: 20260412_033807
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms
61,95.847,95.721,0.126,29.750,0.004,0.713,0.470,64.491,0.111,0.036,0.029,0.008,0.004,0.105
62,85.329,85.205,0.123,13.312,0.004,0.647,0.509,70.499,0.096,0.032,0.002,0.012,0.004,0.087
63,55.181,55.066,0.115,6.632,0.004,0.640,0.259,47.314,0.069,0.029,0.022,0.009,0.004,0.085
64,43.495,43.385,0.111,42.271,0.005,0.621,0.273,0.007,0.076,0.029,0.001,0.011,0.005,0.085
65,48.184,48.072,0.112,46.791,0.005,0.514,0.215,0.007,0.163,0.028,0.029,0.008,0.003,0.310
66,50.048,49.950,0.099,48.837,0.004,0.637,0.274,0.007,0.061,0.028,0.001,0.010,0.003,0.086
67,50.256,50.159,0.098,49.063,0.004,0.628,0.264,0.007,0.066,0.028,0.001,0.009,0.004,0.085
68,49.494,49.410,0.084,48.420,0.004,0.564,0.243,0.007,0.054,0.025,0.017,0.006,0.003,0.068
69,49.472,49.364,0.108,48.269,0.004,0.626,0.269,0.007,0.062,0.028,0.001,0.010,0.004,0.085
70,49.919,49.816,0.102,48.653,0.004,0.650,0.274,0.008,0.081,0.028,0.022,0.008,0.004,0.086
71,56.602,56.503,0.100,55.404,0.004,0.621,0.265,0.007,0.076,0.030,0.001,0.011,0.004,0.081
72,117.502,117.378,0.124,7.372,0.004,0.477,81.955,27.396,0.065,0.021,0.006,0.001,0.003,0.079
73,113.302,113.166,0.136,5.541,0.004,0.630,81.439,25.342,0.074,0.027,0.003,0.004,0.004,0.098
74,159.210,159.030,0.181,46.216,0.011,0.640,60.858,51.020,0.124,0.021,0.004,0.008,0.005,0.125
75,104.172,104.053,0.119,11.897,0.004,0.622,54.573,36.783,0.065,0.018,0.002,0.004,0.004,0.083
76,43.305,43.168,0.137,2.930,0.004,0.468,39.577,0.008,0.076,0.016,0.002,0.004,0.003,0.079
77,96.319,96.215,0.104,3.813,0.004,0.460,91.785,0.006,0.051,0.014,0.002,0.001,0.003,0.077
78,264.944,264.817,0.127,4.421,0.004,0.472,105.257,154.490,0.069,0.015,0.002,0.003,0.003,0.081
79,84.777,84.644,0.133,3.603,0.005,0.831,79.498,0.028,0.069,0.019,0.016,0.005,0.004,0.565
80,118.129,117.201,0.928,3.252,0.003,0.466,113.254,0.007,0.109,0.016,0.004,0.004,0.006,0.080
81,116.007,115.899,0.109,3.284,0.003,0.463,111.998,0.006,0.054,0.013,0.002,0.002,0.003,0.070
82,117.750,117.641,0.109,5.688,0.003,0.453,111.335,0.006,0.057,0.014,0.002,0.003,0.003,0.077
83,102.040,101.921,0.119,4.056,0.004,0.462,97.242,0.006,0.059,0.017,0.002,0.004,0.004,0.067
84,103.429,103.306,0.124,5.204,0.004,0.583,97.330,0.009,0.065,0.018,0.002,0.004,0.004,0.083
85,142.951,142.813,0.138,3.868,0.005,0.589,138.125,0.009,0.078,0.020,0.002,0.006,0.004,0.106
86,188.748,188.576,0.171,3.879,0.008,0.462,183.970,0.013,0.116,0.027,0.004,0.006,0.004,0.088
87,142.222,142.072,0.150,3.659,0.004,0.419,137.793,0.007,0.080,0.019,0.003,0.004,0.004,0.081
88,197.131,197.000,0.131,3.219,0.005,0.468,191.158,0.011,0.062,0.017,0.017,0.005,0.004,2.032
89,130.357,130.245,0.113,3.379,0.006,0.342,126.355,0.011,0.076,0.013,0.004,0.004,0.004,0.053
90,132.363,132.241,0.122,4.658,0.004,0.324,127.113,0.007,0.063,0.014,0.003,0.003,0.004,0.048
91,112.533,112.438,0.094,3.666,0.004,0.287,108.361,0.006,0.050,0.012,0.002,0.003,0.003,0.046
92,144.317,144.178,0.138,5.167,0.003,0.281,138.523,0.007,0.110,0.027,0.002,0.006,0.003,0.049
93,107.698,107.571,0.127,4.750,0.004,0.292,102.352,0.007,0.070,0.015,0.015,0.004,0.004,0.057
94,101.511,101.388,0.123,4.586,0.003,0.428,96.221,0.007,0.059,0.015,0.002,0.005,0.003,0.060
95,82.148,81.992,0.156,3.527,0.007,0.437,77.792,0.008,0.083,0.019,0.004,0.003,0.003,0.110
96,89.546,89.393,0.154,2.819,0.004,0.370,85.808,0.007,0.096,0.021,0.005,0.004,0.003,0.254
97,76.090,75.939,0.151,3.723,0.005,0.287,71.723,0.006,0.096,0.015,0.005,0.009,0.008,0.060
98,135.577,135.421,0.156,4.533,0.004,0.345,64.150,66.122,0.104,0.038,0.004,0.010,0.004,0.107
99,158.243,158.135,0.108,11.054,0.004,0.297,68.353,78.312,0.048,0.012,0.002,0.003,0.003,0.048
100,158.732,158.606,0.127,13.914,0.004,0.416,84.272,59.841,0.059,0.015,0.002,0.004,0.003,0.075
101,1631.905,1631.779,0.126,4.207,0.005,0.741,1557.757,68.844,0.093,0.024,0.003,0.006,0.004,0.095
102,70.176,70.030,0.146,3.779,0.005,0.303,65.515,0.006,0.092,0.016,0.015,0.004,0.006,0.288
103,74.981,74.811,0.169,3.662,0.009,0.352,70.525,0.009,0.096,0.028,0.005,0.007,0.004,0.115
104,113.523,113.375,0.148,3.613,0.005,0.283,109.267,0.007,0.091,0.024,0.004,0.008,0.003,0.071
105,104.802,104.686,0.115,3.798,0.007,0.296,100.413,0.006,0.076,0.017,0.004,0.006,0.005,0.059
106,21.621,21.530,0.091,3.266,0.004,0.294,17.853,0.005,0.045,0.011,0.002,0.002,0.003,0.046
107,23.745,23.641,0.104,3.261,0.003,0.322,19.939,0.007,0.039,0.011,0.002,0.003,0.003,0.053
108,30.448,30.337,0.111,11.727,0.005,0.300,18.157,0.006,0.056,0.015,0.002,0.004,0.004,0.061
109,49.624,49.529,0.095,32.165,0.003,0.280,16.967,0.005,0.041,0.010,0.001,0.002,0.002,0.053
110,32.631,32.530,0.102,12.499,0.003,0.282,19.627,0.005,0.041,0.011,0.002,0.002,0.003,0.055
111,111.638,111.531,0.107,14.676,0.004,0.287,20.264,76.183,0.041,0.011,0.002,0.002,0.002,0.061
112,105.113,104.991,0.122,15.368,0.003,0.292,21.840,67.311,0.085,0.017,0.005,0.009,0.006,0.055
113,97.992,86.880,11.112,3.522,0.003,0.403,19.502,63.305,0.049,0.013,0.002,0.003,0.003,0.077
114,1490.928,1490.839,0.089,4.616,0.003,0.405,1434.994,50.682,0.047,0.013,0.002,0.002,0.003,0.070
115,46.465,46.334,0.131,2.230,0.004,0.299,43.365,0.007,0.117,0.018,0.004,0.002,0.005,0.281
116,22.880,22.749,0.131,3.665,0.007,0.311,18.575,0.005,0.080,0.021,0.004,0.005,0.002,0.073
117,22.453,22.363,0.090,1.912,0.003,0.286,20.038,0.005,0.053,0.010,0.002,0.003,0.002,0.049
118,37.787,37.705,0.083,17.904,0.003,0.290,19.399,0.005,0.035,0.010,0.001,0.001,0.002,0.055
119,1171.148,1171.061,0.086,2.320,0.003,0.293,1168.328,0.005,0.040,0.010,0.001,0.003,0.002,0.055
120,1013.087,1012.991,0.096,3.403,0.003,0.287,1008.998,0.004,0.037,0.011,0.001,0.001,0.002,0.244
121,1222.053,1221.275,0.779,2.202,0.004,0.361,1218.286,0.007,0.073,0.013,0.002,0.003,0.004,0.320
122,960.509,960.423,0.085,2.143,0.003,0.286,957.786,0.004,0.038,0.009,0.001,0.002,0.002,0.148
123,1219.057,1218.973,0.084,4.941,0.003,0.300,1213.613,0.006,0.038,0.010,0.002,0.002,0.002,0.058
124,1192.183,1192.091,0.092,2.852,0.004,0.304,1123.050,65.595,0.039,0.012,0.002,0.002,0.002,0.230
125,700.989,700.869,0.120,4.152,0.003,0.288,631.300,64.178,0.069,0.016,0.004,0.003,0.002,0.854
126,82.397,82.287,0.111,2.823,0.004,0.292,79.037,0.006,0.060,0.011,0.001,0.002,0.004,0.048
127,147.978,147.824,0.155,17.526,0.006,0.339,56.579,73.196,0.086,0.013,0.004,0.005,0.009,0.061
128,146.047,145.906,0.141,16.533,0.006,0.539,65.107,63.563,0.064,0.001,0.003,0.003,0.003,0.084
129,167.540,167.397,0.143,24.176,0.005,0.401,81.320,61.071,0.062,0.001,0.003,0.005,0.003,0.349
130,103.227,103.119,0.108,39.385,0.003,0.537,0.718,62.293,0.097,0.001,0.002,0.004,0.006,0.074
131,68.157,68.067,0.090,10.742,0.004,0.440,0.617,56.109,0.067,0.001,0.002,0.005,0.003,0.075
132,41.246,41.091,0.155,3.632,0.005,0.522,0.445,36.258,0.101,0.002,0.003,0.007,0.004,0.112
133,3.920,3.847,0.074,2.830,0.003,0.461,0.340,0.004,0.136,0.001,0.002,0.002,0.003,0.066
134,45.042,44.992,0.050,44.121,0.001,0.442,0.344,0.002,0.024,0.001,0.001,0.001,0.002,0.054
135,49.372,49.281,0.092,47.988,0.003,0.631,0.489,0.006,0.065,0.001,0.002,0.003,0.004,0.090
136,49.932,49.841,0.091,48.556,0.004,0.621,0.475,0.007,0.058,0.001,0.002,0.002,0.003,0.112
137,58.052,57.961,0.091,56.660,0.004,0.617,0.488,0.007,0.070,0.001,0.002,0.002,0.004,0.106
138,89.236,88.290,0.946,4.195,0.004,0.501,64.346,19.089,0.059,0.001,0.002,0.003,0.003,0.087
139,72.037,71.922,0.115,3.098,0.004,0.614,57.439,10.601,0.061,0.001,0.002,0.004,0.003,0.096
140,3.803,3.683,0.119,2.756,0.016,0.406,0.310,0.007,0.085,0.004,0.005,0.005,0.003,0.086
141,33.901,33.811,0.090,32.762,0.004,0.486,0.397,0.005,0.077,0.001,0.002,0.004,0.003,0.070
142,42.431,42.329,0.102,41.067,0.004,0.619,0.473,0.006,0.058,0.001,0.002,0.001,0.003,0.095
143,97.751,97.623,0.127,4.507,0.003,0.725,73.505,18.710,0.061,0.001,0.002,0.002,0.004,0.102
144,3.687,3.602,0.085,2.477,0.005,0.538,0.428,0.006,0.058,0.001,0.002,0.002,0.004,0.082
145,48.065,48.014,0.051,47.068,0.001,0.478,0.370,0.004,0.028,0.000,0.001,0.001,0.002,0.062
146,49.474,49.390,0.084,48.386,0.005,0.481,0.358,0.006,0.071,0.001,0.002,0.003,0.004,0.074
147,50.185,50.080,0.105,48.544,0.004,0.596,0.438,0.007,0.078,0.001,0.003,0.002,0.003,0.404
148,49.657,49.546,0.111,48.056,0.005,0.726,0.576,0.007,0.059,0.001,0.002,0.002,0.004,0.108
149,50.045,49.943,0.101,48.641,0.004,0.623,0.478,0.007,0.061,0.001,0.016,0.003,0.004,0.105
150,49.973,49.699,0.273,48.407,0.004,0.623,0.485,0.007,0.065,0.001,0.002,0.003,0.004,0.098
151,49.912,49.835,0.077,48.946,0.003,0.409,0.349,0.006,0.051,0.001,0.002,0.003,0.003,0.061
152,49.894,49.816,0.078,48.940,0.003,0.441,0.308,0.007,0.047,0.001,0.002,0.002,0.003,0.061
153,49.956,49.862,0.094,48.557,0.004,0.634,0.504,0.007,0.061,0.001,0.002,0.002,0.004,0.085
154,57.438,57.340,0.098,55.856,0.004,0.627,0.690,0.007,0.061,0.001,0.002,0.003,0.004,0.086
155,87.916,87.804,0.112,18.174,0.004,0.651,22.877,45.945,0.061,0.001,0.002,0.003,0.004,0.084
156,50.729,50.589,0.141,23.075,0.006,0.505,26.800,0.009,0.097,0.001,0.003,0.005,0.004,0.084
157,32.692,32.588,0.103,3.543,0.003,0.498,28.406,0.006,0.056,0.001,0.002,0.003,0.003,0.068
158,33.374,33.273,0.100,3.397,0.003,0.478,29.256,0.006,0.057,0.001,0.002,0.002,0.003,0.067
159,87.001,86.861,0.140,3.506,0.008,0.506,35.105,47.380,0.051,0.001,0.002,0.002,0.003,0.297
160,54.032,53.928,0.104,3.470,0.003,0.478,33.326,16.526,0.048,0.001,0.002,0.002,0.003,0.067
161,45.728,45.622,0.106,8.981,0.003,0.467,36.042,0.006,0.049,0.001,0.002,0.002,0.003,0.064
162,80.970,80.864,0.106,16.296,0.003,0.464,27.920,36.049,0.055,0.001,0.002,0.003,0.003,0.068
163,81.626,81.511,0.116,16.679,0.003,0.665,27.423,36.568,0.063,0.001,0.002,0.003,0.004,0.101
164,108.480,108.364,0.116,43.670,0.004,0.636,63.869,0.015,0.062,0.001,0.002,0.003,0.004,0.099
165,72.482,72.362,0.120,4.566,0.004,0.541,66.779,0.007,0.082,0.001,0.002,0.004,0.004,0.372
166,34.596,34.493,0.102,3.500,0.003,0.469,30.360,0.007,0.070,0.001,0.002,0.002,0.005,0.075
167,145.074,144.970,0.104,3.229,0.003,0.462,74.788,66.364,0.050,0.001,0.001,0.002,0.003,0.066
168,74.760,74.642,0.118,9.831,0.003,0.499,31.170,33.008,0.049,0.001,0.002,0.001,0.003,0.076
169,83.410,83.319,0.091,4.529,0.003,0.396,57.126,21.137,0.044,0.001,0.002,0.002,0.003,0.077
170,107.605,107.454,0.151,3.585,0.005,0.739,102.903,0.010,0.089,0.001,0.003,0.005,0.006,0.110
171,82.951,82.829,0.122,3.742,0.003,0.544,33.220,45.180,0.052,0.001,0.002,0.002,0.003,0.080
172,60.079,59.964,0.115,3.334,0.005,0.522,31.851,24.079,0.066,0.001,0.002,0.004,0.005,0.096
173,60.605,60.446,0.158,4.222,0.004,0.476,30.336,25.201,0.104,0.001,0.004,0.009,0.004,0.086
174,76.604,76.497,0.107,4.269,0.004,0.452,26.520,45.116,0.066,0.001,0.002,0.003,0.003,0.063
175,65.111,64.995,0.116,4.080,0.004,0.411,28.373,31.958,0.085,0.001,0.004,0.003,0.004,0.071
176,33.403,33.284,0.118,3.941,0.003,0.479,28.722,0.008,0.057,0.001,0.002,0.003,0.003,0.065
177,31.513,31.421,0.093,3.840,0.003,0.508,26.942,0.006,0.049,0.001,0.002,0.002,0.003,0.065
178,14.342,14.264,0.077,13.268,0.004,0.493,0.365,0.006,0.053,0.001,0.002,0.003,0.003,0.068
179,33.123,33.048,0.074,32.092,0.003,0.467,0.358,0.004,0.053,0.001,0.001,0.004,0.002,0.065
180,32.996,32.911,0.085,31.917,0.004,0.471,0.369,0.007,0.063,0.001,0.002,0.004,0.003,0.070
181,64.226,64.105,0.121,3.806,0.004,0.545,29.627,29.822,0.051,0.001,0.002,0.002,0.003,0.241
182,59.115,58.988,0.128,6.083,0.003,0.503,31.053,21.220,0.051,0.001,0.002,0.002,0.003,0.067
183,88.948,85.629,3.319,6.383,0.005,0.499,24.048,54.524,0.076,0.001,0.003,0.005,0.004,0.080
184,53.975,53.829,0.146,6.570,0.007,0.414,20.889,25.775,0.082,0.002,0.004,0.007,0.004,0.076
185,47.167,47.062,0.105,3.437,0.004,0.414,17.898,25.183,0.054,0.001,0.002,0.003,0.003,0.064
186,23.257,23.139,0.118,3.352,0.003,0.533,19.097,0.006,0.074,0.001,0.002,0.002,0.006,0.064
187,10.055,9.973,0.082,8.859,0.003,0.560,0.412,0.005,0.059,0.001,0.002,0.002,0.003,0.066
188,32.587,32.527,0.060,31.578,0.002,0.478,0.361,0.004,0.043,0.001,0.002,0.002,0.003,0.056
189,33.370,33.274,0.096,31.991,0.004,0.611,0.492,0.007,0.065,0.001,0.002,0.003,0.004,0.095
190,33.113,33.017,0.096,31.720,0.005,0.620,0.487,0.007,0.067,0.001,0.002,0.003,0.004,0.101
191,34.753,34.653,0.100,33.346,0.004,0.630,0.489,0.008,0.066,0.001,0.002,0.003,0.005,0.098
192,31.537,31.454,0.084,30.426,0.004,0.504,0.369,0.009,0.064,0.001,0.002,0.003,0.003,0.069
193,33.774,33.658,0.116,32.279,0.010,0.620,0.488,0.009,0.122,0.001,0.005,0.012,0.004,0.107
194,33.191,33.093,0.097,31.789,0.004,0.629,0.506,0.007,0.063,0.001,0.002,0.003,0.004,0.086
195,33.146,33.063,0.083,32.161,0.004,0.434,0.335,0.009,0.050,0.001,0.002,0.002,0.003,0.062
196,37.487,37.385,0.102,36.059,0.004,0.631,0.507,0.007,0.079,0.001,0.002,0.004,0.004,0.086
197,45.844,45.752,0.092,44.440,0.004,0.644,0.494,0.007,0.057,0.001,0.002,0.003,0.004,0.096
198,33.463,33.367,0.096,31.998,0.004,0.619,0.483,0.008,0.143,0.001,0.002,0.003,0.004,0.101
199,32.869,32.783,0.086,31.742,0.004,0.505,0.376,0.006,0.056,0.001,0.002,0.003,0.003,0.084
200,33.422,32.791,0.631,31.380,0.004,0.636,0.486,0.008,0.140,0.001,0.003,0.004,0.006,0.121
201,34.642,34.542,0.100,33.183,0.004,0.641,0.508,0.007,0.085,0.001,0.002,0.005,0.003,0.101
202,53.175,53.053,0.122,3.565,0.003,0.469,23.052,25.818,0.067,0.001,0.002,0.004,0.004,0.069
203,11.738,11.656,0.081,10.588,0.004,0.532,0.385,0.008,0.065,0.001,0.002,0.002,0.003,0.068
204,33.193,33.081,0.112,31.756,0.004,0.619,0.481,0.007,0.110,0.001,0.003,0.005,0.008,0.087
205,33.462,33.341,0.121,31.995,0.004,0.619,0.477,0.008,0.142,0.001,0.002,0.003,0.004,0.087
206,33.668,33.570,0.098,32.232,0.005,0.654,0.507,0.007,0.068,0.001,0.002,0.004,0.004,0.087
207,38.393,38.313,0.080,37.090,0.004,0.502,0.361,0.009,0.058,0.001,0.002,0.001,0.003,0.282
208,30.637,30.533,0.105,29.474,0.004,0.504,0.386,0.008,0.068,0.001,0.002,0.004,0.003,0.076
209,30.748,30.655,0.093,29.640,0.005,0.487,0.361,0.006,0.069,0.001,0.002,0.004,0.003,0.076
210,46.849,46.767,0.082,45.767,0.003,0.490,0.368,0.007,0.053,0.001,0.002,0.002,0.003,0.071
211,69.235,69.120,0.115,3.764,0.004,0.540,32.698,31.976,0.059,0.001,0.002,0.004,0.003,0.070
212,4.545,4.429,0.116,3.241,0.005,0.536,0.417,0.007,0.127,0.003,0.003,0.007,0.004,0.078
213,29.021,28.914,0.107,27.457,0.004,0.695,0.525,0.012,0.100,0.001,0.002,0.006,0.004,0.109
214,37.118,37.004,0.114,35.496,0.004,0.723,0.577,0.008,0.072,0.001,0.002,0.005,0.004,0.113
215,29.163,29.065,0.098,27.922,0.003,0.528,0.439,0.009,0.074,0.003,0.005,0.005,0.003,0.074
216,33.494,33.361,0.132,31.759,0.005,0.733,0.578,0.010,0.136,0.001,0.002,0.005,0.011,0.121
217,34.089,33.993,0.095,32.847,0.003,0.550,0.423,0.009,0.057,0.001,0.002,0.006,0.003,0.092
218,32.820,32.740,0.081,31.610,0.004,0.527,0.437,0.004,0.078,0.001,0.001,0.002,0.006,0.070
219,33.261,33.145,0.115,31.992,0.004,0.526,0.430,0.008,0.074,0.002,0.018,0.004,0.004,0.084
220,32.938,32.862,0.076,31.756,0.002,0.545,0.426,0.005,0.054,0.001,0.001,0.005,0.003,0.065
221,66.088,65.968,0.120,3.711,0.004,0.644,34.041,27.408,0.062,0.001,0.002,0.003,0.004,0.088
222,3.979,3.863,0.115,2.826,0.004,0.457,0.343,0.007,0.113,0.003,0.004,0.009,0.007,0.091
223,29.231,29.169,0.063,28.191,0.001,0.500,0.365,0.004,0.041,0.001,0.001,0.002,0.002,0.060
224,74.963,74.802,0.161,20.065,0.004,0.628,23.304,30.558,0.127,0.002,0.006,0.004,0.004,0.101
225,83.839,83.693,0.146,4.497,0.004,0.559,25.785,52.644,0.092,0.001,0.002,0.004,0.004,0.100
226,62.383,62.261,0.122,9.506,0.005,0.531,27.567,24.496,0.057,0.001,0.002,0.002,0.003,0.092
227,61.740,61.601,0.140,3.818,0.004,0.743,26.514,30.270,0.104,0.001,0.003,0.007,0.021,0.116
228,34.302,33.773,0.529,3.861,0.005,0.661,28.933,0.013,0.136,0.002,0.005,0.010,0.004,0.144
229,4.402,4.307,0.094,3.103,0.004,0.546,0.416,0.008,0.134,0.001,0.002,0.005,0.006,0.082
230,28.147,28.087,0.059,27.047,0.001,0.546,0.386,0.005,0.031,0.000,0.001,0.002,0.002,0.066
231,31.091,30.994,0.098,29.839,0.005,0.517,0.429,0.007,0.107,0.002,0.003,0.003,0.005,0.076
232,32.562,32.452,0.110,31.023,0.003,0.699,0.541,0.007,0.063,0.001,0.002,0.002,0.004,0.106
