Performance Profiler Log
Started: 20260413_011907
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
151,16.366,13.314,3.052,13.174,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.010,0.005,0.018,0.035,0.001,0.001,0.002,0.041,0,0,0,81,81
152,16.608,14.137,2.471,14.035,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.004,0.012,0.022,0.001,0.001,0.002,0.027,0,0,0,81,81
153,16.888,14.438,2.449,14.347,0.001,0.000,0.000,0.000,0.000,0.000,0.019,0.010,0.002,0.012,0.020,0.001,0.001,0.002,0.024,0,0,0,81,81
154,16.912,14.248,2.664,14.136,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.004,0.014,0.023,0.001,0.001,0.002,0.031,0,0,0,81,81
155,16.884,14.083,2.801,13.958,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.004,0.016,0.025,0.001,0.001,0.002,0.038,0,0,0,81,81
156,15.796,13.224,2.572,13.097,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.004,0.030,0.026,0.001,0.001,0.004,0.028,0,0,0,81,81
157,16.487,13.492,2.995,13.413,0.001,0.001,0.000,0.000,0.000,0.000,0.014,0.010,0.002,0.009,0.019,0.000,0.000,0.001,0.022,0,0,0,81,81
158,17.042,14.213,2.829,14.089,0.001,0.001,0.000,0.000,0.000,0.000,0.027,0.011,0.005,0.014,0.024,0.001,0.001,0.001,0.039,0,0,0,81,81
159,16.465,13.932,2.533,13.840,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.010,0.002,0.011,0.021,0.001,0.001,0.002,0.025,0,0,0,81,81
160,16.382,13.828,2.554,13.739,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.010,0.002,0.011,0.021,0.001,0.001,0.001,0.024,0,0,0,81,81
161,17.418,14.846,2.572,14.753,0.001,0.001,0.000,0.000,0.000,0.000,0.019,0.010,0.002,0.009,0.020,0.001,0.001,0.001,0.029,0,0,0,81,81
162,16.082,13.482,2.600,13.386,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.010,0.002,0.013,0.023,0.001,0.001,0.002,0.025,0,0,0,81,81
163,16.273,13.793,2.480,13.711,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.009,0.002,0.010,0.020,0.001,0.000,0.001,0.022,0,0,0,81,81
164,17.699,15.272,2.427,15.188,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.010,0.020,0.000,0.001,0.001,0.023,0,0,0,81,81
165,15.900,13.333,2.567,13.217,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.004,0.015,0.026,0.001,0.001,0.002,0.030,0,0,0,81,81
166,16.497,14.037,2.460,13.957,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.009,0.002,0.009,0.020,0.001,0.000,0.001,0.022,0,0,0,81,81
167,17.464,14.972,2.492,14.882,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.012,0.021,0.001,0.000,0.001,0.025,0,0,0,81,81
168,16.146,13.465,2.682,13.338,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.011,0.016,0.024,0.001,0.001,0.002,0.036,0,0,0,81,81
169,16.214,13.636,2.579,13.535,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.003,0.012,0.023,0.001,0.001,0.002,0.026,0,0,0,81,81
170,16.833,14.348,2.486,14.257,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.010,0.002,0.012,0.020,0.001,0.001,0.002,0.025,0,0,0,81,81
171,17.062,14.594,2.468,14.509,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.009,0.002,0.010,0.019,0.001,0.000,0.001,0.026,0,0,0,81,81
172,16.301,13.461,2.840,13.189,0.001,0.001,0.000,0.000,0.000,0.000,0.029,0.011,0.005,0.016,0.027,0.001,0.001,0.002,0.178,0,0,0,81,81
173,17.154,14.550,2.604,14.436,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.004,0.015,0.024,0.001,0.001,0.002,0.030,0,0,0,81,81
174,16.015,13.342,2.673,13.239,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.003,0.013,0.024,0.001,0.001,0.002,0.026,0,0,0,81,81
175,16.437,13.861,2.576,13.742,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.010,0.004,0.016,0.024,0.003,0.001,0.002,0.033,0,0,0,81,81
176,16.663,14.078,2.586,13.972,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.004,0.012,0.023,0.001,0.001,0.002,0.027,0,0,0,81,81
177,16.593,14.141,2.451,14.059,0.001,0.001,0.000,0.000,0.000,0.000,0.015,0.010,0.002,0.009,0.019,0.001,0.000,0.001,0.023,0,0,0,81,81
178,17.119,14.731,2.389,14.650,0.001,0.001,0.000,0.000,0.000,0.000,0.015,0.009,0.002,0.009,0.020,0.001,0.000,0.001,0.022,0,0,0,81,81
179,15.915,13.405,2.509,13.298,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.003,0.013,0.026,0.001,0.001,0.001,0.026,0,0,0,81,81
180,17.237,14.692,2.546,14.605,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.011,0.020,0.001,0.000,0.001,0.024,0,0,0,81,81
181,16.020,13.431,2.589,13.307,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.004,0.018,0.024,0.001,0.002,0.002,0.036,0,0,0,81,81
182,16.804,14.002,2.802,13.888,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.004,0.013,0.024,0.001,0.001,0.002,0.033,0,0,0,81,81
183,16.618,13.824,2.794,13.705,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.005,0.014,0.024,0.001,0.001,0.002,0.037,0,0,0,81,81
184,17.279,13.531,3.748,13.411,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.010,0.004,0.013,0.024,0.001,0.002,0.002,0.038,0,0,0,81,81
185,15.543,12.899,2.645,12.781,0.001,0.001,0.000,0.000,0.000,0.000,0.028,0.010,0.004,0.014,0.025,0.001,0.002,0.002,0.030,0,0,0,81,81
186,16.124,13.631,2.494,13.534,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.010,0.002,0.011,0.024,0.001,0.001,0.002,0.025,0,0,0,81,81
187,17.040,14.107,2.933,14.022,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.010,0.019,0.000,0.000,0.001,0.025,0,0,0,81,81
188,16.991,14.506,2.485,14.407,0.001,0.001,0.000,0.000,0.000,0.000,0.019,0.010,0.003,0.015,0.021,0.001,0.001,0.001,0.028,0,0,0,81,81
189,16.210,13.758,2.452,13.673,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.009,0.002,0.010,0.020,0.001,0.001,0.002,0.024,0,0,0,81,81
190,17.297,14.898,2.399,14.817,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.009,0.002,0.010,0.019,0.001,0.000,0.001,0.022,0,0,0,81,81
191,16.050,13.468,2.582,13.359,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.010,0.004,0.014,0.023,0.001,0.001,0.002,0.029,0,0,0,81,81
192,16.993,14.419,2.573,14.324,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.010,0.003,0.011,0.021,0.001,0.001,0.001,0.027,0,0,0,81,81
193,15.930,13.441,2.488,13.339,0.001,0.001,0.000,0.000,0.000,0.000,0.019,0.010,0.003,0.012,0.027,0.001,0.001,0.001,0.028,0,0,0,81,81
194,16.811,12.715,4.096,12.599,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.004,0.015,0.024,0.001,0.001,0.002,0.035,0,0,0,81,81
195,16.410,13.437,2.972,13.269,0.001,0.001,0.000,0.000,0.000,0.000,0.021,0.010,0.004,0.030,0.060,0.001,0.001,0.003,0.035,0,0,0,81,81
196,16.820,14.221,2.600,14.108,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.010,0.004,0.011,0.026,0.001,0.001,0.002,0.034,0,0,0,81,81
197,15.954,13.377,2.576,13.259,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.004,0.014,0.028,0.001,0.002,0.002,0.034,0,0,0,81,81
198,16.443,13.902,2.541,13.784,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.004,0.016,0.034,0.001,0.001,0.002,0.026,0,0,0,81,81
199,16.239,13.721,2.518,13.625,0.001,0.001,0.000,0.000,0.000,0.000,0.021,0.010,0.002,0.012,0.022,0.001,0.001,0.002,0.025,0,0,0,81,81
200,17.853,15.411,2.442,15.325,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.009,0.002,0.010,0.022,0.001,0.001,0.001,0.023,0,0,0,81,81
201,17.435,14.642,2.793,14.511,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.010,0.005,0.015,0.023,0.001,0.001,0.002,0.047,0,0,0,81,81
202,15.760,11.212,4.548,10.935,0.002,0.002,0.000,0.000,0.000,0.000,0.044,0.018,0.010,0.039,0.047,0.002,0.002,0.004,0.106,0,0,0,81,81
203,16.108,13.094,3.015,12.946,0.001,0.001,0.000,0.000,0.000,0.000,0.028,0.011,0.005,0.016,0.026,0.002,0.001,0.002,0.053,0,0,0,81,81
204,16.393,13.636,2.758,13.514,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.010,0.005,0.014,0.025,0.002,0.001,0.002,0.035,0,0,0,81,81
205,16.351,13.633,2.718,13.534,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.003,0.011,0.022,0.001,0.000,0.001,0.027,0,0,0,81,81
206,17.350,14.849,2.501,14.759,0.001,0.001,0.000,0.000,0.000,0.000,0.019,0.010,0.003,0.010,0.021,0.001,0.001,0.002,0.024,0,0,0,81,81
207,17.193,14.312,2.881,14.167,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.010,0.005,0.018,0.035,0.002,0.002,0.002,0.043,0,0,0,81,81
208,15.399,12.882,2.518,12.785,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.010,0.002,0.014,0.023,0.001,0.001,0.002,0.024,0,0,0,81,81
209,16.763,14.241,2.522,14.157,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.009,0.002,0.010,0.019,0.001,0.000,0.001,0.023,0,0,0,81,81
210,17.199,13.540,3.658,13.436,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.010,0.003,0.010,0.030,0.001,0.001,0.002,0.029,0,0,0,81,81
211,15.822,13.133,2.689,13.021,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.010,0.004,0.014,0.024,0.001,0.001,0.002,0.031,0,0,0,81,81
212,16.959,14.352,2.607,14.266,0.001,0.000,0.000,0.000,0.000,0.000,0.017,0.009,0.003,0.010,0.020,0.000,0.000,0.001,0.024,0,0,0,81,81
213,16.594,14.041,2.553,13.946,0.001,0.001,0.000,0.000,0.000,0.000,0.020,0.010,0.003,0.011,0.021,0.001,0.001,0.002,0.026,0,0,0,81,81
214,16.493,14.009,2.484,13.886,0.001,0.001,0.000,0.000,0.000,0.000,0.028,0.010,0.003,0.012,0.037,0.001,0.001,0.002,0.028,0,0,0,81,81
215,16.470,13.874,2.596,13.761,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.010,0.004,0.014,0.025,0.001,0.001,0.002,0.030,0,0,0,81,81
216,16.845,14.353,2.492,14.266,0.001,0.001,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.010,0.020,0.001,0.000,0.001,0.025,0,0,0,81,81
217,16.447,13.488,2.958,13.405,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.010,0.002,0.010,0.020,0.001,0.000,0.001,0.023,0,0,0,81,81
218,16.932,14.487,2.445,14.401,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.010,0.002,0.012,0.020,0.001,0.001,0.001,0.024,0,0,0,81,81
219,16.891,14.423,2.468,14.329,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.010,0.002,0.013,0.023,0.001,0.001,0.001,0.025,0,0,0,81,81
220,16.190,13.563,2.627,13.443,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.011,0.005,0.015,0.025,0.001,0.001,0.002,0.033,0,0,0,81,81
221,16.617,14.037,2.580,13.938,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.010,0.003,0.010,0.022,0.001,0.000,0.001,0.027,0,0,0,81,81
222,17.271,14.714,2.557,14.626,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.010,0.002,0.010,0.020,0.001,0.000,0.001,0.024,0,0,0,81,81
223,15.768,13.137,2.630,12.983,0.001,0.001,0.000,0.000,0.000,0.000,0.018,0.010,0.003,0.030,0.060,0.001,0.001,0.004,0.027,0,0,0,81,81
224,16.854,14.445,2.409,14.350,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.010,0.002,0.010,0.020,0.001,0.000,0.001,0.033,0,0,0,81,81
225,18.034,15.632,2.402,9.008,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.025,6.529,0.009,0.020,0.000,0.000,0.001,0.023,0,0,0,81,81
226,16.749,11.578,5.172,5.202,0.001,0.001,0.000,0.000,0.000,0.000,0.026,0.028,6.190,0.029,0.040,0.002,0.003,0.003,0.054,0,0,0,81,81
227,17.871,10.024,7.847,1.451,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.031,8.365,0.028,0.035,0.002,0.003,0.003,0.070,0,0,0,81,81
228,19.841,10.085,9.757,1.532,0.002,0.001,0.000,0.000,0.000,0.000,0.037,0.033,8.374,0.016,0.029,0.002,0.002,0.002,0.056,0,0,0,81,81
229,21.324,10.831,10.494,2.685,0.001,0.001,0.000,0.000,0.000,0.000,0.032,0.179,7.720,0.023,0.039,0.002,0.002,0.003,0.144,0,0,0,81,81
230,25.876,14.925,10.951,2.523,0.002,0.001,0.000,0.000,0.000,0.000,0.038,0.162,11.819,0.027,0.062,0.002,0.004,0.105,0.180,0,0,0,81,81
231,18.215,10.780,7.435,2.197,0.002,0.001,0.000,0.000,0.000,0.000,0.043,0.033,8.370,0.030,0.038,0.002,0.003,0.003,0.058,0,0,0,81,81
232,6.628,1.299,5.329,1.082,0.002,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.006,0.033,0.047,0.002,0.003,0.004,0.066,0,0,0,81,81
233,5.426,1.323,4.103,1.121,0.002,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.008,0.022,0.034,0.001,0.002,0.003,0.076,0,0,0,81,81
234,17.042,12.611,4.431,12.425,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.019,0.034,0.002,0.002,0.003,0.066,0,0,0,81,81
235,17.505,11.737,5.768,11.464,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.033,0.008,0.029,0.051,0.002,0.003,0.004,0.091,0,0,0,81,81
236,15.692,9.870,5.822,9.645,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.033,0.050,0.002,0.003,0.003,0.074,0,0,0,81,81
237,16.702,10.913,5.789,10.647,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.007,0.030,0.050,0.002,0.002,0.004,0.085,0,0,0,81,81
238,16.450,10.177,6.273,9.930,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.029,0.049,0.002,0.002,0.004,0.079,0,0,0,81,81
239,16.706,11.243,5.463,10.999,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.050,0.002,0.003,0.004,0.073,0,0,0,81,81
240,16.884,11.182,5.702,10.928,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.030,0.049,0.002,0.002,0.004,0.085,0,0,0,81,81
241,15.976,10.629,5.347,10.383,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.031,0.049,0.002,0.003,0.004,0.075,0,0,0,81,81
242,16.609,11.176,5.432,10.933,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.050,0.002,0.002,0.004,0.074,0,0,0,81,81
243,16.800,11.124,5.676,10.879,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.029,0.050,0.002,0.002,0.004,0.078,0,0,0,81,81
244,16.638,10.893,5.746,10.647,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.053,0.002,0.002,0.004,0.073,0,0,0,81,81
245,16.794,11.303,5.491,11.060,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.029,0.049,0.002,0.003,0.004,0.072,0,0,0,81,81
246,16.295,10.824,5.471,10.570,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.025,0.007,0.033,0.050,0.002,0.003,0.004,0.070,0,0,0,81,81
247,16.450,10.141,6.309,9.890,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.024,0.006,0.027,0.050,0.002,0.002,0.004,0.082,0,0,0,81,81
248,16.741,11.311,5.430,11.080,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.027,0.049,0.002,0.002,0.004,0.066,0,0,0,81,81
249,16.727,11.361,5.367,11.132,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.029,0.051,0.002,0.002,0.004,0.062,0,0,0,81,81
250,16.615,11.121,5.495,10.888,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.027,0.049,0.002,0.002,0.004,0.067,0,0,0,81,81
251,16.312,10.730,5.582,10.456,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.030,0.069,0.002,0.002,0.004,0.081,0,0,0,81,81
252,16.793,10.964,5.828,10.720,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.049,0.002,0.002,0.004,0.074,0,0,0,81,81
253,16.220,10.431,5.789,10.152,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.036,0.007,0.030,0.062,0.002,0.002,0.004,0.083,0,0,0,81,81
254,16.045,10.239,5.806,9.993,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.049,0.002,0.002,0.003,0.077,0,0,0,81,81
255,16.703,11.093,5.610,10.847,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.024,0.006,0.029,0.048,0.002,0.002,0.004,0.076,0,0,0,81,81
256,16.436,10.639,5.797,10.388,0.002,0.002,0.000,0.000,0.000,0.000,0.053,0.019,0.008,0.031,0.051,0.002,0.002,0.004,0.079,0,0,0,81,81
257,16.483,10.989,5.494,10.756,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.029,0.049,0.002,0.002,0.004,0.065,0,0,0,81,81
258,17.026,11.523,5.502,11.280,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.029,0.048,0.002,0.002,0.003,0.075,0,0,0,81,81
259,16.290,11.798,4.491,11.573,0.002,0.001,0.000,0.000,0.000,0.000,0.041,0.018,0.006,0.029,0.048,0.002,0.002,0.004,0.071,0,0,0,81,81
260,16.686,11.241,5.444,11.005,0.002,0.001,0.000,0.000,0.000,0.000,0.046,0.025,0.007,0.030,0.049,0.002,0.002,0.003,0.069,0,0,0,81,81
261,16.675,11.247,5.429,11.009,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.048,0.002,0.002,0.003,0.071,0,0,0,81,81
262,16.439,11.014,5.425,10.779,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.030,0.049,0.002,0.002,0.004,0.067,0,0,0,81,81
263,16.672,11.187,5.486,10.946,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.028,0.051,0.002,0.002,0.004,0.070,0,0,0,81,81
264,16.711,11.227,5.483,10.990,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.029,0.049,0.002,0.003,0.004,0.068,0,0,0,81,81
265,16.366,10.884,5.482,10.642,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.028,0.049,0.002,0.002,0.003,0.074,0,0,0,81,81
266,16.754,11.305,5.449,11.069,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.029,0.049,0.002,0.002,0.003,0.068,0,0,0,81,81
267,16.578,11.113,5.465,10.883,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.029,0.048,0.002,0.002,0.003,0.066,0,0,0,81,81
268,16.481,11.017,5.464,10.780,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.048,0.002,0.002,0.004,0.069,0,0,0,81,81
269,16.139,10.702,5.437,10.467,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.029,0.051,0.002,0.002,0.004,0.065,0,0,0,81,81
270,16.465,11.049,5.416,10.815,0.002,0.002,0.000,0.000,0.000,0.000,0.048,0.024,0.007,0.028,0.051,0.002,0.002,0.003,0.067,0,0,0,81,81
271,16.862,11.411,5.451,11.163,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.025,0.006,0.029,0.048,0.002,0.002,0.003,0.078,0,0,0,81,81
272,16.576,11.182,5.394,10.941,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.030,0.049,0.002,0.002,0.004,0.068,0,0,0,81,81
273,16.559,11.092,5.467,10.854,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.030,0.048,0.002,0.002,0.003,0.068,0,0,0,81,81
274,17.082,11.694,5.388,11.458,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.030,0.049,0.002,0.002,0.003,0.068,0,0,0,81,81
275,15.871,11.785,4.086,6.567,0.001,0.001,0.000,0.000,0.000,0.000,0.039,1.668,3.377,0.030,0.037,0.002,0.002,0.003,0.060,0,0,0,81,81
276,16.820,12.938,3.882,12.757,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.022,0.035,0.002,0.002,0.003,0.058,0,0,0,81,81
277,16.387,10.908,5.479,10.666,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.028,0.052,0.002,0.002,0.003,0.070,0,0,0,81,81
278,16.515,11.002,5.514,10.761,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.029,0.050,0.002,0.002,0.003,0.071,0,0,0,81,81
279,18.026,12.517,5.509,12.277,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.029,0.050,0.002,0.003,0.004,0.072,0,0,0,81,81
280,19.261,7.943,11.318,1.651,0.002,0.001,0.000,0.000,0.000,0.000,0.040,5.985,0.006,0.031,0.052,0.002,0.003,0.004,0.166,0,0,0,81,81
281,14.129,9.705,4.424,1.075,0.001,0.001,0.000,0.000,0.000,0.000,0.037,2.940,5.492,0.035,0.054,0.002,0.004,0.004,0.060,0,0,0,81,81
282,14.896,8.323,6.573,4.030,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.079,3.961,0.118,0.035,0.001,0.002,0.004,0.053,0,0,0,81,81
283,31.298,20.919,10.379,3.277,0.002,0.001,0.000,0.000,0.000,0.000,0.039,5.392,11.989,0.024,0.033,0.002,0.003,0.003,0.154,0,0,0,81,81
284,27.015,13.840,13.175,2.041,0.002,0.001,0.000,0.000,0.000,0.000,0.136,4.648,6.633,0.044,0.140,0.002,0.004,0.004,0.187,0,0,0,81,81
285,12.259,5.129,7.130,1.297,0.001,0.001,0.000,0.000,0.000,0.000,0.029,1.087,2.602,0.027,0.032,0.001,0.003,0.003,0.044,0,0,0,81,81
286,4.654,0.706,3.947,0.547,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.002,0.021,0.031,0.001,0.002,0.003,0.043,0,0,0,81,81
287,6.467,2.354,4.113,2.215,0.001,0.000,0.000,0.000,0.000,0.000,0.032,0.018,0.002,0.016,0.025,0.001,0.001,0.002,0.043,0,0,0,81,81
288,16.473,10.847,5.626,6.925,0.001,0.001,0.000,0.000,0.000,0.000,0.030,2.005,1.765,0.033,0.040,0.002,0.003,0.003,0.040,0,0,0,81,81
289,16.113,9.879,6.234,6.164,0.002,0.001,0.000,0.000,0.000,0.000,0.052,1.671,1.847,0.023,0.028,0.002,0.002,0.003,0.085,0,0,0,81,81
290,16.938,12.936,4.001,12.760,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.018,0.005,0.024,0.030,0.002,0.002,0.003,0.053,0,0,0,81,81
291,16.527,11.027,5.500,10.519,0.001,0.001,0.000,0.000,0.000,0.000,0.088,0.020,0.003,0.029,0.045,0.002,0.002,0.004,0.314,0,0,0,81,81
292,16.438,10.854,5.584,10.618,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.006,0.030,0.040,0.002,0.003,0.004,0.073,0,0,0,81,81
293,17.103,11.565,5.538,11.322,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.024,0.006,0.030,0.045,0.002,0.002,0.004,0.076,0,0,0,81,81
294,16.458,11.175,5.283,1.712,0.002,0.001,0.000,0.000,0.000,0.000,0.043,4.729,4.432,0.035,0.039,0.002,0.003,0.004,0.174,0,0,0,81,81
295,16.325,7.933,8.392,3.752,0.001,0.001,0.000,0.000,0.000,0.000,0.040,4.011,0.005,0.024,0.035,0.002,0.003,0.003,0.057,0,0,0,81,81
296,17.386,11.660,5.726,6.663,0.001,0.001,0.000,0.000,0.000,0.000,0.037,4.809,0.004,0.030,0.040,0.002,0.003,0.019,0.050,0,0,0,81,81
297,16.513,12.378,4.135,9.312,0.002,0.001,0.000,0.000,0.000,0.000,0.039,0.025,2.883,0.029,0.029,0.002,0.003,0.003,0.051,0,0,0,81,81
298,16.326,12.199,4.127,12.000,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.031,0.038,0.002,0.003,0.004,0.061,0,0,0,81,81
299,17.875,10.287,7.588,1.946,0.001,0.001,0.000,0.000,0.000,0.000,0.038,5.523,2.664,0.023,0.031,0.001,0.002,0.003,0.054,0,0,0,81,81
300,18.529,10.421,8.107,1.306,0.002,0.001,0.000,0.000,0.000,0.000,0.038,5.830,3.011,0.034,0.040,0.002,0.003,0.004,0.150,0,0,0,81,81
301,13.517,9.350,4.167,9.144,0.002,0.001,0.000,0.000,0.000,0.000,0.040,0.018,0.004,0.030,0.039,0.002,0.002,0.004,0.065,0,0,0,81,81
302,16.946,11.381,5.565,11.141,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.030,0.039,0.002,0.003,0.003,0.078,0,0,0,81,81
303,16.401,10.924,5.477,10.672,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.024,0.007,0.034,0.048,0.002,0.003,0.004,0.077,0,0,0,81,81
304,17.256,10.117,7.139,1.865,0.001,0.001,0.000,0.000,0.000,0.000,0.038,4.620,3.436,0.034,0.052,0.002,0.004,0.004,0.060,0,0,0,81,81
305,19.024,11.740,7.285,1.240,0.002,0.001,0.000,0.000,0.000,0.000,0.055,7.306,2.792,0.204,0.036,0.001,0.003,0.004,0.096,0,0,0,81,81
306,12.351,6.903,5.447,6.675,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.025,0.006,0.028,0.038,0.002,0.002,0.004,0.070,0,0,0,81,81
